fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,optimal_budget
10,2,7,3,0.4951801018969389,0.04675234514640094,0.3333333333333333,0.9453935649445,0.05920296024556696,0.0009707759693373647,0.0006061091227243711,2.4583888572434523e-05,0.0,0.0,0.39999999999999997,0.3913043478260868,0.3428571428571428,0.0,0.46621507215610336,0.3713617322670948,0.5973472517283027,0.0,0.4871076671622756,0.3688747151645959,0.5175679490209202,0.4694529238525629,0.47463651951569735,0.3894249521099137,0.6099422254284351,0.47167909869018665,0.49427904763730807,0.3730638965238913,0.522498048890638,0.6116430235774319,0.7111553784860558,0.015251857847962487,0.7815315315315315,0.5,0.844627760417239,0.7445287440394761,0.7223844593561459,0.49373433359561886,0.72872479095717,0.397155210656558,0.37957699499539965,0.3939352868117449,0.45311430096558925,0.48578451034705566,0.5065730809939417,0.5085462858467984,0.5168050692675823,0.5439247559373179,0.5498825804630509,0.5845734023117727,0.567851001240228,0.6083843210070117,0.5895584846248565,0.599427987129609,0.5820579035067902,0.5977791546852651,0.597530579080818,0.6132002585235304,0.6020069407006072,False
10,2,8,3,0.49628795341199367,0.05005092925224217,0.3333333333333333,0.9653744516903409,0.05899066464545342,0.0006815053897040793,0.0007258094902509831,4.574526070832128e-05,0.0,0.0,0.49999999999999994,0.6521739130434778,0.2972222222222224,0.0,0.3725429636851154,0.41523418452081673,0.3389870009213549,0.0,0.4813741803757552,0.5001566931329857,0.3396469511326372,0.37707689399142463,0.3791656599005563,0.42804510815130586,0.35358976004235276,0.429534876397776,0.4872561115385895,0.5021760582742569,0.3424432564935832,0.48900065256573333,0.7151394422310757,0.011536180848190823,0.813063063063063,0.34999999999999987,0.7690463506465246,0.6687955358188926,0.7251062217159152,0.5026449333532885,0.5994036186961136,0.4108477591308629,0.35577922429547526,0.36429575043324375,0.4108851768418426,0.40676164312735436,0.4691098866547599,0.48940646089177625,0.49933175590613543,0.5022399213129164,0.526635357090099,0.5449128912805984,0.5456449068460919,0.5579710879000934,0.5755063064783124,0.5598727262670027,0.5575121912294406,0.5388069237653574,0.5403709103730595,0.5459046512448171,0.5349206330539878,False
10,2,9,3,0.5004814551323298,0.050232304795700664,0.0,0.955162247778315,0.05957318803451582,0.00047943098017791673,0.0007623413106678063,7.096133111089094e-05,0.0,0.0,0.46666666666666673,0.6521739130434778,0.2759259259259261,0.0,0.38010556283105945,0.4090350553414557,0.5172376243883505,0.0,0.4124840234801668,0.46464816919442953,0.4689794769112341,0.02694474137819647,0.37480630217022853,0.4062441438912888,0.5100224304614149,0.04842703345614474,0.40325313947250674,0.4509750726872732,0.4533281950764088,0.4989314930045805,0.6992031872509962,0.00644092686402238,0.768018018018018,0.7,0.7770084890099822,0.3790500012635505,0.5518491681563005,0.7409499929778055,0.6917857728094906,0.3725640410498084,0.3721738018011196,0.39997662857548383,0.39532298607364635,0.4128652804931837,0.4640311336026723,0.46721071664953073,0.4801743100980347,0.5109752285183871,0.4838108083047027,0.5080587863280209,0.5289694412926446,0.5187703887398293,0.5466770521799738,0.5425182304406522,0.5698751572308617,0.562272617088418,0.5710929665671495,0.5829398086682112,0.5873648494231782,False
10,2,10,3,0.5045275438418648,0.05903858759276123,0.0,0.9624749655643348,0.05890035207349316,4.9757875638728245e-05,0.0005613092262426133,0.0005363353069091286,0.0,0.0,0.2,0.6956521739130432,0.09642857142857153,0.0,0.41073581504573653,0.45307625391974926,0.4305295096838164,0.0,0.5008657282272382,0.5406540435203799,0.3875954224800475,0.5081887835129955,0.42116822668658915,0.4704573993520416,0.4511803759815706,0.49172059850034966,0.5084497215447108,0.5446516895934229,0.39417585373658354,0.3477849738571295,0.709163346613546,0.01486524828137438,0.7972972972972975,0.2999999999999998,0.5736749186387611,0.7046721127511972,0.6784571974333948,0.42351316792361665,0.6919276699206942,0.44610382169643936,0.37374355720977465,0.43070776162741,0.4575718589786739,0.4898366321467121,0.5214510892435277,0.5726370316296356,0.5630446546023873,0.5763587759623788,0.5591545531469027,0.5676286242109593,0.5565345083185828,0.5596153094768905,0.5210623930914956,0.612947422667681,0.5474576818890012,0.532986314334253,0.5363354806083956,0.5393178677146276,0.557688450894928,False
10,2,11,3,0.5049274607639292,0.04106570015786018,0.3333333333333333,0.9522597717429595,0.059618439594042644,0.00046493398570799553,0.000789229097107279,7.611953210913039e-05,0.0,0.0,0.6666666666666667,0.4782608695652174,0.5,0.0,0.3502237765884233,0.3190932374056372,0.31181164127729444,0.0,0.4217934816239568,0.34768222550445627,0.2912568436258187,0.15620174221910155,0.3485779312060533,0.3209718650594986,0.31010000712763264,0.164594922130755,0.41757896115654636,0.33476358543109774,0.27495932082350594,0.68406749991148,0.7151394422310757,0.013780935634437958,0.7927927927927928,0.40000000000000013,0.6541434320532935,0.7552676621442203,0.8571709275999158,0.32368281615599337,0.7528351676560922,0.40242712214401705,0.40171782258301314,0.4225355420994793,0.4059111497228078,0.36454834849480333,0.4022737461981747,0.4127682929867571,0.45113091212227685,0.47067729058078167,0.4979626259883123,0.5251831683963978,0.5160437515890375,0.5506701777150748,0.5362381973839355,0.5383244376043536,0.5367790597428299,0.5305282243877015,0.5272480581374394,0.5175479257981922,0.5013092139928649,False
10,2,12,3,0.48775338183392464,0.05498774897158491,0.0,0.9186457057769911,0.059234568925876384,0.00029061266957985254,0.0006780172437550833,0.00010664051265969517,0.0,0.0,0.3333333333333333,0.5217391304347825,0.23333333333333345,0.0,0.3926745149536792,0.3067826690201434,0.45986241929032046,0.0,0.46137556525787105,0.44677647323106573,0.4866653563091492,0.37587245231078104,0.39918833693811057,0.32118618304717356,0.4716886193119621,0.3989629488730113,0.46635537327494425,0.44743727893599256,0.48830346694113147,0.5474680607122915,0.6992031872509962,0.015251857847962487,0.7702702702702703,0.1499999999999999,0.7686590286496617,0.7887837318729805,0.8181450889364579,0.33720731412294025,0.6780684866325792,0.3837896138610462,0.4158701558035338,0.4192864648107769,0.4494067377196206,0.45191527723020947,0.48563483356549547,0.5313872205732131,0.5154808442553099,0.5283912632822336,0.5238030438972554,0.553597962540711,0.5272890068093647,0.5379418344601727,0.541148715828634,0.5384795077987183,0.5721248339255052,0.5896006122189502,0.5819204244682387,0.6127788652197098,0.5866083783439128,False
10,2,13,3,0.5015185735134157,0.045794372712171766,0.3333333333333333,0.9642815758142036,0.059511612169785504,5.553490133553058e-05,0.0007623436308016527,0.000653821648226371,0.0,0.0,0.5333333333333334,0.4347826086956521,0.42500000000000004,0.0,0.43971311845980265,0.4963997766969015,0.4890903322670215,0.0,0.5063218939613854,0.5009919516441039,0.4357179424357618,0.49760261557996444,0.44928118294077374,0.5120430588255491,0.5068929695418063,0.510317895844504,0.5143623127910724,0.5059591471535239,0.44299600290841246,0.25487786096086795,0.6972111553784861,0.01213623781437113,0.7837837837837838,0.25,0.6815536739712078,0.6916500666653942,0.7671316559567873,0.36544729730858755,0.7197047957802264,0.4436015078879616,0.4661724388538714,0.4724260984069264,0.5154178305646966,0.5283675756244558,0.5596344447112936,0.5874327777629197,0.6168873305244928,0.6197889046244524,0.6103168250155389,0.6396451673211285,0.6061670117853002,0.6380329296878435,0.6447717237629347,0.6449746780972153,0.6421763435447718,0.6161584852949731,0.6613012343459144,0.6766427490128912,0.6522635251803536,False
10,2,14,3,0.5318296328472039,0.06893806596988426,0.0,0.9714289218210398,0.05888952458312445,0.0001950524121301725,0.000865706334433577,0.00020774095202517946,0.0,0.0,0.6000000000000001,0.34782608695652173,0.54,0.0,0.17638090363470948,0.42434717404732614,0.435946076208507,0.0,0.20208362955404557,0.46834253501100775,0.4040752470628868,0.17421292074938144,0.17152107881989254,0.4283152742103448,0.43598573427645404,0.1574504657150282,0.19186715344023197,0.4592829541421338,0.39139424698657926,0.7569229320749868,0.709163346613546,0.01245187234430029,0.7882882882882882,0.5,0.6978385810066765,0.68831873901925,0.7335109568560214,0.41079084016511197,0.6693690534287351,0.3202321341373232,0.34317226381145916,0.354589854999868,0.3651845291045443,0.34778574166683895,0.371337556352829,0.37773335017880727,0.4042576356766815,0.41258424786078757,0.4163942871575151,0.41958806946101573,0.41913584150055416,0.4382568678792518,0.44497989918089026,0.4381546976345953,0.43570451586998304,0.4417755941200754,0.4425403456491548,0.46403132357969595,0.46699289444623154,False
10,2,15,3,0.4789329988139488,0.02144872895320503,0.3333333333333333,0.95171053281221,0.059072185262834,0.00221343555112673,0.000809750490291281,1.216901809922227e-05,0.0,0.0,0.5333333333333334,0.4782608695652174,0.4,0.0,0.23992346094484085,0.5008276611015272,0.42733988132148815,0.0,0.18909901462700773,0.6082738509116388,0.4323987884397362,0.33325427268409413,0.24473413889929718,0.5108691290698899,0.43724016765846363,0.3697414363757936,0.19327951822689282,0.6089942026096296,0.4321553709316098,0.6909797149935892,0.7111553784860558,0.015638467414550595,0.7950450450450451,0.2999999999999998,0.6753419627057702,0.47283615745774377,0.48341456322612264,0.6674752475435701,0.6586011819747799,0.3917277661694718,0.42066344233309505,0.3790278766475925,0.427326923201127,0.454770327261848,0.47251542483525627,0.46640265631747063,0.49752465569957444,0.5060453099490718,0.5194929502380223,0.5353805641176783,0.5318304068374121,0.5516860839643967,0.5530501497843268,0.5699502355705655,0.5447062732607171,0.5720089629417427,0.5441158637036702,0.5727025550831413,0.5681494594939792,False
10,2,16,3,0.5104491827004758,0.07412578866666673,0.3333333333333333,0.9597257741908722,0.05931809929575127,2.915634217940122e-05,0.0006842391558709803,0.0011215934394197742,0.0,0.0,0.3,0.30434782608695643,0.30394736842105274,0.0,0.4777395724514919,0.35984608823682973,0.38731178839827507,0.0,0.5330968679690054,0.43826229838871766,0.3779533372712036,0.4402892636302509,0.4853575641890777,0.3767316272579946,0.40507849835309073,0.47362083533364707,0.5396882608936462,0.4422060903199981,0.3834946262817853,0.43957123355658423,0.709163346613546,0.015638467414550595,0.7950450450450451,0.34999999999999987,0.6062302955408154,0.698578594497107,0.6362525167462587,0.42819225752783335,0.5287976378284603,0.44128383166575036,0.3658137633229035,0.41647957612266545,0.4020610239176874,0.4156696471145572,0.4456343666659917,0.4743466469919025,0.44280680069863676,0.44409060004980416,0.4393013771087205,0.449646590835659,0.43774908212145375,0.4640540123825771,0.44935417059512694,0.4612994591412102,0.46406872905188573,0.46281177172863797,0.4956178662081564,0.5054862429562443,0.5078106202041027,False
10,2,17,3,0.46632217015764854,0.03678674341716635,0.0,0.9754703885352193,0.05934773272936274,0.0005731042700471527,0.000846730983543285,6.555160646467154e-05,0.0,0.0,0.36666666666666675,0.5217391304347827,0.2572916666666667,0.0,0.2991967109541138,0.33711353621463913,0.3321458759911775,0.0,0.36521267183673234,0.3667151626199532,0.29850087373994194,0.33023533330261046,0.3039992038335095,0.34859718571947285,0.343432115008252,0.32369262603005744,0.36707787488165067,0.362980716460248,0.2937268858496168,0.5839367739903172,0.703187250996016,0.01213623781437113,0.777027027027027,0.5,0.8045219533956267,0.7609832015579538,0.8767727714261808,0.3239967576007501,0.6390603560890855,0.3772282669833168,0.36948615775478755,0.3931800869771322,0.38316109450349456,0.40115724792228263,0.43872449744019526,0.459369480906989,0.4682402986849785,0.46892932322696107,0.5046301199490216,0.5222120775751145,0.539495753014149,0.545685819222617,0.5515959688524322,0.5518208984969097,0.6031430252958636,0.5821994824870648,0.5914104353131875,0.5854592786663734,0.5944683136920572,False
10,2,18,3,0.5306872841269337,0.06471520199814733,0.3333333333333333,0.9802485664774538,0.05979293801905468,0.0005806145800644103,0.0009150863512690816,7.02875248790944e-05,0.0,0.0,0.26666666666666655,0.26086956521739124,0.29722222222222217,0.0,0.40770542056601866,0.5402327741040274,0.6509452019881516,0.0,0.4578224800176507,0.49784717505438314,0.5964816490820746,0.24880978128207243,0.41029971806126597,0.5474984487466474,0.6541780189644533,0.27129953420084085,0.4582941896692177,0.49402854374779614,0.5945708070140207,0.7884672223298597,0.7131474103585658,0.009908227929551221,0.7882882882882882,0.5999999999999999,0.643409595570037,0.5374021690008277,0.41316382254983064,0.6440913824615478,0.7386279341358117,0.4064648546441251,0.35681197289232586,0.4101480698701985,0.4447577393082856,0.49376262656413195,0.4949551643311747,0.46538826462209415,0.4950977992321695,0.5093810234658236,0.4760446956176533,0.4909837734849802,0.49035897437335835,0.4878124739334174,0.5099335028267699,0.49629049832014666,0.5472069020885377,0.5367522183007065,0.5365457083272891,0.5494066286019861,0.5538679701959307,True
10,2,19,3,0.49768418960190486,0.04866946851927004,0.3333333333333333,0.9747680662471288,0.05959806634753684,0.001479432580787634,0.0009053987431101514,2.3990099486598178e-05,0.0,0.0,0.4333333333333334,0.5217391304347825,0.3052083333333334,0.0,0.35965337153435173,0.5341022505071311,0.5524889230585401,0.0,0.3166161120047297,0.602869906592989,0.5170182415330862,0.3549815881358285,0.3655124898331398,0.5444491273494747,0.5612835356333052,0.35706942769378713,0.3200168467371429,0.6032481740223787,0.5170338671427883,0.4323525533854564,0.709163346613546,0.01276750687422945,0.8040540540540541,0.2999999999999998,0.8092117411784661,0.6054841727096214,0.7657661173848307,0.42912434952840767,0.7361693813066001,0.4075776260318684,0.38720115208852407,0.43954493788155596,0.4865792620527376,0.4896203529041323,0.5073387506864215,0.5083100056443101,0.5532370312139202,0.5708572797493737,0.5591076093746137,0.6071226238123285,0.5838298913840496,0.5948594348821244,0.6079778722975692,0.5843826155545804,0.5809248265962514,0.5714184250508648,0.5862695587970375,0.5899871714174639,0.5805920582619533,False
10,3,0,3,0.43714611667800296,0.01684432869795445,0.0,0.7300383613205272,0.05733538052338984,0.0008126154870384827,0.0005332656429956014,2.611477285044222e-05,0.0,0.0,0.8666666666666667,0.5652173913043474,0.5860000000000001,0.0,0.33486221949151496,0.14464221948525813,0.2684822803356708,0.0,0.30712462178330857,0.23532899920489747,0.3054626390928141,0.6139717431228409,0.3510312047563533,0.1801139412848427,0.30409835105350225,0.663881462211342,0.3272356206978406,0.2536823984453803,0.3245804586805793,0.6029970251204793,0.6972111553784861,0.004998483402631084,0.7702702702702703,0.55,0.6533254198726719,0.7156743560696679,0.7780714084134608,0.4883494404731859,0.5720937307676722,0.2932037122465721,0.34006810276467847,0.3616794926319665,0.4043827814523134,0.4095482115954931,0.4565780778356867,0.5117598748025404,0.4741571688235139,0.46434993776463224,0.4777433563052883,0.47696209472442563,0.519651166395365,0.4953983482060666,0.5149319167930604,0.5150045659806125,0.5448862839017323,0.5435389054750348,0.5465360463720285,0.5599929636495592,0.5561318644666847,False
10,3,1,3,0.5904600464455436,0.18385646731348432,0.3333333333333333,0.8185621767171581,0.057733187372618545,0.00043136655221542966,0.0004900685468301743,4.9158453759809504e-05,0.0,0.0,0.46666666666666673,0.34782608695652173,0.42500000000000004,0.0,0.36113958196681617,0.4020710043938731,0.48427482486046314,0.0,0.3718838690957784,0.36543715603440763,0.44412729950853613,0.23006486130042347,0.3624515229678735,0.408363913643704,0.4875330511294552,0.24052835500141612,0.36993177818666995,0.35721247779540355,0.4372493603756352,0.6337219000643319,0.7011952191235059,0.02015135717045607,0.7837837837837838,0.55,0.6936571591158889,0.7476271122859739,0.7900694139447035,0.32762847209099777,0.6276865962300251,0.2784892160509855,0.23578911686636428,0.2427048017564331,0.29814222851314,0.32008494568500934,0.3617962337376528,0.34047662759394626,0.3202463603412069,0.34741992546825395,0.40314247524802765,0.4144077382539911,0.3918191429884881,0.3996042765304175,0.41710759420328075,0.4180124880997175,0.45069686504298384,0.43061178092182006,0.42299607138001155,0.4120291160177602,0.4249056186599709,False
10,3,2,3,0.53564706540752,0.09298372541651886,0.3333333333333333,0.8828497232231581,0.058412535401042236,0.00032025335013241866,0.0010603987261995672,0.00015360970071817633,0.0,0.0,0.46666666666666673,0.4782608695652174,0.35,0.0,0.45220951188959924,0.2513125938007277,0.36578788976232346,0.0,0.5163723054121097,0.35499609094517726,0.34502575168212957,0.41603207176753276,0.4595209047669124,0.26915647905184015,0.3825120923105214,0.4485610691314097,0.5224944413199889,0.3579776534693241,0.34906610760280055,0.7119785162068624,0.6872509960159363,0.01276750687422945,0.7635135135135135,0.5999999999999999,0.7621826803622178,0.6357420337516579,0.6590420361145093,0.6640093295353076,0.6528200258770154,0.33507107949552617,0.32633852319731793,0.34181999695476917,0.3704406826185253,0.39429318987423256,0.381303453561914,0.4130703567946887,0.42203972797330186,0.4326434521491677,0.4553234751446347,0.4528293932439029,0.46034867713175465,0.45764315671544886,0.45729320754717107,0.4898045109128472,0.4867576891926464,0.48051639794451967,0.4874189634950671,0.5014617113560149,0.5004220027149171,False
10,3,3,3,0.49070278263435174,0.07427351025792311,0.3333333333333333,0.9189610636800148,0.057748518091127535,0.0013575317666585014,0.0010219065824338396,3.075061178773023e-05,0.0,0.0,0.5333333333333334,0.5217391304347827,0.3770833333333333,0.0,0.1807005992399049,0.21417089081077534,0.4028692215240164,0.0,0.13475455392999125,0.2582858251149067,0.33381683156538067,0.31762946805609893,0.184457611502224,0.22593825796396882,0.4121641528843665,0.33353395599387614,0.1362177406960473,0.25368674933934887,0.3302379593087216,0.6337219000643319,0.6912350597609562,0.01276750687422945,0.7882882882882882,0.2999999999999998,0.9283577642990375,0.788053696814849,0.8710903552995497,0.4668327045996363,0.6366457997314651,0.34674506622693846,0.37451930454358545,0.3766799573210413,0.4750413801307573,0.49340400358111836,0.45671730030155233,0.49853943531724937,0.4528118807659215,0.46492481267486696,0.48250754681034247,0.49869130694301594,0.4912275557445469,0.502958813396333,0.5225291196286941,0.5674861714977382,0.5693534948656384,0.5791943399164929,0.6108558450954557,0.6436418012927709,0.6367801611612975,False
10,3,4,3,0.5240988426634833,0.07163041205680483,0.3333333333333333,0.8482399396356589,0.05726956127275957,0.0010398772517503888,0.000957547014632732,3.8821246986473963e-05,0.0,0.0,0.2666666666666667,0.43478260869565233,0.21590909090909088,0.0,0.29194021169173845,0.19619800440547608,0.272206504820685,0.0,0.36740416068161497,0.24574709196049516,0.213071915346442,0.738618825115184,0.3151915882884209,0.23827189658239056,0.31779662511785145,0.7967455243167745,0.39145145125439024,0.2729686143382809,0.24564142228257624,0.6634504125518195,0.6972111553784861,0.008952656956380268,0.777027027027027,0.25,0.7440059745535001,0.810538798957273,0.8526271528103566,0.38204166163930026,0.5908446189573822,0.2962874628231786,0.30796097505648207,0.32723500144064444,0.319477315099431,0.3200375086147783,0.3363986200632173,0.3867695206182989,0.3725159079208751,0.34925899082449896,0.35146977184064343,0.3743117247348109,0.34578790721772207,0.35492967700544803,0.3677474407247368,0.4229312219635409,0.41753175602924686,0.46118555085975926,0.4805596376180973,0.4435876226126729,0.461333729983261,False
10,3,5,3,0.5369209489584506,0.09970306256267734,0.3333333333333333,0.9374877872287162,0.0578692948838066,0.00040244532943742637,0.0004633752293380368,4.9893940615789066e-05,0.0,0.0,0.39999999999999997,0.5217391304347825,0.28125000000000006,0.0,0.4829498866431139,0.45464248470468926,0.3491613504320674,0.0,0.5020127922372222,0.49100526715712745,0.32669503326963234,0.3657434801005772,0.4889529292614933,0.4664064952396041,0.3627209169578347,0.37918824998459044,0.5062188761658319,0.491118181414333,0.3260838624821605,0.6023071277531322,0.6852589641434264,0.008089243317042031,0.768018018018018,0.5,0.6740231214573509,0.5822980919516354,0.6220311793485171,0.5586419883024292,0.7200195965852525,0.3306132549329306,0.3372287288118314,0.34410768408024867,0.3563635239703208,0.39334317661141155,0.3736287420433897,0.40489893278091144,0.42448770447549483,0.3964332184303892,0.42828791659300935,0.44279051153052457,0.44664486912689505,0.4277811332468803,0.46487146182273753,0.45665530326323206,0.5107001008000449,0.5074456920522862,0.5132022234882243,0.521596197317506,0.506572068140786,False
10,3,6,3,0.5539812404241389,0.088279901881793,0.3333333333333333,0.8162515497026929,0.05825713786722336,0.001036114848119406,0.0007383508410083772,2.882234762015648e-05,0.0,0.0,0.7000000000000002,0.4782608695652174,0.525,0.0,0.43037781563389,0.4751067302570984,0.41390931484540605,0.0,0.524391369003604,0.4788377558915249,0.418139996053454,0.6320262399260335,0.4438269063597603,0.49630682804364723,0.44311111072848297,0.625665733995203,0.5352128823824842,0.48855445481968557,0.431971681225699,0.8187002209866825,0.6932270916334662,0.006775953085406589,0.7657657657657658,0.55,0.9056917507911186,0.6732147299972269,0.5464985020765638,0.6310031013689054,0.6620383577720292,0.2645965898468864,0.29015388420814936,0.2725532831468656,0.2848353344806346,0.33921250955113263,0.3170822084348246,0.30465877098709526,0.3186745813790955,0.3127498436096701,0.3416101486057188,0.37374130145878254,0.3708907791224749,0.37591115874708725,0.3793783743756701,0.3847288390291398,0.402304068266817,0.3937145231698493,0.40527995347427376,0.39706189195535097,0.41085136292480506,False
10,3,7,3,0.5279340190185253,0.10479554394553846,0.3333333333333333,0.9454828794509992,0.058090727476370695,0.00039230274689320394,0.0009747602318264288,0.0001139232792247925,0.0,0.0,0.6000000000000001,0.6086956521739126,0.3807692307692311,0.0,0.26278163479430994,0.3052141628653935,0.4002411784832294,0.0,0.275593431954372,0.31589418984909523,0.37203679121645594,0.49156117303931346,0.2753880855325579,0.32634163723317505,0.4209771407853208,0.4928157790558414,0.2868997517791651,0.3216069082513404,0.3787792917582156,0.3892256337094362,0.6892430278884464,0.005672228801466956,0.7364864864864865,0.40000000000000013,0.7438555955373829,0.715072543745908,0.7840831148429277,0.453292587634964,0.6295183538903719,0.3193496372590592,0.33163259016932317,0.37677580296787594,0.3774265561737641,0.3902632637513743,0.3851860464638362,0.3959697803462213,0.3940008927384313,0.4017650703443491,0.3691214859351378,0.4120237518704289,0.4246436622135475,0.4435493436361114,0.4327857775042051,0.4269772042890155,0.4567309367512247,0.4686610512090494,0.48803529170352816,0.484451059728045,0.47723415862036056,False
10,3,8,3,0.5107224157197496,0.05994962046115132,0.0,0.8226944236827455,0.058274223790705085,0.00033136232967421374,0.0007239655183863201,9.952133747390216e-05,0.0,0.0,0.49999999999999994,0.4347826086956521,0.3988636363636363,0.0,0.4641077981485613,0.4304133765829541,0.32840161369383125,0.0,0.6389969947964802,0.5560013638534234,0.3599608238712837,0.37784490419174155,0.47043050256456387,0.4430240283059621,0.3432986449438704,0.4028119936672807,0.6432233576392768,0.5572664645134995,0.3611123102824617,0.5453982742607897,0.6792828685258966,0.009908227929551221,0.777027027027027,0.40000000000000013,0.7995712739391045,0.6177869328810512,0.7429980069512492,0.5800218917004911,0.6247407523440414,0.3906040458891224,0.35038509213252916,0.3858862714460339,0.39763214394715685,0.43978067803735077,0.48112068725952406,0.5086693874423869,0.4994440449320235,0.5176887046757034,0.5354558647186525,0.5352124032257051,0.5640285676341822,0.5614361870665268,0.5713769916732218,0.5589491121451095,0.6013562258796761,0.606342552061841,0.605394614406781,0.5924660560534402,0.6078184705243883,True
10,3,9,3,0.6448512142939916,0.2432190321729074,0.6666666666666667,0.8851709705221912,0.05847509762508315,0.0004378119837964199,0.0008131114676433334,8.378914709147171e-05,0.0,0.0,0.5666666666666669,0.4347826086956521,0.45113636363636367,0.0,0.41188015486909557,0.4768804246523246,0.48759732628784835,0.0,0.404588131417577,0.4922830990161393,0.478817964324612,0.1422168102168584,0.41133875752299376,0.4802256447116958,0.48604377372933744,0.17935536552332643,0.4005639277503484,0.4848921704349622,0.46991897335206806,0.68406749991148,0.7191235059760958,0.01213623781437113,0.7747747747747747,0.5,0.7442467775739869,0.47516625681761937,0.6759132612438388,0.7058899505962105,0.6204358510436633,0.40632873844608924,0.34169124744765306,0.3905083256281706,0.3751876450226679,0.40053687943417493,0.4192498798648871,0.4334945361719217,0.41519359438287284,0.4025291363556606,0.4441764985702043,0.4579739247989883,0.45622637081886,0.4579193610367829,0.46041017651355715,0.45277139673557115,0.4709751827869318,0.45654380850982124,0.4697065824432423,0.4564713550133237,0.46771535803263886,True
10,3,10,3,0.5361533500203748,0.07871615420099737,0.3333333333333333,0.9156077450566718,0.05833912438572282,0.00014158814607475556,0.00047312372375973047,0.00015507076638660082,0.0,0.0,0.5666666666666664,0.4782608695652174,0.42499999999999993,0.0,0.4039294948291112,0.3654939426483266,0.45321614998123483,0.0,0.4686613978519729,0.4303728157479134,0.40228976157921226,0.682738231931638,0.419899266353731,0.39444760862184786,0.4832721025407575,0.7530421102481428,0.48567101832757875,0.44706789308687706,0.4238196933406136,0.6771503519755968,0.6832669322709165,0.0036872799931846863,0.7657657657657658,0.6499999999999999,0.7644672146934677,0.7096199225843183,0.6758327070618917,0.4750559102529049,0.6568342961451745,0.35414303351023463,0.35939058081381653,0.37380727389741497,0.3931146599093681,0.3947369313257061,0.41279141593115254,0.4267524926064251,0.40718637302730265,0.4198452151956317,0.4132098326564942,0.4088895573156773,0.4137841295693606,0.451472259035846,0.4480642924911452,0.47341794529196085,0.4618178647324454,0.470845124005274,0.4601540148432573,0.4448232985251503,0.4506765943769027,False
10,3,11,3,0.5340769673605479,0.10086912219728188,0.3333333333333333,0.7845206816534012,0.058106453679001045,0.0004076653535020549,0.0009822675598027176,0.0001103110413885377,0.0,0.0,0.39999999999999997,0.26086956521739124,0.42500000000000004,0.0,0.29635829355912,0.3625858794008747,0.3735533061197924,0.0,0.339956701000371,0.3931731984300091,0.4240568202671744,0.31109317860287167,0.3002988628742696,0.3728592943899685,0.38283630942620495,0.3791863789953842,0.34448902029045014,0.39259957282617136,0.42425157598692664,0.7352325150696495,0.6972111553784861,0.007499191354815717,0.7837837837837838,0.44999999999999996,0.8267876397458678,0.6244567757176842,0.7934129265390573,0.491000704260905,0.6191515794148277,0.3070887697619351,0.315360581190711,0.3350125792218879,0.35235011548176487,0.3978109290708474,0.37998325174243996,0.3766859561186077,0.4046442917445168,0.37227514943708734,0.41479226439035904,0.43757459114607333,0.4580329228523028,0.45740208837867974,0.45287708702235485,0.47783226763679365,0.4533357524440971,0.45979102047406023,0.4406076445641381,0.463017457631322,0.47328006355030305,False
