fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean
12,1,1,3,1.8866011909842484,3.2168704904520933,2,0.3161113277281332,72239543.3878902,301567.3192134274,13031745.651152894,43.21338825819509,0.7240075000735032,0.8382028412903993,15.721475549420097,0.2166666666666666,0.4166666666666666,0.52,0.0,0.3733556724390919,0.4516444192175631,0.6373121607950806,0.0,0.3802382187591268,0.4948794500376929,0.50479281993804,-5.089406505486127,-3.1892477173144647,-2.790804460153758,-1.8458658483102235,-4.997285108195223,-3.097126320023561,-2.5242314021700185,-2.474691466394983,0.8342974823706742,7.402402402402401,3002461.709085543,6.785785785785785,0.4545454545454545,1.0178425688120076,0.9194760205183174,0.9117662268249028,0.1579032882188691,-0.3950996671070378,1.8405552855,2.0856158166,0.9281593168,2.1183852271,-0.3351061391,2.1094372695,-0.308816672,-75.1739182246,6.1067336112,2.0879347159
12,1,2,3,4.221801914025641,16.76236313197995,2,0.2659197197033962,149860229.50436753,3458789.7534108646,47908068.4193672,13.851107420485144,0.8894469564490941,0.7470174613426113,149.66096812535451,0.3333333333333333,0.15,2.2222222222222223,0.0,0.414066854138274,0.5483090268105959,0.5600108461089389,0.0,0.4206419420185386,0.5800612815501573,0.5800612815501573,-5.841882373871334,-3.4229525170765984,-2.6387255347119694,-2.570364882810752,-5.750567442673437,-3.3316375858787013,-2.414885922235672,-2.414885922235672,0.8706804981696,8.173173173173172,983995.2296278246,6.389389389389389,0.5909090909090909,1.0120989928164656,0.9011471081215212,0.8967192106537563,0.1708783162697295,-0.2487695700589509,1.9349502228,2.0674595567,0.9187844055,1.7409814091,-0.0724398285,1.692153473,-0.0788242678,-84.9044495759,7.5194486494,2.3993466741
12,1,3,3,3.149737929947644,9.76581863533916,2,0.3180456241957002,130181848.21291009,7755130.485193696,52376916.02466942,6.753840715468146,0.8799906968094683,0.5492927750371325,4.44881995650343,0.1,0.2166666666666666,0.4615384615384616,0.0,0.4086626539891194,0.3772447686052769,0.6358651896263711,0.0,0.4115937574130447,0.4115937574130447,0.6643863016690744,-6.554940664357553,-3.876181215719994,-4.082123590210667,-2.386882075826227,-6.508260634160582,-3.829501185523023,-3.829501185523023,-2.184261421132208,0.886164888808124,8.085085085085083,3080548.558676681,6.543543543543544,0.5909090909090909,0.9648196961710096,0.9096956775347722,0.891889464768615,0.1551160725502275,-0.302421156062343,2.1825631063,2.1811932452,0.9676807532,2.6797900729,0.0038878014,2.6821253661,-0.0005919134,-92.1467495225,7.1642324785,2.3881758661
12,1,4,3,3.732730414218393,13.810470148910287,2,0.3138613787788208,126415610.50423238,620921.7073219686,25391469.46145137,40.89319017523903,0.843505966928644,0.5726436887901694,926.674432536796,0.3,0.3,1.0,0.0,0.3034925827042931,0.4534606190658684,0.4556594097114877,0.0,0.3058032742122922,0.5113121464855547,0.4744982071027805,-5.974880435462666,-4.16154854075475,-3.26550745435322,-3.25236994314303,-5.929733418907345,-4.116401524199429,-2.897788696398704,-3.116085543038369,0.8193545692026283,8.085085085085083,1476281.471909391,6.6756756756756745,0.6818181818181818,0.9667472709492634,0.8922633091360275,0.7102750473552026,0.2045940076299649,-0.289455570280408,2.133080334,2.1785758336,0.9678558458,2.7215682739,-0.5430348855,2.7800810274,-0.567450293,-84.7205115299,6.1713443497,1.9530831432
12,1,5,3,2.765060505259652,7.235585037110381,3,0.570707059981263,115097755.25150664,9699361.544701064,31047085.33120033,3.200941132889506,0.8514558892305217,0.7968083063979814,4.365968110362671,0.3333333333333333,0.3166666666666666,1.0526315789473684,0.0,0.5672373918786489,0.5270058869683824,0.5166308530160046,0.0,0.5803534691836828,0.5803534691836828,0.5803534691836828,-6.155053207563639,-2.663676879230928,-2.9113039325739765,-2.9751628185811403,-6.015948062210487,-2.5245717338777767,-2.5245717338777767,-2.5245717338777767,0.691281826599224,7.798798798798798,3969521.596273704,6.763763763763764,0.5909090909090909,1.0165852297678517,0.9017362191851314,0.8597173138730541,0.2201846971528134,-0.3026474494370718,2.0776067482,2.178128564,0.9644094588,2.896614524,-0.3717111259,2.9337599514,-0.3672445656,-83.6800166485,6.3427934934,2.0550494067
12,1,6,3,2.2636012644885906,5.572153896390544,2,0.3393488088628431,97713583.64774926,149386.84573312476,18377803.013026763,123.0215613887328,0.8344224172675402,0.546672975036052,8.945196940688517,0.4333333333333333,0.4666666666666666,0.9285714285714286,0.0,0.4463253748796613,0.5567822807419825,0.6538690516796946,0.0,0.4549070319664554,0.4549070319664554,0.7008019707091379,-6.140394718713856,-3.3997807439748016,-2.721531742572331,-2.125380647049422,-6.024558387000591,-3.283944412261536,-3.283944412261536,-1.802535996738312,0.8158280147654801,7.776776776776775,2272458.32221164,6.653653653653654,0.7272727272727273,0.9966171676006802,0.926543280927294,0.8695431695290576,0.1163039613341246,-0.4726841051870767,2.026361503,2.1132009832,0.9399234244,2.2007814288,-0.4682281672,2.1460585171,-0.4866399727,-84.7403209163,7.0427078147,2.2508450898
12,1,7,3,3.2806826023919102,10.858963725224656,2,0.4560926626510967,192997649.7059282,2387352.259044627,64807641.557284914,27.146241746167654,0.9416472687827114,0.7198751565200117,10.920829206587696,0.15,0.1666666666666666,0.9,0.0,0.5948002252026139,0.5272517197290881,0.5453351853150614,0.0,0.5815095870512924,0.5356470187225579,0.5356470187225579,-5.461543082552846,-2.2130160270966357,-2.581935099902353,-2.483171473522698,-5.586368871283411,-2.3378418158272,-2.594047039895951,-2.594047039895951,0.8198960466731063,8.239239239239238,4281851.798652407,6.499499499499499,0.5454545454545454,0.911768617128592,0.8897781943679475,0.7218147444243099,0.1708217022308044,-0.2910228069784786,1.6193727214,2.0432351628,0.9103500925,1.5616201226,0.1462137992,1.6412503786,0.192084024,-82.6726970028,8.1584314129,2.6847894213
12,1,8,3,3.7285157403895,13.454716654971357,2,0.3329652877229693,215746407.2365025,6143086.070419273,99968439.58675332,16.273325563210015,0.9006256106299984,0.7577307766292675,5.057186420440595,0.2,0.2333333333333333,0.8571428571428573,0.0,0.4558194585576245,0.4084672507066705,0.5281005873609648,0.0,0.4781128942659581,0.4781128942659581,0.5383261348895124,-6.622633248667779,-3.6039081470343097,-3.917504453145866,-3.125216740170071,-6.313833276276908,-3.2951081746434383,-3.2951081746434383,-2.914931812321973,0.7980017164407939,8.547547547547547,2390660.73636513,6.477477477477476,0.4545454545454545,1.030071794622325,0.9271586200476952,0.9219674400738916,0.1568895392462831,-0.3032089602862,2.2658144525,1.946300359,0.8661600102,2.2383733871,-0.0870253488,1.0088932493,0.2681667288,-84.5595319939,7.2731401993,2.2744523106
12,1,9,3,1.6927697313384205,1.7232427318216272,2,0.4210692516880605,86197041.19812062,2400318.0266967546,21283497.95844868,8.866949179954455,0.8132172466820179,0.4792284794789896,22.885035562161203,0.15,0.15,1.0,0.0,0.3583466917699516,0.3718615597898566,0.5257396965919148,0.0,0.3650921542764877,0.3650921542764877,0.5137880080927922,-6.5993288029841946,-4.234481158532653,-4.145292100740365,-3.129799680393,-6.477399244960547,-4.112551600509006,-4.112551600509006,-3.149389189270511,0.8412488994349407,7.908908908908908,3240783.9623333933,6.917917917917918,0.7272727272727273,1.03121714849401,0.9067393970689052,0.9008372183638688,0.1768278080728935,-0.4042215052663809,2.5151129308,2.0346713396,0.9042753527,2.9999279208,-0.4500650592,1.7094554972,-0.4038093809,-91.2979665388,6.9221538557,2.1894966839
12,1,10,3,2.334976897741463,4.906639671920891,3,0.545391490407076,76138734.4893766,6007208.922395431,44205713.90671914,7.358777508455906,0.8971599528203378,0.7012639100035487,27.19177294888097,0.1833333333333333,0.35,0.5238095238095238,0.0,0.9357520550752396,1.0029269085057548,0.7525225884715055,0.0,0.9687236578217218,1.065908895331048,0.7514947487663065,-4.759299585786994,-0.305775217668077,0.0139300344390749,-1.1778191421792013,-4.597311454262551,-0.1437870861436332,0.3030037194432182,-1.1424560379410518,0.7910502993765274,7.886886886886885,3409354.045381123,6.829829829829829,0.5909090909090909,0.8757387389982647,0.8791629406121134,0.7589878455913748,0.1896453065732051,-0.3391608319782921,1.5512751561,1.999028041,0.8905179765,1.2691133813,-0.1171830618,1.2535078863,-0.1253147531,-70.0797869572,6.9786343308,2.249928901
12,1,11,3,2.8333192136151224,7.688273460253724,3,0.3354811633073471,146393768.21847832,8790392.397462307,36391181.11624508,4.139881301175,0.7081605397043158,0.3315119711589305,27.783179898877627,0.4333333333333333,0.2666666666666666,1.6249999999999998,0.0,0.472354964455447,0.7982060510157759,0.6749824732456366,0.0,0.4787790714978892,0.9647178821273008,0.7208293622504671,-5.747472155843829,-3.0326251499615453,-1.1598051030045982,-1.8680291851819304,-5.670354381591327,-2.955507375709044,-0.2000621116712819,-1.5829964489747086,0.9225479046070498,8.547547547547547,2515011.4748135693,6.741741741741741,0.6363636363636364,0.9845687328524868,0.8711957069183763,0.7550067828472918,0.2248491636525789,-0.2904855847663858,1.9242151695,2.1682994459,0.9604109314,2.943787813,0.3709481071,3.0506155737,0.3904519086,-81.4929294838,6.3133038898,2.0953454006
12,1,12,3,1.5454234545890513,1.432634357500504,2,0.2378509389772412,91034834.81559771,4501192.128856371,17123143.818716574,3.804135288725632,0.0245692778515644,0.6337589595519861,4.051214476131975,0.35,0.4666666666666666,0.75,0.0,0.7551752597880214,0.5930332436924013,0.6274673255064057,0.0,0.7752131223068272,0.6059612833684644,0.6059612833684644,-6.508317668294926,-1.593397182357336,-2.64866893048542,-2.4245609874238223,-6.340089382532767,-1.425168896595177,-2.4982406836224365,-2.4982406836224365,0.8198960466731063,7.688688688688688,3409354.045381123,6.96196196196196,0.6363636363636364,1.0038726341630086,0.9413093672705076,0.705838295292986,0.1375000827294386,-0.5198443699845314,2.1378291101,2.1022596027,0.9306367377,2.7844543287,-0.150181612,2.8602745652,-0.1293838635,-96.0908689996,8.3398902046,2.5978837167
12,1,13,3,2.3426446108475303,4.162833091247112,2,0.5984090806735411,120560957.209921,2087792.4704785512,43066453.11898904,20.62774616153185,0.9126619117862148,0.6702649121778614,5.67796863096384,0.3166666666666666,0.2833333333333333,1.1176470588235294,0.0,0.6410348273133527,0.5860518790219919,0.687992226631666,0.0,0.6439703488661863,0.578702102366347,0.7000538279807965,-5.60280981353192,-2.0112135922449275,-2.3192725945086825,-1.7481202145263448,-5.577269555361636,-1.985673334074644,-2.349691938210036,-1.672880653449968,0.7980017164407939,7.952952952952953,2272458.32221164,6.697697697697696,0.6363636363636364,1.0412781983874535,0.9226200607569902,0.9113128478724548,0.1393043655505319,-0.2872377328149683,1.9434827403,2.0984818514,0.9356739367,2.1191785275,-0.2364924545,2.1691463309,-0.2426663313,-80.3814093004,6.3271607752,2.0975879674
12,1,14,3,2.454847235189414,5.036324486826722,2,0.3929442430123351,152659644.4641205,6500046.5651020445,65788742.85152156,10.121272546681938,0.7505020625673267,0.5302861416536007,31.64522413787328,0.2,0.2166666666666666,0.9230769230769232,0.0,0.4396216022909449,0.5614039634434332,0.7035046505925674,0.0,0.4458782636328344,0.5038465046162188,0.7360491082493715,-5.79649802800609,-3.24823227725775,-2.542321060991426,-1.71863470815316,-5.715160299553759,-3.166894548805419,-2.835596759302216,-1.5085216575650031,0.7980017164407939,8.37137137137137,4504573.251759463,6.829829829829829,0.5909090909090909,0.83251495699504,0.872382483890625,0.6396478657845999,0.1799118912664586,-0.4563814061204052,1.8155718598,2.0722127684,0.9207633805,1.9797919735,-0.3667828034,2.0232004882,-0.3712941321,-88.6268938042,8.2646330916,2.7941811436
12,1,15,3,2.2037474197585376,4.939628241067258,2,0.6599458524385082,73311386.94867472,2726490.573860368,21254913.11190519,7.795703867705255,0.8722490335528477,0.8631609342498363,23.198712351079443,0.1,0.1,1.0,0.0,0.3688744932163687,0.4476051187903997,0.7024104500872298,0.0,0.3781005914432084,0.4550730553095041,0.6928600673536921,-5.378749260011602,-3.394665852586904,-2.971193558540334,-1.6006595713804983,-5.247501464759576,-3.263418057334878,-2.859504940450337,-1.611717246447658,0.8193545692026283,7.556556556556555,3586692.3379821545,6.895895895895895,0.5,0.8883903229431591,0.9172502904079496,0.9070012023445068,0.1108976856822635,-0.459360175143415,1.6395705295,2.0278898045,0.9047423568,1.480049956,0.2444424233,1.4492528463,0.2708606744,-76.7843079117,7.5065019501,2.5123955732
12,1,16,3,2.9418399556677897,9.411706237494384,2,0.5345593513771271,63336529.52943903,223123.9914574938,15707681.41286398,70.39889036700193,0.9243022219346092,0.9619188528182014,70.292671366352,0.25,0.1666666666666666,1.5,0.0,0.9614471256264162,0.7008550495964526,0.6571357780497619,0.0,1.0103579426901397,0.6094003535149768,0.7149078114219835,-5.087736031270012,-0.1961468480595085,-1.521970542740609,-1.744402655849585,-4.8414418064417335,0.0501473767687699,-1.8910654580739528,-1.3802572404715798,0.8342974823706742,7.556556556556555,2053297.520867872,6.631631631631631,0.3636363636363636,0.9912704569384208,0.8870859447929644,0.8057022464349134,0.2114563230474993,-0.3945276923554383,1.6210872842,1.9899733426,0.8870293197,0.9303532686,-0.0891298341,0.8615427292,-0.0499053912,-75.2305228859,7.5358144904,2.416101789
12,1,17,3,1.8522267398921763,3.0702644679554663,3,0.3089196390771934,75672653.74183175,4457919.844078601,11707376.76358866,2.626197233927259,0.6816309244210415,0.5364811819308011,30.2183377883356,0.3833333333333333,0.3666666666666666,1.0454545454545454,0.0,1.0256591420911,0.9029446262616304,0.7351888629813254,0.0,1.0333201042317162,1.0333201042317162,0.5842233598588504,-6.06113152285289,0.1555234349777263,-0.588265385227901,-1.6050551301864049,-6.016194722595436,0.2004602352351803,0.2004602352351803,-2.501393228195646,0.7980017164407939,7.688688688688688,3080548.558676681,6.807807807807806,0.5909090909090909,0.7581862638183273,0.8623304571865708,0.6696599456635457,0.1875815886250173,-0.4734229363461295,1.968389584,2.1644230779,0.9605518617,2.6511234654,0.6399414053,2.6827311656,0.6966864961,-90.2046478448,7.5727921812,2.5603861121
12,1,18,3,1.5099407645788645,1.0724153946894006,2,0.4075208357967371,101164941.13326035,4137044.1923691873,17523944.710092027,4.235861135449095,0.5756114296642747,0.5195585907981917,6.390389537455377,0.4833333333333333,0.45,1.074074074074074,0.0,0.288309864075375,0.3462482734798981,0.5746374716701469,0.0,0.293298717038548,0.3470081959760014,0.5023687800648758,-6.323658478690229,-4.500485362239956,-4.134102648367218,-2.689847358790188,-6.216096459128577,-4.392923342678304,-4.059060040833559,-3.0933236641905597,0.7639606083280303,7.842842842842841,2105345.242766708,6.719719719719719,0.6363636363636364,0.970292598268649,0.9193810259828248,0.9161113847733204,0.1514635169453642,-0.2946437361223422,2.0751499407,2.140699319,0.9479982319,2.5249116686,0.2197844287,2.6318421516,0.2241204461,-82.2831700556,6.3506643292,2.0438099761
12,1,19,3,2.1216724064486456,3.527895613129526,2,0.1199411144133518,36594759.37299783,9246544.755146071,15404371.059964852,1.6659597144535208,0.5191535121758681,0.8280749029554189,4.6750486467741705,0.4,0.3666666666666666,1.090909090909091,0.0,0.5441083547939451,0.5651162237588752,0.6356624718691554,0.0,0.5508239890410564,0.5508239890410564,0.6274020192528239,-5.416313915543024,-2.469252261909358,-2.3554670488987037,-1.973366423569642,-5.350278332583664,-2.403216678949998,-2.403216678949998,-1.9935029031560412,0.789922970467969,7.688688688688688,3322932.516398968,6.785785785785785,0.4090909090909091,1.003754543604194,0.908089536244004,0.7845243533943753,0.1696684502907814,-0.3185262228493246,1.9137138549,2.1338250149,0.9483297129,2.5480515376,-0.1219536193,2.68054895,-0.1266963215,-76.692674332,5.6089920829,1.8482975894
12,2,0,3,2.5348522863175837,5.2426249590603256,2,0.569933412263824,802335573.7739491,55248471.953799054,155825575.17695358,2.820450406434065,0.9705997787197084,0.9332490776660652,4.139287953725832,0.0333333333333333,0.4166666666666666,0.08,0.0,0.5302942490227169,0.7169372212561639,0.6942736826280163,0.0,0.543232008760072,0.6634100751142374,0.7020716021676852,-5.896248434279135,-2.7695017987717105,-1.669008465971045,-1.802638320122485,-5.755821794529798,-2.629075159022373,-1.93735162547662,-1.714822765452582,0.754754533446647,8.7017017017017,2783453.785100854,6.19119119119119,0.5454545454545454,1.059663190830623,0.922959900114582,0.9528390441143676,0.1664432979547194,-0.2939765586468945,1.8665664613,2.0374205363,0.9063402256,1.9843365126,0.0312791587,1.9925310116,0.0398721758,-76.1816546238,6.4670123433,2.0033713498
12,2,1,3,2.107792576572077,4.607782524258895,2,0.7274136175347008,427310896.0604544,10435079.075790098,108108518.36893532,10.360105331616746,0.9766923803143456,0.947939865339947,89.75533688600642,0.1833333333333333,0.2,0.9166666666666664,0.0,0.605700338136805,0.537302239153426,0.5951910177543095,0.0,0.6268682219637326,0.6140824455820869,0.6140824455820869,-5.289780756022056,-2.0857587634299324,-2.447569711180703,-2.141350764148128,-5.111157146481565,-1.9071351538894412,-1.9724852662158048,-1.9724852662158048,0.6948083810363723,8.173173173173172,6933945.300236767,7.226226226226225,0.5,1.0319417096583423,0.9027475916091234,0.9042790350882804,0.1670679877264335,-0.4689078072959594,1.8412222326,2.123581592,0.9452818558,2.3163204774,-0.5979562723,2.3492430782,-0.5901898117,-76.3318335646,6.1313196555,2.0905840502
12,2,2,3,0.4298994898209776,-1.190735399233869,1,0.829612529939116,176641172.03904027,13051497.594894333,45426931.385335445,3.480591484237502,0.86858329567368,0.8170597580678435,5.396418662244849,0.1333333333333333,0.35,0.380952380952381,0.0,0.6104655444421007,0.5249855795305576,0.6396150527291703,0.0,0.6259970794336541,0.5451273295425769,0.6259970794336541,-5.928772977521474,-2.3094613539252133,-2.8162526600122537,-2.1366405368847965,-5.7816749350822665,-2.162363311486006,-2.629925917437619,-2.162363311486006,0.8210233755816647,7.82082082082082,4175997.125935923,7.160160160160159,0.5454545454545454,0.9344721340865862,0.9196200942784384,0.9177194679269132,0.1167244762032378,-0.531563767356007,1.9982959625,2.1341358503,0.9494801945,2.0546295126,0.180196557,2.0951180321,0.1915220818,-85.4555606147,6.9223419777,2.2525631894
12,2,3,3,2.374886377972393,5.129791800240119,3,0.4766586479827303,238251259.39161167,6116077.954832027,43779300.59963696,7.158067788369014,0.7234271624119981,0.8636743562730614,3.6811997579851714,0.1666666666666666,0.3333333333333333,0.5,0.0,0.532549287116377,0.5921983898710768,0.6450024177923082,0.0,0.5480702822975739,0.5480702822975739,0.5740321685180606,-6.457830135307932,-3.0187173004310366,-2.6335135271176573,-2.2925140843422875,-6.274948571303187,-2.8358357364262914,-2.8358357364262914,-2.6729262355787125,0.8706804981696,8.239239239239238,3322932.516398968,6.829829829829829,0.6818181818181818,1.0401891211244303,0.9011910436243435,0.8610203646708929,0.1626189742277779,-0.3409230608901746,2.1750327241,2.1835491583,0.9689521929,2.4699712526,-0.6753750535,2.4734738126,-0.6750629198,-90.7008926356,6.9937300703,2.4154108841
12,2,4,3,3.518975164257163,12.315037042168402,2,0.5197972742432495,373315656.4580817,495700.6354800881,96410042.98363732,194.49247405193216,0.8640961753011693,0.8748250094366772,325.3747731879916,0.1666666666666666,0.2833333333333333,0.5882352941176471,0.0,0.4027068882035741,0.364752642078891,0.4442135643950992,0.0,0.4066988169683058,0.4066988169683058,0.4380285609652286,-6.1488636397332535,-3.672673897388172,-3.906049381357723,-3.4174550053479216,-6.088509823568165,-3.612320081223084,-3.612320081223084,-3.4215686271279435,0.7893814929974909,8.459459459459458,1951775.4938189904,6.543543543543544,0.6363636363636364,0.972589808363381,0.9081168944178296,0.8787649242475983,0.1790025063253117,-0.2212098664870367,2.130788788,2.1516879099,0.9564494321,2.5280079022,0.308087153,2.5301971895,0.3079424624,-83.5687226242,6.1949200171,1.9367832771
12,2,5,3,2.0875725120690105,3.7080530089312944,2,0.6243619411485417,292026842.079859,7981478.627673601,86843266.68787938,10.88059878864726,0.9280483816051338,0.8895543601512689,9.660577506661369,0.1166666666666666,0.1833333333333333,0.6363636363636364,0.0,1.1112843051509789,0.9243006901637556,0.7316809418672632,0.0,1.117105828219494,0.9270057706139392,0.8830413289834155,-5.866195429472085,0.6528154822486494,-0.4440669453755674,-1.5740120324585156,-5.835625190597296,0.6833857211234386,-0.4259669637735337,-0.6825269668431622,0.7247814572415097,8.173173173173172,2578762.8875937983,6.983983983983984,0.4545454545454545,0.9292356649870516,0.8757977767157961,0.8423175032309906,0.2190921767036266,-0.3238232320197857,1.8321083824,2.0957591233,0.9342734157,2.1517063564,0.2788042426,2.1562533285,0.2905739677,-79.3691341717,6.7824918428,2.192806858
12,2,6,3,2.7795164138097053,7.761357804838015,2,0.5803410559779008,303526315.0557383,23078252.21438528,45292641.21224021,1.9625680832107428,0.936455362908398,0.6351669140010945,2.7226192054129656,0.0833333333333333,0.1333333333333333,0.625,0.0,0.7319150588645291,0.5864794387832515,0.6373913150226387,0.0,0.7439863157328319,0.7012121664896603,0.660268974783687,-6.095325555129963,-1.6340649926485478,-2.520542444356132,-2.2102179840545806,-5.996428251623206,-1.5351676891417902,-1.7916598061026914,-2.037172717560015,0.7633747568899499,8.15115115115115,2451260.06203334,6.609609609609609,0.4545454545454545,1.0677379709213757,0.9197648328992982,0.6873243739662453,0.1647241553681543,-0.3357197415340713,1.9318916643,2.1416142091,0.9532056337,1.8701147671,0.0488065797,1.8720142991,0.0544173782,-80.5863681585,6.6254303915,2.2017496681
12,2,7,3,3.009250077675839,9.71099278013416,2,0.5104237815975161,235051017.50737327,24047898.89353411,51587484.67700603,2.145197171087435,0.8323270955984862,0.7220320696719158,13.14760855369062,0.3,0.3,1.0,0.0,0.8563751829658006,0.7073982892680701,0.5817613563665123,0.0,0.8592789654666645,0.6714655509046319,0.5986462539335116,-6.187195263989327,-0.8886347877453318,-1.810383918875772,-2.5877241551064354,-6.166286723155626,-0.8677262469116309,-2.0258376115560166,-2.4748622756585625,0.7247814572415097,8.327327327327327,867116.6160106936,7.336336336336335,0.4545454545454545,0.9362770968401344,0.8920691955305959,0.7550657607378322,0.1873992026717924,-0.318747724317,2.1964984537,2.1971347166,0.9750699775,2.618288718,0.0855301787,2.5974514905,0.1077218794,-87.6628656454,6.4489304922,2.1658280883
12,2,8,3,1.786066562910852,2.103019802757405,2,0.6363862923798348,157798488.98081028,3096407.0373443635,25225804.528232392,8.146798603670442,0.8862025615475643,0.9329785866716812,3.744565968872736,0.3333333333333333,0.3666666666666666,0.9090909090909092,0.0,0.6101916004399551,0.5539395841745425,0.6545601930643395,0.0,0.6433499209444912,0.6433499209444912,0.6012261717334841,-6.521481164399415,-2.5421281354555134,-2.908974599989892,-2.25277919436468,-6.185363360427371,-2.20601033148347,-2.20601033148347,-2.466561026457064,0.7466757874738221,7.886886886886885,3409354.045381123,6.587587587587586,0.4545454545454545,0.967170604754686,0.935227709897392,0.8918938196346842,0.1160493881243408,-0.3463587411354362,2.1285259186,2.1361252154,0.9403190577,2.33810473,-0.5838485288,2.4018674454,-0.5918004886,-87.5090764834,7.4491749077,2.4418854279
12,2,9,3,2.1441062729706646,4.026368623769272,2,0.6278291549193805,265515557.4499161,2933755.378637548,46786177.338197485,15.947538666269184,0.9280791738783836,0.7042958064471196,4.017757897234045,0.1166666666666666,0.2166666666666666,0.5384615384615384,0.0,0.5403841220405247,0.5584337096915265,0.7003950358377558,0.0,0.5459826532587155,0.5459826532587155,0.6770186137206291,-6.0988425654558895,-2.803124880258628,-2.693043286803771,-1.8272435082545817,-6.036304753505742,-2.74058706830848,-2.74058706830848,-1.9496140772920407,0.7466757874738221,8.239239239239238,5115031.106684501,7.27027027027027,0.3636363636363636,0.9078286265986196,0.8741254579860971,0.8983496642761384,0.1523329396816659,-0.3963476944840002,1.9188551598,2.0847575896,0.9273777474,1.7917928042,0.1336858598,1.7482329955,0.1330264735,-87.4247572082,7.9460461668,2.5034376535
12,2,10,3,4.052324990440153,15.693803756207892,2,0.6826185649716205,507557172.46225095,6877916.595416222,369976568.3308673,53.79195330420809,0.98115589997542,0.9443620845045232,14.4425937494139,0.2,0.3,0.6666666666666667,0.0,0.9731197623657222,1.0483130823168458,1.0329375010491753,0.0,1.0103150625879724,1.0843395405254368,1.065483919830082,-5.245417371352753,-0.1409980654329308,0.2534222812483788,0.1727709401722936,-5.052304469107486,0.0521148368123363,0.4261090375191365,0.3308447008122002,0.7524425577871026,9.054054054054053,7479522.515621829,7.512512512512511,0.5454545454545454,0.7286116798415293,0.8107970603108381,0.5866775646635484,0.2547498559983718,-0.1909272425531063,1.7884889814,2.0632831064,0.9177387046,1.6111548667,-0.1049555537,1.5621119846,-0.1196518796,-75.8048638925,6.6769715929,2.1715526063
12,2,11,3,1.717449308682337,2.420844056035439,2,0.6834823131654961,211495043.5686675,5922204.829790708,40203421.70299295,6.788590205586278,0.8441523231583326,0.7942383557182178,8.542281629265068,0.0666666666666666,0.15,0.4444444444444445,0.0,0.9364076285385278,0.8698578933752569,0.8265093328305234,0.0,0.9438384325784552,0.9438384325784552,0.7820758149919778,-6.096411129217149,-0.3876852411110301,-0.793399787206849,-1.0576704341473055,-6.048414316537793,-0.3396884284316739,-0.3396884284316739,-1.3180957605223522,0.6734555282745378,7.798798798798798,1808244.934877948,6.829829829829829,0.3181818181818182,1.082126969261975,0.8667239567652861,0.7918720650929355,0.2236087908930864,-0.4192989801158894,2.0216642557,2.1785630557,0.9653306211,2.9748939318,-0.4299872654,3.1324566448,-0.4404892294,-85.0609354695,6.4186839163,2.1488864582
12,2,12,3,3.870906310594727,14.61362839385824,2,0.5376622390303811,345955553.90282387,28627505.46766084,161079338.6690711,5.626733312514252,0.6746940534014758,0.8199374711344015,8.328768403894188,0.1833333333333333,0.2,0.9166666666666664,0.0,1.0097295781722977,0.8689580939192817,0.7470412288423537,0.0,1.0422775115967415,0.9570782544952948,0.8145948820025235,-5.806659843832054,0.0564963508705051,-0.7609157738981187,-1.4688455386262067,-5.625331190078503,0.2378250046240557,-0.2414490337202304,-1.0429651930713897,0.7847276096517843,8.679679679679678,4281851.798652407,6.829829829829829,0.5909090909090909,0.8921873290183099,0.8496489147389775,0.6411711434932774,0.2233457691359839,-0.2659304439344415,1.7933202869,2.0702117016,0.9226709703,2.30790818,-0.4427472915,2.3225602932,-0.4320274265,-79.1552424417,6.7217916851,2.2434280873
