fid_a,fid_b,alpha,iid,rep,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
21,22,0.5,7,15,1000,250,Non-elitist,-0.3648590852429058,2.9055209266427235,3,0.3847004091900724,17.467833084606713,0.0002609840136481,0.0862953895923101,330.6539292810787,1.0,0.7342693488575174,0.312,0.304,1.026315789473684,0.6288055905159662,0.6091338408813531,0.7052004540689569,0.7551619902220345,0.6394628645526538,0.6082987854407821,0.6728956903891864,0.7446768857264324,-5.660869672479249,-5.960872064934396,-4.495816117870374,-3.73388183876158,-5.478201175825175,-5.951725476234161,-4.970204279523216,-3.8795209905168697,0.8629995166937399,-0.7237237237237242,0.02190180514432,-1.4724724724724725,0.6653225806451613,1.0188809658831983,0.9840362837596544,0.969708672120582,0.0458869599844141,-0.455882712059097,1.0,0.148,0.1,1.4799999999999998,0.272,0.24,1.1333333333333333
21,22,0.5,7,15,1000,300,Non-elitist,-0.4825390011239793,0.8340933098073209,3,0.5590523317989552,17.435126415038773,7.308962848014166e-05,0.1039767224918392,1422.5920237108546,1.0,0.7845841489507944,0.24,0.2199999999999999,1.090909090909091,0.5400594383760595,0.5852894662914544,0.6032356686387633,0.7044982672020917,0.5366447933631874,0.5860218766358619,0.6051221413525183,0.6816571805461522,-6.810251151359738,-6.1405388550593685,-5.874812899586399,-4.375437141073844,-6.836235878493905,-6.107737777233503,-5.82593687573401,-4.696756554884479,0.8577721360179491,-0.5475475475475475,0.0213466303332424,-1.3843843843843848,0.6208053691275168,1.0092883732049645,0.9859924362482868,0.9812002616601933,0.041419250219787,-0.4129505650249165,1.0,0.1333333333333333,0.1,1.3333333333333337,0.19,0.1966666666666667,0.966101694915254
21,22,0.5,7,15,1000,350,Non-elitist,-0.82111487168389,1.5589479772052623,3,0.5973612435864617,17.42391755496664,0.0010862031634153,0.1060812842885044,97.6624703936135,1.0,0.7509885530215393,0.2514285714285714,0.2028571428571428,1.2394366197183098,0.5370573897294727,0.5615394118495945,0.5991151632690338,0.6456966353347449,0.5257843656771828,0.5684455333326724,0.6003307246593992,0.6477964865826064,-6.674039830429613,-6.321093294219281,-5.779380226404868,-5.107835648244459,-6.806784366725348,-6.194435578439807,-5.736762726378027,-5.055449874525372,0.8192319959490958,-0.3713713713713718,0.0224569799553977,-1.3403403403403402,0.617816091954023,1.00895302620012,0.9850878149905904,0.9857564177116284,0.0404036782807475,-0.387173309136694,1.0,0.1485714285714285,0.1,1.4857142857142858,0.1342857142857142,0.1542857142857143,0.8703703703703702
21,22,0.5,7,15,1000,400,Non-elitist,-1.1880306351735366,1.629364150287982,1,0.6325673490347952,17.276485590532833,0.0030919600774934,0.1647662885554217,53.288620947846326,1.0,0.7480112618529116,0.215,0.1575,1.365079365079365,0.4835727814586457,0.5238274175315217,0.5517916201982245,0.6219543618063458,0.4833231762812452,0.5275909175154219,0.5525839995937453,0.6214813888497576,-7.224134422368764,-6.661025252919161,-6.269843007240437,-5.288358959496726,-7.186028093141436,-6.570344908749432,-6.2227369230527785,-5.264500454897773,0.8067064927443142,-0.2392392392392396,0.0224569799553977,-1.23023023023023,0.6206030150753769,1.0069141690962902,0.9855209204308344,0.9884320007237823,0.0397135859755053,-0.3264737700259494,1.0,0.1375,0.1,1.375,0.1824999999999999,0.1475,1.2372881355932202
21,22,0.5,7,15,1000,450,Non-elitist,-1.100956598058969,0.7343731034623477,1,0.7069999950337693,17.204196273686623,0.0018867889996833,0.1876945894367089,99.47831446346656,1.0,0.7883482305317591,0.1644444444444444,0.1222222222222222,1.3454545454545457,0.4695891700339805,0.5064154127517105,0.5324235359634747,0.6044706760949612,0.4663442160848533,0.5049301578944195,0.5323343918731702,0.6032715839211089,-7.263867546735005,-6.759539704555308,-6.403363790572703,-5.416692980948206,-7.275885795305065,-6.749803413416499,-6.376172914606217,-5.409012202519769,0.7917364301267905,-0.2392392392392396,0.0289375301905095,-1.208208208208208,0.6205357142857143,1.0031178053838794,0.9857843119905462,0.9905300788397998,0.0378544844017721,-0.2899256934773402,1.0,0.1311111111111111,0.1,1.311111111111111,0.1577777777777778,0.1222222222222222,1.290909090909091
21,22,0.5,7,15,1000,500,Non-elitist,-0.9658967364670544,0.0894447382540581,1,0.7439408948844872,17.14257364969777,0.0108108041555756,0.2307735693958422,21.34656831026035,1.0,0.8131394047015473,0.118,0.116,1.0172413793103448,0.4585647842001643,0.4857702509511687,0.5219012395840188,0.5856446998399879,0.4508994450211807,0.4831980618124687,0.5175080645438862,0.5823870859166145,-7.2745066431250835,-6.908984891243572,-6.4235434032087175,-5.567111808889862,-7.353216257358761,-6.920693084824249,-6.461234671265709,-5.592414797758433,0.8120437536638218,-0.1511511511511516,0.0224569799553977,-1.1641641641641645,0.6405622489959839,1.0031840787527408,0.9856462381293556,0.9914797365824334,0.0391170183366662,-0.2669305606313709,1.0,0.128,0.098,1.3061224489795915,0.116,0.1139999999999999,1.017543859649123
21,22,0.5,7,15,1000,550,Non-elitist,-0.8383804776191354,-0.2657364660101504,1,0.772935967306626,17.083415545743623,0.0059244129043745,0.293482065302253,49.537746615457394,1.0,0.8303215645859754,0.1181818181818182,0.1218181818181818,0.9701492537313432,0.448598747301563,0.4728616197301619,0.5067787438110137,0.5793921872884912,0.4363170021846224,0.4765173606616392,0.5056570967207561,0.5769241284990927,-7.265676481300171,-6.94597067593511,-6.499053209676907,-5.542244015068375,-7.409977744426872,-6.881518020101033,-6.498457334372756,-5.561606087421007,0.7869388732000797,-0.1291291291291294,0.0304427221206429,-1.1201201201201203,0.6386861313868614,1.0022920674006244,0.9857434647475553,0.9925281877473427,0.0387815931489194,-0.2467328703013874,1.0,0.1454545454545454,0.0963636363636363,1.5094339622641506,0.1472727272727272,0.1418181818181818,1.0384615384615383
21,22,0.5,7,15,1000,600,Non-elitist,-0.8043455061188592,-0.3785253242312771,1,0.8051531748667725,16.936335655950266,0.0002781032642137,0.2847546741797188,1023.9170510449568,1.0,0.8541330733430048,0.1416666666666667,0.1133333333333333,1.2500000000000002,0.4283063842034808,0.4593607421939014,0.5018892850807517,0.5691639637524792,0.4267314699036243,0.4573157623921275,0.4977267364330012,0.5651399228093111,-7.436791411841906,-7.032825412533592,-6.479599184777974,-5.604466528480478,-7.46220981170347,-7.064095497887311,-6.538067727031643,-5.660553413223202,0.7769256083087308,-0.1071071071071073,0.0224569799553977,-1.0320320320320322,0.6036789297658863,1.0010941899378714,0.9855776941114174,0.9930496050726892,0.0392856061468501,-0.2178225331200858,1.0,0.135,0.1,1.35,0.1366666666666666,0.1216666666666666,1.1232876712328763
21,22,0.5,7,15,1000,650,Non-elitist,-0.701563755089081,-0.6474259527764561,2,0.8280137445037467,16.820579699829572,0.0017547424387433,0.2899092654718087,165.214711327907,1.0,0.8703503623902902,0.1123076923076923,0.0953846153846154,1.1774193548387095,0.4173732179894441,0.4478473729149924,0.4845536913851294,0.5609556965006344,0.4167341968163258,0.4465991533429447,0.4813121356396601,0.5525493538606001,-7.48138526791798,-7.090073195161056,-6.618735249977113,-5.637673525457595,-7.517476180441934,-7.132558878427415,-6.685157340152275,-5.767009750813457,0.7790953116435744,-0.0410410410410407,0.0412682084570295,-0.987987987987988,0.6435185185185185,0.9983538441907912,0.9861598091161734,0.99381117412923,0.0369792602213528,-0.2051681898576366,1.0,0.1184615384615384,0.0892307692307692,1.3275862068965516,0.1553846153846154,0.1092307692307692,1.4225352112676055
21,22,0.5,7,15,1000,700,Non-elitist,-0.6288445499939197,-0.7888405650106449,2,0.8393076236574707,16.708423837746484,0.0013197034518064,0.3198956806280377,242.39966955466596,1.0,0.8776032519890037,0.11,0.09,1.2222222222222223,0.4082078465412393,0.4427630357524291,0.4691759866442357,0.5487274999438143,0.4019301405436738,0.4418781176218948,0.466387421361794,0.5381783526553828,-7.49281265070051,-7.055301681087772,-6.720881409666834,-5.71366192939877,-7.6141709698543,-7.105583682660291,-6.793549852369417,-5.879562269963309,0.764314119168322,-0.0190190190190194,0.0412682084570295,-0.8998998998998999,0.6318051575931232,0.9981957086124382,0.985894726916449,0.9941145290710284,0.0376144269836337,-0.1936392777074751,1.0,0.1385714285714285,0.0885714285714285,1.5645161290322582,0.1585714285714285,0.1342857142857142,1.180851063829787
21,22,0.5,7,15,1000,750,Non-elitist,-0.5849228347024671,-0.8900509260702445,2,0.8513725336305028,16.37883137528501,0.000609260530552,0.3393713183495559,557.0216702566397,1.0,0.889749170218854,0.0933333333333333,0.0906666666666666,1.0294117647058822,0.3550017984976034,0.3896144325214237,0.4333252236748859,0.5166416360246143,0.3511915726842789,0.387723967396924,0.429876891140412,0.5097003421304066,-8.049063492360437,-7.6171254059493085,-7.071649569774878,-6.031927146678856,-8.163297768592312,-7.703647733723163,-7.173280288037367,-6.168942841244509,0.7652752977938452,-0.0630630630630629,0.0588531577519145,-0.9219219219219223,0.6256684491978609,0.9952995775007278,0.9865402070752934,0.9947508474819132,0.0361003569835078,-0.1787693650842823,1.0,0.16,0.072,2.2222222222222223,0.1026666666666666,0.096,1.0694444444444444
21,22,0.5,7,15,1000,800,Non-elitist,-0.4797367308247732,-1.1030626303855704,3,0.8673653840745976,16.1500696233646,0.0043871031888274,0.3380887787204182,77.06424129284697,1.0,0.9025490108957304,0.1025,0.11,0.9318181818181818,0.351292699708548,0.3639426566168395,0.4049222269167077,0.4874559271135343,0.3478014940867087,0.3526328709487615,0.3972163031347716,0.4842848110130453,-7.99222426639047,-7.83637386586959,-7.331496063462073,-6.31466175126655,-8.126314422722022,-8.06611605195034,-7.510611884579877,-6.425748817705313,0.780042264661593,-0.0410410410410407,0.0412682084570295,-0.8558558558558556,0.6303258145363408,0.994892109452794,0.9864200859687988,0.9951523562486336,0.0365713527531833,-0.1649745613199489,1.0,0.14125,0.0649999999999999,2.173076923076924,0.1174999999999999,0.095,1.2368421052631575
21,22,0.5,7,15,1000,850,Non-elitist,-0.3896270392148475,-1.2399099579254529,3,0.8777687903086444,15.821832894296048,0.005754304996981,0.3490588177602501,60.66046515493671,0.8825209856452089,0.9095070567190788,0.1141176470588235,0.1152941176470588,0.9897959183673468,0.3392189012760225,0.3565989063532961,0.3846207936356993,0.4619251814034579,0.327798030042671,0.3490348311116242,0.3754539873727263,0.456511365211112,-8.027890413613058,-7.816739131565455,-7.476298642695299,-6.537120517459229,-8.27892753142582,-8.017372307092975,-7.6919905172404945,-6.6936772319432265,0.76914193536337,-0.0630630630630629,0.0559432570616937,-0.8558558558558556,0.6273584905660378,0.9940963590872596,0.986453272962536,0.9955320262880304,0.0364570287026229,-0.1552639883093826,1.0,0.128235294117647,0.0588235294117647,2.18,0.1329411764705882,0.0835294117647058,1.5915492957746478
21,22,0.5,7,15,1000,900,Non-elitist,-0.3119834878580199,-1.331697872079451,3,0.8863713244983082,15.620991683287626,0.0041749504466034,0.3754862875828616,89.93790282908454,0.9133230174666862,0.9144625116730066,0.1244444444444444,0.1066666666666666,1.1666666666666667,0.3173560849698125,0.3435378085528031,0.3726100731019293,0.4477089056684155,0.3081819513082514,0.3328311144290133,0.3625796910294258,0.4399065126511786,-8.168374014003186,-7.855088996956402,-7.507216372528473,-6.608599481772279,-8.394156531111456,-8.095076543262271,-7.734122952887114,-6.795879948134948,0.7796628399484689,-0.0190190190190194,0.0412682084570295,-0.8118118118118121,0.6447661469933185,0.9938144155184157,0.986332751677909,0.9958265168780108,0.0364446830238824,-0.1462022260410191,1.0,0.1388888888888889,0.0766666666666666,1.811594202898551,0.15,0.0811111111111111,1.8493150684931507
21,22,0.5,7,15,1000,950,Non-elitist,-0.2197911235773667,-1.429381639077723,2,0.8960155447886332,15.487633617213078,0.0247422356723626,0.3776960567314363,15.265235596851364,0.9178563391549748,0.92065370756478,0.1294736842105263,0.1010526315789473,1.2812500000000002,0.3288199045694624,0.3476247510234301,0.3761625486129324,0.4371387419727616,0.3195938071966968,0.3331378614026485,0.3619654911707028,0.4261814285559346,-7.933778865638487,-7.711493529133739,-7.374158472672884,-6.653380789486412,-8.145808083548465,-7.983658962329701,-7.638535208198845,-6.8697434079800574,0.7679200077483386,-0.0410410410410407,0.0434147833005509,-0.8118118118118121,0.6213080168776371,0.9938044721495468,0.9861281963365256,0.9960444796740732,0.0372585205719396,-0.1360597980067068,1.0,0.1452631578947368,0.0905263157894736,1.6046511627906972,0.1473684210526315,0.0757894736842105,1.9444444444444444
21,22,0.5,7,15,1000,1000,Non-elitist,-0.1497389267781408,-1.4751979313352015,2,0.9001669303488443,15.3621227759209,0.0242989947164338,0.3772553058866262,15.525551994605031,0.9306906366671794,0.9234002994644112,0.118,0.105,1.1238095238095238,0.2876133300793745,0.3379642188278725,0.3508388190038299,0.4234915173572177,0.2853347790167059,0.3247159590453709,0.3401582466769583,0.4109953383840908,-8.289238311507123,-7.703361941755586,-7.553554774482547,-6.708177458968805,-8.400309014579546,-7.937415240142876,-7.755903695732089,-6.923271237116991,0.7635348642178895,-0.0410410410410407,0.0685229159528405,-0.78978978978979,0.6392785571142284,0.9931377300953124,0.9862081159666104,0.9962786949443514,0.0371867541062454,-0.1297829195992173,1.0,0.127,0.098,1.2959183673469388,0.134,0.0839999999999999,1.5952380952380956
21,22,0.5,7,16,1000,50,Non-elitist,0.923152170449493,-0.0938549883267043,1,-0.7761012819231605,17.445448261586918,0.0023515187084856,0.3264097031180659,138.80804007222608,1.0,1.0,0.72,0.58,1.2413793103448276,0.0,0.7244671712784112,0.8391620000249342,0.9000570024944498,0.0,0.6976477633263033,0.861201884816122,0.8970163245666445,-17.04172995010564,-4.695556059462028,-2.7409577612901685,-1.7032015738936686,-17.005147885751843,-5.141544498224054,-2.3602824749654623,-1.7512526305624796,0.9127612909354986,-1.0760760760760757,0.0157469771464308,-1.5605605605605606,0.625,0.9619232783908044,0.9861098177064128,0.9098294277329296,0.037989702780503,-0.3590392741727143,,,,,,,
21,22,0.5,7,16,1000,100,Non-elitist,0.3151826537376702,0.6501496046212201,2,0.0166270001403663,17.379444960606158,0.0001658722563118,0.0663918142909239,400.258703698389,1.0,0.6965576489978705,0.5700000000000001,0.4600000000000001,1.2391304347826086,0.7092382747322052,0.7111864920141094,0.746050576455858,0.8374411127348055,0.7068351740488598,0.7127860470473272,0.7387903130575659,0.8184785729040717,-4.745988856246751,-4.714188874660628,-4.145116187767641,-2.653384542734853,-4.801482506268179,-4.704018519903297,-4.278118080000882,-2.9729758810123883,0.8318572661043208,-0.8998998998998999,0.0153576850386017,-1.6926926926926928,0.673469387755102,1.019881791771528,0.986381765641635,0.9623540325333128,0.034931165383523,-0.4755369066474983,1.0,0.25,0.1,2.5,0.42,0.25,1.6800000000000002
21,22,0.5,7,16,1000,150,Non-elitist,-0.7246386475525095,0.7778634776911253,1,0.481143434612312,17.37233170467667,0.0013116495634607,0.075814250757351,57.80069072513201,1.0,0.7842435270570177,0.4600000000000001,0.4000000000000001,1.15,0.6487121141225028,0.6730818523753435,0.7152224881823386,0.7776674976193924,0.6466655085232954,0.680987074782432,0.7088758603958911,0.7750285427403284,-5.608578366987851,-5.219496954651016,-4.546689642301374,-3.549707556852674,-5.670445192111597,-5.119639751163888,-4.6720700003740845,-3.610426802231819,0.8676104806441642,-0.8998998998998999,0.0149683929307725,-1.5605605605605606,0.6013513513513513,1.0136715692732752,0.986536568518586,0.9739826650078746,0.0350973117845887,-0.3766741240356689,1.0,0.1266666666666666,0.1,1.2666666666666664,0.18,0.2533333333333333,0.7105263157894738
21,22,0.5,7,16,1000,200,Non-elitist,-1.8592252357777617,7.879199859177165,2,0.4849073810768755,17.252064851162594,0.0002311625877664,0.0723133589580016,312.8246644784618,1.0,0.6815913288834086,0.185,0.2299999999999999,0.8043478260869565,0.6307864672916439,0.630865214317491,0.694785407289352,0.7487965084551633,0.6065917311048395,0.6309503196202491,0.6804217540188298,0.7461521392732386,-5.761031683856265,-5.7598029528626125,-4.762422780343373,-3.919659345282634,-6.1753885321093325,-5.793028119099009,-5.016467602183671,-3.984687897981834,0.834284244060911,-0.7017017017017021,0.0202911801804667,-1.494494494494495,0.6313131313131313,1.017783451375903,0.9858675855876824,0.9782397856149184,0.0375319158398189,-0.4042295237422925,1.0,0.19,0.1,1.9,0.2,0.25,0.8
21,22,0.5,7,16,1000,250,Non-elitist,-1.2336750812650894,2.1580555172835174,3,0.6025153828571304,17.128220588403877,0.0009222695911446,0.0942871767427354,102.2338561826786,1.0,0.7523319049792594,0.092,0.192,0.4791666666666666,0.576315949483983,0.6143570797598824,0.6274062670528324,0.722254148146362,0.5796970197148867,0.5994662384148601,0.6202696015910032,0.7075497502889166,-6.478308808820612,-5.896643794374818,-5.697116186750909,-4.246851861629816,-6.476382191485326,-6.1717614251961255,-5.851205690127152,-4.506319674058664,0.8313766243702821,-0.5915915915915919,0.0202911801804667,-1.4284284284284283,0.6370967741935484,1.0063249307324913,0.9871478180577792,0.9826445801718396,0.0366274939848354,-0.3809719551526682,1.0,0.16,0.1,1.6,0.22,0.244,0.9016393442622952
21,22,0.5,7,16,1000,300,Non-elitist,-1.1411453315137436,2.0347293204711354,3,0.5935287653859691,17.101078472124577,0.000628603429719,0.099069382499921,157.6023575693869,1.0,0.7176424121310624,0.1466666666666666,0.18,0.8148148148148149,0.5862980137764964,0.6226982750409034,0.654792549858236,0.685527665222756,0.5876466072818041,0.6091997517243388,0.6403002450560284,0.6767893371479863,-6.198871238480036,-5.65345318360227,-5.17255562035597,-4.712023573160145,-6.240550363238596,-5.914365382697611,-5.443690960259637,-4.891465561051311,0.8404978278687933,-0.283283283283283,0.0202911801804667,-1.3403403403403402,0.6342281879194631,1.0068501025817247,0.9863396644870872,0.9839937578110556,0.0388860500520487,-0.3963165864239223,1.0,0.2333333333333333,0.1,2.333333333333333,0.21,0.2233333333333333,0.9402985074626868
21,22,0.5,7,16,1000,350,Non-elitist,-0.9859135415143434,0.7813272536816691,1,0.6569008924935484,17.173276027776108,0.0030730458116268,0.1361491724214711,44.30430939439668,1.0,0.7656606894874487,0.1514285714285714,0.18,0.8412698412698414,0.5573936524810759,0.595794792812007,0.6153756605707755,0.6831064983114853,0.5398931200847142,0.5773360840287165,0.6067351509970175,0.6755552360357265,-6.495680319709507,-5.932106089696083,-5.644737736177317,-4.650721558560354,-6.82291951848674,-6.267678245914235,-5.831719827121949,-4.811187594348168,0.8267194643057656,-0.283283283283283,0.0236250846547794,-1.3183183183183182,0.6206896551724138,1.0046723038925742,0.986129513108058,0.9869294168972372,0.0381140946059438,-0.3611919787440311,1.0,0.1285714285714286,0.1,1.2857142857142858,0.2657142857142857,0.2142857142857142,1.24
21,22,0.5,7,16,1000,400,Non-elitist,-0.8577443414500712,0.3495656801438818,2,0.6460493144089611,17.206797334586998,0.0031172425586741,0.1378264503031663,44.214220648195976,1.0,0.7505333661150715,0.18,0.1699999999999999,1.0588235294117647,0.5075718737275651,0.5539573002977325,0.6023778498751371,0.6732861603566026,0.4923428288959099,0.5290114039703631,0.5866290623547409,0.6571521833853003,-7.107161483809877,-6.4376856770051365,-5.738837161615814,-4.715425243716773,-7.410647658444372,-6.875369314157435,-6.034281687516408,-5.004803465836474,0.8130980989807262,-0.283283283283283,0.0236250846547794,-1.3183183183183182,0.6557788944723618,1.002047852411612,0.98609936783958,0.9886135650061638,0.0386917847185768,-0.3679729697846192,1.0,0.1875,0.1,1.875,0.2324999999999999,0.205,1.1341463414634143
21,22,0.5,7,16,1000,450,Non-elitist,-0.7718861508270698,0.1187574407217204,2,0.6369645038985848,17.18423981966079,0.0046465041917698,0.17175235552197,36.96377931309903,1.0,0.7389167763587137,0.1555555555555555,0.1422222222222222,1.09375,0.5282066676383672,0.5640323888621993,0.577805217856828,0.6467407418550805,0.5278184834859454,0.5459678131552081,0.5608232603456089,0.6291826440855001,-6.681217371436853,-6.1738777916535375,-5.978836323237427,-5.0026181597870085,-6.765932912320038,-6.505869477706208,-6.293004391807038,-5.313476417636796,0.8001339134324621,-0.2392392392392396,0.0236250846547794,-1.2522522522522526,0.640625,0.9989730988271818,0.9862741943795444,0.990013176057888,0.0379030803597439,-0.360459024047969,1.0,0.2244444444444444,0.1,2.2444444444444445,0.2377777777777777,0.1933333333333333,1.2298850574712643
21,22,0.5,7,16,1000,500,Non-elitist,-0.8647592756738585,0.2412542927160488,1,0.6480296041799484,16.956802706706146,0.000133620408824,0.1672220417062704,1251.4708133134602,1.0,0.7536206450244688,0.174,0.158,1.10126582278481,0.4438570906309932,0.5133007629400834,0.5559603159085426,0.6213778746760346,0.4268498334156944,0.4924830098243739,0.5415284229197465,0.6052753074384063,-7.706670223115732,-6.744364541334264,-6.1532159335664085,-5.246701540000988,-8.038583596410875,-7.118060832885607,-6.430185863682986,-5.536118845840425,0.787974630649202,-0.2392392392392396,0.0236250846547794,-1.1861861861861869,0.6305220883534136,0.9958737963994844,0.9868302670413868,0.9914408054755812,0.0370004588838302,-0.3307393639810008,1.0,0.144,0.1,1.4399999999999995,0.246,0.1679999999999999,1.4642857142857144
21,22,0.5,7,16,1000,550,Non-elitist,-0.9400723598147142,0.2788761717397667,1,0.6934559998589538,16.592100510669543,0.0034347923007965,0.2331605193147922,67.8819849633189,1.0,0.7796037353889728,0.1963636363636363,0.1909090909090909,1.0285714285714285,0.4281918723780879,0.4602341893567818,0.4944764976072846,0.5954214658094489,0.4217181133138137,0.4520090159394111,0.4871197928816858,0.5804555743317943,-7.752373387465318,-7.31795492886201,-6.853709762724554,-5.4851334041764765,-7.915252894850726,-7.5006451400257665,-7.020065192371949,-5.742528525004337,0.8019424196048104,-0.173173173173173,0.0320262069365765,-1.1201201201201203,0.6532846715328468,0.9965463616703784,0.9864453125767382,0.9923665373346324,0.0374139998993266,-0.278559184597109,1.0,0.1072727272727272,0.0963636363636363,1.113207547169811,0.22,0.0981818181818181,2.2407407407407414
21,22,0.5,7,16,1000,600,Non-elitist,-0.9134538701515088,-0.0051435086899349,1,0.7374182588435695,16.21070163512435,0.0082459133793031,0.304915867725079,36.97781600403466,1.0,0.8144201926898997,0.2,0.185,1.0810810810810811,0.4064913940070891,0.4448765423967763,0.4803621772107239,0.5681080524768181,0.3894676050433179,0.4418098523752083,0.4765142288954266,0.5552720343589415,-7.885448852174979,-7.375457722722611,-6.903989987483594,-5.738184463497013,-8.169794059426097,-7.469380150448458,-7.004986104410847,-5.951094359231769,0.7979206518278135,-0.085085085085085,0.0354445567397043,-1.0540540540540544,0.6672240802675585,0.9937902394624804,0.9868161342761926,0.993338570229562,0.0361936999162939,-0.2432179915098644,1.0,0.1083333333333333,0.0883333333333333,1.2264150943396226,0.145,0.09,1.6111111111111112
21,22,0.5,7,16,1000,650,Non-elitist,-0.7986159388719185,-0.412463026517373,2,0.7760286441148183,15.938281183278592,0.0042336458745088,0.3565351898117529,84.21469352419953,1.0,0.8420365702844682,0.1784615384615384,0.1353846153846153,1.3181818181818183,0.3883368647994553,0.4148449978476854,0.4567434591046059,0.5400031855872729,0.386739389791909,0.4079269764505793,0.454303100327833,0.5304851973006547,-7.976778027823513,-7.631082037516009,-7.084678787229821,-5.998877929553836,-8.026541539354286,-7.749231955787879,-7.142247129860923,-6.14515265529491,0.7786103790889692,-0.0410410410410407,0.0354445567397043,-1.0540540540540544,0.625,0.9948962407169212,0.9862977195762188,0.9937343592793112,0.0381461371915204,-0.2185247587043363,1.0,0.1107692307692307,0.0861538461538461,1.2857142857142856,0.1153846153846153,0.08,1.4423076923076923
21,22,0.5,7,16,1000,700,Non-elitist,-0.7353265882674277,-0.6100052925839017,2,0.8035968770082877,15.608542467042344,0.0072169470928765,0.4311392831499104,59.73984256798357,1.0,0.863573476829284,0.1671428571428571,0.1485714285714285,1.125,0.374857455239619,0.4107093627260962,0.4334196087785416,0.5163096550660589,0.3764876758198117,0.4064572956281619,0.4299639534009437,0.5109720427377803,-8.004079806996021,-7.545046053558565,-7.254272975700035,-6.192981353090686,-7.977843178300846,-7.594381749116295,-7.293613950173727,-6.257115058587581,0.772882878149989,-0.0190190190190194,0.0372882130718283,-1.01001001001001,0.6174785100286533,0.9948563046586756,0.9860636301683664,0.994212113783282,0.0390390907305929,-0.1955030537096729,1.0,0.1171428571428571,0.0828571428571428,1.4137931034482758,0.0985714285714285,0.08,1.2321428571428572
21,22,0.5,7,16,1000,750,Non-elitist,-0.6296952492821601,-0.9027431981926002,3,0.8265896314974094,15.467239060708652,0.000401714697,0.5489686354492201,1366.5634828620432,1.0,0.8857591068236756,0.1813333333333333,0.1279999999999999,1.4166666666666667,0.3639777298513719,0.394667167577151,0.4223792710655826,0.4972819685884273,0.3616380827693773,0.3922840048521313,0.4207162098347787,0.4984414983205124,-7.974916545442921,-7.590109729429289,-7.242634927065411,-6.303449634648446,-7.965022992607277,-7.5826451166247395,-7.227888417791943,-6.258087912489801,0.7803297257508567,-0.0410410410410407,0.0559432570616937,-0.9439439439439444,0.6216577540106952,0.9942999980979758,0.9859940542224394,0.9946885553774996,0.0391968580049575,-0.1750069308564907,1.0,0.0946666666666666,0.0666666666666666,1.42,0.1053333333333333,0.0786666666666666,1.3389830508474574
21,22,0.5,7,16,1000,800,Non-elitist,-0.4976889340127278,-1.1469874649684293,3,0.8451665091419931,15.328897031273709,0.0114218035930724,0.599960802972004,52.52767639393593,1.0,0.8974341290991148,0.17625,0.1137499999999999,1.5494505494505495,0.3417792096471387,0.3791459039762943,0.4133581676948499,0.4838401926856735,0.3460895104347151,0.3794462999079386,0.4117036274617338,0.4879989749337,-8.096064178238741,-7.636456764052848,-7.215648599364266,-6.3487252111922965,-7.979746165290467,-7.572689362971376,-7.179049423014094,-6.248008376672011,0.7858357263339538,0.0030030030030028,0.0588531577519145,-0.9219219219219223,0.656641604010025,0.9930612665948706,0.9861818586880776,0.9952419694051357,0.0380910528563675,-0.1666021515772617,1.0,0.11875,0.0699999999999999,1.6964285714285716,0.1125,0.08375,1.343283582089552
