fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_4,mean_std_x_last_4,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
16,4,5,0.75,0.4307327670352652,0.059525429637511,0.0,0.08203873990355802,0.20711631344614126,5.16670196382872e-09,9.06373687553528e-09,0.0017130119941003185,0.2668774270014251,0.2524141130300697,0.0002211530310314421,0.4660194174757282,0.5684210526315789,0.05614035087719299,0.0,0.3098058328604674,0.7199701385077795,0.7442470945741808,0.0,0.3065435149931731,0.6633963036311603,0.7585972769731729,0.6015641166546379,0.36210079601797934,0.7077185417600255,0.7637636459135935,0.6208249772941536,0.3619437821160604,0.6975667837332808,0.7718205779015057,0.7621881077676542,0.1453634085213033,8.325471815798022e-07,0.2077922077922077,0.611111111111111,0.5466642407403942,0.23344847181146822,0.5429395752053523,0.860409631425524,0.4776168291916588,0.1748471558711615,0.4941135251364561,0.5604060015553216,0.19520050485096066,0.5407773958085219,0.15208948052418825,0.5176295058346946,0.4856179948805026,0.581070594493782,0.6637525243682816,7.015303423285671e-08,0.3613256226988482,1.396911567911213e-07,0.38798225215410986,1.932422626233358e-08,0.3946265976353125,0.2460936260424405,0.08652228855726501,0.09949487801472896,4.752780828848201e-05,0.03533589626054626,0.1650604908893266
16,4,6,0.75,0.5214222444920114,0.09773151248742193,0.5,0.10968319037502743,0.20711631213610812,5.879526708525488e-10,7.082883711603825e-09,0.013588153516228331,0.3751432926738252,0.16415385212798572,8.935521939890708e-05,0.5436893203883495,0.5894736842105263,0.06327683615819209,0.0,0.578169198091048,0.6148610479695611,0.5066881973442507,0.0,0.5831982419525416,0.5551042779490405,0.552809836424663,0.4053884952208784,0.595051799109258,0.6108438330509037,0.5495435570762747,0.46311085887687575,0.6014700846613555,0.599500442580228,0.5948353465745693,0.4462763285496998,0.11528822055137858,8.10819051292702e-07,0.19740259740259747,0.5555555555555556,0.3452539281455763,0.4209162174544647,0.5007717604780875,0.6483981426148442,0.39231230450916676,0.4169595700987464,0.5661266567627865,0.6242361136488506,0.591459733665919,0.6268402235204831,0.6093352956788985,0.6112174166313501,0.5064667107619174,0.2889295017207273,0.3592584289070304,4.1701733156752827e-08,0.4881417599057331,7.89175841222014e-08,0.488603459620333,1.705776141791594e-08,0.6139249822597652,0.5595347640543986,0.05464702737309178,0.09834212880806785,0.008132048415792039,0.03231816180440052,0.47170409384222595
16,4,7,0.75,0.4215994987941752,0.023074557012554835,0.5,0.22940913804235338,0.2071163274189389,2.342688177168257e-09,6.7328154759449076e-09,0.003042665356672805,0.7420966930482554,0.4137338796253963,0.00026840001238655025,0.29126213592233013,0.38947368421052636,0.05,0.0,0.40856794645510264,0.5038733063018135,0.701154801813745,0.0,0.38492092281578233,0.4625321765098897,0.642868431966871,0.33531734270252245,0.43812071067530134,0.4986077621813066,0.7208905115160209,0.27593019512309014,0.4183874410100601,0.4967259205508945,0.662656277589579,0.9017915285616926,0.12030075187969921,7.30246171634944e-07,0.2051948051948052,0.5555555555555556,0.36612168292835123,0.2943801812080551,0.7088883363415159,0.6357716597962384,0.29495534213098196,0.5960702424423608,0.754356339466594,0.792582449571642,0.7372998828684815,0.5832434411143644,0.7620627097540686,0.5573807701163757,0.37112557077178887,0.19278318211938816,0.23200241058536142,5.975699793065702e-08,0.5706900809190663,7.73002273469664e-08,0.5460357966894844,1.8974168783765124e-08,0.6341633152631139,0.5157350570710822,0.3042546480902804,0.11002443921063285,0.000399641935068332,0.03964313457698518,0.06068922107170587
16,4,8,0.75,0.5621047844242459,0.14687710841083734,0.5,0.1687620286283659,0.2071163134395816,9.907170048004441e-09,1.087350364263419e-08,0.0009525977791155656,0.393020050743226,0.2147588888649955,0.0002130249802960501,0.5631067961165048,0.7789473684210528,0.0502164502164502,0.0,0.4804118201297787,0.44502500190703737,0.662529105608779,0.0,0.46808616429121663,0.3255694477748419,0.6611069225656953,0.30248385602794214,0.5071777617024196,0.4363642129713815,0.6834097697564492,0.30372996405633024,0.5009511417162962,0.35533710072752356,0.68133827691492,0.7893004572018272,0.14035087719298256,4.187565656625449e-07,0.16623376623376612,0.7777777777777778,0.5666768094955933,0.5472133383743056,0.46971012945381535,0.5330596578588799,0.6054153457439313,0.3342247235159128,0.6261034972196637,0.6783179241778972,0.23884627878130074,0.3958224611859656,0.20094187693186716,0.3679131485484522,0.16762891269080304,0.6339124950015196,0.7234258983961024,3.032023971069511e-08,0.5476336710261511,1.0902741786349334e-07,0.6798599807189627,1.762490768259226e-08,0.7046802759692659,1.0,0.06317583916037252,0.1462849920326986,0.005470272275120334,0.05243081702315772,0.04086605085228731
16,4,9,0.75,0.5470520106003541,0.1649171303873522,0.5,0.035838572342366745,0.20711630833042582,4.305675603026958e-09,5.529908890581144e-09,0.0012174170369970278,0.0,0.21348473520632108,0.0002341346969186222,0.5728155339805825,0.431578947368421,0.08939393939393939,0.0,0.424077658052687,0.3316443940697022,0.6653366519710153,0.0,0.4204329553964186,0.25229530971388514,0.6485242180751009,0.5414953106932769,0.45505825102124814,0.3673883900068628,0.6979216192558915,0.5654500733164596,0.45507163911347737,0.32868686050205526,0.6826481175514334,0.7897847406714751,0.15288220551378456,7.901652338162439e-07,0.17922077922077922,0.7222222222222222,0.5211506364762329,0.40011915880144633,0.2775124139133068,0.7456053911899423,0.4102561335058029,0.2747842996073455,0.544460634545092,0.5874390193526136,0.40981657621088763,0.4248719647755364,0.3929099914970618,0.4139422695842682,0.5664562155916102,0.42495963310823626,0.4408248397171268,1.130496196526221e-07,0.47859825580056975,1.2065326845202012e-07,0.3964534939552051,1.614317133183693e-08,0.45326225183090285,0.7509811370519325,0.35101198628329544,0.0614242725069595,0.09974918521255795,0.008817663433850362,0.06728838077590736
16,4,10,0.75,0.48122789658951354,0.0753248237524247,0.0,0.1820849711669301,0.2071163058129863,1.6109810845001768e-08,1.120594050977261e-08,0.0004952204438184493,0.6580848860045807,0.25450316624222347,0.0013218510358231714,0.43689320388349506,0.4000000000000001,0.07317073170731707,0.0,0.41870839094570067,0.46998961469159145,0.6023117954426858,0.0,0.42596590232115844,0.4005222639273343,0.6100642853675732,0.6579443138201271,0.4520312861517395,0.502375925960576,0.6552363584597637,0.7145876054167546,0.45994513517181035,0.4787060253092936,0.6617769708026243,0.7759864242195642,0.17042606516290737,5.764269624447273e-07,0.2051948051948052,0.38888888888888895,0.49222868071526216,0.3388213563489577,0.6829420933542625,0.7063568051197291,0.43723219801369084,0.21935773255274615,0.46096811881473787,0.5105720183799094,0.2541955529182641,0.4637179551811562,0.3307591748615258,0.4425589691386862,0.44841041116629854,0.6229554671146695,0.6429082196158107,9.812817167339196e-08,0.4828466226959543,1.3904646931677594e-07,0.4442922192215919,1.8535063888920457e-08,0.3479481692288755,0.37791983821400316,0.2782415091976316,0.16038640913380972,0.0022953819283587002,0.06766605801660149,0.22261491786816867
16,4,11,0.75,0.43582549894585654,0.05640176936616709,0.5,0.14039214560352672,0.2071163079903064,9.291559724735246e-09,1.0035873833052485e-08,0.0009366398163985783,0.4322015857456077,0.16288436205317752,0.00020646908376018702,0.5533980582524272,0.7263157894736842,0.052777777777777764,0.0,0.25176409311462095,0.500927833740701,0.6266425364633168,0.0,0.2534362451047361,0.4232001201789471,0.5703461773520996,0.671752293508834,0.32138958511633414,0.5290538475774162,0.6748935623364545,0.712705059349843,0.32679653821535054,0.49710811553038003,0.6322994066176155,0.7994855314575828,0.14285714285714288,1.9337698016492134e-07,0.1818181818181817,0.6666666666666666,0.6112573054580684,0.27995649036740833,0.6623882318325489,0.7420931710007939,0.4475633614408132,0.20548126457559446,0.5326060575885321,0.5909692851908299,0.5961774968895408,0.44435464923047435,0.5949244684838317,0.45041743453493294,0.6357554291986685,0.3972200756872396,0.4964086268260761,1.0167204950418358e-07,0.24366631177175418,1.3314968960423607e-07,0.27828971833105276,1.6388560318064224e-08,0.3163334398610895,0.3332319662938619,0.10107318772936348,0.0690832456830189,0.012277890911422815,0.025824726460858993,0.0010003496649502695
16,4,12,0.75,0.39441650973378617,0.027982522754857228,0.0,0.3340886543853312,0.2071163321794738,6.535340600381011e-09,1.6978926918314822e-08,0.0026164276583399886,0.3823990268534141,0.3877402828979837,0.0023639790718174548,0.22330097087378636,0.3263157894736843,0.04509803921568627,0.0,0.44430998872396577,0.5422447353574624,0.5491139947560602,0.0,0.4398351990862389,0.5453307869246402,0.6424359277061528,0.15912104607455024,0.47213593330805664,0.5227736608640017,0.5611746260371163,0.193982490126692,0.4737814539067768,0.5823730475928212,0.6578665979681926,0.7368056986973543,0.1453634085213033,8.999919592916553e-07,0.19740259740259747,0.6666666666666666,0.15822474501726658,0.34628169414487564,0.001601774617030316,0.6545333812799089,0.22239453371890516,0.8088347097395648,0.7633929400976123,0.8202615656026269,0.6719190703155355,0.2181469718046164,0.4171408385993123,0.3268725589779755,0.12940587518292146,0.29559343850002295,0.3469262680903582,1.1027012614045477e-07,0.7658866496355867,1.395602722923469e-07,0.7660569552425829,1.8795424930363777e-08,0.8167016594371499,0.3017526328606355,0.2285726401940822,0.04213634271276366,0.01202168050821609,0.0009223860114596492,0.02713340481886703
16,4,13,0.75,0.4287244042533117,0.04151059669898414,0.0,0.07124950151826714,0.20711631163246289,8.684142352863144e-10,8.175753927063918e-09,0.010493528746561427,0.1947399384496043,0.1561278785720741,0.0004170016970335707,0.48543689320388345,0.6631578947368422,0.050505050505050504,0.0,0.15924120004588554,0.44117983364711594,0.7518985379958603,0.0,0.15571172104683664,0.38516456538046656,0.7295336217239964,0.553694935921377,0.23190855672366004,0.46522870099048425,0.7695119640704853,0.558902182190113,0.22949930079384526,0.4477964609560189,0.7484006199508396,0.5882745199177146,0.17042606516290737,9.986828284124553e-07,0.2051948051948052,0.6666666666666666,0.7009201364074743,0.46974266174615664,0.6579323359849572,0.6559005128862935,0.44535550981525385,0.336167667006938,0.5959102777352672,0.6665531164400247,0.4826006485103729,0.6727663367963332,0.4623816521039273,0.6736191856444025,0.5829203224535746,0.2901390701719452,0.3240542257872585,9.321221208741268e-08,0.3355365872549296,1.2290517934320617e-07,0.3086206918915033,1.7417362402067216e-08,0.4364494475669711,0.5361017971329066,0.17613895414307387,0.1056511311411631,0.011185622985393795,0.004257044200229348,0.049780535277913235
16,4,14,0.75,0.38470839957095937,0.03269914628652072,0.0,0.05869760226296046,0.2071163026005889,3.9087317355327246e-09,3.777729213708808e-09,0.0008810902137276566,0.33590009398926485,0.2219665980570227,0.0002437225801176052,0.563106796116505,0.6947368421052632,0.05603864734299518,0.0,0.4135351097515787,0.36079201489645324,0.4837268071888177,0.0,0.40779852580552634,0.2838786579044365,0.47955735148361733,0.44139525040025807,0.44452706410217047,0.3757700057344887,0.5340362312248915,0.46019763393978086,0.4432262224505855,0.3388780133869114,0.5311812970288369,0.8388889763906284,0.1228070175438597,3.37357530534104e-07,0.1818181818181817,0.5555555555555556,0.4819084615200019,0.3897298051587752,0.5145373699371443,0.6156067118048403,0.12813616199593802,0.2370520627558842,0.4763030879526857,0.538235288978794,0.4049715492204632,0.5251213498553838,0.37448314643380143,0.5128985244197583,0.6223835789647651,0.4114816379207473,0.44519948833865475,5.510417533469656e-08,0.5242019039967951,7.38027631032381e-08,0.4278794519680005,1.038674199273691e-08,0.554073243124626,0.5217689052745067,0.05180982675256026,0.10249004386579187,0.2800274454229983,0.0015380336526156825,0.02373522328919337
16,4,15,0.75,0.4779427426103461,0.09909641070912745,0.0,0.09129506264504145,0.20711630845369883,7.828796709429837e-10,9.018062323911308e-09,0.012837821741012556,0.47459946721658536,0.2856950994183417,0.0004392987111696328,0.6213592233009709,0.4000000000000001,0.1040650406504065,0.0,0.47642622279933355,0.6319874690005374,0.9175482566739277,0.0,0.4657311276845179,0.5844775265815678,0.8776075421883186,0.486459166697377,0.5003886005036055,0.6296086458886917,0.9103197669720992,0.4894478313398387,0.49499808526132005,0.6278571634621573,0.873643904611315,0.7955384466135673,0.14035087719298256,4.536434384285807e-07,0.1948051948051947,0.611111111111111,0.10504691891358797,0.3021396617247527,0.35089784371615246,0.6661431596284454,0.43555878579278173,0.44449091231369187,0.5912406985927672,0.6507004178606066,0.561701057013419,0.6230260578063233,0.557505729993914,0.6023486152134467,0.31534142775008167,0.46916457189026595,0.5484779046730464,1.1499894853551116e-07,0.3484010076122965,1.4577438980854224e-07,0.46431621749585616,1.9983088356230277e-08,0.4995384432697829,0.25944520657413395,0.1474927200922775,0.02804553540582441,0.07880326613329723,0.006680669442726449,0.05285126304902194
16,4,16,0.75,0.5336977803065763,0.12771646584785892,0.5,0.21121156329753854,0.2071163011405559,8.530481599622058e-09,1.123915982958421e-08,0.0012005746696661147,0.38248754065893364,0.28891072068160945,4.2694382938690375e-05,0.650485436893204,0.6000000000000001,0.07444444444444445,0.0,0.2947863287456188,0.20485770381724333,0.5311707297279862,0.0,0.2943577048586807,0.1788168111741003,0.6701428194965428,0.31145166800455737,0.3278805420460389,0.19769026243760085,0.5605634830253448,0.3566048136689173,0.3334883835911236,0.21389357585555502,0.6919526465193171,0.6267724532291441,0.15288220551378456,2.709019939673557e-07,0.1454545454545454,0.7222222222222222,0.5081786584513907,0.3510215046856535,0.5917955679671882,0.6915536377018724,0.4951313466281839,0.54853517081111,0.7374270241828333,0.7258592406079276,0.6699534348746572,0.47972399560078194,0.7528167269390155,0.45407942761408016,0.2717320471614513,0.396198999529803,0.4498365679795804,4.873383960628485e-08,0.589986169510244,1.0564196137938267e-07,0.658595680827317,1.4321344139334981e-08,0.70805742884902,0.7537456873489479,0.17120221678189002,0.12760851722507027,0.010121364671746177,0.11544417530199554,0.003130511022280566
16,4,17,0.75,0.4273724678499607,0.028942715732077448,0.0,0.006703105385424207,0.20711630780874338,9.208671426889844e-09,3.4833095860842813e-09,0.00016998918464363746,0.08581310851998275,0.1668792585279686,0.0013888661484620134,0.6407766990291263,0.7263157894736842,0.06111111111111111,0.0,0.48316072111449876,0.5918286967667921,0.7647972942451389,0.0,0.4814610188851003,0.5753822330108307,0.7593545457418577,0.5177064555737607,0.5056915451406883,0.5947865073724534,0.7800561218688388,0.5504652334574349,0.5072758375756552,0.6200077886985425,0.7727690656902613,0.7997082508684186,0.16040100250626574,8.999919592916553e-07,0.22597402597402588,0.8333333333333334,0.5049373923267252,0.3290736925639286,0.6417796616069713,0.6553219861584976,0.42224062714593313,0.21301926567809726,0.5385254306758132,0.6101040169804444,0.36478381077588384,0.4108988845384646,0.3594307496828353,0.40861733748993334,0.3172807876402315,0.6421806236532304,0.7100637205023754,9.283680401011416e-08,0.41012739582494634,1.4203872797922518e-07,0.5002726358200782,1.9981875050803282e-08,0.4888052386568127,0.5031497965274003,0.09385362145071635,0.13493900485905871,0.00031365369900216545,0.010870288490540416,0.16282182948047924
16,4,18,0.75,0.3309332069497749,0.015913959684546355,0.0,0.13665420026597264,0.20711631051765927,7.1798978431637296e-09,1.1099191319200062e-08,0.0014603045758207816,0.352545392242383,0.216682588427773,0.0004187106637446712,0.5533980582524272,0.3473684210526316,0.10555555555555553,0.0,0.43806947830211646,0.5872876208408779,0.8217097110785427,0.0,0.42631164084514067,0.49052453532096457,0.8347158114740766,0.2879995828034492,0.46607493133493694,0.5783040611359005,0.8339191217718158,0.28754582303831255,0.45977821643984956,0.5271675159853433,0.8457872475122157,0.7817401301616569,0.13784461152882202,4.299957830265411e-07,0.18701298701298696,0.44444444444444453,0.5760856444064438,0.5262833978155896,0.5423366882726697,0.5364034660512618,0.40516026405421424,0.444380589478223,0.8109812756235759,0.8835836704101383,0.5386386290439954,0.26988683205438857,0.531454217948587,0.27517637468145995,0.13707376353832856,0.5139920272415668,0.585333187888113,6.853797046248524e-08,0.5673953447144993,9.383740217803767e-08,0.7131143572299761,1.5955443804717605e-08,0.6948838894494542,0.27454562407934596,0.11961136475473096,0.21333943263132316,0.0075731960145018545,0.05445444913070123,0.040122318590918984
16,4,19,0.75,0.5733787625419106,0.21650326074128765,0.5,0.1886314696338386,0.20711630737951617,1.5856428366462032e-09,1.589686772643595e-08,0.010937165476151582,0.2276779279442408,0.20843306157863184,0.00034618372667822336,0.4660194174757282,0.7263157894736842,0.044444444444444446,0.0,0.2758905052664595,0.5176803993504691,0.5002188023259435,0.0,0.27331834672892524,0.515847088893812,0.5702965947141286,0.7145510389238454,0.3439367664899964,0.5465069320785328,0.5841150233286975,0.7317360587859909,0.3436792664736362,0.5739864854151433,0.633965058951703,0.9261015046864458,0.1353383458646617,5.916628655690655e-07,0.19220779220779222,0.6666666666666666,0.5493399850512454,0.3803783292392313,0.5573916420919776,0.6323401625162802,0.33883915772210205,0.29359630737305686,0.48839887609930965,0.5395027494786029,0.3267470900374778,0.3849444826830733,0.31993804772424106,0.3611904099526043,0.40018319998756335,0.5644824797028483,0.6447019862336774,6.491805232771349e-08,0.25990153933721444,8.587565118580116e-08,0.3246967774136471,1.7611676195411016e-08,0.2859822633860367,0.5303594801882492,0.32303597269028855,0.08097292108676987,4.309008448797284e-05,0.018450881812944016,0.2160998966742473
16,5,0,0.75,0.511158131525614,0.14468040247980146,0.5,0.0676874044093813,0.2071165316539568,5.211684890274052e-09,8.449300917406011e-09,0.0015668801691155357,0.25335719388462585,0.1379389021445,0.008613724078993835,0.7184466019417477,0.47368421052631593,0.10277777777777779,0.0,0.3912886219159432,0.6585126632349063,0.7152199249887998,0.0,0.39002100302362147,0.5158592498292189,0.6848974270013856,0.5611405592159575,0.4277429827581481,0.6549493553154623,0.7396214877831567,0.5926907651391495,0.42980790495605253,0.5677158761043013,0.7130764948872297,0.761599958291755,0.16290726817042606,6.23719669450924e-07,0.2207792207792207,0.611111111111111,0.42066964815929586,0.2584208428450361,0.6991556061260056,0.6471609033777842,0.41312353340072205,0.30512457217338107,0.5659481029413866,0.6409428684855789,0.34076643594864275,0.3078640769552996,0.3152947931887463,0.29851364882185094,0.35591915405296604,0.5556451652792798,0.6508822856609944,8.077395126293267e-08,0.4811409199179069,1.0596905078308804e-07,0.4943082624091679,2.290435668526236e-08,0.43197643978756983,0.5511287806485379,0.03224546469851419,0.04482230612666116,0.0028546521217190377,0.00031179146472342766,0.03725320599815885
16,5,1,0.75,0.6835955362670565,0.4149788496863309,0.5,0.16443517238567654,0.2071165559587564,9.228717269043444e-09,2.3298405273108613e-08,0.002515732519319703,0.6454653142458757,0.49434195893513944,0.000776170825714836,0.6893203883495145,0.7578947368421054,0.06311111111111109,0.0,0.6812398079016955,0.8297662659979594,0.6743085983378667,0.0,0.6995204892029214,0.7560195401745435,0.7208238689947201,0.41572831266193533,0.6884139004379443,0.814178178311955,0.6996423826389704,0.5024570482603967,0.700823039972216,0.7887189081512226,0.740493018396921,0.6784563428468824,0.1654135338345866,7.30246171634944e-07,0.20259740259740244,0.9444444444444445,0.17800500200052904,0.04493532368289088,0.20931314511564975,0.8851437116179767,0.5714465121678952,0.5305590293303485,0.7710407599598796,0.8346710125994616,0.5056249314036217,0.6558569636949156,0.4787515173702193,0.6232910492288862,0.46138089734238097,0.16242433146415192,0.21699223803269774,8.8389200542803e-08,0.5352616286820961,1.0095023653625625e-07,0.44785884768199447,2.776350136093663e-08,0.5667984845978249,0.16292384678769486,0.005105390228936358,0.017974896391929028,0.01055726586714815,0.0009125963989877651,0.03997906815619544
16,5,2,0.75,0.4059650042188691,0.03598566658163436,0.0,0.10923164671882418,0.20711653005719843,3.3414391068114722e-09,8.84921466124954e-09,0.002738150877044967,0.4673352027107781,0.360367400061038,0.002614849435279419,0.5825242718446602,0.49473684210526314,0.07999999999999996,0.0,0.3829268013349111,0.4430766277695036,0.5669613473651558,0.0,0.38133663470089585,0.43642700507707805,0.5867512114364818,0.5762490256929051,0.4211957276919881,0.4697989517682237,0.6200610185286548,0.6058115386483873,0.4228832242756824,0.4984206274613241,0.6357382062103394,0.69452760186584,0.1353383458646617,7.69511416339786e-07,0.19999999999999996,0.7222222222222222,0.6846979724859196,0.6740965690059868,0.8099662691106588,0.4289914385111627,0.31855477909090346,0.2418932685989863,0.35863461064239566,0.3962844924789626,0.4254291311570326,0.26150408800633884,0.4073298899513479,0.2660706276153176,0.5402373229390565,0.5595059883592821,0.6445024911592481,6.3382366234869e-08,0.46361808824001455,8.813073543814669e-08,0.36591017413507165,1.5259594100291016e-08,0.4349483201702977,0.2765877498425101,0.19279231511692516,0.24976806394165948,0.10288697579086198,0.1906994300798979,0.03222245660610417
16,5,3,0.75,0.4758129855081632,0.09467268840589248,0.5,0.10117414724776733,0.20711651970752248,2.913817992850405e-09,7.744655710315497e-09,0.0027686450866558684,0.2787135849317448,0.2489589411322476,0.0004202308922906165,0.4368932038834952,0.6736842105263159,0.04477611940298507,0.0,0.20770931856739464,0.6799738841495229,0.8097929557636714,0.0,0.21146598935085573,0.6885671920227869,0.8568602968009565,0.45760406194549486,0.2612977880541564,0.6729824859945653,0.8190163058446907,0.5265829243156639,0.2733453662416554,0.7242797106487731,0.8540030280857348,0.628356354916386,0.1453634085213033,4.536434384285807e-07,0.16883116883116878,0.8333333333333334,0.4837056105395062,0.39711195687931955,0.5857264260029627,0.6027763311495911,0.3514856362170279,0.277474824550221,0.5047756111418362,0.5729111132596447,0.37463459751246786,0.6350390267676033,0.3532360664407189,0.6214679203721811,0.5757533673935726,0.38354061231235803,0.46077570852315963,7.042441994830012e-08,0.2991783438465004,8.060292766133466e-08,0.29648461927649494,1.3346410081729012e-08,0.5362563279130046,0.32917583065651945,0.11080432138278762,0.15509683785000075,0.001854842251472327,0.016513152878573877,0.41479377989965166
16,5,4,0.75,0.43131767629663603,0.040474146436145865,0.0,0.07931267040431683,0.207116528802932,1.2120603647951426e-08,1.1250147641146578e-08,0.0007589466890734592,0.09814050579169048,0.13575740171083503,0.0001622492259405351,0.4951456310679612,0.5894736842105263,0.057627118644067804,0.0,0.4726116580329611,0.7205614869034487,0.9513391183206228,0.0,0.46191594651512163,0.6432945942407875,0.8324705434588097,0.7094346872335717,0.4939268183401802,0.7065697145221898,0.9189793179448305,0.7070544799417988,0.48778589886775414,0.6778443164686438,0.826210610182338,0.8631989525153816,0.14786967418546373,7.115842530394051e-07,0.174025974025974,0.7777777777777778,0.18312115975705123,0.3290165720297362,0.4283111546523937,0.6697975855716836,0.39341444646668833,0.2454416334145273,0.5374649777402225,0.5939157344124633,0.6538953511874825,0.3810592326810195,0.6557659317814986,0.3627179722575169,0.6432626790701801,0.3520464817248412,0.4048448529471391,8.819146919533697e-08,0.3861280264003169,9.847461279169819e-08,0.26573318701408044,1.5872976038096655e-08,0.2867573480882204,0.5645730241102095,0.143106313632347,0.11512391456019865,0.0319657473779553,0.04468475628961363,0.15379233319099034
16,5,5,0.75,0.5082940271017742,0.0964630796991939,0.5,0.053608727038530854,0.20711652676931339,4.118912828097996e-09,5.309677199116611e-09,0.0012274861639725303,0.19942973570465478,0.24845729921997753,0.0019148524649139128,0.5048543689320388,0.736842105263158,0.04748858447488584,0.0,0.49831503602627986,0.5814097817585835,0.8298246532908373,0.0,0.47767287320624696,0.47880521804214277,0.7878583677263536,0.2733429524298201,0.5253204252990485,0.5715244450322127,0.842082824599255,0.24480208619609867,0.5119160373039549,0.511976719836086,0.8020336535663801,0.7615999582917545,0.19548872180451146,2.562896983604727e-07,0.18441558441558448,0.611111111111111,0.2657146005730797,0.09391460500704785,0.2567590632087228,0.919424549824225,0.28250307102488204,0.5714335875156628,0.8515330083117845,0.9074627901117887,0.7462151410449008,0.5389637768123937,0.7397189377288469,0.5031386359269068,0.29801720782055874,0.28074956607965595,0.3392411316745332,4.4360295564743196e-08,0.6375278468066681,1.1688661956451227e-07,0.720537346104531,1.849791027101158e-08,0.7126566229522602,0.4952165840072101,0.06412823710045457,0.17302123168687245,0.007678335447095279,0.10089758476446378,0.3863479142663988
16,5,6,0.75,0.4418915999325584,0.034837520220813406,0.0,0.161513807428364,0.2071165213904373,5.2691317354209075e-09,9.468093037505902e-09,0.0017578707307134918,0.25687352120329443,0.3401969058616279,0.00013386186966004798,0.7864077669902915,0.6,0.09000000000000002,0.0,0.354402526240227,0.6525433019026818,0.8204989045428126,0.0,0.3524921679345979,0.49437192918862044,0.774651712144432,0.5805121166735627,0.3976656477731809,0.6501551968717083,0.8250608129427494,0.6080999253739001,0.39910417258266695,0.5495337070887963,0.7845812608826757,0.7326358944425031,0.12781954887218058,1.5505701248190316e-06,0.21818181818181814,0.7222222222222222,0.42056656404286696,0.42393103055178605,0.5944168441258522,0.5003427530544671,0.34594143061000615,0.15682315748819375,0.5177773490675146,0.5824410771112198,0.07452263910601856,0.4211402401002968,0.15146638725470957,0.3607682204690832,0.3401881718983448,0.7119163337721526,0.8217880042633678,5.24872850012426e-08,0.28525907260884104,1.1302495174778016e-07,0.40563944524799034,1.5882154672038262e-08,0.41558343322879465,0.5104696390297317,0.0005957708198114285,0.1560902949604803,0.13955926699574064,0.0021880640497842553,0.0014915313897812664
16,5,7,0.75,0.46851981076983706,0.0681816834290368,0.5,0.06907808711588484,0.20711652654274854,7.604183359585636e-09,4.5537724694003145e-09,0.00042173481364228993,0.3219183952988051,0.22278541682716088,0.0010601810052253498,0.3980582524271845,0.4421052631578948,0.06074074074074075,0.0,0.5123523301285615,0.6885495688253889,0.7549429126554341,0.0,0.49833552374900913,0.5112336966603368,0.7457195628429355,0.4320761520045029,0.5337415367245039,0.6808576586986171,0.7713086051904984,0.4276518298743124,0.5262199321234398,0.5557342156466948,0.761370420553786,0.46385480852169514,0.14786967418546373,7.69511416339786e-07,0.21298701298701295,0.6666666666666666,0.36066311282218877,0.34653206000737047,0.29768315992603583,0.6698918064491627,0.536532038835183,0.4220639256775113,0.5892872414118799,0.6522804091861336,0.6173640063567033,0.2358889715239971,0.6029460736669382,0.23155847220572856,0.5312750101262371,0.24223549855578896,0.2786432423831935,7.099989678117445e-08,0.45992873227721615,1.0045274340381672e-07,0.39425130547178244,1.6627928978790982e-08,0.5496418455932854,0.34073450202168076,0.1370391347841775,0.14304555745941389,0.07266928657655368,0.03350271613864927,0.3574447524593415
