fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO,pred_t1,pred_t2,pred_t3,switch
10,1,8,3,0.4062396844697858,0.1933856970892625,0.375,0.5672274498807046,0.0198595777481881,0.0006437718991502,0.0029958164790436,0.0006964522350011,0.9012299592323336,0.8309071313537113,0.0004643775713331,0.9995725283444512,0.1591439688715953,0.1630494056058457,0.0634663451158152,0.5783453046022878,0.113140134974196,0.1639353920001717,0.2822115004350233,0.0597787921348314,0.1990144375936738,0.0378356488999103,0.0389357275766202,0.0386130366224103,0.0450695219319502,0.0113154060219277,0.0234952001252552,0.0333524899085575,0.0433522930074401,0.4062436206995744,0.4279234328613351,0.4341286701614716,0.4140178926731738,0.4447267881494168,0.4483686730706265,0.4583427456673418,0.4736617579984457,0.4486504122543118,0.7535410764872523,0.0099082280855777,0.7957957957957957,0.7192982456140351,0.6749256778589525,0.8574019929976977,0.9399743868038996,0.1320159042292748,0.8578861747360425,-5.9676938349313495,-2.340829716113228,-3.918480715863784,-2.325578092288315,-4.104104522295668,-2.275720212887176,-8.846476047715823,-9.026101268823671,-7.560774133320878,True
10,1,9,3,0.3939637510668813,0.1904958079364874,0.625,0.4908365425211717,0.0184388205447076,0.0005434414511891,0.0014502511063548,0.0003800595853319,0.8392794433648856,0.6467497188060657,0.0060218469270104,0.9993540076671656,0.1591439688715953,0.060202857454466,0.168661081601388,0.560388401170524,0.0582770940849543,0.2733463862444102,0.3366289646444673,0.1239466292134831,0.1313955100001418,0.0101505586693464,0.0180722043247126,0.0231120830020897,0.0573199632774154,0.003975457113874,0.0139696181588276,0.0271135873680549,0.0621236390237228,0.3922049289483501,0.4181150886098101,0.4272819728034673,0.4232159907037789,0.4830953751409261,0.4928076799305759,0.5087515667775007,0.5437273793625614,0.3536162017194102,0.7507082152974505,0.0156384675696741,0.885885885885886,0.692982456140351,0.5762163776548574,0.8196133588168855,0.9286697903825872,0.1187381856337096,0.8239747669336998,-5.97400758370716,-2.334312556969617,-3.781453378431125,-2.6308044029994275,-4.085661995008198,-2.5069880839223004,-8.578258341049025,-9.228067793140667,-8.8169644946409,False
10,1,10,3,0.4519653733575507,0.2386639714406449,0.75,0.682627255775717,0.020193249372087,0.0019781253747791,0.0038490645774888,0.0002648405179829,0.8890301981929761,0.8229598086747901,0.0005710740633369,0.999807002394781,0.2291828793774321,0.0877958337877631,0.1542924080456788,0.7180101090715615,0.0692338229456133,0.2951288013968293,0.2387091671280551,0.0919943820224719,0.1216795027942855,0.0231740312397411,0.0284775364848992,0.0425768682555891,0.0957726593692364,0.0082003442701447,0.0218524213870034,0.043515885206606,0.0966374955569374,0.4477426458031028,0.4750321670787866,0.4913161994094525,0.5063299010852675,0.4901908575058742,0.4987507985416282,0.5169955406612743,0.5603463819741714,0.3862833114621253,0.7875354107648729,0.0302329468309073,0.8588588588588588,0.7105263157894737,0.5702618122301506,0.8305677830214651,0.9337772190561024,0.1216185972962617,0.8915283495911862,-5.9950360230896536,-2.5650245802880063,-3.9043696460015527,-2.553866441451045,-3.950921916112917,-2.506072870173357,-10.03108220956582,-10.433007651910644,-9.56268772332151,False
10,1,11,3,0.3300993254653776,0.1231132240705793,0.5,0.6383821936639187,0.0193386001258251,0.0027918511731544,0.0027018577856734,0.0001089393330809,0.8967778108727822,0.7831297484557846,0.0009379581890493,0.999492045579548,0.1591439688715953,0.0978296433635075,0.1079389166381712,0.6280925778132481,0.0874156411274314,0.2186139969804745,0.1770149489836273,0.0992801966292135,0.0855287316033945,0.0288077886181116,0.0376704997502314,0.0484023129560739,0.0809506528674655,0.0082275070524822,0.0237530205952059,0.0433963331476679,0.0698274026325216,0.3098874235521134,0.3306530612687958,0.3383711778376783,0.3184046087690687,0.2983314903194609,0.3051521672494425,0.3137824781372358,0.3166577735476544,0.4427498755750518,0.7620396600566574,0.0266418878436821,0.8948948948948949,0.7412280701754386,0.583982347060592,0.8333413260324827,0.9100706111812792,0.1194332782642748,0.8001945767461563,-5.992406945295821,-2.577811828383356,-3.998769603250511,-2.3868461132729344,-4.11332868050842,-2.5595621871190914,-10.274491187470394,-10.401499130814043,-9.56512487312918,True
10,1,12,3,0.2553160409414988,0.0869517364426558,0.5,0.351141633256336,0.0163780546323705,0.000172008081616,0.0007455868777446,0.0006456142473366,0.5948974371984806,0.5454786562920079,0.0017425647052184,0.9983660411309616,0.1591439688715953,0.0852873813938269,0.1231194578789754,0.6767757382282522,0.0655815799920603,0.292615328066493,0.1480661235466265,0.0636411516853933,0.1052241111683457,0.0150494791266229,0.0184234605722333,0.0232665014562719,0.0529815051166077,0.0044261795229131,0.0117310638010934,0.0210793001859261,0.0456599473748169,0.190430027027308,0.2007402524774217,0.1981250280949646,0.1549221233263903,0.2043524763296665,0.2061628965869517,0.2066247217544018,0.1947403825512499,0.3747325965834358,0.7507082152974505,0.1250538587171742,0.8588588588588588,0.7807017543859649,0.601046009931212,0.8397173493012875,0.9126354820418878,0.1161781544683636,0.7463757196330891,-5.93816628131717,-2.6283567994546337,-3.748561846956569,-2.8113568755507647,-3.92144669162088,-2.7182855862701856,-9.832922490013337,-10.112389622780226,-9.91514568756782,True
10,1,13,3,0.3926282765958969,0.1753357211760492,0.5,0.5090317149293183,0.0182250894903494,0.0005264603285171,0.0024108872370104,0.0006846392378583,0.7749001935814034,0.5538951941195879,0.0003151908206272,0.999476462700532,0.24863813229572,0.0901952230341368,0.1598332475950167,0.2193402500665071,0.1018658197697498,0.0865085506586953,0.1992406865459148,0.0958567415730337,0.0987952952722,0.0879739437004282,0.1181868263889845,0.1606867515935206,0.2451374203581663,0.025462750771807,0.069694132074994,0.1350151752855226,0.2130056136107748,0.3009348842530872,0.3333345701400971,0.3626768020235061,0.3836683511750516,0.2757666669510391,0.2883192890170923,0.3158835187223149,0.3547871805546321,0.4371468268459619,0.7535410764872523,0.06468607660278,0.8918918918918919,0.7412280701754386,0.6520744850733502,0.8048264984201425,0.8957463808604811,0.1477788729614856,0.8041234816582425,-5.9651963031232285,-2.3402686295706028,-3.544046769394128,-2.2640607634793657,-4.34255916948196,-2.076526045789736,-9.224962130958064,-9.3748774232789,-7.852935837841167,True
10,1,14,3,0.4979877541731939,0.3055001874097125,0.625,0.4480423283400359,0.0188579926131467,0.0009178789180826,0.0022482720794576,0.0003451155970123,0.8750555543730867,0.7144158660356804,0.002476937815855,0.9995427584519636,0.24863813229572,0.0652197622423383,0.2137660646361458,0.0927108273476989,0.0616911472806669,0.082650436340502,0.1609586332357827,0.0765449438202247,0.0979417692124454,0.0393378896070884,0.0645842284059734,0.0892916460199269,0.1689918081178535,0.012033006944292,0.0374565832546107,0.0762741002725747,0.1470164176174296,0.1996177002873621,0.2270690517004,0.2408425473492246,0.2468788348063135,0.190902546113784,0.2020901329491966,0.2176311462686684,0.2448085210686705,0.4077433679888682,0.7762039660056659,0.1188707697592418,0.8798798798798799,0.7149122807017545,0.5762728207898935,0.7870316470879664,0.8817536618682273,0.1446727229064553,0.8706326006401484,-5.968388126750488,-2.359100593166945,-3.20510252574589,-1.8147824658851337,-3.924608059670293,-1.9913353760337027,-9.35569883456775,-9.446723097767444,-7.862816657486189,False
10,1,15,3,0.4812325918644858,0.3047607727144171,0.625,0.3963294649522825,0.0196207416628821,0.0017262633391372,0.001821105565213,0.000122835064875,0.7342831469952459,0.73731251188215,0.0007260875082682,0.9993385457008438,0.2233463035019456,0.2557530810339186,0.0491292249910646,0.6561585528065975,0.1899166335847559,0.1139435870217036,0.344301194336787,0.0121137640449438,0.5189622508742607,0.1139984004784961,0.1300869372801724,0.171831100500623,0.2002145504569051,0.0297991875590626,0.0781191855687228,0.1632114643898194,0.173999563326964,0.4300610129992194,0.4576172742505578,0.4869952886657932,0.4830038854285383,0.4453956495215772,0.4570667917330083,0.4942369092407824,0.5066287758301109,0.4652140709516128,0.7535410764872523,0.0191550055424346,0.870870870870871,0.7324561403508774,0.6687453818618174,0.8501187006684965,0.9306684420657982,0.1318775108571611,0.8161166076284263,-5.995703068201602,-2.198840382495724,-3.77133845032423,-1.9745690054488807,-3.893738778864975,-2.0949049915111173,-9.594459796732208,-9.811562995821005,-8.69817015820482,False
10,1,16,3,0.2800091873789551,0.0958555686212477,0.625,0.6447805951257266,0.0180363933459956,0.0005169749329632,0.0016694937091075,0.0004694366734164,0.8620929470288742,0.6921576740789604,0.0002362830308378,0.9988920026923406,0.3140077821011675,0.0551859526665939,0.2933906128920829,0.193003458366587,0.083922191345772,0.0942982795107529,0.3826623427983864,0.1088483146067416,0.1670602305363936,0.0646197052019754,0.0873520534097866,0.1036566691490709,0.2275295704005057,0.0214196990031286,0.057698549366748,0.1024394759029777,0.201212494960139,0.4380235458105145,0.4717670412867296,0.4879350712087972,0.5415370148702072,0.4651883821151788,0.4764353202851664,0.4969682827454781,0.5597317072239274,0.4755778117295695,0.7535410764872523,0.4442706749531515,0.900900900900901,0.692982456140351,0.6179885059622223,0.8425110103088527,0.9509065596417796,0.1191132037842666,0.8136330520598449,-5.992208276347768,-2.7017016624799925,-4.150364112411944,-2.447417238480305,-4.349066200465432,-2.951917278187152,-9.294666087547991,-9.573162931305738,-9.511002707852208,False
10,1,17,3,0.3416644188675196,0.1398343662592349,0.5,0.5154628357390647,0.0192671576735343,0.0031320405463862,0.0020645490654907,5.9749199965203765e-05,0.8507883773227657,0.5603050214654247,0.0001048707542959,0.999454225497479,0.1591439688715953,0.0752535718180827,0.1382999991197796,0.8543495610534717,0.0470027788805081,0.4558201706964951,0.1003717472118959,0.0713658707865169,0.0681397397472764,0.0155300645222598,0.0210828643419745,0.0285879170047665,0.0629905130089642,0.0043372313145515,0.0128938969283363,0.0247067130880844,0.0503057422713546,0.1729398207971596,0.1839549121477319,0.1826122907472562,0.1410122431296616,0.1277755459105709,0.1298153510351238,0.1282815173002623,0.1060097949146732,0.3844409774747039,0.7450424929178473,0.0753142016472045,0.8978978978978978,0.7675438596491229,0.6306911294240367,0.8302904643964906,0.8996419881211077,0.1289232075734501,0.8069648320584218,-5.953464472675801,-2.617700211414555,-3.873546685240595,-2.707005604374217,-4.2247672042547615,-2.6682931883709884,-9.65940947269054,-10.1420241583683,-9.343340635346893,True
10,1,18,3,0.3404982468020088,0.1379246336382577,0.75,0.4376683137103253,0.0182567836659259,0.0015769058381048,0.0020375127782253,0.0001606375728388,0.7376834728200363,0.7341174159371454,0.0009628127390678,0.9994648196742104,0.1591439688715953,0.0852873813938269,0.1231194578789754,0.5663740356477784,0.0692338229456133,0.2418139350301185,0.2501779640908013,0.0876931179775281,0.1324570116654781,0.0031482115853275,0.0054982697938362,0.0076894879205004,0.0204373893452629,0.0011298389926834,0.0040919141786388,0.0084995077384831,0.021307620846091,0.4476125453235884,0.4743873010630204,0.4855191269548083,0.4799683457436151,0.5022688247215152,0.5104998250668714,0.5256710815368827,0.5544248160652193,0.3596902617817314,0.7733711048158644,0.0352003147148837,0.8438438438438438,0.75,0.6141172508217221,0.8443006008196938,0.9243729748377818,0.0968968333660877,0.7936176344262513,-5.978602431734582,-2.550961561935915,-3.981582301291387,-3.004103125595931,-4.379086010048968,-2.96553868135324,-9.233501030002415,-8.586523033611995,-9.059537170584012,True
10,1,19,3,0.2676577522005489,0.0843399393939449,0.625,0.449031827735461,0.0175463507744395,0.0016836291400634,0.0011418259606465,6.278142331662998e-05,0.77866111482606,0.7051943472380386,0.000485500212368,0.9986251103801962,0.1769130998702985,0.0876867706402007,0.1286920498907859,0.1646714551742485,0.1018658197697498,0.0723544894813367,0.1218065332595112,0.1004213483146067,0.0593861446415941,0.0604191364889013,0.0752560836208008,0.09067712924423,0.154185156188386,0.0162470980267676,0.0486054008013311,0.0792005769430852,0.1335395765295543,0.3678985687260427,0.3940003782736051,0.4066386926752734,0.4167096448607283,0.361487366355146,0.374634550031417,0.3857631227507274,0.4149993039422683,0.5019576001841561,0.7563739376770539,0.1531740463587247,0.8768768768768769,0.7587719298245614,0.6962688117246549,0.8346483875082518,0.939768204314271,0.1369161941114306,0.7941629421613412,-5.992028121836072,-2.5403152453929243,-4.0184293980892365,-2.500292362127868,-4.187879343292169,-2.393557885005553,-9.160303406453442,-9.790893276625562,-9.025413220791105,True
10,2,0,3,0.519440297927903,0.332915746021029,0.625,0.4891428924904351,0.0200355392092843,0.0036616405997668,0.0020234426603878,4.2762691857647095e-05,0.8792431170585542,0.7859294978151523,0.0324937108230017,0.9998462452492072,0.246692607003891,0.2480641291307667,0.0554553997807193,0.6199787177440811,0.3027391822151646,0.06852483576072,0.5140393893854309,0.1376404494382022,0.1827932454864695,0.0620953819135355,0.0930816016735427,0.12729669315867,0.1474336343672471,0.0338745580945392,0.1114014249940238,0.2218806951047642,0.2328729913401594,0.554337032394701,0.5958242851214494,0.6232829068806449,0.6416621322632352,0.6695069927149524,0.6885834300829682,0.7225386196028575,0.777019136768891,0.6664386153129742,0.7478753541076489,0.1250538587171742,0.8438438438438438,0.7149122807017545,0.6811833586793745,0.8863501497053803,0.9650942590825552,0.1101650808928096,0.8481918619388518,-5.9243712458640205,-2.585032841403405,-3.65135644196106,-2.256692017644461,-3.892443675480783,-2.097009707058427,-9.454188273096204,-9.302921827855958,-9.181334185816905,True
10,2,1,3,0.3128139982763674,0.1212068386642843,0.625,0.5916118363533511,0.0221304434236832,0.0003324233497361,0.0031399520967246,0.0014603150073395,0.9059574559638276,0.7949158951243663,0.0003906804498204,0.9995968956442663,0.2992217898832686,0.1053550005453157,0.1592951388511891,0.8117850492152169,0.2664549424374752,0.0992776348941827,0.5589654354188089,0.177756320224719,0.1576352684053944,0.0521075701003029,0.0572259903913682,0.0782654111134413,0.129755514148067,0.0229747387776626,0.0573243283165617,0.1041988300073254,0.17545422806657,0.4887445738254596,0.5173397007126505,0.5379660852026702,0.5575485440324619,0.5915275162011344,0.6021719691082343,0.6269900554619495,0.6858686612738011,0.5309143454049918,0.7762039660056659,0.0584476113035684,0.8378378378378377,0.7149122807017545,0.6218176187180444,0.8673122864641807,0.9446215193334996,0.1037933577979008,0.8326528234455222,-5.957798771370351,-2.0196308368741,-4.043099084078187,-2.251544319613898,-4.114080813875718,-2.083828216872451,-9.200828648906638,-8.387874117899582,-9.264291001295986,False
10,2,2,3,0.2945034047390704,0.1023607664167506,0.75,0.6972928331460142,0.0209500178199556,8.327178352715068e-05,0.0028260100802079,0.0053642733177649,0.9245029853133222,0.7514649009131299,0.0007855965375932,0.9996547407655554,0.2408560311284048,0.0903042861816992,0.1559111735218631,0.1725192870444267,0.2189757840412862,0.0350753656179427,0.2679743731709247,0.1699438202247191,0.0771279409321522,0.0325517152480999,0.0481784196908636,0.0703152794855357,0.1400185241228787,0.0127868912595611,0.0389011158973459,0.077556492549791,0.1538700107319764,0.5023223198102096,0.536811817322522,0.55864359384176,0.5891267313950154,0.5644945769557788,0.577238398672091,0.6014352032356335,0.6603495220144922,0.5041021815958453,0.7677053824362609,0.0614877765253734,0.8378378378378377,0.7061403508771931,0.5156626217388474,0.8279970577641411,0.951903324031654,0.126443990431335,0.8766029524967429,-5.9878149725611065,-2.261485541513692,-3.7924893271436737,-2.5419478832459603,-4.151240833936813,-2.197179392300618,-9.607690255605434,-9.093058549886926,-9.425434084283957,True
10,2,3,3,0.305521710380658,0.1164953890036379,0.75,0.5005335138468829,0.0185231977154147,6.682774151462893e-05,0.0017690381252386,0.0041742591046658,0.7064321151662052,0.687421049199771,0.0003687240358097,0.9990470085056964,0.258365758754864,0.0650561675209946,0.2203829990597202,0.7285182229316308,0.1125843588725684,0.2004216703946962,0.3959503282448785,0.1772296348314607,0.1109028670203816,0.0589036722678055,0.0642893238038209,0.0868412742188152,0.1710546110690965,0.0176952686530874,0.0419836900125196,0.0767575487105026,0.1455620332960247,0.4238316968238674,0.4479048217059967,0.4668951123630696,0.4961048982646402,0.4406728295575901,0.4465448627403824,0.4647140688089065,0.5100817286476164,0.5451055838110199,0.7563739376770539,0.0922497005136123,0.8648648648648649,0.736842105263158,0.6205947541198795,0.8369440047981906,0.9358716544895612,0.1325558447363636,0.8123832211303055,-5.98253963317024,-2.1218363433002496,-4.031403487247201,-2.48308611349772,-4.187991838299271,-2.3363015473575506,-9.146674029282536,-8.385200994539352,-8.535895031473617,False
10,2,4,3,0.6089499852839819,0.4442159480962152,0.5,0.3327629714630032,0.0195180237459848,0.0004900393202947,0.0019454092204169,0.0005874809982682,0.8628288390091661,0.7137499283404702,0.0006794391064509,0.9996311318283116,0.2233463035019456,0.1354564292725488,0.0991915481954834,0.6382016493748337,0.2663755458515283,0.0800106559421667,0.3364707743415329,0.0969101123595505,0.1623638997379947,0.0417393340018372,0.0542420158940781,0.0659731303860434,0.1096991227983249,0.01718704049535,0.0525150830886072,0.0899616592411293,0.1498931034503241,0.462493391466489,0.4932538391088648,0.5087490536074475,0.5207457095350527,0.5744741834196382,0.5887322469610012,0.6109436752354815,0.6650970185251366,0.6101794559601086,0.7478753541076489,0.0584476113035684,0.8078078078078077,0.8026315789473684,0.6158383832589749,0.8341312122273554,0.9360180117959962,0.1339541283623651,0.8744783774633683,-5.9834152640270455,-1.95640658835596,-3.749609778609197,-1.9427082657466608,-3.881124258701527,-1.8728354675597,-9.04926730070316,-9.04901421517502,-9.151523063060708,True
10,2,5,3,0.4107374500780357,0.2177458418370107,0.625,0.7621030294325295,0.0209860716589957,0.0055045786427772,0.0034451710535525,5.444166382937754e-05,0.9605061428005012,0.810966455292433,0.0002804904873232,0.9997103610594744,0.2648508430609601,0.0802704766059548,0.1864990027465345,0.1400638467677573,0.0838427947598253,0.0783317241895324,0.1435576999129952,0.0689957865168539,0.0960563916999402,0.0533760218819371,0.0618336517891171,0.0770349507070244,0.1370264989193111,0.0149868530931506,0.0403986479537512,0.0722884293787355,0.1287304264714319,0.2523355749390138,0.2677523930680475,0.2752485963961019,0.2674522136969555,0.2676056542394495,0.274732957349134,0.2855055767838841,0.3064398580955908,0.503055071469567,0.7535410764872523,0.1384016096456294,0.8738738738738738,0.7543859649122808,0.6591202113721395,0.843499173150899,0.9497271157916004,0.1289210124215782,0.8808791447650325,-5.9841375001511565,-2.7004939785943787,-4.195084864451568,-2.705503697025398,-4.352613640285345,-2.738140712911514,-9.954658754270753,-10.418310639800463,-10.49288425944744,False
10,2,6,3,0.5031470496717341,0.3379086726397968,0.625,0.3650281990745534,0.0195557553667461,0.0011796169099714,0.0023364599907542,0.000270400342741,0.7188948247566646,0.5161849051869077,0.0001577160222486,0.9995102217798748,0.2361867704280157,0.0702366670302104,0.1929999472262023,0.1690609204575685,0.0869392616117507,0.0844562807395453,0.3348888713121886,0.1534410112359549,0.1073033593231616,0.0998308851797414,0.0901958304389096,0.1145088755084794,0.2281056039127583,0.0289188017867338,0.0559466470970305,0.0992192358849645,0.1930969775480577,0.3103412326365952,0.312496186650948,0.3279761918622264,0.3698728250132144,0.2833568819894651,0.2706053165632609,0.284673688589759,0.3359569529643526,0.6766721901600736,0.7563739376770539,0.2961225437892583,0.9069069069069068,0.8026315789473684,0.6448242052431696,0.8306538096737617,0.9220500100963342,0.1235821774806509,0.8308265858918505,-5.907221361847551,-2.496986507700349,-3.991790337461096,-2.567817291992838,-4.127540629592513,-2.5259408410823494,-9.15472912065853,-8.979340132555473,-10.053608650523651,True
10,2,7,3,0.2562566811202183,0.0756650026543106,0.5,0.4106339337927859,0.01756955855739,0.0007712897787027,0.0017370639984837,0.0003136712931712,0.767799138080713,0.607594564242395,0.0002254024341346,0.999085723655843,0.2409857328145265,0.1078634529392517,0.1317622701842111,0.703511572226656,0.4122270742358078,0.0557766356738472,0.4964011706082418,0.0567064606741572,0.3529810154580228,0.0765296457924358,0.0947932067985217,0.1239944785211887,0.2703945350617057,0.0266306923771425,0.074279948916918,0.1311390967764424,0.2847567762746004,0.4823615990064914,0.5155017096611472,0.539349579905597,0.6061744649464545,0.535548492024416,0.5498017130677418,0.574258003909392,0.6619755476562421,0.6121164164944606,0.7620396600566574,0.06468607660278,0.8648648648648649,0.736842105263158,0.4982286102099349,0.8048780746624147,0.918472030264337,0.126393411054985,0.78076406619135,-5.860305108271261,-1.8899177968779128,-3.354285789388656,-1.7680634289486667,-3.7552860320675983,-1.856564161262233,-9.012697640672735,-8.773765476619264,-8.400007024199411,False
10,2,8,3,0.2369652364948028,0.066839484636766,0.375,0.3057583002276527,0.0171863313222331,0.0004537864523416,0.0011026377495524,0.0003419976287407,0.6528835192328297,0.6222446535470733,0.0013600997432791,0.998198545652752,0.182490272373541,0.1354564292725488,0.0854373665343521,0.6082734769885608,0.116792377927749,0.1663630845880324,0.4002214664241083,0.0517907303370786,0.3050732133301525,0.0147842511212787,0.0175851169568083,0.0254913628719889,0.0468545972960906,0.0049461415135756,0.0127789105906985,0.0265722037774584,0.0505774198716795,0.4493151133011148,0.4758976732240977,0.4895034322017189,0.4883212504803511,0.4953922639215506,0.5032612827123397,0.5201857174748612,0.5519503670453446,0.4062440219274998,0.7478753541076489,0.0246826845093312,0.8498498498498499,0.8201754385964914,0.6160581868960577,0.821033489947258,0.9287928821159308,0.1397433868303369,0.7592296059102124,-5.961568944033847,-2.457431445930717,-3.4678343628862294,-2.627803299358938,-4.307597467631393,-2.4106698850218056,-8.748482934969479,-8.627610498554564,-7.83441092827442,True
10,2,9,3,0.4087588716548665,0.2158854129885148,0.625,0.4100871797372482,0.0182530898505225,0.0006088268884191,0.0016602399745771,0.0003893536331312,0.6447706352894682,0.7296117700719231,0.0002490871165034,0.9986000734540252,0.1883268482490273,0.1103719053331879,0.1075837822122118,0.6561585528065975,0.0730448590710598,0.2621502578031063,0.3003242901210156,0.0759304775280899,0.176880435785344,0.0575590765910574,0.0691929379073545,0.0810919531062613,0.11172871514665,0.0188682849138953,0.0466701092915539,0.0745136485062295,0.106655677308347,0.4450585680312708,0.4737645426506465,0.4881253485610785,0.4895593844670785,0.4589338890438932,0.4665772116761678,0.4808803581536162,0.5086750280538934,0.4665762661277945,0.7337110481586405,0.0409838367045679,0.8888888888888888,0.7675438596491229,0.6588686854894021,0.8813050513602121,0.9539265840035458,0.1012617135258862,0.8031925847091227,-5.999241074980549,-3.124999773534718,-4.33203222766058,-2.7874175523186,-4.6101940848079686,-2.5488054052053863,-9.014630779270153,-9.709459015046455,-9.298717560070534,True
10,2,10,3,0.415796189647529,0.2099912500187191,0.875,0.554869234827111,0.0190042413070974,4.442740815837167e-06,0.0021234290689284,0.0761407730981773,0.8926686728340925,0.7897849670052977,0.0012255639086186,0.9993636384970522,0.2350194552529184,0.1806085723633984,0.0762074541522302,0.8288108539505186,0.076697102024613,0.3083109649897363,0.1910938859447915,0.0717169943820224,0.1208915358523207,0.0458042434881084,0.0647268426996492,0.0718989257026284,0.1012837783981864,0.0151486958666398,0.0450048738543887,0.0709679135668271,0.1023768678567568,0.44099019468038,0.4736248653999819,0.4856968069984883,0.4863849780776282,0.4800833794021389,0.4927577321343388,0.5078057477375093,0.5391232262158231,0.4662830106429432,0.7592067988668557,0.0614877765253734,0.8648648648648649,0.7149122807017545,0.6587239848354776,0.8518828251014832,0.9510612056211774,0.1277634083111067,0.8538030439879372,-5.904332881579484,-2.533797718147145,-4.047265647002685,-2.5850814434087166,-4.272985410754773,-2.378772678917496,-10.14355998821587,-9.704600472857814,-9.377288380546691,False
10,2,11,3,0.3723222376405612,0.1715432918265897,0.625,0.5619327697916459,0.0196266815657433,0.0003985939428408,0.0020671111780614,0.0007813281497401,0.8655379765729085,0.7272485924607117,0.0014469319621331,0.9994362945427684,0.1649805447470818,0.1103719053331879,0.0981523433588646,0.6948656557595103,0.0874156411274314,0.238186895238619,0.1989243059400458,0.0793539325842697,0.1157220525352536,0.0210463726606402,0.0280750381936359,0.0433791944759155,0.0964231537083216,0.0066585047443819,0.019209058834131,0.0395141843127637,0.0854135538177944,0.2981254277751682,0.3174240197846614,0.3279392738669527,0.3219219156480386,0.3042550980994413,0.3103333079978088,0.3211563899352589,0.3394894011507772,0.4215153984086004,0.7535410764872523,0.0211995345620877,0.900900900900901,0.7412280701754386,0.5857593385230073,0.7972892372354554,0.8933970636410307,0.1281804347878162,0.8295668425495043,-5.995229616228402,-2.628586773652636,-3.841085667152405,-2.533554226535105,-4.061388730788485,-2.45398578657074,-9.260475999748513,-9.37604902992036,-9.930301636238624,True
10,2,12,3,0.4671490598499691,0.2561061840118889,0.625,0.6498748774584789,0.0233376242939053,0.0060675923368524,0.0040251061380692,6.0419826897560846e-05,0.8931353356493261,0.7639652747501844,0.0003134672488044,0.9998355119878908,0.1708171206225683,0.100229032609881,0.1105418514369348,0.4329608938547488,0.0874950377133783,0.1612940696880576,0.3214426955627619,0.0520540730337079,0.247192752979992,0.0409266252876097,0.0672173907234248,0.0793713172759751,0.1508966865691801,0.010778223000008,0.0379002545850614,0.067063669776557,0.1354110273319513,0.312982705336882,0.3450956739381494,0.3536205797935342,0.3637840124020298,0.3094678809680403,0.3245673319872355,0.3360464910726213,0.3709789743747524,0.4924796059284688,0.7450424929178473,0.0310192334855537,0.8768768768768769,0.75,0.5990254662908523,0.8348827291673362,0.9028378369063972,0.1260457194565716,0.8585612764720165,-5.996065328883443,-2.576001186111472,-3.873379464797512,-2.579437223335881,-4.222635678196511,-2.570771592824265,-10.359362572841896,-10.66926716572729,-10.383579715551374,False
10,2,13,3,0.4798683206199187,0.3020430908940068,0.625,0.483642277222354,0.0191104864349166,0.0010282287929085,0.002045757607901,0.0002718189913843,0.8294217459476741,0.5877589873810448,0.0001325060989856,0.9997363332336971,0.148508430609598,0.0902497546079179,0.1115633132289362,0.1963288108539506,0.2262008733624454,0.0369407446455997,0.3220754567744997,0.0800561797752809,0.1815168836809882,0.0906851177502328,0.1323637525998674,0.1766496373521424,0.3863143987613067,0.031379007300182,0.0879658545050613,0.1604148553960752,0.3660965092682028,0.4439547176820271,0.4870313000902787,0.5179117242622517,0.6248237610031717,0.4707856864963728,0.4870820497632879,0.5151329884877773,0.6353776119079617,0.5097903329508906,0.7507082152974505,0.1695232341441498,0.8828828828828827,0.7587719298245614,0.629432356883628,0.8238085212940218,0.9402312039012826,0.1314111705058953,0.8210208664913503,-5.979087639349571,-2.218741311422704,-3.8571571475665993,-2.4060036399101223,-4.095836451927665,-2.364906934196201,-9.183264957985273,-9.402368992340117,-9.83282029402495,False
