fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO,pred_t1,pred_t2,pred_t3,switch
9,5,14,2,0.5855697036137646,0.2561015260595334,0.6666666666666667,0.1814990122181185,0.1003128342229582,7.329435636350187e-06,3.573376510451607e-06,6.007176479040016e-05,0.6655872775920614,0.6540299240083867,9.052523323982808e-05,0.7317073170731708,0.3227272727272726,0.154541312558129,0.5511111111111111,0.2171717171717171,0.1435414476607458,0.141449447587151,0.4991961916266315,0.4566613618322153,0.3798228269105527,0.142650291125228,0.5034746219428086,0.4337414524799128,0.3845634019688497,0.2615279176206102,0.5806405883481813,0.562173409863242,0.5088819410859444,0.2707249144337991,0.5190991752304194,0.537519217043749,0.5243721288417974,0.5325088390217243,0.4081632653061227,0.0001172499514904,0.4580838323353294,0.3214285714285714,0.6316769315736344,0.6536374556780502,0.6597543648507443,0.4644623568840116,0.6074809041730251,-3.065304365917775,-1.524107530346945,-1.5639591315515673,-0.8908186084796413,-1.9841260316115663,-1.5936188668753288,-9.975206952924212,-8.450760110516896,-7.891697201149602,False
9,5,15,2,0.6482351441368968,0.3101383475823501,0.6666666666666667,0.3538957489779844,0.1003136406651631,4.001836115589218e-06,5.065481663981413e-06,0.0001982632441014,0.9350077708841203,0.9196329805459956,0.0001282370301953,0.6016260162601628,0.0999999999999999,0.377500724847782,0.431111111111111,0.1616161616161615,0.1431853614507261,0.0828582324532909,0.1574385305305048,0.1510141950327034,0.0207099890513385,0.0897587474367754,0.1514495635238478,0.1839149710054352,0.048713978552861,0.2917882831187738,0.4136005072661801,0.4632050060627034,0.3883598321556257,0.3142016088407072,0.3403892668964526,0.4849352573988975,0.4427878544784898,0.5263058062751254,0.4107142857142858,2.692478256098217e-05,0.3922155688622754,0.4285714285714285,0.6993046432212018,0.8769308310291182,0.9726735060707896,0.1581887983519963,0.7275964105774586,-4.775475168234424,-2.311552421503214,-2.2982702583767627,-1.2391202359463762,-2.615625536041859,-2.010690816987045,-8.593328472814866,-9.239444448152168,-10.691983214171216,False
9,5,16,2,0.6981461156882864,0.3667114855984166,0.6666666666666667,0.3602449920699357,0.1003115597680388,3.417719097699038e-07,5.975200435949134e-06,0.0030778976870592,0.8896376926395563,0.9119708946851468,0.0002319668976984,0.7723577235772359,0.1409090909090908,0.3562489714997688,0.6488888888888888,0.3030303030303031,0.1252564207762369,0.1772048828631268,0.2654801099719159,0.3227575549609874,0.1748413595399062,0.1834455527872386,0.1871555565368245,0.3603997490651994,0.2091254541230227,0.3398950464262848,0.4716974538143864,0.5535026914491338,0.4698214903235533,0.3515330197013507,0.3497379272675409,0.5644266571554479,0.5072015695703818,0.5314944834226616,0.3979591836734694,1.5793820119423093e-05,0.4221556886227544,0.5714285714285713,0.8932453183799804,0.8116512328947012,0.9544128358076704,0.3890574480049243,0.738974933363951,-3.7260765854063336,-1.8855689961755384,-2.212072029749142,-0.9374906627412088,-2.238790142186622,-1.6730765879819736,-10.856295708573686,-10.246564129060618,-11.558825542527975,False
9,5,17,2,0.6289701859920535,0.2725775626829789,0.6666666666666667,0.356760006487638,0.1003122193679228,3.671617705457136e-06,1.063839137762727e-05,0.0004879808412236,0.7819623130985541,0.7555897581731525,4.531360206075622e-05,0.7235772357723579,0.1227272727272727,0.377500724847782,0.528888888888889,0.106060606060606,0.2469844916714532,0.2277192374440827,0.2272853066241657,0.2149008957552996,0.1152593688847778,0.2325875937262047,0.2185398279979568,0.2459415936189093,0.1090497249070834,0.342083026405144,0.4081373134392499,0.4325275310189934,0.3658209508061916,0.3526671993124233,0.3392532450503135,0.4429924931132747,0.381108347725282,0.3718916635840783,0.4183673469387756,0.0001264774602116,0.4640718562874252,0.3928571428571429,0.906204535378034,0.8710742089771246,0.9758675381585554,0.2736320800879592,0.6241777471152999,-3.9837176295549024,-1.9486616625878248,-2.200117947561796,-0.9698878399627904,-2.431721649021207,-1.749942369562612,-7.88307192494029,-8.137166673472294,-10.935473828399804,False
9,5,18,2,0.7587682762628374,0.5402961421531007,0.6666666666666667,0.323379311961432,0.1003100072245389,6.41911168664203e-06,5.600711535956456e-06,0.000128426868319,0.8363844982674391,0.8049234973214012,1.0619235766463752e-05,0.7235772357723579,0.1090909090909091,0.4168164685416062,0.5688888888888889,0.1515151515151515,0.2023980470993681,0.115082802462391,0.168414595731441,0.2095240321415589,0.1534099973026337,0.1222579358635709,0.1247304809516306,0.2421452227230497,0.1907004968859019,0.2951720554051867,0.4015166629050012,0.4714763187542753,0.4366155084186511,0.314629792999288,0.3116362868525187,0.4898900686798915,0.48709998332347,0.5357934604987815,0.3698979591836736,5.075560733295219e-05,0.4311377245508982,0.3571428571428571,0.8813578418979588,0.9143334163316998,0.9957389675860224,0.2567867093321915,0.6895155577893384,-4.693256032311016,-2.195234372682928,-2.617391724051507,-1.399256696328714,-2.8291513880207937,-1.8742360613316256,-8.531758954381278,-11.836421067340948,-11.70800830965059,False
9,5,19,2,0.5505818211376631,0.1816813046105261,0.3333333333333333,0.5028209481108177,0.1003117593158467,1.435596665394582e-06,7.0156984256739326e-06,0.0008412553711421,0.7186439975876943,0.8841932977478875,2.070597172301467e-05,0.6504065040650407,0.3136363636363636,0.1416062626848361,0.5422222222222222,0.2474747474747474,0.1249525404258218,0.1750395380582445,0.2424311491694736,0.2762528680161771,0.2440827586240687,0.1775711121615738,0.1811623111954454,0.284872371856704,0.253484157402675,0.3426388204336621,0.4639095775106988,0.5351304770409506,0.5159484626105546,0.3491843120992111,0.347312946568177,0.5240577970786826,0.5321406117072502,0.554631791048046,0.3954081632653063,1.9855069087537017e-05,0.3592814371257484,0.4285714285714285,0.8706104523165081,0.7586580537167054,0.9218047584394896,0.347281730973163,0.6714745608996466,-4.235743228454133,-1.8116440387835848,-2.494736442952009,-0.98475588740989,-2.6050005752853496,-1.7893867452040546,-10.805654292315024,-11.3735868732623,-11.75271810044756,False
10,1,0,3,0.516337268234738,0.1549110982739138,0.3333333333333333,0.1956087132343683,0.1028946484330312,6.275984192054527e-05,0.0010886859090368,0.0030535597804759,0.7048510421531716,0.7286857094551442,7.177688979317421e-05,0.6504065040650407,0.1863636363636363,0.2352948434020345,0.8711111111111112,0.1666666666666667,0.2915325327598413,0.2057697305249159,0.2724409803227353,0.4380996969826221,0.389796415981935,0.2080401548627146,0.2122475599639997,0.317809361262198,0.3681211557041844,0.3208272037577057,0.4283913754314296,0.5677980240145848,0.5370810272665647,0.3292382429085617,0.3267191388198481,0.4747303985117634,0.5338898274268573,0.5486350899910659,0.6734693877551022,0.0431155951054218,0.8113772455089819,0.3571428571428571,0.8381061127577905,0.672498855188131,0.8527898740927288,0.4872597807202121,0.6007398000402542,-5.955308365139562,-2.087344039635908,-2.8896547723367663,-1.7922607662574992,-3.978558117949508,-2.107298748091732,-8.872644257997182,-8.36887909822975,-8.444854043804023,False
10,1,1,3,0.5982687308406207,0.2360612730427251,0.6666666666666667,0.413948714011434,0.1029115638009656,0.0039082823276772,0.0010638302105676,2.182804802388708e-05,0.8666408556840635,0.8881065457695716,0.0005561816578626,0.7235772357723576,0.1409090909090908,0.3349972181517557,0.5599999999999999,0.196969696969697,0.1593618492773329,0.2709497225964596,0.3172441747477301,0.4603943077390503,0.4292754949897964,0.2824176648315658,0.2881292810553159,0.4842401976932202,0.4741225089979003,0.3661744268549839,0.4631727302067842,0.5868058501235542,0.5684161754457806,0.3826609140684257,0.381876684336846,0.5998747319766693,0.6150160825203459,0.6700653765219584,0.6658163265306123,0.0266418626322022,0.8083832335329341,0.6428571428571427,0.7812461983504426,0.5251214995299631,0.7423294247690778,0.6691756952058088,0.7120962672994056,-5.917169779359973,-1.935712556580824,-2.0910540085167706,-1.3643154013274252,-3.84141511823818,-1.83399533160214,-8.149580696031107,-8.332527542988762,-8.413087960792796,False
10,1,2,3,0.5976737828568783,0.2471396828259872,0.6666666666666667,0.2448052480291719,0.1034435266956478,0.00060061121911,0.0014984115059318,0.0004164692674948,0.9434758325425308,0.7216636953142646,8.415505351564002e-05,0.7479674796747966,0.159090909090909,0.3103762843949112,0.4977777777777779,0.2777777777777778,0.1016657093624354,0.1813548670283554,0.3611692640425976,0.4146714046733433,0.4802893012290395,0.1831198447863678,0.3101830980971167,0.4017541151377736,0.4651374648520522,0.2598812615591775,0.4484023103966654,0.4895396799192706,0.5510023570052149,0.2711743603133513,0.3663413863867989,0.4743218587939138,0.5511068244929025,0.7582797659854699,0.7066326530612246,0.0833529158959758,0.8233532934131735,0.5357142857142857,0.7740860588485803,0.6392322225596163,0.7942820733772734,0.4569865795826949,0.7259257932979739,-5.973169882341609,-2.185363927749877,-2.800004181076282,-2.0749328008726904,-3.798441125915461,-2.1986007999528856,-8.701473272943495,-8.844082602362485,-9.026368716386406,False
10,1,3,3,0.5172668186368004,0.1620360093964639,0.6666666666666667,0.1748195340574289,0.103492139147397,0.0001354286959396,0.0008710550932842,0.0011155172599607,0.8144028431465345,0.7261668243083912,0.0049959595448469,0.8780487804878049,0.1090909090909091,0.4998163718952353,0.431111111111111,0.116161616161616,0.1869354080726854,0.4588290231879217,0.4373352222102611,0.493387508955981,0.409589689707337,0.4596684504116621,0.277377761508802,0.4643876861668071,0.3983101240071051,0.4870439216058658,0.5248796777028902,0.5736892188126819,0.5125543816861351,0.4918511104079388,0.3493966423434271,0.5440036532525476,0.5143499523312608,0.6284606915850846,0.6913265306122449,0.0160451612309859,0.7904191616766468,0.6785714285714285,0.6585234034913414,0.6134503421257627,0.6143318248623838,0.4773750803049929,0.5308282524087234,-5.9418564194287455,-1.898551275550918,-2.1329596368475285,-1.794189455908925,-3.799907596746999,-1.9399634427314416,-7.835408631894916,-8.443149739016453,-7.959286566139298,False
10,1,4,3,0.5296226072056976,0.145222911694104,0.3333333333333333,0.103889724775567,0.1028623391353515,0.0006933090431869,0.0011147200368463,0.0002589784662473,0.9553650582799736,0.8117853634126397,0.000180990594599,0.6422764227642278,0.1136363636363635,0.3605907275601157,0.6133333333333334,0.1666666666666667,0.202436450583065,0.2071652265547238,0.2761001872586791,0.3801018466495004,0.2059753929827987,0.2097641784802012,0.2140064502434908,0.3564196049703512,0.1764960338715411,0.3325257617971938,0.4456956029129801,0.5461902164033646,0.4340966599512871,0.340525279906713,0.3383727166635052,0.5194886027725967,0.4291745292938262,0.6501919246789172,0.6836734693877553,0.0310192083874538,0.7934131736526946,0.3928571428571429,0.7882977924644512,0.7232725793670687,0.9042904502956384,0.3781709221708345,0.7725622489375723,-5.935137558753935,-2.321162606791694,-2.9311771396278785,-1.5496156268874606,-4.418662146088628,-2.4369879614022656,-9.203309130413384,-8.913235567533556,-8.070124856575589,False
10,1,5,3,0.5358999826217203,0.1684042898564337,0.3333333333333333,0.2539748847090621,0.104060934554541,0.0002622202583884,0.0016932325561421,0.0011200368818052,0.9218290834837686,0.7092981653234531,0.0002249244940792,0.6504065040650407,0.1636363636363635,0.2651700285797125,0.7866666666666667,0.3282828282828284,0.1430595443231858,0.1460294657766618,0.3015135820143076,0.5626438068425692,0.4699073519356711,0.1474605717287258,0.2297182839306649,0.5423277979327489,0.4667473449222918,0.2133731629808515,0.3787476173312737,0.599785992850534,0.524333517092488,0.2261609490143464,0.2885120577023488,0.5826101710873189,0.5355245535592044,0.6144322438784526,0.698979591836735,0.0310192083874538,0.8113772455089819,0.3928571428571429,0.7431759247408565,0.4643779874401583,0.627013096787333,0.6613970522431571,0.6383456255089284,-5.981233677301525,-1.806862555776267,-2.379000207763444,-1.8553569609530185,-3.808700486604201,-1.6875701102467675,-8.61356289009218,-7.888811302559606,-8.240848884114419,False
10,1,6,3,0.5733210818349406,0.2609223177222615,0.3333333333333333,0.2745992768979721,0.1036721791066718,0.0003984392872263,0.0017761998930477,0.000765029038266,0.7535281703236463,0.6814371718451635,4.453425068042969e-05,0.6991869918699188,0.1636363636363635,0.2838918112910575,0.5777777777777778,0.3737373737373739,0.0889267251989825,0.4021907848698009,0.5062701811365529,0.5545573802796935,0.5842016846393866,0.401142820393258,0.4092555347391027,0.556639003719311,0.5734041810541048,0.4366770147375579,0.5677788195059187,0.5945459147487517,0.6299326278761244,0.441678745359377,0.4428110899940237,0.5950383065692022,0.6299096201129679,0.7231244115053241,0.7091836734693879,0.037031241803262,0.7934131736526946,0.5357142857142857,0.7005397428446056,0.4846774476638935,0.7156724493730519,0.5705464960812674,0.6353243342080769,-5.891181717117073,-1.7688395925503022,-1.767250971387283,-1.4456430935463052,-3.5770176292659888,-1.4425123283300814,-7.793661668956694,-7.334040916705067,-7.123445676997117,False
10,1,7,3,0.5561510398792122,0.1935609379919067,0.6666666666666667,0.3693131273628856,0.1046459280819282,0.0005520229174602,0.0020616270901992,0.0006366165285473,0.8743648050553976,0.6613467764868198,0.0001637878172152,0.5691056910569106,0.1818181818181817,0.2122606426563465,0.5555555555555557,0.3131313131313132,0.1020326759844278,0.2073403167564436,0.2228895801432376,0.4073366057040748,0.5164456635585523,0.204242281562457,0.1837010417699593,0.3380846814698953,0.4636767818317062,0.2844491084037855,0.3345761390240954,0.4886394646397368,0.5854230732805248,0.2861420250964334,0.2621269874631612,0.4161689966750477,0.547519635979992,0.6874438374761789,0.6964285714285716,0.051505199644879,0.8263473053892216,0.4285714285714285,0.6261494762883211,0.5519180331443811,0.7294048320235901,0.4882768071032303,0.656814849323374,-5.964053886521527,-2.260116188984304,-2.8342557652904685,-2.04654128507299,-3.7752589255013738,-2.0962086898772405,-9.463884311950524,-9.157697484309764,-9.302756255553687,False
10,1,8,3,0.5630869070016093,0.1908781024320969,0.6666666666666667,0.599262509968705,0.1052066029559234,0.0015389597693593,0.0035655666569179,0.0003848741079335,0.9423365753172244,0.8555136821624216,0.0002726425280784,0.6666666666666669,0.1136363636363635,0.3732732255258655,0.5866666666666667,0.2171717171717171,0.1535118615412959,0.3120145115926709,0.3340252733942248,0.3878298218382787,0.4532376978963618,0.3150203381303387,0.2420104369859495,0.4086999595114902,0.4682099234557665,0.3639755146560243,0.4203607814448299,0.4603875474126273,0.5225927627798164,0.3741669460322624,0.3078243041266472,0.4745084262060014,0.5488647038598893,0.6674712388304658,0.7168367346938775,0.0431155951054218,0.8113772455089819,0.4999999999999999,0.8852955108567813,0.6998159291390804,0.8304785727134004,0.5003361472886776,0.8209158472705104,-5.945731786051319,-2.067876197498821,-2.6519721114568027,-1.627543206505017,-3.894223372998885,-2.1879907497731645,-9.344569602499986,-8.801289949379985,-10.006976474451966,False
10,1,9,3,0.5720804365980168,0.2104463629515757,0.3333333333333333,0.4182434149044997,0.1041616175933471,0.00166394711576,0.0015124362717364,0.0001348870054336,0.9132907242815782,0.6412867863652236,0.0002170723663848,0.6991869918699188,0.1227272727272726,0.3655868631223807,0.6044444444444445,0.3080808080808081,0.1139461698392538,0.1988703575808174,0.3893691302172675,0.5385704513824299,0.4624510868769368,0.1986291085176568,0.3337100912251335,0.5031051291915363,0.4504429616053998,0.2635676289533554,0.4632465549922123,0.582592627433741,0.5227584649794207,0.2712158637725684,0.3788155755608067,0.5482884048598603,0.5229831979960471,0.6881980663221305,0.7142857142857144,0.0399706215584009,0.8113772455089819,0.3928571428571429,0.6234517903995369,0.6294394909847321,0.6028225874088905,0.4229722566757486,0.7610464726012669,-5.9649336671828825,-2.1652549497587303,-2.5001587973486643,-1.8441891146311915,-3.8336843905488593,-1.8698079350768253,-8.236872705686158,-8.666493371794035,-8.479879291397264,False
10,1,10,3,0.5970082437167923,0.2371983282243131,0.6666666666666667,0.6668662821840046,0.1051666929619744,0.0042379407528435,0.0035433506232988,0.0001219531817636,0.9114337814781422,0.8139295668449116,0.0003513613188258,0.75609756097561,0.1136363636363635,0.4197757180669481,0.2933333333333333,0.1868686868686868,0.0825522138169552,0.4609792031145344,0.652091456427015,0.5687700734645011,0.4464585935064461,0.4590923584758881,0.5093702122177312,0.5572310288098179,0.4157153839712501,0.4870845496135369,0.7012663179045292,0.6018799874172183,0.4981784245549854,0.4910731556217497,0.5301355388206802,0.5905967793191234,0.4805638679042821,0.4996998178503602,0.7015306122448981,0.0056722032035346,0.7904191616766468,0.4642857142857143,0.4169356857290347,0.4229038580430901,0.5100709400487516,0.5809771966121755,0.8200665433564729,-5.939522326964298,-1.8411242782963728,-2.2608394181174942,-1.0866972817902831,-3.767366032222637,-1.8149300341907315,-8.504194852223149,-8.035210397818691,-9.091816211125188,False
10,1,11,3,0.4945183877140081,0.1050273744053457,0.3333333333333333,0.7009821977298669,0.1049299270794128,0.0012523635211462,0.0030416997996326,0.0004047426922203,0.94022108969661,0.8805357814735812,0.0021294724468694,0.7154471544715446,0.2454545454545454,0.1983956702425824,0.3733333333333333,0.2272727272727273,0.0896558926426818,0.3676967283108984,0.3901708440839099,0.5251647254013475,0.5902014039955787,0.3637120098473178,0.2734856158331774,0.4736627752253785,0.5739919093133155,0.4252532143480973,0.5041970227492684,0.6191390530725693,0.6705318578379973,0.42592464770008,0.358562393520871,0.5705538929355511,0.6648780699476199,0.4605230836879055,0.7117346938775513,0.0501996267169237,0.8263473053892216,0.2857142857142855,0.6693521199994048,0.4433391712623882,0.6314566338520967,0.6716061146302925,0.6505857677756982,-5.967171726761471,-1.918957462700217,-2.2963094918300424,-1.7945817438525848,-3.527923527624359,-1.8613903779612309,-8.216398083992011,-8.878666523157955,-8.848881448564963,False
10,1,12,3,0.4837829609620535,0.120157009770576,0.3333333333333333,0.1268713799140651,0.103500314365972,0.0004464246446317,0.0006489727540361,0.0002316144684591,0.7062787252160841,0.3278946266803381,5.601969308786498e-05,0.75609756097561,0.1863636363636363,0.2715434014176173,0.6977777777777778,0.3232323232323232,0.1273732089355294,0.5714929450813457,0.671222987326787,0.723407202532352,0.6196175934980213,0.5723006378223178,0.5838748486982486,0.6818154046122678,0.5861167244341219,0.5896758022844395,0.7217954439467449,0.7376197875540972,0.6493718146142153,0.595234129939707,0.601353108400863,0.704195075256764,0.6279948898456194,0.7554322151800814,0.6964285714285716,0.0663683825962455,0.8233532934131735,0.4642857142857143,0.3124096762473687,0.5757992846344457,0.1377172444995078,0.4690733141737288,0.5663813591452262,-5.892084563727182,-1.5653335629993206,-1.6543905939220531,-1.1514607935285464,-3.6460749943966224,-1.2532510506204082,-7.69491329197777,-7.016334084762056,-6.89256542587795,False
10,1,13,3,0.5475804090585799,0.1620893228768787,0.3333333333333333,0.5746678247525383,0.1041073085371665,0.0097489723407721,0.0016926016293281,4.3243545070605695e-06,0.9275157860653872,0.7111464721765464,2.694716790871854e-05,0.7479674796747966,0.1454545454545453,0.3361157314858616,0.5955555555555556,0.3636363636363637,0.0947380955716507,0.2017794805564751,0.3677012273825115,0.4861482272999259,0.5023893336165077,0.2038256432714197,0.2834435575804849,0.4382077975787711,0.5056200867919276,0.2999123563091218,0.4770677898322012,0.5781058164192663,0.5952853996760414,0.3094313481109787,0.3607679826995045,0.5354303935272338,0.6085709644936526,0.8074650101349878,0.6964285714285716,0.0310192083874538,0.8113772455089819,0.6428571428571427,0.7307779684244817,0.6400823035943928,0.7093567976537306,0.4796506025806592,0.8148955262450847,-5.939661965009126,-2.010237596287681,-2.490086943046846,-1.93612476587304,-4.017797093306704,-1.9546283756535616,-8.373674399320102,-8.930411501743786,-9.192457854573616,False
10,1,14,3,0.6481278900063664,0.3354654389320794,0.3333333333333333,0.483594980158378,0.104018396904271,7.559266290065984e-05,0.0030019367528799,0.0070246575521013,0.953115577838356,0.8186263056022147,0.0001504194023971,0.6016260162601628,0.159090909090909,0.252841049721022,0.6266666666666666,0.3434343434343433,0.1064080472466457,0.2302945307624626,0.257627008271802,0.4985151107441293,0.5329192255356349,0.231869289634288,0.198511598958423,0.5164329850499759,0.4950497966993569,0.3112105610927441,0.3771918797576782,0.5748458826623679,0.6082931741106026,0.3200927656080974,0.288246938031848,0.5847257125852787,0.5888285261821936,0.5474314681030454,0.7219387755102042,0.0318054950624662,0.8173652694610777,0.3928571428571429,0.5958914965805895,0.4368521868287627,0.6068751362098074,0.6153604643876356,0.8519842878384658,-5.915682049819017,-2.091961337813051,-2.5891954136587105,-1.8273585121248448,-3.8981774697079743,-2.197184933020955,-9.49274109503963,-8.859014292142495,-9.6387161830205,False
10,1,15,3,0.6661483585320025,0.3856820145645197,0.6666666666666667,0.4146460520786451,0.1057149940443628,6.517778865593657e-05,0.002949602164452,0.0080088050189332,0.8001245818864574,0.8230734415868319,0.0003471750183218,0.7967479674796749,0.2136363636363635,0.2513936224336286,0.6799999999999999,0.1818181818181818,0.2096496266513497,0.289174045964068,0.4669112965318854,0.5385112218518153,0.4069912180088998,0.2834495834720626,0.31137337818193,0.4462972241947435,0.370624840634853,0.3427012841648206,0.5349882852505761,0.5855662458264074,0.4774606211627401,0.3419272543392654,0.3588992130070159,0.4947695990602849,0.4501919619800649,0.5354795386821773,0.7142857142857144,0.0584475869159059,0.8473053892215567,0.4285714285714285,0.8890591580847405,0.6500099309021228,0.687839593223683,0.5286348213050822,0.7226023857194712,-5.855566595859974,-2.318959524092283,-2.90763609083397,-2.057747060314708,-3.800696458212968,-2.249514353225209,-9.39827375010232,-9.190577953543166,-9.766187739027114,False
10,1,16,3,0.4425839246395524,0.0851100506020307,0.6666666666666667,0.5537733075420923,0.1032453046284306,0.0011799467892713,0.0018005703807417,0.0002444454126638,0.8417672587968584,0.6644692338532763,0.0001820906433471,0.7398373983739837,0.1363636363636363,0.3520182983795625,0.3688888888888889,0.2979797979797979,0.0670112961899291,0.0794487704631248,0.0965523116807093,0.2556731592623869,0.3496223878755875,0.0801648092023038,0.0817860626925442,0.3130654006879891,0.340087385160796,0.2057871794599274,0.2611980939927455,0.3982670716420931,0.4730107954169992,0.2163236699124289,0.2101377218980057,0.4328567394474197,0.4790099214236609,0.6558332312262019,0.6785714285714286,0.0310192083874538,0.7874251497005987,0.4285714285714285,0.745835778606156,0.6550274367364262,0.8738306184554573,0.4025252498799048,0.54039466047988,-5.930839453498033,-1.99555716682452,-3.014091341960035,-1.93617136159425,-4.158470103954299,-2.893489987308984,-8.891896516756765,-7.940890932647421,-7.263447627398113,False
10,1,17,3,0.5066237094907207,0.1330736995173276,0.3333333333333333,0.4573297942356998,0.1049448361300139,0.0010222346047355,0.0019027371539661,0.0003039936904179,0.8626036337570917,0.5676075963559546,7.484853209045728e-05,0.8536585365853658,0.1136363636363635,0.470505709929947,0.4044444444444445,0.1868686868686868,0.1176873159226171,0.213003319760294,0.4476243150832608,0.3634025022734436,0.3365725282467648,0.2151833768099644,0.3974399127928881,0.3242197474783763,0.2772327511776235,0.268093941344324,0.5105012524876132,0.4155486428637943,0.3966558325227886,0.2805827749810226,0.431881874925708,0.3764116470172244,0.3599914780807907,0.5849973027169109,0.7091836734693879,0.0680507128157876,0.8263473053892216,0.5357142857142857,0.7094121350022884,0.6022182859587306,0.7283403714030262,0.4531550377122815,0.6206391746213512,-5.967569840178033,-2.201163748787741,-3.0584346840934824,-1.806161611484905,-4.11631873207932,-2.459631227743347,-8.648343617961471,-8.577435592213652,-9.515246703992316,False
10,1,18,3,0.5377165372959989,0.1552546587853495,0.3333333333333333,0.3871691745989969,0.1040421702958522,0.0009405555355326,0.0020452959617712,0.0003596065867752,0.7943097496356232,0.7110583012811769,0.0001408719118351,0.6991869918699185,0.1636363636363635,0.2838918112910574,0.5644444444444443,0.2424242424242425,0.1330982986393075,0.3471538427199709,0.3650523420786715,0.5064403034872567,0.4268163843503073,0.3469341450798041,0.3508750489706482,0.4183673589025775,0.4261783542792344,0.3996148460507445,0.4613685512746214,0.5775561115194675,0.5186718384541467,0.4049094352440744,0.4024486879187712,0.4986482320354841,0.5282884673728332,0.4971045527309552,0.6964285714285716,0.0137809102452558,0.81437125748503,0.3214285714285714,0.7767251585627046,0.6717265749625527,0.761848755053845,0.4233772639388924,0.6389166476317558,-5.968351142415588,-1.8994441196966327,-2.1929411647042043,-1.6078718050357046,-3.8519821207372833,-1.797358287669781,-8.76254746886239,-8.10776783637995,-8.268978874964086,True
10,1,19,3,0.4306681530864605,0.0654110724309081,0.6666666666666667,0.3274700902506913,0.1029438276381832,0.0029048341224926,0.0012465302462067,4.969102479060014e-05,0.7453435627467473,0.6242516190806704,0.0001126748539957,0.6178861788617888,0.1818181818181817,0.2293544442623571,0.5822222222222222,0.1767676767676768,0.1823983662007785,0.2104719746630567,0.3656378618395369,0.4478026168705891,0.4716576670427367,0.2135060674524277,0.2474040804883797,0.4052737842796656,0.5152045585178029,0.3167851102859948,0.4862850051949404,0.5642659751983354,0.5849306585947668,0.3267436377776189,0.3442422382753962,0.5263625803759735,0.6270651422564035,0.6351052763066252,0.6734693877551022,0.0191549801370329,0.7694610778443114,0.6071428571428571,0.7366154836297005,0.6601957260294591,0.7702783813766175,0.4110837547504972,0.6370364043887506,-5.932171449063504,-1.935162391791725,-2.593340564456464,-1.7723646521940253,-4.100755228269123,-1.956241262710501,-8.508729777396582,-8.321063890870342,-8.876388296051184,False
10,2,0,3,0.6647694084294618,0.3654129889242966,0.6666666666666667,0.4459341530429949,0.1048127640949211,0.0044697525853402,0.0024491958159555,7.078947592200743e-05,0.8715453377525538,0.7455374843862197,0.0008336784299761,0.6666666666666669,0.1909090909090909,0.2355272059534164,0.5911111111111113,0.2575757575757576,0.1322021449892186,0.2380595673687502,0.22780488580552,0.2378441933705386,0.4249987184062722,0.2438911814475941,0.1884919101799211,0.2698067532781583,0.4700421830575259,0.3179265918289013,0.3542862287795994,0.3707889123539686,0.5226580264979979,0.33265323906174,0.2851917628687932,0.3926846878933898,0.574167298217344,0.4485173592035452,0.6913265306122449,0.0465379241631741,0.7964071856287424,0.3214285714285714,0.8370374306512405,0.7060548425197508,0.88668094068374,0.4161734707170274,0.7869636903423385,-5.960884818004172,-2.225905796196717,-3.1763849626206944,-1.4411530787821116,-4.038846908314908,-2.488016357097731,-8.779622069228775,-8.782836555106064,-8.474873514841605,False
