fid,iid,rep,alg_B50,alg_B100,alg_B150,alg_B200,alg_B250,alg_B300,alg_B350,alg_B400,alg_B450,alg_B500,alg_B550,alg_B600,alg_B650,alg_B700,alg_B750,alg_B800,alg_B850,alg_B900,alg_B950,alg_B1000
14,5.0,0.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist
14,5.0,1.0,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,Non-elitist,Non-elitist
14,5.0,2.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,DE,BFGS,BFGS,DE,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist
14,5.0,3.0,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist
14,5.0,4.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist
14,5.0,5.0,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,6.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist
14,5.0,7.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist
14,5.0,8.0,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist
14,5.0,9.0,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist
14,5.0,10.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,Elitist,Non-elitist
14,5.0,12.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,13.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,14.0,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,Elitist,Non-elitist,Elitist,Elitist,Elitist,Non-elitist
14,5.0,15.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist
14,5.0,16.0,Non-elitist,Non-elitist,Non-elitist,BFGS,DE,Non-elitist,BFGS,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist
14,5.0,17.0,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist
14,5.0,18.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Non-elitist,Elitist,Non-elitist
14,5.0,19.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
15,1.0,0.0,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,BFGS,Non-elitist
15,1.0,1.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,Non-elitist,PSO,Non-elitist
15,1.0,2.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,PSO,Non-elitist
15,1.0,3.0,BFGS,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,Elitist,BFGS,Non-elitist
15,1.0,4.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,PSO,BFGS,Non-elitist
15,1.0,5.0,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,PSO,Non-elitist
15,1.0,6.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,Elitist,BFGS,Non-elitist
15,1.0,7.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,BFGS,Non-elitist
15,1.0,8.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,Non-elitist,PSO,Non-elitist
15,1.0,9.0,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,DE,PSO,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,Elitist,MLSL,PSO,Non-elitist
15,1.0,10.0,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist
15,1.0,11.0,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,BFGS,MLSL,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,Elitist,BFGS,Non-elitist
15,1.0,12.0,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,DE,Non-elitist,Non-elitist
15,1.0,13.0,BFGS,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,Elitist,BFGS,Non-elitist
15,1.0,14.0,BFGS,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,Non-elitist
15,1.0,15.0,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,PSO,Non-elitist
15,1.0,16.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,MLSL,Non-elitist
15,1.0,17.0,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Elitist,Non-elitist,BFGS,Non-elitist,PSO,Elitist,BFGS,BFGS,DE,BFGS,DE,Non-elitist,Non-elitist
15,1.0,18.0,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,BFGS,Non-elitist
15,1.0,19.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,PSO,Non-elitist
15,2.0,0.0,Non-elitist,Non-elitist,Elitist,Elitist,BFGS,Elitist,BFGS,Elitist,Elitist,BFGS,MLSL,BFGS,MLSL,MLSL,DE,Non-elitist,Non-elitist,Non-elitist,DE,Non-elitist
15,2.0,1.0,Non-elitist,Non-elitist,Non-elitist,Elitist,PSO,BFGS,Non-elitist,Non-elitist,MLSL,PSO,MLSL,Elitist,Elitist,PSO,MLSL,Non-elitist,MLSL,Elitist,DE,Non-elitist
15,2.0,2.0,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,MLSL,MLSL,MLSL,PSO,MLSL,BFGS,Non-elitist,Elitist,BFGS,Non-elitist,BFGS,Non-elitist
15,2.0,3.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,PSO,BFGS,PSO,PSO,PSO,PSO,BFGS,Elitist,MLSL,Elitist,MLSL,BFGS,DE,Non-elitist
15,2.0,4.0,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,Elitist,PSO,PSO,Elitist,PSO,MLSL,PSO,PSO,DE,PSO,MLSL,Non-elitist,PSO,Elitist,Non-elitist
15,2.0,5.0,Non-elitist,Elitist,PSO,Non-elitist,PSO,DE,BFGS,Non-elitist,Elitist,BFGS,Elitist,MLSL,Non-elitist,MLSL,PSO,DE,PSO,DE,Non-elitist,Non-elitist
15,2.0,6.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,Elitist,PSO,Elitist,Non-elitist,Elitist,Elitist,MLSL,MLSL,MLSL,BFGS,BFGS,PSO,MLSL,Non-elitist
15,2.0,7.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,BFGS,BFGS,PSO,PSO,PSO,DE,Non-elitist,PSO,PSO,DE,PSO,DE,Elitist,Non-elitist
15,2.0,8.0,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,PSO,PSO,Non-elitist,DE,PSO,Elitist,MLSL,PSO,BFGS,Elitist,MLSL,PSO,DE,DE,Non-elitist
15,2.0,9.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,PSO,BFGS,BFGS,PSO,Elitist,BFGS,BFGS,Elitist,PSO,DE,Elitist,BFGS,BFGS,Non-elitist
15,2.0,10.0,Non-elitist,PSO,Non-elitist,PSO,BFGS,PSO,BFGS,BFGS,PSO,Non-elitist,Elitist,Non-elitist,BFGS,Non-elitist,DE,Elitist,PSO,Elitist,DE,Non-elitist
15,2.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,PSO,Non-elitist,Elitist,DE,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist
15,2.0,12.0,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,Non-elitist,Elitist,PSO,PSO,Elitist,Non-elitist,Elitist,Non-elitist,DE,BFGS,PSO,Non-elitist,DE,Non-elitist
15,2.0,13.0,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,PSO,PSO,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,PSO,Elitist,BFGS,BFGS,Non-elitist
15,2.0,14.0,Non-elitist,Non-elitist,Non-elitist,Elitist,PSO,PSO,PSO,BFGS,BFGS,BFGS,DE,DE,MLSL,Non-elitist,DE,BFGS,BFGS,MLSL,MLSL,Non-elitist
15,2.0,15.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,BFGS,PSO,Elitist,Non-elitist,Elitist,BFGS,Elitist,BFGS,MLSL,BFGS,Non-elitist,BFGS,BFGS,Non-elitist
15,2.0,16.0,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,BFGS,BFGS,Elitist,PSO,Non-elitist,Elitist,BFGS,MLSL,MLSL,MLSL,Non-elitist
15,2.0,17.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,DE,PSO,Non-elitist,PSO,Non-elitist,MLSL,Non-elitist,MLSL,MLSL,MLSL,PSO,MLSL,Elitist,Non-elitist
15,2.0,18.0,Non-elitist,Non-elitist,PSO,Elitist,PSO,PSO,PSO,PSO,PSO,Non-elitist,Elitist,MLSL,MLSL,Elitist,DE,BFGS,Non-elitist,PSO,PSO,Non-elitist
15,2.0,19.0,Non-elitist,Non-elitist,Non-elitist,PSO,Elitist,PSO,BFGS,PSO,MLSL,BFGS,PSO,MLSL,Elitist,Elitist,MLSL,MLSL,Elitist,PSO,Elitist,Non-elitist
15,3.0,0.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,BFGS,Elitist,BFGS,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,Elitist,DE,MLSL,Elitist,Non-elitist,Non-elitist
15,3.0,1.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,Non-elitist,MLSL,Elitist,BFGS,MLSL,Non-elitist,BFGS,BFGS,BFGS,MLSL,Non-elitist,Non-elitist
15,3.0,2.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,DE,DE,Elitist,Elitist,MLSL,MLSL,BFGS,MLSL,Non-elitist,BFGS,MLSL,DE,PSO,Non-elitist
15,3.0,3.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Elitist,Elitist,Non-elitist,Elitist,MLSL,BFGS,Elitist,DE,Non-elitist
15,3.0,4.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,BFGS,Elitist,Non-elitist,BFGS,Non-elitist,DE,Non-elitist,MLSL,Elitist,PSO,Non-elitist,Non-elitist
15,3.0,5.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,DE,MLSL,BFGS,DE,BFGS,BFGS,Elitist,Non-elitist,BFGS,BFGS,PSO,Non-elitist,Elitist,Non-elitist
15,3.0,6.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,MLSL,MLSL,PSO,BFGS,PSO,Non-elitist,MLSL,PSO,Non-elitist
15,3.0,7.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Elitist,PSO,Elitist,PSO,Elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,BFGS,Non-elitist,DE,DE,Non-elitist
15,3.0,8.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist,Elitist,Elitist,PSO,MLSL,Elitist,Elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist
15,3.0,9.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Elitist,PSO,Non-elitist,Non-elitist,PSO,Elitist,BFGS,BFGS,BFGS,Elitist,Elitist,Non-elitist
15,3.0,10.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
15,3.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,MLSL,Elitist,BFGS,DE,MLSL,MLSL,Non-elitist,Non-elitist
15,3.0,12.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,PSO,Elitist,DE,BFGS,Non-elitist,PSO,DE,MLSL,Elitist,Non-elitist
15,3.0,13.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,Elitist,Non-elitist,DE,BFGS,Elitist,BFGS,Non-elitist,MLSL,MLSL,PSO,Non-elitist
15,3.0,14.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Elitist,PSO,PSO,MLSL,Elitist,Elitist,DE,DE,Non-elitist,DE,BFGS,Non-elitist,Non-elitist
15,3.0,15.0,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,BFGS,PSO,BFGS,MLSL,MLSL,Non-elitist,DE,Elitist,Elitist,Non-elitist,Elitist,MLSL,Non-elitist
15,3.0,16.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist
15,3.0,17.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Elitist,PSO,Elitist,BFGS,BFGS,MLSL,DE,PSO,PSO,PSO,Non-elitist
15,3.0,18.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,PSO,PSO,Non-elitist,Elitist,Non-elitist,PSO,Non-elitist,BFGS,Non-elitist,MLSL,Non-elitist,DE,BFGS,PSO,Non-elitist
15,3.0,19.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,MLSL,BFGS,BFGS,BFGS,MLSL,Non-elitist,BFGS,Non-elitist
15,4.0,0.0,Non-elitist,Non-elitist,PSO,Non-elitist,Elitist,PSO,BFGS,Non-elitist,Non-elitist,PSO,Elitist,Non-elitist,BFGS,BFGS,DE,DE,PSO,MLSL,DE,Non-elitist
15,4.0,1.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Elitist,PSO,Non-elitist,MLSL,BFGS,MLSL,PSO,BFGS,Non-elitist,PSO,MLSL,Non-elitist
15,4.0,2.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,PSO,Elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,MLSL,Elitist,MLSL,PSO,Non-elitist
15,4.0,3.0,Non-elitist,Non-elitist,Non-elitist,Elitist,PSO,Non-elitist,PSO,PSO,Non-elitist,PSO,BFGS,Elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,PSO,DE,DE,Non-elitist
15,4.0,4.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,Non-elitist,DE,BFGS,Non-elitist,MLSL,Non-elitist,MLSL,Non-elitist,Elitist,BFGS,Non-elitist,Non-elitist,Non-elitist
15,4.0,5.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,BFGS,BFGS,PSO,MLSL,Elitist,MLSL,MLSL,Elitist,MLSL,PSO,PSO,MLSL,MLSL,Non-elitist
15,4.0,6.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,PSO,Elitist,Non-elitist,BFGS,Elitist,PSO,DE,MLSL,Elitist,BFGS,MLSL,DE,PSO,Non-elitist
15,4.0,7.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,PSO,MLSL,BFGS,MLSL,MLSL,Non-elitist,MLSL,BFGS,BFGS,BFGS,Non-elitist,Non-elitist
15,4.0,8.0,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,DE,Non-elitist,BFGS,Elitist,DE,BFGS,Elitist,MLSL,Elitist,MLSL,Non-elitist,PSO,DE,BFGS,Non-elitist
15,4.0,9.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,BFGS,Non-elitist,DE,Elitist,MLSL,MLSL,PSO,DE,BFGS,Non-elitist,Non-elitist
15,4.0,10.0,Non-elitist,Non-elitist,PSO,Non-elitist,DE,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,Non-elitist,BFGS,Non-elitist,MLSL,Non-elitist,MLSL,Non-elitist
15,4.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,Elitist,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,Elitist,BFGS,Non-elitist,Non-elitist
15,4.0,12.0,Non-elitist,Non-elitist,Elitist,Non-elitist,PSO,Elitist,Elitist,Non-elitist,PSO,DE,Non-elitist,PSO,Non-elitist,DE,BFGS,DE,PSO,PSO,DE,Non-elitist
15,4.0,13.0,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,DE,Non-elitist,Non-elitist,PSO,MLSL,MLSL,MLSL,MLSL,BFGS,Non-elitist,DE,Elitist,MLSL,Elitist,Non-elitist
15,4.0,14.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,PSO,Elitist,DE,BFGS,MLSL,Non-elitist
15,4.0,15.0,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,MLSL,BFGS,Non-elitist,MLSL,MLSL,Non-elitist,Elitist,BFGS,DE,BFGS,DE,Non-elitist
15,4.0,16.0,Non-elitist,Elitist,Non-elitist,BFGS,BFGS,BFGS,PSO,BFGS,Elitist,Non-elitist,Non-elitist,MLSL,Non-elitist,Elitist,MLSL,PSO,Elitist,Non-elitist,PSO,Non-elitist
15,4.0,17.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,PSO,MLSL,Elitist,BFGS,MLSL,BFGS,MLSL,BFGS,PSO,Non-elitist,DE,Elitist,PSO,Non-elitist
15,4.0,18.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,PSO,Elitist,MLSL,PSO,PSO,MLSL,BFGS,MLSL,BFGS,Non-elitist,MLSL,Non-elitist,BFGS,Non-elitist
15,4.0,19.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,PSO,BFGS,BFGS,Elitist,PSO,BFGS,Elitist,DE,DE,Elitist,DE,PSO,Non-elitist
15,5.0,0.0,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,PSO,PSO,DE,BFGS,BFGS,Non-elitist,MLSL,MLSL,Non-elitist,Non-elitist,PSO,Non-elitist
15,5.0,1.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,DE,MLSL,MLSL,Elitist,Non-elitist
15,5.0,2.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,BFGS,DE,BFGS,BFGS,Non-elitist,PSO,PSO,Elitist,Non-elitist,Non-elitist
15,5.0,3.0,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,BFGS,BFGS,Non-elitist,Elitist,Non-elitist,PSO,BFGS,BFGS,Elitist,BFGS,Elitist,DE,DE,PSO,Non-elitist
15,5.0,4.0,Non-elitist,PSO,Non-elitist,PSO,Elitist,Elitist,BFGS,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,MLSL,Non-elitist
15,5.0,5.0,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,BFGS,PSO,BFGS,BFGS,Elitist,PSO,BFGS,BFGS,Elitist,Non-elitist,Elitist,PSO,BFGS,BFGS,Non-elitist
15,5.0,6.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,Elitist,Elitist,Non-elitist,BFGS,PSO,Elitist,BFGS,Elitist,Elitist,DE,PSO,Non-elitist
15,5.0,7.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,PSO,Elitist,PSO,PSO,PSO,MLSL,Elitist,Non-elitist,BFGS,DE,PSO,DE,Non-elitist
15,5.0,8.0,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,DE,Elitist,Elitist,PSO,MLSL,DE,Elitist,PSO,BFGS,BFGS,MLSL,PSO,Elitist,BFGS,Non-elitist
15,5.0,9.0,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,Non-elitist,PSO,MLSL,Non-elitist,DE,MLSL,MLSL,Elitist,Non-elitist,Non-elitist,MLSL,PSO,BFGS,Elitist,Non-elitist
15,5.0,10.0,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist,BFGS,Elitist,PSO,Non-elitist,BFGS,MLSL,DE,DE,Non-elitist,Elitist,Elitist,Non-elitist
15,5.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,DE,BFGS,BFGS,BFGS,BFGS,Non-elitist,Elitist,Non-elitist
15,5.0,12.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,Elitist,PSO,MLSL,Elitist,DE,BFGS,Elitist,BFGS,PSO,DE,Non-elitist
