evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 1886864.4512736928 1.0000000000 4.0000000000 0.7608531984 67.0000000000 5.6183973914 0.8851554593 5.6819092565 -0.0397792658 5.0702882259 -0.0222710089 32.2840927990 -584.9516755515 24.7841802356 6.3128142039 3.248691 -1.223513 -1.056344 -2.145937 1.730815 -4.603077 3.489624 -1.522414 0.638078 -0.498741 2.924216 -4.120281 -0.644834 -0.768109 2.267539 -2.199783 -0.344856 -1.755717 0.084427 1.165630 -2.201238 2.289447 1.803181 1.004989 1.801712 -1.367456 -0.245780 -1.871539 -0.535776 1.060711 -1.383322 -0.793507 -1.374345 -1.690411 -1.342492 -0.025329 -2.234621 0.468831 3.319604 1.484088
3 68273.6711131861 1.0000000000 4.0000000000 0.7608531984 67.0000000000 5.6183973914 0.8851554593 5.6819092565 -0.0397792658 5.0702882259 -0.0222710089 32.2840927990 -584.9516755515 24.7841802356 6.3128142039 -0.444656 -0.401516 0.373123 0.820103 0.396599 0.238017 -1.341325 0.755128 0.243643 2.258968 2.397836 0.370313 -0.750570 -1.277461 0.846989 0.154680 -0.687707 0.087194 -1.240002 1.396064 -0.894257 2.449015 0.806983 1.187157 -2.189824 0.338765 1.481113 -1.907401 -0.532437 0.065229 -2.746235 0.630319 1.692321 -1.719032 0.701092 -2.624567 -0.077391 -3.231545 2.242835 0.817801
12 23897.6877416213 1.0000000000 4.0000000000 0.7608531984 67.0000000000 5.6183973914 0.8851554593 5.6819092565 -0.0397792658 5.0702882259 -0.0222710089 32.2840927990 -584.9516755515 24.7841802356 6.3128142039 0.902568 -3.368120 -2.320340 2.700214 -0.662566 0.773078 -1.702911 2.001763 -0.769664 2.916216 -1.064468 2.236267 1.348792 -1.444784 2.197993 -1.803269 -1.644934 1.443423 -1.250684 -1.187686 -0.687801 -2.000338 2.089989 1.217029 -0.138657 -0.216784 0.900311 3.530670 1.741940 -1.016914 1.554838 -0.237542 -0.397996 3.732943 -0.837876 -0.958370 -3.904211 -2.804658 0.902246 -1.389842
20 11655.6858351197 1.0000000000 4.0000000000 1.8743852747 1.0000000000 6.3092842919 0.9975667198 2.7895985029 0.0917042881 2.3656847060 0.0777686938 7.7818598074 -1266.8159639582 26.1205130495 6.6529367562 -0.375676 1.318998 -3.483965 4.884651 2.311936 0.895079 -2.115973 -1.376166 2.347403 0.562376 -2.032486 1.729284 -1.589940 0.781179 -0.122237 -2.517411 1.174426 -0.283768 -2.200522 -1.366814 -0.662866 0.799317 -0.052410 3.991090 0.026757 -1.868578 -0.878301 -1.419288 3.523106 -2.473956 1.384772 2.081561 0.307494 1.433175 -2.181287 -5.000000 -4.011662 0.956245 1.154382 1.123773
40 2642.6025693413 1.0000000000 4.0000000000 1.7965290642 2.0000000000 6.2965017403 0.9955245149 3.9989954907 0.0786235609 3.4470136538 0.0697874444 15.9919649347 -1232.9949056405 25.8434568763 6.5979088030 0.126859 1.095660 -3.771612 -0.471283 2.564761 1.631009 -2.170005 -2.423963 4.936838 -3.183766 0.223018 0.418393 -0.393825 2.376261 -1.496937 1.849492 2.681459 1.403299 0.070360 2.444941 -2.026053 1.222356 3.463570 0.147270 3.410816 -0.784281 4.259404 -2.038709 -1.294562 -4.030853 0.275438 1.389536 3.387659 1.919275 -1.105347 -4.515733 -3.044076 -2.011614 1.730525 1.592017
58 459.2116221116 1.0000000000 4.0000000000 1.7578270683 3.0000000000 6.2867303331 0.9939462202 5.1116061999 0.0557566244 4.4667981988 0.0534144839 26.1285179432 -1267.9315433726 27.6328339857 7.0586854200 1.934255 -2.359203 -0.465629 1.034070 2.888688 -0.817022 1.919235 -2.226815 -1.308736 -1.197666 -0.509216 1.400128 4.277730 -0.609217 -1.814610 -2.705362 2.682818 -0.756470 -4.737674 -2.975258 -3.932813 2.236775 1.081894 0.922848 -0.475923 -1.440567 1.236676 -2.326958 0.241912 -0.109500 1.032516 1.496338 4.790820 0.787259 -2.965346 -3.048612 -1.456266 -1.106009 0.385324 1.661175
822 450.7684185410 1.0000000000 4.0000000000 0.8447437925 54.0000000000 5.7238308141 0.9025547614 5.1848556771 -0.0974008961 4.6698365772 -0.0684645422 26.8827283928 -705.3696714987 26.3906515252 6.7472406797 1.998834 -4.623305 0.799847 -2.251019 -1.260023 -4.335723 -3.945553 -0.147856 2.095549 1.502002 -1.917580 1.350343 1.857310 -3.134473 -2.435554 -1.939403 1.153875 -1.247684 -4.219635 -3.108745 0.864528 1.789484 1.939038 -0.314255 1.226590 -0.872022 -0.724699 -1.454150 1.226535 4.293563 -1.131945 -0.749164 3.016690 -1.733935 3.154192 -3.917156 -0.636435 -0.893194 -0.582685 1.099456
1005 337851.1992945672 1.0000000000 4.0000000000 0.7653929712 67.0000000000 5.5834796243 0.8797588835 5.8575938191 -0.0093555376 5.2404923383 -0.0156024389 34.3114053492 -603.6442918555 25.7107517857 6.5719035338 3.939373 -3.623371 -1.284388 -0.783103 -0.068667 -3.447300 -3.495420 -0.336488 0.893467 1.718118 -1.524853 1.522043 0.884860 -0.608922 -2.018279 -1.614193 -0.373152 -1.374851 -3.769456 -2.672002 1.206977 1.538378 2.712594 -2.889706 1.027279 -0.939522 -1.560334 -0.600244 -0.494674 4.508026 -1.418372 0.063969 3.382693 -1.484315 3.369845 -4.762509 0.619478 -1.322119 -1.437282 2.087774
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 14180477.4074183144 2.0000000000 4.0000000000 0.7653929712 67.0000000000 5.5834796243 0.8797588835 5.8575938191 -0.0093555376 5.2404923383 -0.0156024389 34.3114053492 -603.6442918555 25.7107517857 6.5719035338 -0.833516 -0.112534 -4.272392 3.280542 -3.586871 -1.683495 1.005763 -2.490576 -2.115904 -1.818015 1.102908 4.584416 0.083079 -2.235851 1.078117 -1.192319 -0.038261 2.350002 -1.495742 0.018051 -1.756216 -0.312868 0.513141 -1.977558 -0.677644 -0.472368 -1.275310 -2.375225 -2.842434 -0.306990 -0.538114 4.462734 -4.869535 0.225453 0.740889 2.719268 1.003714 -1.688427 0.000020 1.084705
3 235124.2857760374 2.0000000000 4.0000000000 0.7653929712 67.0000000000 5.5834796243 0.8797588835 5.8575938191 -0.0093555376 5.2404923383 -0.0156024389 34.3114053492 -603.6442918555 25.7107517857 6.5719035338 -0.378939 -0.154437 1.649406 2.496426 -0.807785 -2.769037 2.734471 2.435771 -0.924011 0.701777 0.763732 1.132551 0.408416 2.813392 -3.475919 2.081648 0.760944 -0.434271 2.347063 -4.687206 2.323043 0.772156 -2.266267 0.866185 -0.608173 5.000000 3.670665 0.881380 -1.438508 -1.166829 -0.650099 -1.120469 -1.804492 -1.181945 -0.552359 -1.033768 -1.397180 -1.857784 5.000000 -2.946346
10 97185.5815837029 2.0000000000 4.0000000000 0.7653929712 67.0000000000 5.5834796243 0.8797588835 5.8575938191 -0.0093555376 5.2404923383 -0.0156024389 34.3114053492 -603.6442918555 25.7107517857 6.5719035338 2.496901 -2.491453 -0.334338 -1.153222 0.832043 -0.115695 1.863775 2.936664 -0.442642 -2.346311 1.125338 -0.329030 2.289711 -0.304235 1.659578 0.672132 -0.378088 -0.898657 1.427049 5.000000 1.675232 -0.263365 1.415186 0.228108 -2.561790 0.619693 3.096581 -0.631656 -2.251808 0.976993 3.661893 1.880352 2.037434 4.604757 3.242186 1.425367 -0.417407 0.275236 -0.206704 1.696701
17 8488.7813214407 2.0000000000 4.0000000000 1.8786481781 1.0000000000 6.3118860141 0.9979743500 2.9120198179 0.1805086819 2.4695025968 0.1530781679 8.4798594197 -1310.8928352191 27.6553673929 7.0889634633 0.197460 -2.843562 0.527229 -2.890072 -2.103845 -0.441002 1.524583 2.114682 -0.073147 -0.080157 0.263123 -3.298987 0.060167 2.038160 -0.712892 -0.287947 -0.304605 0.588950 -1.168382 0.030179 0.651091 0.637797 2.304617 -0.727644 2.069293 4.658637 -0.387500 2.133490 -1.229165 2.280892 5.000000 -0.012005 1.283966 2.727245 -0.093787 -2.222906 -1.505071 1.204884 -0.506223 -1.127106
40 1403.8183150821 2.0000000000 4.0000000000 1.7894561891 2.0000000000 6.2976565513 0.9957084510 3.6639944435 0.2242377714 3.1602325001 0.1958648295 13.4248552818 -1212.8762055944 25.1474943191 6.3760528239 0.218110 0.105221 4.896078 0.525588 -0.428253 0.623533 1.692388 0.358485 2.710034 -0.806635 1.557523 -0.387810 3.456181 -0.188219 3.974822 -2.267302 -0.737257 -0.114951 -1.657508 1.974680 -1.642757 -2.764924 -0.176147 1.716249 2.820785 2.921812 0.663295 -0.347289 -0.969595 2.897405 3.692705 1.053038 2.479251 0.354499 2.721475 -2.841667 -3.221797 -3.182503 -1.061783 1.184104
57 846.9439637469 2.0000000000 4.0000000000 1.7237148358 3.0000000000 6.2842481810 0.9935654013 4.2681317176 0.2301682718 3.7216071130 0.2068206660 18.2169483588 -1202.3739195982 25.7051470422 6.5496085954 -2.838217 -3.329794 1.656815 -2.358533 -0.040224 0.939545 0.480842 -0.913164 2.507790 -0.117569 0.909639 -0.435196 2.983714 0.993441 1.177600 -1.731013 -0.087144 -1.489752 4.351936 2.305334 -3.067831 -5.000000 -0.498793 3.232055 5.000000 1.540599 2.285476 -2.568988 -2.640724 1.998547 3.418511 3.395354 -0.524925 2.257612 2.425742 4.201140 -4.803477 -0.863974 0.611733 0.711642
87 502.2840482920 2.0000000000 4.0000000000 1.6786191642 5.0000000000 6.2630785560 0.9901541183 5.8159738256 0.1518337188 5.1777340954 0.1541983117 33.8255515400 -1187.5178385352 25.8558351116 6.5902504882 1.432148 -0.936086 2.875103 1.087481 -3.267338 5.000000 -0.390729 1.448274 1.555823 -0.296370 1.321946 0.536834 -2.624969 -1.290567 0.716202 0.463043 -3.435343 0.364512 -0.017804 4.337103 -1.719988 -2.511328 -0.773422 0.810490 5.000000 -1.201790 1.028491 -3.002834 -3.183674 3.018846 3.287865 1.021818 1.698274 2.294424 1.358746 5.000000 0.493086 -3.219440 5.000000 0.603983
524 469.5930781168 2.0000000000 4.0000000000 1.0206491526 34.0000000000 5.9468798566 0.9389447884 5.8171491000 0.0382886897 5.2844667002 0.0542429090 33.8392236513 -800.8729483896 24.2634926623 6.1875406448 2.420927 -1.637733 -2.293869 -3.406657 2.619744 2.016205 -2.656906 1.417564 2.145274 0.223440 0.809358 -4.990180 -4.179309 0.255131 -3.663393 3.734963 -3.876399 -2.621598 3.850051 2.355371 2.796179 -5.000000 3.685769 2.826605 -3.763195 4.073485 1.900681 -3.021625 -1.165202 2.279181 -0.057567 2.851581 -1.882049 3.786606 2.638583 3.416699 -2.253891 3.327683 2.105250 2.587804
562 441.9241241135 2.0000000000 4.0000000000 0.9983769669 37.0000000000 5.9182929467 0.9342386356 5.2313946252 -0.0830477832 4.6559995390 -0.0544470187 27.3674897250 -813.8956742741 25.5550823502 6.5400790999 0.599391 -1.927242 -2.744612 -2.008589 0.582666 2.237789 -2.974187 0.629271 2.046441 -0.128555 0.466111 -4.445736 -2.851464 1.708657 -4.491828 4.231849 -2.855387 -2.054622 1.952012 3.325560 0.998622 -5.000000 2.701052 2.503152 -2.446640 3.404722 2.105427 0.703142 -0.284335 2.747474 -1.426266 1.274889 1.106674 5.000000 1.515301 3.493174 -0.011757 3.706579 2.913898 2.447816
699 441.0378068963 2.0000000000 4.0000000000 0.8994172676 46.0000000000 5.8234955413 0.9188201141 4.8996475130 0.0427632911 4.3502138872 0.0416481185 24.0065457520 -718.0703414842 24.7071849796 6.3230618218 0.222576 -3.282912 -2.152236 -0.266887 -0.158937 2.900259 -2.398175 0.898721 2.003635 0.242990 0.702888 -1.708788 -3.141579 0.274161 -3.648490 5.000000 -3.549021 -0.958142 4.453896 5.000000 1.669584 -2.069188 1.912980 1.323524 -2.118036 4.147469 5.000000 0.165948 0.413249 -0.164542 -3.708605 1.656206 1.899863 3.725156 -0.171598 1.847164 0.997011 3.403330 2.714946 3.539887
863 374.2558668501 2.0000000000 4.0000000000 0.7084839957 57.0000000000 5.7046502989 0.8994273537 6.2179475624 -0.0213022054 5.3702195583 -0.0172439023 38.6628718882 -565.0158352674 25.3376485681 6.4317100828 -1.024276 -3.453264 -1.437016 -1.020386 1.613225 0.641181 -1.374495 -1.040862 0.220571 0.287856 1.230029 -2.580589 -1.392426 0.209623 -3.987002 3.182507 -2.433150 -2.406001 2.546128 4.086697 -0.083014 -2.571709 2.642410 2.020738 -1.601665 2.787910 3.347974 1.142015 0.680524 -0.522146 -3.012701 0.727131 1.774358 3.778020 0.497213 2.904948 1.041334 1.317900 2.532751 2.080424
1005 72673.8161474581 2.0000000000 4.0000000000 0.5958530471 67.0000000000 5.6013518500 0.8825793313 4.7298736242 -0.2778011303 4.1223190379 -0.2441677204 22.3717045010 -474.5594366470 26.5158260698 6.7748348557 0.123709 -2.657387 -1.233360 -1.888473 -1.182493 -0.113030 -2.138801 -0.662674 -1.645438 0.313278 -1.194134 -2.638646 -1.012150 -0.726261 -3.751858 4.164279 -0.793161 -3.270754 1.391167 4.537730 0.262123 -2.212915 3.293969 3.955101 -1.505382 3.394441 1.641051 -0.682308 1.659366 -0.084596 -2.707097 0.769749 2.691056 4.510564 -0.342338 1.208345 0.771416 1.926137 2.615506 3.663367
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 499389.2734541653 3.0000000000 4.0000000000 0.5958530471 67.0000000000 5.6013518500 0.8825793313 4.7298736242 -0.2778011303 4.1223190379 -0.2441677204 22.3717045010 -474.5594366470 26.5158260698 6.7748348557 3.577257 0.873020 0.192995 -3.726985 -0.554776 -0.709518 -0.165483 -1.254001 -0.087636 -0.954436 -2.627730 1.769245 1.762636 3.419146 0.100067 -0.809355 -1.090720 -3.092955 1.964735 -2.202135 -2.370093 -0.411300 2.972297 0.473433 -2.047570 -1.425986 1.250490 -0.321027 -1.537673 -0.460061 1.490113 3.952222 -2.488247 -1.252834 -1.607532 -4.838166 -1.847584 -2.047752 2.247956 -0.263828
6 79629.7930724549 3.0000000000 4.0000000000 0.5958530471 67.0000000000 5.6013518500 0.8825793313 4.7298736242 -0.2778011303 4.1223190379 -0.2441677204 22.3717045010 -474.5594366470 26.5158260698 6.7748348557 -0.643169 0.302261 -0.037255 0.967058 1.537930 2.732486 2.294530 -0.220458 0.776501 -0.774254 -1.174441 3.821654 -0.919692 3.981476 -0.698071 0.505650 2.178819 0.047844 0.786251 -0.482770 -0.951050 -0.331554 -1.299435 3.262766 -0.335397 3.445338 -5.000000 0.036842 1.123903 -0.587642 2.189306 1.279385 -0.549200 0.870019 5.000000 0.503990 0.599005 -0.879983 0.266994 -2.578522
18 2680.4256299231 3.0000000000 4.0000000000 1.8971245105 1.0000000000 6.3127404635 0.9981093147 3.4394284003 0.0622057801 2.9167649594 0.0527528469 11.8296677205 -1306.2812154517 27.2557212658 6.9756996485 -0.012103 0.477188 1.773722 -0.446447 2.149017 2.960471 -0.503770 -0.803938 -3.018939 0.563968 3.916170 2.520204 0.289857 3.800586 0.022762 -0.430635 0.263638 -1.530391 5.000000 -0.155951 0.280244 -0.516450 -2.813993 1.390783 1.190549 0.483083 -2.888255 0.287794 3.128301 0.220832 2.734673 1.066533 -3.735379 0.587351 1.605599 -0.690744 1.227451 -1.071998 1.416488 -2.585498
19 349.3370256614 3.0000000000 4.0000000000 1.8971245105 1.0000000000 6.3127404635 0.9981093147 3.4394284003 0.0622057801 2.9167649594 0.0527528469 11.8296677205 -1306.2812154517 27.2557212658 6.9756996485 2.182684 -0.337109 0.040382 2.512593 -0.712221 0.472571 5.000000 -1.178191 -1.222618 4.229855 0.770016 1.556225 -0.250456 -0.731690 1.730490 -0.878947 -0.823170 -2.981434 0.594613 -0.237706 1.619025 -1.719686 -2.197613 1.596821 -0.897048 -0.500471 0.206395 -0.112515 -2.729765 0.499320 0.764153 4.185694 0.053212 -3.182688 1.769546 0.449084 -0.448773 -5.000000 0.210061 -1.377518
1005 340145.9278381050 3.0000000000 4.0000000000 0.7219557927 67.0000000000 5.6002750247 0.8821527520 4.9358473634 0.3610721848 4.5263257959 0.3319495841 24.3625891951 -586.7488162567 26.3016178011 6.7347158113 2.383041 0.276904 -4.026962 -0.856422 -1.521494 -2.340925 -4.761416 1.549650 4.735966 1.131616 -2.258014 0.666828 0.143496 -2.552193 1.409812 -1.901742 3.484468 -3.681804 2.590307 -2.493079 1.656277 2.693209 -3.444173 0.147951 0.792678 -2.404772 -3.359008 3.828495 0.627479 -0.597336 3.973748 -4.621733 -1.293045 1.977274 2.851366 -2.409260 1.190830 -1.348260 -1.436768 -0.911536
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 5836575.1651225006 4.0000000000 4.0000000000 0.7219557927 67.0000000000 5.6002750247 0.8821527520 4.9358473634 0.3610721848 4.5263257959 0.3319495841 24.3625891951 -586.7488162567 26.3016178011 6.7347158113 0.101123 0.999903 -1.991818 1.387197 -0.836603 -3.169154 -1.295414 1.197150 0.664500 -2.294953 1.237339 -0.175974 0.850145 0.664506 -2.313633 0.701994 -1.213775 3.093959 1.446683 0.092271 -1.965983 0.108865 0.319786 -2.417896 4.446720 0.788590 3.384715 -2.225624 3.271495 -2.721931 -1.302452 1.084903 0.096012 -4.716147 -2.211168 1.675673 4.175742 1.829682 -0.552407 1.593024
4 14800.3354799156 4.0000000000 4.0000000000 0.7219557927 67.0000000000 5.6002750247 0.8821527520 4.9358473634 0.3610721848 4.5263257959 0.3319495841 24.3625891951 -586.7488162567 26.3016178011 6.7347158113 0.816116 3.464797 -0.698896 -2.466274 1.436549 1.033119 1.347603 2.052910 -1.362297 -3.932029 2.081813 -0.817301 -2.414801 -2.336581 2.256747 0.361667 0.605804 1.700774 -1.353802 -2.250229 -1.705903 -2.209149 -0.582192 -1.781951 0.077270 -0.961698 -0.159959 1.299581 2.802554 3.111876 0.229844 0.424741 -1.016760 2.011964 3.063582 -1.187204 1.528211 -0.659133 -0.342230 0.368570
22 833.5259971259 4.0000000000 4.0000000000 1.8925350487 1.0000000000 6.3113226076 0.9978892721 3.3089028391 0.0646047622 2.8060743624 0.0547872741 10.9488379986 -1291.9912536255 26.8020436180 6.7983355764 0.133613 2.236904 -0.988411 -2.168735 -1.695035 2.007372 1.481003 1.898303 -2.345850 -0.973717 -1.879018 1.728527 -2.780609 0.462000 -0.633259 1.748891 -3.753132 1.304839 3.562392 -3.653470 -3.926686 -0.144553 0.549595 4.410044 1.319253 1.151582 -3.503014 1.909621 -0.936977 -1.966897 -1.880347 0.157933 0.327755 2.690655 2.108802 -0.881494 0.027708 -2.148557 -0.582742 -2.214921
75 412.5639754195 4.0000000000 4.0000000000 1.6781951020 4.0000000000 6.2715330522 0.9915251365 4.2560495694 -0.0079471039 3.7586936714 -0.0024736330 18.1139579369 -1179.1988837151 25.4673159016 6.5267380447 -1.016299 -0.892291 1.025061 0.766525 -1.786787 -1.605886 2.069375 0.176190 1.916962 -1.763825 3.832788 1.503868 2.471375 -0.600606 3.579550 -2.105181 1.556919 1.296804 -0.898650 -3.263329 -2.968987 -1.598009 -2.629938 3.980862 0.773883 -0.244726 -1.039581 0.515525 0.842639 -2.426890 -0.643087 1.010136 1.532916 -2.412714 -0.107280 -1.339990 1.897188 2.008067 -2.996837 1.786747
1005 749258.5464505395 4.0000000000 4.0000000000 0.7710665125 67.0000000000 5.6030275107 0.8823461154 6.1377119719 0.1818859812 5.3888805711 0.1713767847 37.6715082505 -607.7968769527 25.5871798033 6.5350034068 -0.150030 -4.156994 -0.774548 -2.089741 3.215388 -2.817655 3.734891 4.038943 -0.008148 2.465986 4.509861 2.128205 4.129176 -1.860331 0.462738 3.615093 2.387013 3.615250 -1.272069 4.810986 -4.727982 1.469061 4.797075 -0.048313 1.211941 -3.652711 -2.173921 -2.203450 1.545482 -0.915854 -2.913867 -5.000000 3.222549 -3.408329 -1.892281 -1.315624 2.836004 -2.512584 -0.764319 -0.817657
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 10576674.0682816785 5.0000000000 4.0000000000 0.7710665125 67.0000000000 5.6030275107 0.8823461154 6.1377119719 0.1818859812 5.3888805711 0.1713767847 37.6715082505 -607.7968769527 25.5871798033 6.5350034068 0.882455 -0.661740 4.861542 -0.504184 0.219220 3.164962 -1.818465 -1.183273 0.375206 -0.659740 -2.385529 -0.409753 -0.717658 1.206943 -3.329577 -1.400358 2.302782 3.714662 -3.022359 1.289695 -1.961216 -1.713706 -1.743758 -0.845016 1.992880 1.424843 0.118288 -0.726622 0.006578 -0.211861 1.586107 -1.263143 -0.012390 -0.202135 -0.104616 0.498435 0.395320 2.669697 -0.173751 3.123065
2 2146791.5064135646 5.0000000000 4.0000000000 0.7710665125 67.0000000000 5.6030275107 0.8823461154 6.1377119719 0.1818859812 5.3888805711 0.1713767847 37.6715082505 -607.7968769527 25.5871798033 6.5350034068 -0.611706 -0.955463 0.201476 0.710877 0.539225 2.583927 2.278686 0.988881 -0.672673 -0.201229 2.826796 0.442508 -2.621546 -1.379130 -1.155026 2.304410 -0.214328 4.520214 1.313239 0.249614 -0.871408 1.944359 -0.481422 -1.648247 1.136265 0.025517 2.378121 -0.147187 -5.000000 1.578733 -3.755482 3.077512 3.642729 -0.854063 -2.329404 -2.794148 1.745309 -0.404236 -1.196720 -0.486839
8 1732488.6404798927 5.0000000000 4.0000000000 0.7710665125 67.0000000000 5.6030275107 0.8823461154 6.1377119719 0.1818859812 5.3888805711 0.1713767847 37.6715082505 -607.7968769527 25.5871798033 6.5350034068 0.097889 -4.052804 -0.083873 2.149086 -3.001719 2.371489 -1.430162 -0.102477 -5.000000 2.157256 -1.751372 -1.076219 -2.556431 -1.985539 2.286856 -1.018145 1.790002 -0.352407 0.692167 -1.012620 0.854328 5.000000 1.305786 1.011680 -0.951902 2.021817 2.718402 -3.404180 -2.760664 4.203553 0.851798 0.258400 1.125925 2.193529 1.601638 -0.446167 4.127341 0.025247 -1.749548 -1.114159
16 46637.0742789178 5.0000000000 4.0000000000 1.9002616556 1.0000000000 6.3113982858 0.9978948071 3.5284681111 0.0451795932 2.9922739912 0.0383139984 12.4500872109 -1286.1795600693 26.4780772776 6.7720229734 -0.264000 -1.347069 -1.482454 -1.303959 -2.672213 1.698845 2.207550 0.732872 -5.000000 -1.930781 -0.065400 0.129628 -2.862048 2.035526 0.854285 0.862149 4.956833 2.499428 3.192341 -1.100511 -1.281611 -0.395148 1.651156 -3.139519 -2.176411 -2.830483 1.922588 -2.938630 1.176003 2.375031 -0.655271 1.367946 3.872613 1.848336 2.071528 0.211428 0.775152 -0.973229 -0.543052 -0.364940
24 43886.5715654657 5.0000000000 4.0000000000 1.9002616556 1.0000000000 6.3113982858 0.9978948071 3.5284681111 0.0451795932 2.9922739912 0.0383139984 12.4500872109 -1286.1795600693 26.4780772776 6.7720229734 -0.901477 0.207091 1.250763 0.048049 -1.636853 3.788970 2.847160 1.991806 -2.375489 1.071347 0.434150 0.897065 -1.855820 -2.124655 -1.397420 2.864347 2.320285 0.930129 1.658052 -3.146173 -0.441681 1.698035 1.290324 -2.835425 -0.511235 1.775974 1.103640 -0.075011 -1.742111 -0.337264 -2.115420 1.518027 0.638283 1.473289 2.646105 1.028734 2.649543 0.414332 1.903341 -0.098851
36 36989.7986048979 5.0000000000 4.0000000000 1.8331028933 2.0000000000 6.2967449499 0.9955569758 4.3461921873 0.0747011025 3.7642135134 0.0649479617 18.8893865289 -1262.4211815139 26.5149112323 6.7249612162 -1.772877 -0.311842 2.025833 0.825350 -1.882264 3.889158 0.477790 -1.967658 -4.532390 -0.667660 1.770421 0.491588 0.510000 -0.135176 -0.877605 3.047944 0.609657 -1.941052 4.643748 0.078452 -1.297483 -3.540739 3.311101 -0.454930 -2.459675 1.435272 1.033176 -4.106594 0.367508 -0.082530 2.181165 1.434219 3.417665 -1.424628 -0.391268 -0.233535 4.155968 -1.858653 -3.067782 0.584512
67 1854.9116167931 5.0000000000 4.0000000000 1.7642931045 4.0000000000 6.2693439682 0.9911656264 5.2270041634 -0.0687684784 4.6949213985 -0.0577963435 27.3215725245 -1195.9525290739 24.9846535028 6.3558189195 -1.208740 -3.313216 1.312785 3.259918 -3.614289 2.569525 -4.048790 3.074193 -5.000000 2.231543 -1.351206 -0.989081 -0.576467 0.521168 -2.618843 1.931454 1.326605 0.669410 4.465860 -4.361151 1.055905 -1.801694 4.874617 0.120060 -4.589576 0.949192 1.890854 -1.776455 1.756140 1.116976 -0.001411 0.997891 3.327322 1.034068 -2.162146 1.269494 -0.504562 -5.000000 -5.000000 -1.728245
176 539.9469690983 5.0000000000 4.0000000000 1.5693092593 11.0000000000 6.1893453557 0.9782310144 5.3732184698 0.1116750558 4.9320254861 0.0943581790 28.8714767241 -1111.1543650498 24.8881610909 6.3302842866 -0.469221 -0.481812 1.448659 0.773843 -3.295714 -1.594990 2.922296 4.288375 -3.692223 3.543973 0.446523 2.247381 1.792150 0.211896 -0.837467 3.300982 1.500371 1.702332 2.757351 -4.477797 -0.991822 2.961437 -3.197647 -1.486523 -4.206104 5.000000 4.191524 -2.791440 0.903798 -1.312002 -2.310387 5.000000 3.775080 -3.062573 -1.744075 0.762183 -0.165978 -5.000000 -1.250629 1.709638
1005 596929.8750906945 5.0000000000 4.0000000000 0.8008148056 67.0000000000 5.6008463692 0.8821353871 5.6466866421 -0.0551672039 4.6873182153 -0.0297246751 31.8850700338 -639.5239122038 26.0422266105 6.6079288758 1.816695 -3.282904 -3.176817 0.755135 4.289868 -4.496342 -3.274746 4.920707 2.887560 3.814536 1.518355 -0.334633 1.642588 -3.384430 0.290943 1.980537 1.548202 -2.216222 0.879540 -5.000000 0.358113 3.555146 -3.164095 -0.749151 1.912548 -3.463585 -3.904669 1.842183 0.598073 -1.099945 -1.965924 -1.972870 3.379072 -3.822671 1.653899 -3.899193 1.303873 2.355469 -4.743803 -0.299886
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
