fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
14,3,9,3,0.7797450413339057,0.47592495765255016,0.5,0.2512479862528373,0.3161762284830949,1.3893473712318707e-09,3.308130366027247e-09,0.0007302951237705785,0.9768837086794737,0.0015379977576329518,0.0,0.0,0.31241604983608984,0.16530370409526057,0.0,0.0,0.29538158845609747,0.15215352907187402,0.4159384958338044,0.4159384958338044,0.31829978016804933,0.18016370065529452,0.35897888850831494,0.35897888850831494,0.2972762767786891,0.15933518708316213,0.6173911261921317,0.10096153846153848,1.2129858480563555e-08,0.1597051597051597,0.45454545454545453,0.7503530853360169,0.8641299796276369,0.956798405871752,0.24182582202585304,0.5753559752382427,1.0,0.2257464021273865,0.2929740103153229,0.31385535459994074,0.253629675539647,0.31421711775916156,0.4360311809278903,0.32975993680220883,0.675398324768766,0.5338989104457459,0.6063316515501238,0.1149010170975368,0.612841937384685,0.09114881211100931,0.5427623321445303,9.808248971719528e-07,8.28245581753679e-06,0.0005651799043103204,0.08169709668339259,2.876596459616249e-06,0.0007255336321259513
14,3,10,3,0.80906304631135,0.45625627136001057,1.0,0.7234761196741275,0.3161762296221198,1.7203309289474656e-09,5.213560482310838e-09,0.000911499956330925,0.9885144612585598,0.00039307041924333956,0.0,0.0,0.17446148358123778,0.22865027343776229,0.0,0.0,0.17142665555935127,0.25386802025826394,0.8567993050387086,0.8567993050387086,0.23533124367245412,0.30027311161068754,0.8254960863398906,0.8254960863398906,0.22927690961344238,0.31411581970417146,0.4964902539324174,0.10096153846153848,1.2461039896924249e-08,0.13022113022113024,0.45454545454545453,0.800341339122418,0.8224960531619914,0.9487484822085045,0.4054201817332987,0.6951472045108489,0.8195667199306356,0.15685574469053876,0.21098371556125883,0.21730286311517055,0.17827233919015276,0.4443110096220507,0.3681443338871399,0.4662889517223885,0.7324011689734009,0.5827677537717697,0.5123372880272108,0.029862835416012094,0.06795184969003754,0.10461003226732192,0.14799240559557214,2.6165770469331373e-06,7.365765394806784e-06,0.00035108842456343947,0.053310110447498234,9.916116658348781e-06,0.00025092483389030476
14,3,11,3,0.6086787311819869,0.09804501320477046,0.0,0.8514646557300685,0.3161762340137802,8.102348731136539e-10,9.821702561289277e-09,0.0037322620390937335,0.9739322752153932,0.00041412937205618285,0.0,0.0,0.23100389630818374,0.18076367636090135,0.0,0.0,0.2277272593532501,0.17821765705764758,0.7301925525851707,0.7301925525851707,0.2691588416571102,0.24147291254904413,0.7201001895512138,0.7201001895512138,0.2652801524051144,0.23500278698809174,0.4964902539324174,0.13221153846153844,3.000253259333479e-08,0.17444717444717445,0.3636363636363637,0.8356858980253058,0.7544070528262035,0.9037681558203566,0.421967757888542,0.5329730635445928,0.993160612429712,0.17423403153641148,0.3817353815155382,0.4086012791199387,0.19744453726984948,0.2677345049482251,0.385415911420182,0.28097805131132847,0.8983302939864908,0.3578030117467008,0.36849860043269556,0.2138562883652498,0.3682486761310404,0.10155741248242932,0.2309642618730563,4.5747483263617197e-07,1.241192861346597e-06,0.0010305581876714623,0.08293578716496022,3.86020876872046e-06,0.0009245654218539409
14,3,12,3,0.5994744727662903,0.10869323628284733,0.0,0.5907746099766431,0.3161762289906338,1.8518284640727606e-09,3.372489866455086e-09,0.0005402787242096772,0.9781312016737537,0.00019803402083095364,0.0,0.0,0.18939064218106536,0.21416973801151745,0.0,0.0,0.18402267580368167,0.1923642421168134,0.6070459277269729,0.6070459277269729,0.2177479205546184,0.25520036257819445,0.5840868824254555,0.5840868824254555,0.20905779057360935,0.23081406844742808,0.5035097460675826,0.05528846153846148,1.6775867507112817e-08,0.1277641277641278,0.6363636363636365,0.814884169093243,0.9247895699871815,0.9624183778764652,0.16347671759508106,0.4784888462429735,0.8905392757867036,0.14671602547494889,0.2535969545183434,0.27399078269986,0.16703434018587013,0.213362879636686,0.3580204049208698,0.22391692155271403,0.7737418339381854,0.5188498627406786,0.5332405039549235,0.027147017545096044,0.420699756426669,0.021752931860342398,0.3847969739442796,9.327247913404923e-07,7.930679324707793e-05,0.00014352339721975554,0.11991774941941674,1.1131864260813517e-05,0.0010000698658798927
14,3,13,3,0.9279964081291008,0.8200145006644121,0.5,0.6357615878502917,0.31617624114562926,1.1502872038560592e-08,9.886139099742106e-09,0.00019657499631111638,0.9222016249555629,0.00032782477843699623,0.0,0.0,0.2833969016641734,0.16876094536291947,0.0,0.0,0.2738404671938614,0.15130646428398792,0.6694664535226842,0.6694664535226842,0.31023098129133775,0.22163546098907566,0.6321264673000218,0.6321264673000218,0.2985724687103849,0.19782084804567934,0.6372973832208573,0.13221153846153844,1.9685874906375236e-08,0.1474201474201474,0.45454545454545453,0.8981961788039491,0.8686039266074279,0.8116817839681816,0.2960617159627732,0.8333240662770645,1.0,0.3882088740747949,0.5384052737304703,0.5683635506533253,0.42482138509912815,0.4219830371129795,0.5902519371963882,0.4428565211312779,0.5283900405610931,0.46505461217045085,0.49669240026592765,0.03174098639320058,0.23291713371050338,0.15779488495086524,0.27918249697656794,8.610974598306002e-07,2.1084403550027423e-05,0.00038505145617409467,0.05046627830525879,1.229515486380264e-05,0.0017017334709354905
14,3,14,3,0.7040184972287027,0.22503855094220238,0.5,0.2111528673530984,0.316176238706637,1.5589268412872775e-10,2.7067019532316457e-09,0.005788765687070592,0.8815776347453901,0.000161466534601112,0.0,0.0,0.2098599306901201,0.2316509703202831,0.0,0.0,0.20117388771642697,0.2553100256565223,0.37632902451327643,0.37632902451327643,0.21091827346161496,0.24299751794484659,0.3508070486851649,0.3508070486851649,0.19734785738238025,0.26946448209110274,0.43310618142336255,0.12740384615384603,2.4963111059309666e-08,0.21375921375921386,0.18181818181818188,0.4831664637867741,0.5619125582097904,0.6165652297558595,0.5798109557141959,0.41483984430426635,1.0,0.44118841821024235,0.5719649213419018,0.5934870261591669,0.47878371359357796,0.11594081476461321,0.638864753420412,0.12167585271424824,0.6716497116744478,0.3351354178661208,0.34698627370881785,0.343370086445075,0.7543166330810704,0.1491295905086778,0.5543178136494049,5.578576621974806e-07,2.4675712843030696e-06,6.475354854538316e-05,0.087595894116834,4.560100163717362e-06,0.0012232221159249022
14,3,15,3,0.7558519506044534,0.31787686795139036,0.5,0.7831620990684149,0.31617623668005856,9.226932234941064e-09,7.739821636332273e-09,0.00019278757257612202,0.9728092752747616,0.005932326135421428,0.0,0.0,0.1953041444276655,0.23066019432943402,0.0,0.0,0.18366962781519236,0.24938605564265615,0.658950927959145,0.658950927959145,0.2293494486253403,0.2772639202561766,0.5753896907974458,0.5753896907974458,0.2076105865008574,0.28539412237735434,0.3122053091636483,0.1153846153846153,2.368260322138793e-08,0.14250614250614255,0.45454545454545453,0.7637012335868233,0.8294627179612144,0.91332015699334,0.34032995043548264,0.7599525774569191,0.9291997034148802,0.3091103336470655,0.32527884874530066,0.34128613796229956,0.3425796749377822,0.2726837350433253,0.5161631932527657,0.2861720961647283,0.9099099272361038,0.3164218437664601,0.2759358197408257,0.08669950999670549,0.3125966241877389,0.13590479938266248,0.34219759735500554,3.1941268684021942e-06,0.00014513806200427902,0.00016008394996118498,0.04826154303258742,1.3164799835175784e-06,0.0011744989743023278
14,3,16,3,0.9512559462471157,0.8801472845836777,0.5,0.5652691367427631,0.316176234381384,9.509492882284265e-10,8.49474041793223e-09,0.0027493937011806337,0.9894397213472723,0.0015571679112907969,0.0,0.0,0.1879875455476439,0.0016158099189937936,0.0,0.0,0.18576663833898216,0.017754307850761375,0.44754243939795035,0.44754243939795035,0.19720994042876216,0.01982252374513771,0.4710195187179771,0.4710195187179771,0.19636507183385948,0.037822689916558905,0.6877946908363513,0.13221153846153844,3.134799304122309e-09,0.13022113022113024,0.6363636363636365,0.6488337698781858,0.7493318100363355,0.9469566371569124,0.36588932068475627,0.9094017231710649,0.9613316862776904,0.4832101831340938,0.5037759468616922,0.5250051321155045,0.5209672103818402,0.1477023450169882,0.6768664229596667,0.1550084740567917,0.42381259267601834,0.525997749226464,0.3874921018578392,0.0666112604175479,0.4026850514932203,0.19950778053386736,0.5812419088834204,3.689592813615389e-06,3.89800827797714e-05,0.00042439281157483934,0.03748216884950607,6.53934980838365e-06,0.00045238689889300353
14,3,17,3,0.6044420910397552,0.11793948139530938,0.0,0.2532906201061448,0.3161762346334749,2.8875943374744078e-11,3.391769832033309e-09,0.03455895207425549,0.9546332709145912,0.0028329150425417857,0.0,0.0,0.3403079337468065,0.41821936973265156,0.0,0.0,0.31422211751641904,0.3725409061548902,0.5174903299868836,0.5174903299868836,0.35246053799558547,0.4435420519488262,0.4048775609052435,0.4048775609052435,0.3202566264253528,0.3982850970523385,0.5163965109611433,0.0889423076923077,1.1483870385729955e-08,0.1597051597051597,0.6363636363636365,0.8246217239418313,0.6916880773022895,0.5810311404512651,0.4991616376123644,0.3562264563583537,0.9020955528609069,0.022763540045655617,0.32238444724009874,0.34784332963465836,0.02647565432485846,0.49133471431811715,0.2313958919715924,0.5156386942827362,0.689127990841472,0.6062661764905461,0.7379062435251067,0.12611032595339922,0.3840455719598772,0.057094271328940904,0.4405043295008304,1.000000000001134e-12,1.5771964991837547e-06,0.00010288804440669715,0.03413098637612239,9.036232373124588e-05,0.0016437812086443776
14,3,18,3,0.505839644447486,0.06922112343777294,0.0,0.48937471011583555,0.31617623314045695,2.3422522503749287e-11,2.557380285013813e-09,0.03222295154444694,0.9489663214468149,0.00023542891515180285,0.0,0.0,0.2904090007509686,0.2646664707469704,0.0,0.0,0.2844350271511124,0.2338451614754571,0.5346094420517464,0.5346094420517464,0.3057398787876874,0.29485387896390497,0.53578824732752,0.53578824732752,0.3004266410393228,0.266003921624764,0.7581982554805717,0.05288461538461532,2.130839516569217e-08,0.1449631449631449,0.8181818181818181,0.9261116170739502,0.7103158177759159,0.7783856587406667,0.46642656819549067,0.4113805681247017,1.0,0.3328694221252846,0.49715656985522827,0.5206606500759605,0.3674985988238777,0.4201283219951164,0.5386117995254569,0.44091006207480155,0.8233867401329285,0.3139726392337283,0.3888833549666628,0.03412378553439076,0.4459040487459298,0.022253312606871786,0.4368042736604534,2.4003008464373316e-06,9.57718428798275e-05,0.0003443974558562393,0.09073578432749929,3.078233497467697e-06,0.0007756731127343674
14,3,19,3,0.6856782013246211,0.21158046519769197,0.0,0.8573920005101047,0.31617622722015865,6.1618914389450506e-09,4.065606494134246e-09,0.00014465281928558653,0.9851441872969533,0.0023639732290213493,0.0,0.0,0.13307497481795721,0.1903104287796163,0.0,0.0,0.12658819140457656,0.1871592248700737,0.967994873476453,0.967994873476453,0.21677414211500234,0.2835597096567403,0.8789308672929002,0.8789308672929002,0.1997174051305134,0.2634459478511759,0.5668938185766375,0.05769230769230767,4.176401350134708e-09,0.14250614250614255,0.27272727272727276,0.7771332665105698,0.787606124289669,0.9435902286071848,0.3723812415678501,0.5778694747818236,1.0,0.2576835221390774,0.32322255095593455,0.34328065523854434,0.28799027815752276,0.20905985799920468,0.4669854726667831,0.21940104996404358,1.0,0.264383891734878,0.22562624582528001,0.02997100905576869,0.1003459860270528,0.03335464795441377,0.0,6.040407348255131e-07,1.5686569876412129e-06,0.00041020694014521963,0.21620930719165357,9.63065298678381e-06,0.0019324079849950045
14,4,0,3,0.5947098054548385,0.056513911639265196,0.5,0.2381298357775311,0.31617621117029926,5.687232198208808e-10,2.125416774329155e-09,0.001255925636035749,0.9157354893189384,0.0007433768834718301,0.0,0.0,0.280314526909011,0.2248207352181138,0.0,0.0,0.26798907017425033,0.16273291734553225,0.7057390287755281,0.7057390287755281,0.3105013731148729,0.2778198474188967,0.6460907856311828,0.6460907856311828,0.2943998594532974,0.21062141031854886,0.5540070536830768,0.06971153846153844,5.488690512498755e-09,0.1474201474201474,0.5454545454545456,0.8331587348048014,0.813516557377866,0.9559603490173497,0.4424917860327288,0.4519661625158691,0.943863171187089,0.3919538185618783,0.22884354572342325,0.22402531194077824,0.4286648689986624,0.5041015418634898,0.5937144003931765,0.5290370357925246,0.5729620771087545,0.5915397246292773,0.48408771320174426,0.07779045686821416,0.09810695436862482,0.027532220333365172,0.3172863347719064,5.572816522364522e-06,6.26242564836122e-06,0.00041476390234551316,0.06933976837880618,2.7556307644799567e-05,0.0019127012322152587
14,4,1,3,0.6443280944404259,0.11789629408909444,0.5,0.7520314443940137,0.3161762179828001,2.60851079736232e-09,4.770736448480206e-09,0.0005248008690068529,0.9772505009037085,0.0013698862463685246,0.0,0.0,0.23319519848509085,0.07553169691965966,0.0,0.0,0.2189781851859951,0.11375944146082495,0.7020801767178542,0.7020801767178542,0.2681973066491041,0.14197047961315729,0.6117076347611627,0.6117076347611627,0.24535362752308623,0.15884154480193569,0.3122053091636483,0.06971153846153844,1.0570580580394588e-08,0.12530712530712532,0.3636363636363637,0.5980507470147761,0.7514073516969857,0.9030629655368705,0.32346586750205397,0.7398407714676847,1.0,0.34366340502362025,0.37917170164922176,0.3922099081751025,0.37875774427654196,0.1377994686537073,0.5487547785862891,0.14461574975446895,0.8638211414466799,0.3508267405868837,0.2311217848186804,0.10068481844618352,0.28652398949141555,0.06523191550978795,0.2708942762388977,3.4114487233725966e-06,0.0029815746386963947,8.547824595614923e-05,0.0807629304117044,1.1567727900974685e-05,0.003874794475365342
14,4,2,3,0.847773459812662,0.618643237597428,0.5,0.6652609379400828,0.3161762152039464,3.5445320155254093e-09,4.785349577161189e-09,0.00036796092813913377,0.9509423756019604,0.0009599063035092322,0.0,0.0,0.3616064725796956,0.1632273031447415,0.0,0.0,0.3477348569600353,0.13306788238796208,0.5035610910943196,0.5035610910943196,0.372260668588269,0.1913497661727514,0.4731293446543665,0.4731293446543665,0.3584934943260254,0.1562291930591993,0.24180174451942849,0.110576923076923,6.570952123787178e-10,0.14004914004914007,0.3636363636363637,0.7458265954005417,0.8404149397506555,0.9253433133212269,0.3223510999339437,0.7102947547613857,1.0,0.3893726626418972,0.29086177703286253,0.29515011382347467,0.4260162745840844,0.13939323972135298,0.5913283722944207,0.1462883570511645,0.40116728993872997,0.681378609260409,0.5556224409793906,0.06693726478322823,0.5021287094383686,0.10162489512035834,0.5107587399546061,2.395072574064347e-06,2.842089861954549e-06,0.001483061153211146,0.25382091133364315,2.0535957778101315e-05,0.0007075549976412227
14,4,3,3,0.6138424708578714,0.12891681220020962,0.5,0.43486552527247274,0.31617621169089866,2.215811187853352e-09,3.6969084982565007e-09,0.00048386891579941426,0.7657483262539329,0.006928169883081225,0.0,0.0,0.41618608180318156,0.2623886547348859,0.0,0.0,0.4151486167111292,0.27897985988721896,0.47492814787467896,0.47492814787467896,0.42428349883790417,0.28594028026895324,0.5207864038848471,0.5207864038848471,0.42702869178850333,0.30959865718629176,0.7958087982025048,0.07692307692307694,6.35458575055379e-09,0.12285012285012283,0.7272727272727273,0.52877743503312,0.7059123947048329,0.5192437754764142,0.4418175740492179,0.5107200518782401,0.9491005096949524,0.20668440773139274,0.3705726125135218,0.39810540399376926,0.23294968418475467,0.22385996700142288,0.41740128396417797,0.2349332496029991,0.7625406813050395,0.44824604069764606,0.44105960122789933,0.05148820972180497,0.6665365217596109,0.034505030379925763,0.4848395957978009,4.418239706663707e-06,0.00042870596200680607,9.861584877498548e-05,0.0772497344083024,1.909591729083553e-05,0.0015107140086191
14,4,4,3,0.6575617636538768,0.19533471623049928,0.0,0.5048150924001588,0.31617621717457417,1.14807291275861e-09,2.283783583683208e-09,0.0006287447357036512,0.8430162132173552,0.0020803780919485615,0.0,0.0,0.2906942183938778,0.4159315490588417,0.0,0.0,0.2647143908992387,0.3372090142655607,0.537896630109342,0.537896630109342,0.3062765006755306,0.44233377390027684,0.39823301981730586,0.39823301981730586,0.2686638105661628,0.3606421435065306,0.8086955630960657,0.10576923076923082,3.1611772932857064e-08,0.1474201474201474,0.7272727272727273,0.8610966827112924,0.5916491205607968,0.9159698248224073,0.6891682628642133,0.4691217998730395,1.0,0.28863392599410354,0.36562699299577517,0.38422869466928944,0.32095192735541533,0.4157297269638453,0.4966794951164627,0.4362938895917604,0.5554311220853991,0.5680826140885038,0.5884564513211681,0.04585958859381162,0.22170276655523136,0.0442928921509861,0.4737228924493393,4.583453113650028e-06,2.7655828095632045e-06,0.001045016800643206,0.045470016618476265,5.2540661833582145e-06,0.0007451886250092047
14,4,5,3,0.48555381405875453,0.06898098680877694,0.0,0.6644336123409287,0.3161762173989135,5.528568362172109e-10,3.42492300367412e-09,0.0020025068509290297,0.9158174873697174,0.0004121418081816168,0.0,0.0,0.05911025984973457,0.1624888047477871,0.0,0.0,0.057690965168893465,0.1787067820711989,0.7338290678550679,0.7338290678550679,0.11847983410780749,0.2256591269764796,0.696070301225054,0.696070301225054,0.10968637409836673,0.23228312196176892,0.5668938185766375,0.0625,1.3524386078540885e-08,0.15479115479115482,0.3636363636363637,0.6858346794616957,0.8458085351011198,0.9400656391578099,0.28380234160280127,0.3554791356283369,1.0,0.15334038745978518,0.278860616086428,0.3013358837551028,0.1743805426650383,0.3645555402556656,0.3646383474864073,0.3825883604190087,0.911260648563327,0.4100049575642657,0.29581501185149617,0.04295151673092193,0.3032550817991786,0.016445748759909964,0.2608189290454739,3.7929383308547224e-06,1.684026631338411e-05,0.001043131137074016,0.14213214475134422,7.556945887912262e-06,0.0018052131804990636
14,4,6,3,0.6318073065042735,0.12345549607875574,0.0,0.4583659482292685,0.31617621748490643,2.2876444336391355e-09,1.660284822216662e-09,0.00019638805080999996,0.9288733874785854,0.12030999916682604,0.0,0.0,0.2627060147738844,0.239843116717037,0.0,0.0,0.2481805140496921,0.23748481951222183,0.49471172634759286,0.49471172634759286,0.2755856575843136,0.26584321829994884,0.43059035819735225,0.43059035819735225,0.2547924105385345,0.2585951369944529,0.5035097460675824,0.05288461538461532,7.773088352931983e-09,0.1277641277641278,0.5454545454545456,0.7959764016341212,0.8499617566862923,0.9425918456153617,0.32805655599409117,0.6064891911857684,0.9938147207470671,0.18802439046606745,0.2936316300293047,0.3156008504422054,0.2125796969646144,0.5418809336510373,0.3990506591649787,0.5686851935341216,0.4146523599282963,0.7203555059530065,0.8045314652287983,0.08093560503574815,0.21882285583439498,0.04962678787243302,0.4955871398745031,2.622850973780719e-06,5.4012411506577366e-05,0.0010775354348729511,0.1283198190921631,4.704923308449042e-06,0.004240165841948793
14,4,7,3,0.6530693361328124,0.20650071928131755,0.0,0.6978134018552236,0.316176216929154,3.856953392397816e-10,2.774707259847269e-09,0.00238631549491145,0.9570634391811199,0.000710794652714461,0.0,0.0,0.30767879217098393,0.3266101323810377,0.0,0.0,0.29628468795951984,0.2974830325506257,0.5311343026006039,0.5311343026006039,0.3220137563773642,0.354878642100591,0.5006450867421921,0.5006450867421921,0.3092114087509468,0.3265664938023396,0.6372973832208577,0.08413461538461536,1.7224817626399266e-08,0.16216216216216217,0.5454545454545456,0.6276894027737386,0.7070044882104631,0.7695171427098448,0.4247722312878354,0.5387211892197835,0.9692217201971136,0.16446330023609246,0.26987363023428834,0.277935263243112,0.1866788891332716,0.41147722285157023,0.3757175072058122,0.43183103439656734,0.4886311984967504,0.7338375174206313,0.8178117979424215,0.04101671889464473,0.41041381072264604,0.05759450032179406,0.4055289999936935,1.5238681209793095e-06,3.963902837451326e-06,0.0005051107145353858,0.9999999999999999,1.5360316680337873e-05,0.003001878285905389
14,4,8,3,0.732681622865211,0.3155068458773425,0.5,0.3729108667932962,0.3161762113249644,5.183577433437268e-09,2.937398632693556e-09,0.0001199231584054335,0.9842774931466169,0.0014425599157090168,0.0,0.0,0.4919618797962766,0.42741595712720787,0.0,0.0,0.4871922483112471,0.43671864123542736,0.46588324364898703,0.46588324364898703,0.4985796492405507,0.45017992490797243,0.4994583294446935,0.4994583294446935,0.4976554878849353,0.46724583247957485,0.6877946908363513,0.06971153846153844,1.8463221563953475e-09,0.06633906633906636,0.45454545454545453,0.6851688411670763,0.6372343231361595,0.7213438425112733,0.5304153079178672,0.5947733948392011,0.9702727725951878,0.04965876535614777,0.05354603329557506,0.05407514452137008,0.05748590420068453,0.4848474497585999,0.25933196552120136,0.508830535775373,0.5309211189624028,0.8416581944307102,0.8441991131088995,0.08384653502335636,0.4522064623739279,0.056635445674784,0.5528423813661609,8.081176331176874e-07,1.776045125102944e-06,0.000716209705451716,0.19313613884413802,5.673199351925831e-06,0.0018459058700324791
14,4,9,3,0.5789486224163229,0.08812847339261821,0.0,0.597301954159551,0.31617621568983145,4.2942528869817363e-10,3.094574910046454e-09,0.0023622564117260956,0.954493007324694,0.00032349604084993747,0.0,0.0,0.10392974389704385,0.049592303970396934,0.0,0.0,0.10813635217478967,0.07026660787039796,0.4931421782878216,0.4931421782878216,0.12088416992389983,0.07721570722507354,0.582433485040728,0.582433485040728,0.13671496447353693,0.1117941639569,0.5163965109611435,0.08653846153846143,1.9685874906375236e-08,0.12530712530712532,0.45454545454545453,0.7924357546148161,0.875814751665934,0.9767912197513734,0.24667450201459248,0.40419264068816463,0.8976486749967936,0.053216083271015346,0.1570349961980142,0.16619060554350362,0.061565800918314456,0.4408810883674894,0.26300740494766345,0.4626893685992167,0.27335389739590177,0.9607863651935566,0.9999999999999998,0.05296648174213073,0.45165301097450117,0.03945329113868379,0.4314767518629621,2.851675027971688e-06,7.028193275257731e-06,0.00023932521452785482,0.7095696202549373,3.142192696163878e-06,0.0016338480139629437
14,4,10,3,0.8376653416449354,0.6121920707525937,0.5,0.6367859898575978,0.3161762138540289,2.714282213962614e-10,3.4562378760865834e-09,0.004157471076680266,0.9124401304249008,0.10192418857437736,0.0,0.0,0.08601890141391347,0.0907869765962252,0.0,0.0,0.08894370281689265,0.11416449861463701,0.8195725209938565,0.8195725209938565,0.15590511863853823,0.17705373642518368,0.8490575634871804,0.8490575634871804,0.1638370807192241,0.19749395985396723,0.44599294631692343,0.079326923076923,5.488690512498755e-09,0.11547911547911549,0.3636363636363637,0.804899204841322,0.699224986701473,0.8827821736991077,0.5661084149594219,0.6518652726678624,0.9321382995190994,0.04445225971011402,0.22754243251938355,0.24239330323203667,0.05150545673392551,0.49897625332496237,0.2539443849772323,0.5236582237603549,0.6689787906585956,0.6617661599475222,0.6817328243379601,0.005629466825696129,0.10206522793164474,0.025980740694623992,0.19526118366924905,1.6796706376942573e-06,5.383517307313318e-05,0.0007534102575914691,0.355646044527052,5.218165379730385e-06,0.002357082948002239
14,4,11,3,0.5757719314467199,0.07204222937323068,0.0,0.33958104526103894,0.31617621370853505,1.0534570373392262e-09,2.0750241160615345e-09,0.0006316952961431138,0.7172533636238204,0.001524626566952582,0.0,0.0,0.30171936448685066,0.2723806193577308,0.0,0.0,0.303122532757251,0.22356731664481305,0.8246785462480108,0.8246785462480108,0.3385711296271982,0.3337478053764544,0.8371702379453219,0.8371702379453219,0.34103149776056163,0.2892956281917735,0.7958087982025048,0.10336538461538457,1.0001688498948648e-08,0.12530712530712532,0.6363636363636365,0.913223802355498,0.6964077593644715,0.9095094740221541,0.5472143514283926,0.33638838569525187,0.9741842674315648,0.014045731181263399,0.19228211634285763,0.20955924076852916,0.01636124725487989,0.27119378330677146,0.22228416858484418,0.28460844361520576,0.9930921221406912,0.4538240527292612,0.39748247738952647,0.03175534363740555,0.24099630341721157,0.020071173907100198,0.14354998880808045,4.543021140632278e-06,7.313831222568468e-06,0.00019088997643728614,0.07440238050179253,7.582564422539888e-06,0.0009481921589832051
14,4,12,3,0.6912353769783484,0.24145350924507322,0.0,0.4970687520304237,0.3161762144645496,5.283577986757106e-10,4.1638969328259135e-09,0.002519588458466558,0.9199786810586411,0.001505045152056752,0.0,0.0,0.27667327074314735,0.41784078425745014,0.0,0.0,0.2777073035371058,0.40439465576191325,0.6202160557301442,0.6202160557301442,0.29993075896478927,0.4483047227012756,0.6558316594939364,0.6558316594939364,0.3041972398726295,0.4390257571245253,0.6877946908363517,0.09375000000000007,9.203910932167731e-09,0.16216216216216217,0.3636363636363637,0.7455412076240416,0.7487767115227126,0.7857362682693478,0.501741410239864,0.602943717710421,0.9740181714110512,0.07367800055487717,0.0,0.0,0.08493633552172405,0.2972601079805156,0.28406112029390784,0.3119641447501409,0.37036501543392397,0.9378453246576173,0.8858645282207702,0.15967512987576202,0.3596065494812033,0.062187093662624676,0.3824398893702887,1.1639887059721878e-06,2.5885351794393618e-05,0.0001984453528434865,0.3928857742030049,2.1662476198733776e-05,0.0014542559865721861
14,4,13,3,0.5925070882663763,0.08711968062434021,0.0,0.3473928284579395,0.31617621372102944,2.8063602094651783e-10,1.366001679319785e-09,0.001791511558570783,0.8610090798154209,0.0009319951598826994,0.0,0.0,0.3496946536795607,0.32119471859824916,0.0,0.0,0.3303565600439411,0.3056581041875067,0.6648232873206474,0.6648232873206474,0.3699054068991715,0.3614489621202261,0.5864616434290091,0.5864616434290091,0.34819152639048395,0.3411489360553638,0.4964902539324174,0.05769230769230767,1.3157855676530467e-08,0.12039312039312035,0.7272727272727273,0.7625419218337693,0.7914628600714817,0.9251648586753877,0.4108938932592571,0.5323041413859617,0.9759008752151818,0.45778885281161674,0.5492426190574449,0.5730108890589101,0.4955124222288132,0.463296588093783,0.6539350748945586,0.4862136559988883,0.6268579199208979,0.37797469106892945,0.4110900914311475,0.019415788309335467,0.2393092406637667,0.0,0.3211708473852042,1.3860160060782764e-06,3.464254274339743e-06,0.0010163629053515713,0.15495724414528114,1.3163057077718122e-06,0.0014305520452875474
14,4,14,3,0.7925355399718185,0.5366403246635317,0.5,0.5505205441587285,0.3161762145386831,7.819519882455366e-10,1.4925346289549265e-09,0.0006505029610924955,0.8303388771215943,0.0010321798994033756,0.0,0.0,0.2714127179488265,0.36993012359975547,0.0,0.0,0.25972685092817877,0.353293207967157,0.3242264886918127,0.3242264886918127,0.26908995694880766,0.38281949766978496,0.29990223769651037,0.29990223769651037,0.2542816068351235,0.3725460136199546,0.6877946908363513,0.08413461538461536,1.0286134539671619e-08,0.11056511056511054,0.6363636363636365,0.5367391560430871,0.4153828143064269,0.6002628210123669,0.6447956789139532,0.5056848544550036,0.9912028017367382,0.3889076899808064,0.5480972475477959,0.5751253294817698,0.4255389277862843,0.37768582935132283,0.5908983469070673,0.39636814220664796,0.8450609746542339,0.2384246018571039,0.2419408357478956,0.10563362783633265,0.7236090260558437,0.029325559677139602,0.630936092108425,2.015848551277181e-06,0.416795259787715,0.0003477726542244925,0.1185199343768684,5.414399869463082e-06,0.004737547948986688
