fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8
10,3,15,3,0.15395966474801648,0.02860874975318682,0.2857142857142857,0.6442542078237329,0.004262071731733498,0.0035262071627070587,0.0018559048232076388,0.0008641935874199071,0.0,0.7531883450435736,0.3473945409429281,0.28767123287671237,0.32141689882184493,0.2804805202132515,0.32691703299757413,0.3760441799595596,0.4256858469131316,0.22989350244764117,0.2934982946288419,0.35322746503651975,0.39462304625293254,0.30653021693892,0.34954773344264967,0.3891667218467352,0.41698634992585437,0.2350586914421675,0.3191161599905896,0.35929714878918584,0.3853981118991966,0.7000060380452382,0.7403598971722364,0.07531416999844404,0.8541666666666666,0.5757575757575761,0.7041649352561663,0.4876211306158318,0.8083355336213431,0.5679830508746597,0.6472450535036467,0.0,0.8074074074074074,0.4285714285714288,0.8260497959118469,0.7463768115942028,0.4472573839662447,0.33378679393407323,0.09651896505043968,0.07047395247735576,0.12079995718361762,0.1297908864554268,0.13083859582968516,0.20057102297957602,0.17716222357577138,0.1743068051443854,0.19700696507444687
10,3,16,3,0.12808522213346615,0.015750022636342946,0.14285714285714285,0.6718374822962568,0.0043162625098237565,0.00188994029730809,0.001047297682513878,0.000920436409345627,0.0,0.7867999126988525,0.2357320099255583,0.19726027397260276,0.30254287159685717,0.29556781480679656,0.25907601326682483,0.2832138172144731,0.3269987430886131,0.23656070671890483,0.23519301161607986,0.2618191240679563,0.307435987628782,0.38420184826812986,0.35316378655512903,0.37028324875961727,0.389577870997021,0.30128122700502086,0.33477037892671146,0.3437290003061845,0.3721773952024554,0.6481016936675088,0.7249357326478147,0.08768852970827337,0.8482142857142856,0.6060606060606064,0.7827418355725744,0.5812752476286285,0.8992949952186331,0.5195596121650288,0.6386515026423437,0.0,0.5111111111111111,0.34285714285714297,0.5565167535117452,0.5036231884057971,0.3206751054852318,0.30402409292367594,0.11428486662111177,0.2086193732134573,0.3221752986692677,0.355197184475467,0.3791841220611817,0.2934125643977592,0.33979529428255834,0.2876731087127537,0.36339878307297596
10,3,17,3,0.14914860201811078,0.023441170027295878,0.42857142857142855,0.6800472822518727,0.005145989610752249,0.0009650093563427247,0.0015088847453131465,0.0029607931566623664,0.0,0.7930228497701128,0.4813895781637717,0.3342465753424657,0.42837116477567,0.22694357512047553,0.2775805469677318,0.3332270277089086,0.40433996972670105,0.1960276438749043,0.24885025138085104,0.2938399188233047,0.3735062894538421,0.30400174790830936,0.3484157974870542,0.3934644363059997,0.4398611953510141,0.2461692416406226,0.32470642902555114,0.349826740031129,0.41090413915526036,0.7170142621970239,0.7275064267352185,0.0833529082649292,0.8482142857142856,0.7676767676767677,0.7708375021456968,0.5655548735826912,0.8732574604789205,0.5064329992034822,0.629206442006571,0.0,0.5407407407407407,0.6000000000000003,0.4615051059124514,0.44927536231884035,0.35864978902953587,0.22536706313842453,0.2681765442094406,0.25098344800685746,0.3055486672072397,0.2333956355613654,0.3434225753609578,0.2115367907537271,0.24405784045980494,0.30988460079832053,0.3300439397787835
10,3,18,3,0.1825767298130916,0.03741947002582962,0.5714285714285714,0.6421332019908519,0.004709377427052815,0.0006874439870735483,0.001662776191749134,0.004689335485451514,0.0,0.7690479916786288,0.5062034739454095,0.3534246575342466,0.4276078721241802,0.33575946403120654,0.3168728445478526,0.36938028504742243,0.459657701575113,0.2579960293075837,0.28214027604477165,0.3368657189844096,0.3889202931311613,0.387905212531224,0.37027250728938943,0.41291761340735156,0.47953608717828045,0.29555971054771396,0.3465478302285455,0.38138221149054286,0.4175837236280058,0.8117803876764498,0.7403598971722364,0.07159037907084649,0.8511904761904759,0.45454545454545503,0.6962422245806277,0.5117428911315471,0.8475402850058043,0.5479043270150119,0.6713012356498558,0.0,0.7999999999999998,0.6285714285714279,0.694988807102747,0.5434782608695652,0.4177215189873418,0.23721492046962633,0.125465840934388,0.16188414605611817,0.12274150054417825,0.08560951979154761,0.07215521371103294,0.11125454779743689,0.1352438224453042,0.21513206907576238,0.24441292793456443
10,3,19,3,0.13683104318910352,0.01882810558045032,0.42857142857142855,0.7458935029921557,0.005140542792295999,0.0036998261884091705,0.0015013678491472137,0.0006205855928040173,0.0,0.8544733067281897,0.25310173697270477,0.23561643835616436,0.2601260370857324,0.2048522626575205,0.20512931663233147,0.26603322220212794,0.30348937656126285,0.1592136869183277,0.18513682443357748,0.25865526175941006,0.31035505826881393,0.3071568233598315,0.3068588828970388,0.3556438474118223,0.36867617739842806,0.24396711402581217,0.3032232335859716,0.3520969920056739,0.3859167490985277,0.6426319379433787,0.7403598971722364,0.07159037907084649,0.8482142857142856,0.5353535353535359,0.7299891587700724,0.6435387128466239,0.929503012610839,0.40383955217967765,0.7021741892778979,0.0,0.37037037037037024,0.4285714285714288,0.3613678299558275,0.4601449275362317,0.3881856540084387,0.20775271651950727,0.09386839617775085,0.11210735220142705,0.23742575272864486,0.21086709185300734,0.16991722737261933,0.2004094927232355,0.24017467639902695,0.1829859963219031,0.21909246417433637
10,4,0,3,0.12998902062551998,0.015488385403268693,0.14285714285714285,0.5443438345477438,0.002653417189908943,0.0011621431074944958,0.0013115367127918152,0.002081456502685835,0.0,0.6820708642782237,0.4764267990074442,0.32054794520547947,0.4462982273201253,0.45388069426135097,0.38283802287633006,0.3945659958567476,0.5048210716481444,0.3084218469452523,0.2957235064075505,0.32680471111071613,0.45730768783785436,0.5237087869387074,0.4656185318935756,0.4733494712398787,0.5556512098700104,0.3654985172572451,0.38881679852056117,0.4031358190383201,0.5094191386916453,0.789176468068356,0.730077120822622,0.07531416999844404,0.8422619047619047,0.6464646464646466,0.7764356915708674,0.5645508331441,0.8967046263487006,0.4745919672551236,0.5595485951117476,0.0,0.6148148148148146,0.4571428571428562,0.6052511762027619,0.7137681159420288,0.5400843881856539,0.2422873638191474,0.2556413397891445,0.3070154883864528,0.3055014995262655,0.45958036989349127,0.420806950874715,0.5789688741657549,0.601351255385905,0.6487855566529935,0.5108177785972805
10,4,1,3,0.12773991337317303,0.015086822150269713,0.14285714285714285,0.5391605980838609,0.003238926136244967,8.273188302188287e-05,0.0011432513165381783,0.027731533243321345,0.0,0.6735477420056637,0.4863523573200994,0.31506849315068497,0.470223612559379,0.2839296917448874,0.39792037807959146,0.39532898749884343,0.4748931552255625,0.23937738805380293,0.29674364825815713,0.31195548437800885,0.3976820272156667,0.3567809157279417,0.4584889359225562,0.45197289142401775,0.5082009588197414,0.28181886513244675,0.36349847704531424,0.3621781629496049,0.4296418809952073,0.6830449223834636,0.7197943444730077,0.06805070505735088,0.8511904761904759,0.4444444444444451,0.5432974953902034,0.5377163009088015,0.8137427696348425,0.5383619593342228,0.5708716528638422,0.0,0.4296296296296297,0.4857142857142853,0.3995462391093527,0.5471014492753621,0.4514767932489453,0.213543594679302,0.2658690156547183,0.3320895649891465,0.3721299292337844,0.4269952363071804,0.456861993287059,0.5351401166731485,0.6244747210127135,0.7043048424503933,0.7043048424503933
10,4,2,3,0.12758150071229696,0.016489291359476712,0.42857142857142855,0.5221233681967209,0.0033246792947381897,0.00013137046425259292,0.0010607106546465341,0.016120344660001965,0.0,0.694430856531469,0.5062034739454093,0.3095890410958904,0.5086871594530689,0.2675595241702014,0.2360847786808279,0.28412430197360367,0.3509644647925664,0.17476072831029693,0.175446624578676,0.21704583955187245,0.2888891125252687,0.3495198850746326,0.321520415196088,0.3593093022501024,0.3998203711290097,0.22783095441204804,0.2602368496063707,0.28056437417362323,0.3324838951621939,0.7892037927978679,0.7275064267352185,0.06468604459025598,0.8452380952380953,0.666666666666667,0.7438635799523325,0.6286491272922561,0.9062675322539713,0.4317798235351101,0.5088395684652652,0.0,0.40740740740740744,0.4857142857142853,0.37671928818189526,0.36231884057971,0.3164556962025316,0.19960759408030138,0.2609004721561987,0.26081541318246454,0.25027786782379413,0.20382691204428965,0.2729841181724684,0.2769820991443706,0.2625582107848768,0.25309205991235395,0.25309205991235395
10,4,3,3,0.10346399247768084,0.009525834659753797,0.2857142857142857,0.5737393362846999,0.0026528236665793515,0.0009777356654585522,0.0007964009884368624,0.001446755768316566,0.0,0.7017067369958623,0.25806451612903225,0.2575342465753425,0.23222021584136604,0.32045519937900774,0.3681361834918673,0.3849618077037897,0.40558052175965165,0.26451094755670956,0.3608754816656784,0.3677053867801962,0.4008141987620175,0.387459058837078,0.4303658285501495,0.44104079921039385,0.44167697985190324,0.3158878417018562,0.4326885999723239,0.42613472345508463,0.44537356512994597,0.7318576723573766,0.7223650385604113,0.06805070505735088,0.8482142857142856,0.5555555555555558,0.5438601438464721,0.5312671479176423,0.8593721422621003,0.4933736360548447,0.5531117165393628,0.0,0.874074074074074,0.37142857142857055,0.9407524938257981,0.5253623188405795,0.43881856540084396,0.209897968721186,0.07198635604077518,0.07943028760102984,0.05329380222224832,0.09617926938119224,0.12265654295564539,0.16653267686050388,0.22561915432710195,0.3787625773049558,0.4300223854509865
10,4,4,3,0.15365853990810485,0.026886019283877752,0.42857142857142855,0.584131390546659,0.0033353373673885066,0.0001486223258575367,0.0010165778901890885,0.013625744877958323,0.0,0.734165488673501,0.3746898263027296,0.284931506849315,0.36673539949979234,0.27873759091913136,0.2768798263560509,0.3413784318721384,0.38863963756664066,0.1975699786502988,0.22485541308393342,0.2907550007305025,0.3282281029311591,0.34721636253685695,0.34500279915300525,0.39814800128018846,0.42238190503569983,0.23858394694999308,0.29298584640652925,0.33688646947673107,0.3580809080053654,0.8365573168345737,0.7249357326478147,0.0833529082649292,0.8482142857142856,0.6464646464646466,0.6427025195668108,0.5866589921128238,0.8488539788810137,0.5060023966015141,0.5735535068296242,0.0,0.6296296296296298,0.4857142857142853,0.6049887974564692,0.47101449275362306,0.3881856540084387,0.2149223751935389,0.29119857364826834,0.3966358864489962,0.2711608251366604,0.382327160455555,0.34845621375123004,0.4140539307884912,0.3914564612356647,0.4305106795146184,0.5057528111401937
10,4,5,3,0.13007120990288384,0.018531050795312632,0.7142857142857142,0.4745450062576007,0.0032195841097259386,0.00040703647622570985,0.0009071996998471426,0.004305321890421875,0.0,0.6179046391828718,0.42928039702233256,0.31780821917808216,0.38689727086404674,0.41861587758861046,0.4776112419623295,0.48650610711765857,0.547508930929005,0.3391388599143085,0.41705031103394297,0.4212944989167416,0.48738637740027424,0.45672453713336286,0.5124253076666063,0.5154563079841745,0.558019165008683,0.3528463291756815,0.4501191851167988,0.4393170136396649,0.49178258691423693,0.7564590669839868,0.730077120822622,0.07159037907084649,0.8511904761904759,0.727272727272728,0.7384116305572217,0.41048581078005597,0.7500557351254971,0.6940078620020205,0.4995656647788934,0.0,1.0,0.542857142857142,0.9430272510816586,0.6594202898550723,0.5189873417721518,0.22857419102491416,0.1482676131967795,0.15388816797862465,0.28505460913495434,0.4693623839698099,0.4332823433923938,0.5046695039414529,0.5229627321037741,0.6338933198484623,0.7988598473269803
10,4,6,3,0.1393531870191496,0.022682839271701685,0.5714285714285714,0.5203967696356571,0.0032529740592628933,0.0016759102269585176,0.001063929932130336,0.0010835388143362395,0.0,0.5961011757294952,0.5235732009925558,0.42465753424657543,0.34465249127261194,0.2984112475101918,0.36000844873237314,0.4679025338957615,0.5871301615496115,0.21454699591476767,0.2989060582947698,0.406069578369806,0.5415456427179806,0.3489836440045815,0.4053430265130775,0.5004495878821875,0.5989336743501428,0.24564337377468481,0.35128207248636345,0.43626628028996367,0.5553159742750444,0.8681201834338763,0.7377892030848326,0.06805070505735088,0.8541666666666666,0.5353535353535359,0.6295777453339744,0.38108595067465956,0.7372769422735219,0.69502007679322,0.47607206914744393,0.0,0.4148148148148145,0.5142857142857147,0.37278797996661106,0.5905797101449274,0.48945147679324885,0.21167281766502105,0.4104196052326894,0.40662087705976785,0.41177138698007315,0.39254830764416654,0.3525917616646811,0.34481434199000094,0.4117388098514947,0.456867157298499,0.5419162597796899
10,4,7,3,0.13393343827060028,0.01918393740638692,0.42857142857142855,0.6372576675534638,0.0034502714818672657,0.0005877952311358824,0.0016326248204814279,0.0054144782707764095,0.0,0.7510536435815635,0.42431761786600486,0.31780821917808216,0.3801085901262092,0.31668888382390686,0.35661492640821346,0.4072929665134551,0.48362328614507144,0.21630920469556392,0.2820107092027322,0.32632775627096006,0.4298725935631509,0.37034145899525406,0.4066520226742445,0.4479678250275855,0.5024192861436787,0.23972765310130895,0.32748144577935956,0.3523370612807286,0.4392524669614646,0.6927369730080244,0.7326478149100256,0.07531416999844404,0.8541666666666666,0.8585858585858586,0.8274793865733789,0.5760867850896716,0.8602355709658092,0.525868133538187,0.5859131586281973,0.0,0.3925925925925924,0.5142857142857147,0.3503414782212779,0.5652173913043478,0.4767932489451475,0.2062063195505986,0.1265309680344519,0.14070233591867343,0.07054578300311277,0.10406541181113611,0.11953158697164211,0.18650117779592118,0.25579559117535994,0.3637716451650337,0.39857913824359653
10,4,8,3,0.1264371866348013,0.01504807050464101,0.2857142857142857,0.5659889915775825,0.0033854088815236266,0.0007027977942602264,0.001417863700592887,0.0038781582457651878,0.0,0.6928588223522828,0.3796526054590571,0.2575342465753425,0.42829166560695836,0.1714949238353634,0.22689875103196122,0.26601388371468565,0.34341535364469145,0.1206114291314419,0.19133296628288654,0.22243082187493884,0.28480046868942077,0.2603214248662453,0.3080890848989779,0.3377517708876896,0.38766103455016254,0.17269340411916367,0.26786293242337234,0.27871259765151324,0.32199879705507795,0.7669923828180236,0.7249357326478147,0.06805070505735088,0.8422619047619047,0.4848484848484853,0.7801333244608131,0.5392455845101232,0.8659073380704587,0.592168946070589,0.5687764233199725,0.0,0.4370370370370368,0.34285714285714297,0.47338156186236335,0.5289855072463766,0.33755274261603363,0.30383542386308304,0.37587519650680934,0.36055732958729264,0.5237772417882767,0.5031822965080485,0.46646035173027367,0.44926038051632255,0.5382945709205333,0.5595166374156284,0.6281894520528828
10,4,9,3,0.17100955574507606,0.03335431638408531,0.7142857142857142,0.611966840227984,0.0033352125212737995,0.00018201544984157046,0.0012194718802428421,0.013342401782932178,0.0,0.7851529133183638,0.4491315136476427,0.36986301369863017,0.332256669803403,0.3913039556274391,0.4196404110272709,0.4227788496054928,0.49721412231568907,0.32224390794504454,0.395509469439258,0.3947063664762977,0.4577738516284402,0.4667749539003571,0.49299703679334683,0.49324756768850736,0.5446192909082934,0.38109382103552797,0.4781048547185138,0.4670824331285667,0.5140299621838774,0.8132838971093266,0.730077120822622,0.07923165472149797,0.8422619047619047,0.5555555555555558,0.8232269906400385,0.5840576831700588,0.8828296636563273,0.5284448756066222,0.6267148634576281,0.0,0.7777777777777777,0.5142857142857147,0.7394141751403853,0.6485507246376809,0.49367088607594933,0.24027223979100776,0.3108928389155584,0.26308934463980704,0.41402429945682384,0.3320336983116613,0.4366096766415829,0.33270581846096947,0.3442938808465606,0.422815601258676,0.4707368564357103
10,4,10,3,0.13443979370493314,0.019006398066752788,0.2857142857142857,0.6090091477653635,0.0035511212319857917,0.0011294754722072605,0.0010848577960869573,0.0017417791704870196,0.0,0.6973987872390466,0.3722084367245657,0.28767123287671237,0.35814670132133936,0.36495157384586,0.429486077613048,0.46908082671650625,0.46579399001482635,0.30796621513563294,0.3802829362726846,0.40681641815377406,0.40527823504147253,0.4280318063450181,0.48652460883690146,0.5184190067072589,0.4994525777222923,0.3468969181624812,0.44137275159420924,0.45260055147998274,0.4399148911649776,0.7518959051037646,0.7249357326478147,0.07923165472149797,0.8482142857142856,0.5050505050505056,0.8123100226115874,0.4696449211858855,0.8394237991751723,0.5925141796896214,0.5865051324787001,0.0,0.7259259259259256,0.5142857142857147,0.687039004401275,0.6594202898550723,0.4092827004219409,0.3174883256692688,0.308510074986682,0.311416523762235,0.2830402981460944,0.2619835363640884,0.39415696655864163,0.33938229202931797,0.3902550672844899,0.5069322474607991,0.5694476857331062
10,4,11,3,0.12145311417897758,0.012665761811021446,0.14285714285714285,0.6494048100342404,0.0036530119151729967,0.0004104549759126282,0.0014583766317926858,0.0069820253933452325,0.0,0.7658707532151818,0.3548387096774194,0.32054794520547947,0.28111474566829037,0.3101462713050031,0.3238875858800211,0.4018278900311149,0.4088930712017004,0.2592380440052915,0.31054421541626775,0.3825535842631958,0.3782952830580919,0.38948269570757355,0.40198365620118504,0.467084062877582,0.4563307121405923,0.31298798569005054,0.3904985738114308,0.44145232077762675,0.42669462972063665,0.6801678837687302,0.7275064267352185,0.04771757688317888,0.8452380952380953,0.7171717171717176,0.7874953525326989,0.5038583062148874,0.8895217792887609,0.564665618410259,0.5749138951820145,0.0,0.5851851851851853,0.5142857142857147,0.5448778266808317,0.5326086956521738,0.40506329113924044,0.24084962826965894,0.5164987877068238,0.4295513468282758,0.48523248289110954,0.5886470202337319,0.6214427726645226,0.4148000928679683,0.5310773158636674,0.5804627068023809,0.7248212763754582
10,4,12,3,0.1187088585566265,0.01383552451708579,0.5714285714285714,0.557742830520694,0.0028502571344587962,0.0014310232864468693,0.0009124037770753609,0.0010890999140417447,0.0,0.6699288980199016,0.32009925558312646,0.17808219178082185,0.5248374858562774,0.2704951014952131,0.21785919913513774,0.23943880427359548,0.2728875596582586,0.2162722984853933,0.18887479606547675,0.20995093014226623,0.24239766371301952,0.40652517538498784,0.3666467676659868,0.3831934764175079,0.39310765600446906,0.3188245573612567,0.33896129071650016,0.3442465828579484,0.3607912474886712,0.747283538978591,0.7223650385604113,0.07159037907084649,0.8422619047619047,0.6262626262626267,0.7382710157224714,0.6583170599173087,0.9369569911057116,0.3859985169394304,0.6215880624632024,0.0,0.711111111111111,0.34285714285714297,0.7809817709650766,0.3369565217391304,0.29535864978902926,0.19942666128514813,0.19770574568165317,0.28074226300325683,0.2586861989368804,0.22662641965974167,0.32839306888034303,0.38315080861072776,0.25902588320752634,0.35221040242707347,0.41684232084864326
10,4,13,3,0.13896228379139083,0.02778936549818189,0.42857142857142855,0.5191224587079785,0.0031567935169933446,0.004731227969529112,0.0006199615083236192,6.523073066372445e-05,0.0,0.6759347484149362,0.3846153846153846,0.3041095890410959,0.34786235662148074,0.22159045612848277,0.24918843327308526,0.29527382453242396,0.4133724241164697,0.17947484990074458,0.21592961405526134,0.26241205616467383,0.3606054839037629,0.2814007987739321,0.30513482576650375,0.3411553032074397,0.4324244589628652,0.22041863338151135,0.28320063755489044,0.3087611865216404,0.38746750269587127,0.7736055304705074,0.7197943444730077,0.09224966944449473,0.8482142857142856,0.6767676767676769,0.7420905438915382,0.5815744111524879,0.8809925704880763,0.4751008588879913,0.5355502747714377,0.0,0.45925925925925903,0.4285714285714288,0.45587941625196715,0.4746376811594202,0.4092827004219409,0.20068263643817058,0.37699464362174745,0.26423786853845654,0.3058852807791326,0.36587419764455203,0.29903323695062156,0.3935197683910236,0.30925436593227634,0.32466903099857924,0.32466903099857924
10,4,14,3,0.13198106187035846,0.01807823296856733,0.42857142857142855,0.5611171048758645,0.0032631979537312505,0.0008325187799695173,0.001094086150782982,0.0024566772660656907,0.0,0.6348184326879928,0.32754342431761796,0.25479452054794527,0.34947605941981935,0.3123406073822023,0.35499716456092556,0.3891644267827517,0.4307793576050364,0.2357582619015678,0.3341041110517905,0.36262519644408436,0.37941394062799905,0.3670781922108779,0.40582580420550196,0.431771236835118,0.45214416609040764,0.27325826728972835,0.39173630740401455,0.40334543937685063,0.40642321193709385,0.7564924626535978,0.7275064267352185,0.06805070505735088,0.8541666666666666,0.7878787878787885,0.6246112026204083,0.5033424084120952,0.8526428685000971,0.5291602893525145,0.5750949219244799,0.0,0.7259259259259256,0.5142857142857147,0.687039004401275,0.5942028985507245,0.3628691983122364,0.32248918086570727,0.178922167017123,0.2783978069477527,0.23463695908226218,0.3018772705357082,0.21423877254087903,0.19218234086960884,0.23127853008070381,0.2344509646985541,0.25793712598211266
10,4,15,3,0.1277121308198553,0.017442698905790813,0.2857142857142857,0.5011365506908689,0.0031901143520440796,0.00018322593414848707,0.001059827843194733,0.01149182895460061,0.0,0.6260857552836275,0.46650124069478904,0.38356164383561653,0.33417452844740897,0.32905464923652045,0.3669009779134579,0.43486451454993763,0.5017589427542993,0.2655231913805709,0.3319869199564325,0.3718267453274579,0.4363517283680025,0.370268769332301,0.40512734803737205,0.4630388683396316,0.5097799315915809,0.28497477240619723,0.3726503472571373,0.39438036304375657,0.44396973532550155,0.6230628069798847,0.7249357326478147,0.0833529082649292,0.8541666666666666,0.6868686868686873,0.7467142818075985,0.5052954903990283,0.8474414319058416,0.5277830400432901,0.5199413725846932,0.0,0.822222222222222,0.5142857142857147,0.7843071786310518,0.6268115942028983,0.4683544303797468,0.24686480973381408,0.9072929140199293,0.8599961786891474,0.766395754019156,0.8844199492061173,0.9398723238830425,0.8472134523615754,0.8589992368633957,1.0,0.9714917492516505
10,4,16,3,0.12046519054318772,0.01402917643987047,0.2857142857142857,0.5642189255892687,0.003452072836437988,0.00030225314966180687,0.0011864124583732404,0.007734243128490711,0.0,0.6855540735534216,0.35980148883374696,0.21917808219178092,0.484679186078771,0.32410945362631,0.3542837493965346,0.38867870412686384,0.3937964636206853,0.2739148318354774,0.3250864820560557,0.3611869043884624,0.36567296829585194,0.4129507748434715,0.43990417612350063,0.4669401173379609,0.4548569366032579,0.3440427094961557,0.4234569688725742,0.4431211114679606,0.43750324445412936,0.6796139113952115,0.7275064267352185,0.07159037907084649,0.8541666666666666,0.4141414141414148,0.7347078577638584,0.4915151688902917,0.8535348591287741,0.6577851369709664,0.5362141317451393,0.0,0.6518518518518518,0.5714285714285714,0.5825300231568744,0.5579710144927534,0.3839662447257384,0.276262788293587,0.5845216079233617,0.3019547123010953,0.4345128848377954,0.4539360337515047,0.49745562009579336,0.49909332247590266,0.5462263194627134,0.47085586068325125,0.4659824094976909
10,4,17,3,0.1813761094165349,0.04639466118584838,0.42857142857142855,0.5971675089940691,0.0036213139252316163,0.00010881771151564862,0.0012492833181230903,0.02300537050121741,0.0,0.7477413175369861,0.2803970223325062,0.26575342465753415,0.2548951454060944,0.36554342806509627,0.38003780783430985,0.42409501525375043,0.4662567783129249,0.29831919915553806,0.3774450372865501,0.3982257243512443,0.4450858260263324,0.46516719554122693,0.47942770764895853,0.5151949097966351,0.5375619768047324,0.3760501975030509,0.47940666824249967,0.4877718064581803,0.5202868611972016,0.7310483120816471,0.7249357326478147,0.061487744403383074,0.8422619047619047,0.6060606060606064,0.7147179723098791,0.5416733398818963,0.8984562887148595,0.5413920267062933,0.6081302884408119,0.0,0.7777777777777777,0.4571428571428562,0.7755349825466686,0.7499999999999998,0.5189873417721518,0.2756353067505783,0.15755598314554142,0.31814771213418275,0.2487512563254004,0.33198905361871484,0.36644534619611074,0.3176467730183775,0.2084299020629624,0.3848972880596067,0.4339567302216778
10,4,18,3,0.14861079674411104,0.021549925966546136,0.42857142857142855,0.5140393057930847,0.0034268697487703256,0.001403354183513488,0.0012805396802866682,0.0016447348648769948,0.0,0.6484133101695525,0.6228287841191066,0.4082191780821919,0.47671380534498703,0.41600012881469,0.4548021705665912,0.44415036479635167,0.4965533310389535,0.35158523406919506,0.420660696741172,0.4033004806981277,0.4566194087183646,0.456787911350962,0.4934822528616219,0.4781420382406034,0.5108140568565391,0.37615612681530103,0.4660953588312506,0.43627418398791046,0.47534916954272594,0.7395778150077703,0.7377892030848326,0.05019961880987745,0.8482142857142856,0.4848484848484853,0.7399060370210107,0.5398875799378722,0.8291071125557519,0.5655067391645177,0.5709599501485545,0.0,0.5851851851851853,0.4285714285714288,0.589770830171498,0.7355072463768115,0.4261603375527425,0.34792725290722754,0.3381839612496196,0.3201026992228417,0.37153593997415923,0.42480722706392726,0.4694976758631343,0.3637697669267176,0.46202492395666195,0.5350364374466846,0.5625667214889045
10,4,19,3,0.133802962738711,0.01584357071364991,0.42857142857142855,0.6264681519208817,0.0034677281231948968,8.113570055589181e-05,0.001144407759207355,0.028309832115737964,0.0,0.7573273251378048,0.32258064516129026,0.22191780821917811,0.41050336524789083,0.3555204086128055,0.4010242497534421,0.4124737184759116,0.4347336077543166,0.2976072574603562,0.3658644616321657,0.36514418980640334,0.39020109651802515,0.44680538422380306,0.48696713644133394,0.49503639136281047,0.499412492931403,0.3612867056476755,0.45447606644636923,0.44302490181279697,0.4555028071223244,0.7010958366396931,0.7275064267352185,0.07531416999844404,0.8363095238095236,0.6969696969696977,0.7722682698597261,0.6138765838897342,0.9056845589432756,0.5069099648608393,0.6343079537704179,0.0,0.8814814814814811,0.4857142857142853,0.8636942413009869,0.6231884057971014,0.47257383966244726,0.24165369518807656,0.17123006084235753,0.1645426492641972,0.1775164455197477,0.1994924681456683,0.1628878459032615,0.2372364917839478,0.20184782017744368,0.32401820627842126,0.3767903008550928
10,5,0,3,0.14489694228737535,0.02326269285857252,0.42857142857142855,0.6061245515681012,0.0041040192685907724,6.9148554132806e-05,0.0014031680134089157,0.04081575077627231,0.0,0.7676623369545921,0.2481389578163771,0.1917808219178081,0.33941079196553664,0.21697537252689453,0.1880085002257419,0.2199466382408241,0.24201687691590756,0.16575153044129232,0.15017252919058222,0.18482429785352777,0.20690682153121898,0.3478510395082587,0.32483545824897064,0.34899267512318055,0.3480954538892085,0.25622986192824637,0.281820019986848,0.29657177585742667,0.30285928903360526,0.7106798275779784,0.7352185089974292,0.06468604459025598,0.8422619047619047,0.7171717171717176,0.777089235219135,0.7014273812964085,0.9470335559691039,0.33962966928467325,0.5879332187639257,0.0,0.46666666666666656,0.39999999999999947,0.4775383214448321,0.3369565217391304,0.27004219409282704,0.22571806813949452,0.1878296905998207,0.21611630153493083,0.1386072139698486,0.18106523473801073,0.2567442073901353,0.21711681121413617,0.18800119331762655,0.2615479604090246,0.3111621852484818
10,5,1,3,0.14645173961051922,0.02311371758419119,0.5714285714285714,0.6617581847561491,0.004454879988150128,4.27593900397789e-05,0.0020058017889498787,0.09461527580795076,0.0,0.766144658944581,0.3548387096774194,0.21917808219178075,0.4756483722532074,0.2140932430185301,0.15297381347564898,0.13377611688027452,0.21334304572392815,0.15309581245062726,0.1252369976383988,0.10531144906218776,0.1580907885216598,0.3208642852015875,0.2683154873037299,0.24726198591521342,0.29404666924130785,0.22772247717483896,0.23928237118437434,0.20464174224676734,0.23609116165926258,0.6322498029670358,0.730077120822622,0.0555577298862275,0.8422619047619047,0.7373737373737375,0.7082141441977745,0.6666284511211522,0.9191972812082287,0.421745617089127,0.6071280810482028,0.0,0.42222222222222217,0.2857142857142847,0.48617159134688337,0.3405797101449276,0.21940928270042198,0.29458524934944574,0.20714353744731356,0.20914123294498588,0.31362103359241567,0.3792946355043608,0.4160596104281894,0.46470436773400403,0.4638676250256373,0.4954769378619013,0.5154449372922776
