fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11
9,5,8,2,0.13813876100278966,0.010070059699129549,0.2857142857142857,0.6775684702360392,1.739420362505378e-05,1.2690719532250793e-05,1.858652949150329e-05,0.0006452884400550595,0.0,0.9259684545748497,0.2605633802816901,0.14229249011857706,0.545051698670606,0.10695083612542106,0.09576837398660076,0.1002510494329617,0.09380168348166762,0.11462111641929434,0.10230462977330612,0.10524346288143738,0.09053366394233775,0.2875904405122883,0.2851050954245262,0.28959859350367145,0.27398988258928614,0.27364086844112456,0.2650958289742986,0.2758631107179511,0.23154257299184688,0.5444143714494101,0.5024630541871922,0.0003315114043050756,0.5431034482758621,0.7176470588235295,0.8378880958179202,0.8308193959469037,0.9729753723379568,0.3316588158842574,0.5891031945925155,0.0,0.5049504950495046,1.0,0.504950495049505,0.30051813471502586,0.1027397260273975,0.6784110535405872,0.24311285916482112,0.3059894841187171,0.21127702684053784,0.3564726780912651,0.3362981152511164,0.18116124399500977,0.21329602918256457,0.24355307705637264,0.11919260538145433,0.24912093476797853,0.42614322739334837,0.44519876955792714
9,5,9,2,0.1479990787075678,0.01619103753591604,0.2857142857142857,0.4931795953430317,1.3957608201115332e-05,1.6572022690632027e-05,2.098137942822934e-05,0.0005478182090129112,0.0,0.924988172533644,0.3345070422535212,0.10276679841897235,0.9172821270310194,0.06505038456076545,0.06081857439378735,0.06496860026803186,0.06048807181006588,0.07626197275073338,0.07374701490247049,0.07246777970235418,0.07341159048054058,0.29088274900933364,0.29827361602550295,0.3033586402159709,0.2891192756771229,0.27528324314076014,0.2788225016005601,0.28740762520553453,0.2564537492347625,0.378666499745699,0.4950738916256158,0.00031511951828381576,0.5344827586206898,0.5294117647058827,0.8866173070010328,0.9557363244615402,0.993214243585415,0.16036482726375545,0.44807923400081295,0.0,0.4752475247524752,1.0,0.47524752475247534,0.23834196891191725,0.0958904109589041,0.5614696184644372,0.08783839043932314,0.15809958473389096,0.2179951540162262,0.15616961133698776,0.04851603386014075,0.05129888911891148,0.0650458721583431,0.023300619985793067,0.021947852607035925,0.10290136776033802,0.25127460640688837,0.2272233533922467
9,5,10,2,0.15268848617777434,0.019989311318213042,0.14285714285714285,0.6334349431836563,1.1986970106392758e-05,1.891639034040723e-05,2.2598896568752104e-05,0.0005127592465417483,0.0,0.9171121884885539,0.1619718309859156,0.11462450592885365,0.373629790873047,0.01972205934609389,0.08094474560804776,0.0916288632114628,0.09072668162512121,0.023397488761684793,0.07435296818370474,0.08179659150957874,0.0830881370548775,0.24371878806881986,0.29754158187506885,0.307203131821949,0.29588557924415826,0.2107267602392202,0.2510046698880424,0.26568634699698257,0.23406444118464897,0.4667743121774537,0.49014778325123165,0.0004727801316115032,0.5488505747126439,0.5764705882352943,0.8426056040844632,0.943976478560117,0.9931672097504078,0.0363579922197072,0.5826496567035125,0.0,0.6534653465346535,1.0,0.6534653465346535,0.2953367875647669,0.13698630136986323,0.5734715025906736,0.1751787936721284,0.15435941167008016,0.2377881320238187,0.37310598698281106,0.054699501323559135,0.13149065911184205,0.06659034501474594,0.09976131604475248,0.08716721170071905,0.1896112986380613,0.22745512784821004,0.23294199712345648
9,5,11,2,0.1485765665100299,0.013365704449739259,0.2857142857142857,0.6237419303293434,1.6393871408394926e-05,2.3887102615243448e-05,2.1092266686009184e-05,0.0003597215981692427,0.0,0.9211677522146066,0.26408450704225345,0.1304347826086956,0.5953943385718092,0.07639585824094725,0.07815735788863631,0.08268372929583756,0.05919135087576011,0.07172350367503683,0.07293743682477105,0.08041779651670433,0.05922283237698289,0.31655237661168933,0.33098152795832125,0.33676195497846584,0.30909381099652944,0.28471632058316065,0.2930167018833266,0.30834816280170607,0.2614467026224502,0.6521811313034598,0.49261083743842377,0.00031511951828381576,0.5373563218390806,0.5529411764705885,0.8909186958353006,0.9656218999179913,0.9957305221116171,0.1740637003394292,0.485522083407703,0.0,0.4554455445544552,1.0,0.4554455445544555,0.2901554404145078,0.1027397260273975,0.6558434081750146,0.20484817952922763,0.2563326372672494,0.15177622037051747,0.31983201709314346,0.28722145878220673,0.2256400324524726,0.17167233464060405,0.09353858011761824,0.14975716380431225,0.2146441468209052,0.3740659146232703,0.3606545529772562
9,5,12,2,0.13101345121697336,0.008145833507881423,0.2857142857142857,0.6889243354482149,1.5115035184662577e-05,3.6559940635977143e-06,1.7014910398497427e-05,0.0022113475394722674,0.0,0.9475365521168333,0.19014084507042261,0.16600790513833982,0.3137370753323489,0.0737660720870223,0.08322410683368142,0.0920695825943052,0.08367506976237371,0.0798611139022471,0.07817070625703171,0.07779197821219219,0.07179991851947876,0.2720462001180335,0.28635727082095874,0.2944290211499694,0.2772960377799727,0.2394275797246087,0.2372487130903852,0.24540863373868604,0.20675062579861236,0.46382252006196545,0.48768472906403953,0.0002847270859322203,0.5373563218390806,0.388235294117647,0.8685777861399755,0.9277289957359329,0.9909191138237601,0.10358295091875136,0.5562502236485786,0.0,0.5049504950495046,1.0,0.5049504950495048,0.19170984455958537,0.13013698630136983,0.38341968911917096,0.28961003692778364,0.2400491952514197,0.12504093369400454,0.13424328434296368,0.16164046513157182,0.09241267258406778,0.15385487486951377,0.04865398705663092,0.0544787066221047,0.12589067766107942,0.2538120542810455,0.2361797896768365
9,5,13,2,0.15624311006625002,0.020528797098200498,0.5714285714285714,0.5968538325343613,1.5303313177626453e-05,5.351585503096475e-07,1.6921267138091127e-05,0.015451757190798004,0.0,0.9062175343493598,0.14436619718309873,0.06324110671936747,0.5069826775882909,0.08222897484461417,0.10777024794213896,0.10456128566386402,0.08878020414329002,0.06831923868349282,0.10320886235433246,0.09136245099111184,0.07535979421109107,0.2903182801810381,0.3184076054695567,0.3176487956251074,0.29514211256404654,0.24740727013645492,0.2764268000218708,0.2759369665241067,0.23072862188814547,0.3501840011581643,0.5073891625615764,0.0002847270859322203,0.5459770114942529,0.6823529411764704,0.8565771478727857,0.891996535081951,0.9877928827596811,0.159864541333403,0.5425872839579982,0.0,0.584158415841584,1.0,0.5841584158415843,0.26424870466321226,0.11643835616438364,0.5624517693749309,0.2213928865261417,0.20430834356932664,0.2142532336753155,0.20577568147032876,0.14967757850247249,0.05614675999473588,0.014909273736387813,0.014529908088202204,0.015467096417736345,0.060875901631424284,0.1913203627140388,0.2155659567838475
9,5,14,2,0.14034264122299153,0.012092159184417446,0.14285714285714285,0.6567319544547143,2.082180343684859e-05,7.504082725138716e-06,1.7348128416749786e-05,0.0010613049134937027,0.0,0.9288790387834577,0.18661971830985913,0.13833992094861644,0.3722304283604139,0.05205528395445408,0.06261174896772514,0.06858326129839132,0.07787609354336389,0.04801184851633261,0.06077015284068088,0.05981639096089697,0.06316742612748083,0.2616185396141113,0.2771480119389176,0.2831428283736116,0.2794331061891011,0.22598291792981362,0.23628989968993708,0.24445379260371536,0.21348525593134549,0.5489175082889926,0.4802955665024633,0.0002995381029708287,0.5373563218390806,0.5764705882352943,0.8461521689382927,0.8774282348065476,0.983861713281228,0.17519318895380376,0.5808408414855992,0.0,0.38613861386138626,1.0,0.38613861386138615,0.18652849740932634,0.04794520547945219,0.5814311721047472,0.671252114660019,0.5848481956739268,0.6700947235354541,0.511731809636264,0.2012105940765157,0.1852571514007289,0.24043511683215518,0.454878996411023,0.544582053916083,0.5899524600655864,0.7031328945491355,0.690632195666387
9,5,15,2,0.14300656356433222,0.016632222816370622,0.2857142857142857,0.6023784004673158,1.8180069626447252e-05,3.201658913460501e-06,1.6491922590655655e-05,0.0024554240764998467,0.0,0.8917426567919003,0.08098591549295787,0.0671936758893279,0.26587887740029564,0.09525511028936645,0.14328463340938735,0.14539584792597504,0.1387877352760497,0.08167639124209486,0.13910989853483913,0.14198677916204938,0.13267202010195844,0.2938739171939503,0.3385701283543947,0.3416366180950866,0.32647737285089795,0.25351620952906384,0.3002069419890929,0.31072989991861844,0.2726696949152272,0.47242895817153485,0.49014778325123165,0.0002706483760517979,0.5488505747126439,0.6235294117647059,0.8870538838643602,0.8782242554381448,0.976409398254817,0.25926584466255953,0.5154168911888397,0.0,0.5742574257425741,1.0,0.5742574257425743,0.27461139896373055,0.20547945205479462,0.39913644214162364,0.20933404493439012,0.22878277049255646,0.3560202881490782,0.22402925943912827,0.17529050171658045,0.048027855506099726,0.017261638413908598,0.05680770670797865,0.01593696051735774,0.06805307325707936,0.17153129538126144,0.14893789075920022
9,5,16,2,0.1422944964616575,0.012159025384496482,0.0,0.6384330823319933,1.4762184979557076e-05,2.045946267543579e-07,2.156109045743294e-05,0.05167153543887526,0.0,0.9384525039891383,0.24647887323943657,0.051383399209486175,0.9604063839752137,0.08640161482649061,0.08593786381880886,0.07398021901409135,0.022647853701520004,0.08257233182085816,0.08629862272985822,0.06160902557820136,0.020510392559321855,0.3140196931104319,0.3256454927977651,0.31927435259374526,0.27082784731113996,0.27955516680118364,0.28789616116046635,0.2789032060388701,0.21459432451261506,0.43886679427459363,0.49014778325123165,0.0002324528744039981,0.5373563218390806,0.5411764705882351,0.8847106427099645,0.9575142521895401,0.9971412734874328,0.1054085023540946,0.5077876901132062,0.0,0.5544554455445541,1.0,0.5544554455445544,0.233160621761658,0.0,0.9322970639032815,0.2156214554011065,0.2536983507896115,0.13935704809222355,0.22043496314795508,0.07711600774266776,0.023796171894740245,0.008496213936880298,0.05271703489834137,0.04409982290654535,0.09880607959703243,0.14563593742199643,0.16202149173783859
9,5,17,2,0.13972236217907674,0.01061066255390309,0.2857142857142857,0.6012541527892403,1.7204148195008697e-05,2.0104649352041875e-06,2.676485209811574e-05,0.006462951596089783,0.0,0.9055594032164933,0.3485915492957747,0.26086956521739113,0.42625475344919733,0.07054774930580393,0.09574836542521414,0.07138347900726782,0.1158806609430002,0.07323846583543475,0.09742133254885454,0.06021253401418791,0.0802892630861416,0.2574692767388539,0.28246934132256296,0.2643360947953961,0.28880228923011275,0.22497199835967996,0.2423174590579693,0.22016114252211838,0.20241265748302872,0.5708732732080324,0.5024630541871922,0.00031511951828381576,0.5517241379310346,0.42352941176470615,0.8081329199238265,0.8604643994164718,0.9804090425958512,0.1381470754458528,0.5611948838653694,0.0,0.3564356435643563,1.0,0.3564356435643564,0.3471502590673575,0.1438356164383563,0.6565071624504724,0.22888645219885628,0.3368676811478447,0.143235059197798,0.1486863428696511,0.2022641439679791,0.23167951671320203,0.24062112449142925,0.14643328169844505,0.07674590737736585,0.1814040482915017,0.28500781937868486,0.28500781937868486
9,5,18,2,0.13324882974816482,0.009305368388535488,0.14285714285714285,0.6167685999570809,1.6108002379101963e-05,1.6515788443547972e-05,1.6940526821255505e-05,0.000429800597193513,0.0,0.9311546187994382,0.23239436619718307,0.11067193675889322,0.58493353028065,0.0822706699902262,0.162774929249357,0.1315633970247626,0.13435071555193157,0.08317998834021262,0.15055341790486754,0.11976915672517441,0.13122788299690313,0.26906250907526463,0.33762912438963033,0.3143238602013867,0.3063347226186731,0.2388686491305274,0.29233566316902315,0.27533918010519454,0.25288030103685255,0.5431510617134929,0.48522167487684725,0.000220958779691514,0.5459770114942529,0.6352941176470588,0.8650430561741844,0.8769193456058844,0.9839372666117256,0.17465206714373593,0.497442726863797,0.0,0.5940594059405937,1.0,0.5940594059405941,0.28497409326424883,0.1301369863013701,0.5699481865284974,0.2588623402003378,0.18250695278948842,0.1400045084959456,0.13691438185431498,0.15420200171723614,0.09019955295087174,0.12209008780947712,0.026856961858205824,0.029228551003360567,0.05541726138712337,0.19068515954932075,0.23188589537762733
9,5,19,2,0.1316201209078931,0.009063516970832665,0.14285714285714285,0.66562464832402,1.4518167577372789e-05,1.4342757812738005e-05,1.915805081119649e-05,0.0005820220518758342,0.0,0.9346904513241205,0.1619718309859156,0.07509881422924894,0.5153524623652534,0.03283027432247093,0.07552482170997576,0.0694767061376067,0.07313093342469756,0.03229031275388755,0.07089220125583973,0.06517947883254027,0.0638848682743961,0.263043506576923,0.3039590477707207,0.3013932157186643,0.2932709496006841,0.22574937937446793,0.2573911215171394,0.262124459149784,0.2281916950476297,0.3727658579205486,0.48522167487684725,0.0002324528744039981,0.5402298850574716,0.5058823529411769,0.8390235814606672,0.9431654216375804,0.9921162613896302,0.11820371580916411,0.5915886355542296,0.0,0.41584158415841566,1.0,0.41584158415841577,0.27461139896373055,0.17123287671232895,0.4599152143193595,0.20857644100159545,0.15198167494699116,0.1485731498192775,0.1569347988011508,0.11158756877060759,0.046228246289588215,0.04530504939607709,0.05669160768982687,0.036375797736960466,0.06827560181542285,0.169572762862215,0.1639918803444167
10,1,0,3,0.22148258986048924,0.04704922185720659,0.5714285714285714,0.6688356011072318,0.005110195865986376,0.0020135615176519284,0.001799585712361198,0.00036498784355319636,0.0,0.8254875026891323,0.3732394366197182,0.2648221343873518,0.4598305216512479,0.23112497914453206,0.2616470886084128,0.3111438218590431,0.3240627340802319,0.23369734924780755,0.262510960964929,0.26157901800938466,0.29234836148089705,0.2788411503364413,0.2982614454023632,0.34237809241562955,0.34714447361214007,0.2642940439687448,0.2765132925882825,0.2788347387300414,0.27857823361185785,0.8966502738370195,0.7192118226600988,0.06468606086897787,0.8333333333333335,0.7411764705882353,0.7489278877767189,0.5925819492730824,0.8858720193389011,0.4378052651429519,0.6660441095318004,0.0,0.4752475247524752,1.0,0.47524752475247534,0.3575129533678757,0.3698630136986301,0.30483592400690845,0.04946398097501216,0.047999801558314834,0.10803018432569968,0.05500982720908372,0.07304694131494276,0.09983194564856958,0.10431826695793713,0.10622920566319967,0.1340478343254255,0.16652402660263538,0.20530702606155066,0.25897603608667547
10,1,1,3,0.20437922395293967,0.03591787177723022,0.5714285714285714,0.672511586949273,0.005612187083396905,0.00032931409440021907,0.002067287612822104,0.003008517642955744,0.0,0.801261998728113,0.4788732394366197,0.3992094861660078,0.391398440452063,0.3110037334301569,0.37355092848301163,0.39890670442788145,0.41710054963952026,0.27196495732801534,0.316230822069685,0.3761610751190987,0.3902756574397368,0.3511270218064727,0.40244110301014935,0.4236441165381388,0.4346848723459772,0.2931604180877343,0.32071862620643743,0.38176047122484225,0.37000466631322904,0.8264216392492281,0.7142857142857144,0.07531418609218847,0.8362068965517241,0.5176470588235293,0.8133750865497218,0.6282861091481067,0.8799629546968957,0.4583635456958731,0.6671482472041647,0.0,0.7524752475247524,1.0,0.7524752475247526,0.5647668393782384,0.47945205479452074,0.41606217616580315,0.2209733141637466,0.11454508177673754,0.23196056622513112,0.11136924535569183,0.19720796129733842,0.19124858891366908,0.3549895052353499,0.43382386136176126,0.4224231806835943,0.4606085074570327,0.4166939663232034,0.47844857765586607
10,1,2,3,0.16928723305625887,0.020917024763953643,0.2857142857142857,0.5964452511934497,0.004987619307164051,0.0001472499426470767,0.0015516741331508654,0.005100300776272279,0.0,0.7283279284896323,0.602112676056338,0.4426877470355729,0.47725258493353057,0.4741712153061573,0.5673370773852837,0.5735108714274436,0.604876875903542,0.429449992694323,0.5037234579193784,0.48859058425184476,0.5267878257443421,0.44428499800692856,0.5270653216682808,0.5273408566136586,0.5595589013997135,0.37371109329914454,0.4298672233001665,0.40803326193727585,0.43035709413399215,0.769490889683826,0.7118226600985225,0.06805072127751265,0.839080459770115,0.5764705882352943,0.6445640936155028,0.5192133083777968,0.623172884006614,0.6077842311354968,0.550536763671915,0.0,0.4653465346534651,1.0,0.4653465346534652,0.8186528497409323,0.4863013698630137,0.6556199661416919,0.1520361278841661,0.07018284388999456,0.11695447369544955,0.21285041873310784,0.15816335130880116,0.21560034064843758,0.1254206312008334,0.21119860793046363,0.28845121367754323,0.37895107834221314,0.33718084276479415,0.3929858362287364
10,1,3,3,0.20979131914852628,0.03678148990801953,0.5714285714285714,0.7609778780414054,0.0066124874021224805,0.001026211879382867,0.0019397137830675223,0.0008542514783672801,0.0,0.8742653005883604,0.5422535211267605,0.34782608695652173,0.5546783476799269,0.24478768469059936,0.29101186159560577,0.3104956574035106,0.3388972666749045,0.2478700468499629,0.27200531358583935,0.2743617478009811,0.2800324828892846,0.27826125606572816,0.3115614298787722,0.32711168113447,0.3474923349871717,0.2614069656503296,0.2668923437261904,0.27172348652934664,0.24592119067965257,0.7839206498920661,0.7167487684729064,0.050199635340729125,0.8333333333333335,0.6000000000000001,0.7605201438022453,0.6504196590423845,0.9006967914024688,0.4043926083850242,0.7099224181428809,0.0,0.5742574257425741,1.0,0.5742574257425742,0.4507772020725389,0.27397260273972607,0.550259067357513,0.16111863353190126,0.16383111978992249,0.25658237523861904,0.1628149641850547,0.14279092708283758,0.1465103420766361,0.15552744506929433,0.17855760689971972,0.09353922064195212,0.12870325931652427,0.18938293840283515,0.2229162883059726
10,1,4,3,0.2310652624055639,0.05324162396131086,0.42857142857142855,0.6646532231691045,0.005424587463502955,0.0019423514998969543,0.001902840971185891,0.0004071785357381472,0.0,0.788951941234149,0.6161971830985914,0.37154150197628455,0.6091241494539557,0.5101816964977479,0.47312564730688567,0.4630998010836541,0.4960244918307074,0.3917331267769781,0.34106800022290773,0.34253434460019117,0.3651141704673828,0.5269796642736122,0.4834647032912882,0.4699822400807756,0.49722165599715723,0.3898914172242184,0.3202103194635101,0.3228031407222044,0.3179684154419341,0.8529293236157138,0.7216748768472907,0.05844759546482342,0.8362068965517241,0.49411764705882355,0.6811788438508097,0.5072195606416976,0.5924475592055582,0.7311669855174269,0.6335047202085875,0.0,0.8019801980198018,1.0,0.8019801980198018,0.4766839378238341,0.3835616438356166,0.4272803952283409,0.18611860462518748,0.12469073623879263,0.176688994239115,0.25222452009504404,0.15650623019142584,0.12956222638263132,0.14080179069887733,0.17490417145112347,0.2264050175210972,0.1992234537189979,0.40631683447561817,0.5107184213871852
10,1,5,3,0.19373653264435275,0.03156830320147935,0.2857142857142857,0.7327726654683167,0.00568054814927896,0.000752665838174807,0.0015861981314361626,0.0009609345698402746,0.0,0.8505684064297984,0.38732394366197176,0.27667984189723305,0.45959063093479663,0.23112669241331568,0.2431404418311519,0.2913274628094733,0.3407810559884491,0.20182340206588395,0.22212348742721388,0.26741472760079155,0.3060179949989039,0.28100659945764817,0.2831866352728202,0.32597026146983443,0.36544179547774425,0.22705344512108516,0.22886281113426243,0.2765453399375467,0.2846311910993382,0.6905146042839321,0.726600985221675,0.05844759546482342,0.8275862068965517,0.6823529411764704,0.7995292015909765,0.6875265734754024,0.9070928926978521,0.3612961064578667,0.7041340024306817,0.0,0.7128712871287126,1.0,0.7128712871287127,0.5595854922279794,0.4109589041095893,0.4865860679332183,0.1300740591256706,0.16364134504762867,0.1473410299973863,0.1945517066881824,0.21617737565027423,0.1865219991298862,0.2650895496780861,0.25248348999973513,0.32371636713065105,0.30468212220779767,0.39950867315676364,0.3881769845744814
10,1,6,3,0.17420647692547025,0.024441132514730162,0.2857142857142857,0.6919861780411922,0.00499079785706907,0.0011422156302344866,0.0015684237921569782,0.0006003841102370756,0.0,0.7780464570993022,0.528169014084507,0.3992094861660078,0.4519940915805026,0.29091946860019285,0.354957910151968,0.3928420888537275,0.4758495146433167,0.31978065317319165,0.3441725053168869,0.3279168075331884,0.4028256894301241,0.29469591915602555,0.3442884192595794,0.3784692912656874,0.4581295752170679,0.3043036881761577,0.30750929465498944,0.29086314495942855,0.34290497235819095,0.7882480498856297,0.7019704433497538,0.05844759546482342,0.8333333333333335,0.6470588235294121,0.6880562679392304,0.5237887312009448,0.7667921198363077,0.5282040198399932,0.6117746449283905,0.0,0.4950495049504948,1.0,0.49504950495049505,0.6943005181347149,0.43150684931506883,0.6041562204022506,0.23699067933813317,0.20212476952841502,0.2757418286332275,0.35736806601218435,0.4092960186535371,0.36308608519322105,0.39322297093869274,0.39205621494815157,0.4368882846383128,0.5232483313506607,0.5512525384860872,0.49401366265694396
10,1,7,3,0.2009852010006401,0.032377582305668166,0.42857142857142855,0.7489453611273376,0.0063242822428403395,0.00024029741030586908,0.0019674240876397654,0.003946303622136873,0.0,0.8573832192780101,0.47183098591549294,0.36363636363636376,0.43338257016248155,0.2754910856718144,0.3441849533689443,0.359369903284647,0.40316789392771313,0.22557523442157495,0.3296180464331433,0.3148833770879509,0.35431723420033556,0.31767792524677985,0.3740979923788669,0.385605631860496,0.42089712257245715,0.24480123725015213,0.33005069980910506,0.31756487707371905,0.328936136624698,0.5448730037094922,0.7192118226600988,0.05844759546482342,0.8419540229885057,0.5647058823529414,0.75054755036063,0.5425340173546971,0.8718446113074902,0.5275262004165486,0.7208525106977897,0.0,0.5742574257425741,1.0,0.5742574257425743,0.7098445595854922,0.44520547945205496,0.6017998363785109,0.2387896901039797,0.1329242140117985,0.17054433502496102,0.21485923202751,0.23947701809999955,0.2224652955766963,0.2531581052539888,0.3257607736425926,0.258411873812456,0.30207923840007694,0.3159165348038301,0.3255793650752824
10,1,8,3,0.2662084850175421,0.07657172492555167,0.5714285714285714,0.6674084174029402,0.005897342420481277,0.0017566656838704934,0.00300204932337118,0.000765269259660522,0.0,0.8394480100433641,0.5950704225352111,0.4940711462450593,0.4045529585541751,0.4410655597681295,0.4350383952586607,0.4597745767308087,0.5428100120081013,0.438960984848131,0.3986274037539932,0.425440623130819,0.5024687568849528,0.46676249998543107,0.4539100674226673,0.4745476095545204,0.5502406416270031,0.4464729306684254,0.3927301241491744,0.4205040372111265,0.47694106228230937,0.6532127895438937,0.726600985221675,0.06468606086897787,0.8333333333333335,0.6352941176470588,0.8628742163935907,0.6579010258464457,0.8271446312785358,0.4999107579202141,0.7466686274067263,0.0,0.6237623762376235,1.0,0.6237623762376237,0.8238341968911916,0.5547945205479452,0.5768566493955094,0.17873491979646045,0.09852112115939844,0.09438800836062021,0.16343927110793854,0.18255097158121864,0.15517403814571662,0.21925447594079517,0.2838950989486698,0.36191620887147113,0.3852793341529547,0.4609606005489481,0.5183722263198618
10,1,9,3,0.19922478822788964,0.033737375682916765,0.2857142857142857,0.7157151798668828,0.005970229608258228,0.0014044397265325476,0.0019275707057554961,0.000600061082727564,0.0,0.8255655927335317,0.6302816901408449,0.47430830039525695,0.465826979120923,0.37698910552418946,0.37984576853933116,0.4204472396118287,0.44550954965680567,0.2746886119846124,0.3086902254853825,0.36672046995254015,0.38447724940413974,0.4006019756787839,0.3938235243364727,0.43001664885213153,0.44875962051449625,0.2816668196705965,0.2970669008151642,0.3572839215231024,0.3486249173660262,0.8384485458266329,0.7167487684729064,0.07531418609218847,0.8362068965517241,0.5529411764705885,0.7740108622229398,0.6589920877045188,0.8949541942641188,0.36747058622078976,0.6626443968720966,0.0,0.7227722772277224,1.0,0.7227722772277227,0.5284974093264247,0.39041095890410965,0.4776368292537669,0.12397831676806086,0.15937804186813959,0.2834001867111367,0.2842067479407579,0.26255129492006657,0.2962684742161331,0.3192365499428461,0.36770079801109445,0.42050669138660024,0.38803257559260373,0.5383779618086775,0.6003194985836534
10,1,10,3,0.1949901265816008,0.03306506511617811,0.42857142857142855,0.6535428412560307,0.0051568110545880405,0.0004911883323985557,0.0011869573493928807,0.0011126879801525325,0.0,0.7834669289656866,0.45774647887323944,0.3399209486166007,0.4519940915805026,0.2532513984530564,0.3414810273330351,0.32955272344196895,0.3828453079110924,0.26285745674851163,0.3231439384348148,0.3047758786988347,0.34093975537075805,0.27523575856434657,0.34921966638646984,0.33359196087393017,0.3798255393513996,0.2613156850211138,0.30223944733702324,0.2847845414672996,0.2926012642823137,0.8188553985479836,0.7192118226600988,0.0477175934572294,0.8304597701149425,0.7058823529411762,0.6989402757367635,0.6312648982718514,0.859869563120081,0.4393160507599795,0.6268057402576681,0.0,0.8811881188118811,1.0,0.8811881188118813,0.5181347150259068,0.4109589041095893,0.44145077720207254,0.08919352821511907,0.0619455318271256,0.10583510771323988,0.08967645286624941,0.11566983545049107,0.10192515968712769,0.13336119925464385,0.22309683720938256,0.23393886086646243,0.30871130850109674,0.3307876736333407,0.40333219724884445
10,1,11,3,0.1658197747105724,0.018372138463807117,0.2857142857142857,0.7794351017786267,0.006045617831029104,0.002012288786827761,0.0013297816712883601,0.0002506297150628564,0.0,0.8693687080883187,0.40845070422535196,0.27667984189723327,0.4937750580291201,0.3287098599570751,0.36408121567677554,0.35290108766356554,0.357174247983027,0.3291122206971188,0.36991197678336996,0.3542015499319111,0.360722790087457,0.33352457807770775,0.3548046440596092,0.33893509713667014,0.33652679837814015,0.3228890342489231,0.3451492070729597,0.3294975986528017,0.30783625044705887,0.8177087509153478,0.7167487684729064,0.061487760737769945,0.8304597701149425,0.6000000000000001,0.7162457830440578,0.46523948817764804,0.8012000778601269,0.5747812856541635,0.6573558938783327,0.0,0.8019801980198018,1.0,0.8019801980198018,0.46632124352331605,0.45205479452054803,0.34412780656303993,0.10076189882965132,0.09902478562739327,0.11389496705694253,0.11749268834128211,0.12502067418054086,0.10757552459298124,0.1300680277774483,0.12967521467557713,0.16904344355054335,0.19544728607912698,0.25981949801118537,0.31720181041951395
10,1,12,3,0.20793460349523274,0.03355186763902608,0.42857142857142855,0.7128860783565942,0.0065959588917146586,0.0008186526387355712,0.0018285722583405988,0.0010228986174031362,0.0,0.8369818748044676,0.5316901408450705,0.4545454545454546,0.38301432688434184,0.3530664182109811,0.3565347075219123,0.39457745204919303,0.5043380414812456,0.32592810709904757,0.31952901350491514,0.34364221825033425,0.41324997967683075,0.36806741805031695,0.35943344077536643,0.3934241423901531,0.4981286630333977,0.32265502080664565,0.296289357163634,0.3223007177829549,0.36816456791752916,0.8520668689779618,0.7142857142857144,0.06805072127751265,0.8419540229885057,0.5176470588235293,0.6873715429435086,0.5552609631876422,0.7879096402802501,0.5264822765075026,0.6739330025049011,0.0,0.6435643564356431,1.0,0.6435643564356436,0.5854922279792746,0.39726027397260283,0.5326189354686763,0.18099434024742217,0.22094700889747376,0.16085753892869187,0.2857663856233631,0.2922687050889875,0.2832701908623376,0.2711413987532716,0.2228793225198546,0.31468290842002733,0.3818323227951257,0.4480201061624198,0.42888179974033896
