fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
10,4,19,3,2.2923589744472603,4.802425702719187,2,0.7956282344112477,16748722.568734745,287824.4922316987,3155996.676723223,10.965003889184825,0.9764325247987218,0.9407148069535256,6.715435912392744,0.9995409727609816,0.2625,0.1125,2.333333333333333,0.1875,0.1375,1.3636363636363635,0.3926875810946922,0.4687401412303154,0.5559627576392362,0.6318463823617102,0.4069053461963992,0.5094634047271829,0.5527009248492035,0.6562480066884118,-2.999041790432455,-2.623477584900089,-2.1927531940623,-1.8180232286148503,-2.826494440224064,-2.337736397341037,-2.131680568899129,-1.6382091655691884,0.786330497759061,6.851851851851851,426352.8791483691,5.904904904904905,0.4743589743589743,0.8610665530313844,0.8656075638994937,0.8196504648750589,0.1965498692483068,-0.2271065547444904,1.2323384204,1.5875330141,0.6930976711,1.5385603398,-0.254108554,1.2126585785,-0.1874058658,-46.1090371488,6.7033488873,2.3431667935,192010.74467589575,0.8293865032451357,366774.6311621996,0.9192614762948472,901226.980477319,1.07907730630616,1.503e-07,108.6645807432,4.9813075489,341.6789403526,5.4297030003,164.5135680589
10,5,0,3,2.5110938178861395,5.85541557847635,3,0.6578384912637987,13740744.68492565,217597.7720510469,2659031.79563303,12.219940354027337,0.9334370683926426,0.786790440926982,6.664284710127617,0.9996763144743228,0.2625,0.05,5.25,0.3,0.1,3.0,0.258328348943258,0.324477941177016,0.4207253691379503,0.5429471652631784,0.2724188044115682,0.3356348105274816,0.4203731725688808,0.5468161832695326,-3.4592418198064125,-3.1507125191487404,-2.7018034535576696,-2.1317469496508,-3.217997446671648,-2.9384012345880386,-2.5636144281975524,-2.004373359226414,0.7481345892450662,6.741741741741741,82018.89499202212,5.618618618618619,0.5641025641025641,1.0250972539271783,0.9162053806963668,0.9497345640493928,0.185050317458584,-0.2537138526528756,1.2068919208,1.5450492393,0.681563334,2.1249857181,0.2763889059,1.4630172581,0.2110709189,-40.3215781995,5.6726991224,1.8970176089,469498.5951884195,0.7740222444835398,637171.9250673524,0.8013481398951079,1174010.9190186511,1.0383967635969888,7.107e-07,275.4557091928,5.5172090969,508.3300795771,2.8439505831,347.5101383406
10,5,1,3,4.788400951131689,27.073168781674827,3,0.6152052288362819,17301098.027986996,73131.83309619098,2158890.326339158,29.52052799633164,0.9738802680778236,0.8709894201862026,5.467856167038145,0.999770394148294,0.3125,0.1125,2.7777777777777777,0.3,0.1375,2.1818181818181817,0.5055489215729373,0.4148358331926299,0.482580627355503,0.6790977228164423,0.5202650133687632,0.4613876275955758,0.5032866358661306,0.6530153199939239,-2.6297322313927767,-3.1121887225015628,-2.75188883340858,-1.706714977994377,-2.4792947452792964,-2.783576061487433,-2.5670398614344423,-1.7932344269332212,0.8206853362169989,6.6756756756756745,256772.7781032971,5.816816816816815,0.6025641025641025,0.905188468949336,0.8771279943313908,0.839024535612232,0.2124221829051874,-0.205125072393354,1.5722188988,1.6612025873,0.7230625333,1.2705961579,-0.1803770514,1.2213894402,-0.1500165325,-64.0498240879,7.991158174,2.4441676882,1516212.5301784335,1.2194231099303832,1751827.616789449,1.2611075323104468,1869195.1743439024,1.51635727729458,4.4688e-06,745.2896106712,1.5919618314,4153.0199781402,2.2403228325,276.2867851622
10,5,2,3,3.1098500974994154,10.537637523204266,3,0.6772997934722811,17147836.09362808,112476.83401717836,2799145.421635651,24.88641724400016,0.9751821036410157,0.846436452026536,34.29224395141744,0.9996812465749176,0.3125,0.175,1.7857142857142858,0.275,0.1125,2.4444444444444446,0.6517123649012544,0.6498844867363661,0.6895510612080235,0.7105751883030514,0.6859106556643839,0.7003661988972626,0.7371532571794811,0.7440244146203732,-1.98312806599343,-1.993535890230368,-1.7676768898261197,-1.6479668217574035,-1.699238418699041,-1.6210332364238171,-1.422013486561586,-1.384840195219306,0.7584561727461057,6.939939939939939,291383.17048327887,5.882882882882883,0.6153846153846154,0.9204903757212594,0.864978522528088,0.757234390512971,0.2083902718668657,-0.2203326228023153,1.8013170514,1.6523457294,0.7232119365,1.5697847791,-0.3369429636,1.2281892241,-0.1331204808,-59.6838661781,6.2999775415,2.1224301925,694114.0752823063,1.1231513984573227,1267644.855475105,1.1787121136376897,1674515.2752511818,1.410302273187261,1.1878e-06,823.2473165585,13.5597015835,9300.9436001321,369.6209373208,2179.0435033469
10,5,3,3,2.388028575612497,4.899827782216895,2,0.6543587566557609,15490384.443142276,449983.8973698815,2274288.157711722,5.0541545397618615,0.963561258245069,0.8718247720751799,22.1084340409074,0.9996964567368082,0.3125,0.175,1.7857142857142858,0.3,0.1625,1.846153846153846,0.4350349859747094,0.4641027757503465,0.5962947110922338,0.7061755557772694,0.4614637220136875,0.5036802898869205,0.6289776305584908,0.7446947891321587,-3.403888527632442,-3.228756415581884,-2.432306014255551,-1.7702789199314202,-3.058830128335078,-2.819044407290618,-2.107368525250589,-1.4501070825600753,0.8811518960930964,6.785785785785785,322484.24984084454,5.794794794794795,0.6025641025641025,0.9436863521641792,0.8654065281842389,0.8015594765541749,0.2073253888696078,-0.2008038797283662,1.6907682324,1.7334665461,0.7558689779,1.4088843144,-0.2761337627,0.9604556166,-0.1732563159,-65.4755886756,7.9346495668,2.6728976635,731842.1745468018,1.164588855917171,2311774.624582954,1.2944107762305697,2099642.7947655544,1.63055414478703,1.481e-07,269.2467867471,18.3877702504,10542.6372628723,18.453993152,991.7846542912
10,5,4,3,2.722170824170518,6.943391297044512,3,0.4971838361556676,12246941.84555694,758689.1800371751,1467205.8019146335,1.933869416514865,0.953191502421996,0.8168149081613666,4.447931201685116,0.9997535272408185,0.2625,0.1,2.625,0.3375,0.1375,2.4545454545454546,0.7139919248184023,0.5460582738492303,0.530100283573968,0.5919873979492124,0.7547340633238452,0.5455366379044557,0.5530602844852239,0.6067443667380739,-1.3517643713926883,-2.145471772814437,-2.2208942680689296,-1.9283962460895048,-1.0966278853551854,-2.0319870035776466,-1.9983474335996856,-1.7583162968017962,0.800469711709628,6.763763763763764,237890.10410788908,5.816816816816815,0.5641025641025641,0.992218140951792,0.8907567354260615,0.8747174003678142,0.1930927236810316,-0.2149349943839721,1.2780699517,1.5567090419,0.6895825224,1.6301576185,-0.4502487077,1.1178546665,-0.3264935411,-45.3171500908,6.3146369022,2.1662976986,1043822.2778304477,0.8497531735432536,757729.5278301525,0.8797388850129128,1870254.415692007,1.1901461519702043,7.3173e-06,36.4033573275,2.3769227549,4144.1042642368,0.8684472452,221.3532630464
10,5,5,3,4.179154619789864,20.10363574807113,3,0.3111570411177974,9103396.507669955,82011.87533015368,1540907.274255732,18.788831105892047,0.8695881836862315,0.6711436162001578,11.241657375216498,0.9990182161205476,0.3,0.1,3.0,0.375,0.125,3.0,0.4076752210660189,0.5316551187612865,0.6602548773281733,0.7802724647650073,0.4283034974922851,0.5339582522356258,0.6592038350777428,0.7540180352642596,-2.7763711678890863,-2.1952470521996017,-1.5924685182250893,-1.0299167202082575,-2.550620550703308,-2.079242489886422,-1.520460065854352,-1.0974470748120226,0.7642072318498135,6.543543543543544,250264.0096417922,5.684684684684684,0.5,0.9310682310890628,0.903843586288838,0.9265364225878272,0.1674306469260831,-0.2902600117823541,1.2800321095,1.7089885269,0.7498640716,1.5482647302,-0.3763026953,1.0054826501,-0.2529324264,-50.6160777654,6.795730781,2.2060012083,1331928.0647228188,1.0144633458534436,1162383.9704171144,0.9932977362953628,1056923.3757069372,1.1426544750152805,1.1e-08,73.0036325889,7.2578442964,5104.1737409867,0.3346824633,197.2325736844
10,5,6,3,2.8425407519607075,7.761910669298084,3,0.5946534437393282,11776246.854646515,319049.2165580084,1979203.266040644,6.203441862020032,0.9421642670573672,0.8306674080417521,3.5580917702543635,0.9995326645918448,0.3125,0.1875,1.6666666666666667,0.3625,0.25,1.45,0.6765299566710108,0.594569758849827,0.4346867666146481,0.5908523244407523,0.7147459704822094,0.6380423120171518,0.4680460772516944,0.5947956870265021,-1.6516780699565263,-2.0701769824288205,-2.8865593259563584,-2.089158662546029,-1.3786640149945395,-1.749381210201105,-2.570991660198562,-1.9583968926276127,0.8035174359791338,6.763763763763764,508987.0193519674,5.948948948948948,0.5512820512820513,0.9398696870066264,0.881248339832587,0.8436288767156309,0.1931194195460238,-0.2884649123297831,1.2061240484,1.5996181254,0.7012784538,0.6949428674,0.17871912,0.3962078624,0.09440157,-57.5198386329,9.2391214381,3.072482259,347015.1262211759,0.8080897021406546,1525992.006980258,1.0226283790162096,1418830.860645161,1.2100025142596191,4.71e-08,837.9336779211,22.8257624795,12851.3134879742,33.4871650307,1727.2593428435
10,5,7,3,3.9930826853903,16.82457577811264,2,0.6889999628668366,16488161.637728097,186705.72245415195,3427563.54546554,18.3581065454875,0.959764840018946,0.8274065117497833,21.01488255152901,0.9995115940984308,0.2875,0.1375,2.0909090909090904,0.3,0.2125,1.411764705882353,0.491393166475881,0.7711719617809364,0.6300554372834285,0.6735279645566201,0.5092084449802671,0.7048052482025744,0.5668997876782212,0.6621276568784201,-3.0204879959699795,-1.3589521355679244,-2.197007663301044,-1.9388352634665336,-2.812713641565506,-1.6917534476846887,-2.482086056499903,-1.9363376139745507,0.7538333912615729,6.895895895895895,180050.7047986349,5.75075075075075,0.5384615384615384,0.8895308343827784,0.8708034013147955,0.8332603413138118,0.1947797886973675,-0.1900165451875138,1.7854309061,1.7405132549,0.7602294236,1.5845035924,0.1161203651,1.3289678646,0.1292307739,-65.0676280376,6.828366441,2.3035994469,1874611.8919317368,1.2931712262341726,1525622.133335367,1.3778693727801303,2177571.8669360746,1.4580624913740614,2.3279e-06,22.665371159,6.4053726602,897.3520364104,0.084155471,10.4228503457
10,5,8,3,4.276008408344375,18.956617437992744,3,0.5928102085655327,16267424.820282834,1293673.481281935,2955130.001841862,2.284293559850625,0.9438142492675624,0.8337707806961797,10.406776570329011,0.9996822816931212,0.2625,0.125,2.1,0.3875,0.1125,3.4444444444444446,1.0820958307410615,0.6587707865883572,0.660283862540758,0.7283892035180805,1.1409509477564326,0.6062961426087093,0.6618709350934873,0.7273242802290646,0.4655770327719786,-1.9351589872620376,-1.9265781201714869,-1.5403431277008384,0.7581186785194669,-2.117575318537584,-1.818660774803126,-1.4666134540244835,0.7693319011083722,6.96196196196196,375469.4224073337,5.816816816816815,0.5641025641025641,0.8196910791136285,0.8665638601104875,0.7353025011287957,0.1905466966638051,-0.1823371434810452,1.454734159,1.6208616426,0.7083748728,1.9332889017,-0.3237981585,1.6209221878,-0.3575328354,-51.9756344098,6.8251897626,2.2809295164,1057991.0611673652,0.9987212180536104,1110126.8764498385,0.9917958381642838,2510768.294628081,1.2815535643640796,6.544e-07,1458.9062123833,1.543398279,24427.7153896231,5.764162644,862.1172962736
10,5,9,3,5.079176597175422,30.560844569995133,3,0.5954885781891998,15891173.245832412,618974.9293573642,2852127.979971754,4.6078247190607655,0.961265186967532,0.9164277262760954,12.574124305414564,0.9998121243208672,0.2625,0.0875,3.0000000000000004,0.4125,0.15,2.75,0.4548897331323847,0.3581776797443955,0.6028822435234875,0.6840885106553631,0.469712815428652,0.3941708362131607,0.4802164380724004,0.6378448296311275,-3.0537873360602545,-3.595582385303658,-2.224711676449036,-1.7697823066518723,-2.8769961789596628,-3.286838226584665,-2.8200102983076056,-1.9648203306741348,0.8067834905189906,7.0720720720720704,143270.29534098294,5.86086086086086,0.5897435897435898,0.905765293954811,0.8681514284479878,0.8421088879005048,0.1982445961186424,-0.2215039519980067,1.5576496895,1.6104242596,0.7019717466,2.0026007031,-0.2160337378,1.6859589998,-0.1094707039,-61.0699782664,7.6369723253,2.2544930032,1113269.056287708,0.8749338827418548,1050130.729386832,1.115879016346596,1445793.7426863075,1.5126801720188037,1.22e-08,47.0221106546,0.555885626,291.0940287968,0.6699666655,178.2083885008
10,5,10,3,2.398707295899317,4.813099490956128,2,0.5874002795311144,10170143.76613436,112366.11570075488,1437971.5526581754,12.797199081684685,0.8889612564385214,0.815466064088715,18.070125671249546,0.9994197760978822,0.375,0.1,3.75,0.3375,0.15,2.2500000000000004,0.326294822387813,0.4979082050718918,0.5775839476770149,0.5499510086100057,0.3383508554218729,0.4722148953875975,0.5810474403472129,0.5230003040781123,-2.948884948887037,-2.1977134601679977,-1.8489635826735205,-1.969916131082052,-2.792920686983882,-2.2278604136846654,-1.7684618506764398,-2.0134875550616744,0.781954079394952,6.631631631631631,184614.69463245457,5.574574574574574,0.6153846153846154,0.9598783183565124,0.8943584348104381,0.8863743039706995,0.1743998386768243,-0.2260790685190964,0.893259647,1.6028730835,0.7033257717,0.7939709852,0.1587983187,0.5551496346,0.0717074033,-47.5805470006,9.0451587607,3.0950179867,168882.46050953178,0.50928436107686,352673.9504646616,0.7432716507501848,735984.0244849864,0.9722620372375116,6.62e-08,80.6462740952,0.7781374852,3179.0058482913,0.1163944379,2175.040569995
10,5,11,3,2.5429989008926093,6.596987375517996,3,0.557813365213631,9728918.696956491,59886.8342055014,1261975.321621956,21.07266711229873,0.9204195357567508,0.6595623370368197,6.756129055100931,0.9995103547255746,0.225,0.1125,2.0,0.3,0.125,2.4,0.5161704331076764,0.7347745129773222,0.7916466971570719,0.7043479256105414,0.5512783250661837,0.802099649086912,0.8528982681641788,0.7069378555876986,-2.278406556881974,-1.2489759411895744,-0.9811585810980225,-1.3922580820584969,-1.9785091897994973,-0.872584688501711,-0.6486027854917427,-1.29217325191079,0.7675451654164192,6.543543543543544,204319.73201952703,5.882882882882883,0.5641025641025641,0.8380154439797751,0.8543021376775743,0.8185016692626194,0.2214932365621334,-0.2151671245701133,1.3718700767,1.6052439342,0.7057691026,1.9296925114,0.0914289561,1.5300146531,0.0427026643,-56.5382168061,7.8609145517,2.6328494042,495731.4491930402,0.8038910489533105,542047.2150658668,0.9654525535628616,1643945.4328472666,1.1374378143956054,5.53e-08,135.9694909361,784.5593873099,3677.7920263581,164.7160245393,664.9495988438
10,5,12,3,4.478379252907981,25.978123165796163,2,0.5438928537399097,14960053.12657503,527728.2189969043,2207331.561329477,4.182705191556993,0.972027008682358,0.8867324968068676,5.740366051952944,0.9996099417862704,0.325,0.15,2.166666666666667,0.325,0.15,2.166666666666667,0.4794722940105416,0.4817548831805575,0.5311699605167044,0.6536376573134838,0.4976691436937977,0.4541789118552022,0.4703195561826983,0.6452840235792989,-3.039569450100195,-3.0262404990597864,-2.7376860999048405,-2.0225482397595766,-2.826056749705861,-3.070727889634436,-2.9799224448291155,-1.9955920820065505,0.8058276997732579,6.939939939939939,339258.3382740992,6.015015015015015,0.5769230769230769,1.0298913566839998,0.9126206795558284,0.9076619015311084,0.1604998869626071,-0.2626115278124419,1.8970281717,1.5920199229,0.6910642783,1.5748213706,-0.23662659,1.097497026,-0.2678656075,-60.1158913203,6.3755319746,2.1454743867,1065946.841147349,0.9974315636269012,1117749.594124285,1.173120044741676,3197466.3585530333,1.6146482873299202,7.968e-07,283.0388875508,22.6297809327,877.254176009,23.0443035188,126.0727747269
10,5,13,3,2.335564736870959,4.952964413046831,2,0.4489668739209665,11094163.160524288,89167.07383860757,1805757.297392572,20.25139123283324,0.8967627821443651,0.6564672170488906,5.789009061102627,0.9996309481731486,0.3,0.125,2.4,0.325,0.175,1.8571428571428568,0.2808717670760478,0.5666694675407511,0.6492858872963152,0.7308415960131508,0.2892065666065703,0.6040509714750015,0.744299825602662,0.7523264075199845,-3.876416306985476,-2.335841461139473,-1.8905027550465736,-1.4508817462700607,-3.7210663700309423,-2.0728281172446934,-1.3386129852360795,-1.296593120341921,0.7696332765699027,6.829829829829829,232009.0553708085,5.794794794794795,0.6153846153846154,0.9257676384944552,0.8942092639713969,0.8239629020801805,0.1704485443502888,-0.2328184437240473,1.480759631,1.6642523601,0.7319890328,1.9523968435,0.3274453873,1.623614213,0.2659159713,-54.2915650818,6.4386758258,2.1850343117,1501209.097179568,1.0055536928628546,1224093.7524573996,1.1039591830215183,3182918.305839448,1.502658653588643,6.81e-08,21.5750707027,0.3394527803,1345.4471796993,3.0490320443,148.3121055787
10,5,14,3,2.350526103121096,5.546649836596705,2,0.7404546717020875,13561561.255954465,883669.938783334,2365249.172254203,2.676620611889045,0.9151999771967642,0.8494018228059292,3.922373430767848,0.999462197586362,0.325,0.15,2.166666666666667,0.2125,0.15,1.4166666666666667,1.6309002402298527,0.9491041691990952,0.8599902366994207,0.8094483106970966,1.6578008589741366,0.936511541768176,0.7664194378526311,0.728316114685168,3.6223557459122686,-0.2922218020989628,-0.8038753803468159,-1.0940652144754104,3.715522360713434,-0.358608206403753,-1.3193564432859557,-1.5345792532211515,0.7416839703502799,6.719719719719719,150722.53093107586,5.882882882882883,0.5512820512820513,0.6473024713732385,0.8290084456910696,0.5942118175365929,0.2129561154792963,-0.2404196082048716,1.7417293698,1.8202988714,0.7762460242,1.9614333079,0.0120669534,1.4112080432,-0.0303631493,-64.3016820617,6.6470559337,2.0468057634,1826031.7496349013,1.18362687761493,1371313.0166626505,1.3387796455054397,1546823.0367958047,1.5557819021404995,3.242e-07,2128.9418843664,1.9089077056,5084.5070352096,44.2077749838,1632.4209643315
10,5,15,3,3.068616568724691,10.108739671625765,2,0.8196997430995512,16944748.422697887,359366.93588909885,3120975.542388607,8.684648560299783,0.9711692552939708,0.9457135766983245,17.221299818606518,0.999841390040594,0.3,0.15,2.0,0.2125,0.125,1.7,0.147870961411635,0.365183829071599,0.4953515915985639,0.6182156139576511,0.1547069191516192,0.3550170710068288,0.5926894018972502,0.5550160493958026,-4.230780007336416,-3.151831991017432,-2.505555262540833,-1.8955412554147788,-4.0113961290467,-3.0608106031906432,-1.9329203013340817,-2.11170177230134,0.7503007165052221,6.631631631631631,171148.3843424104,5.882882882882883,0.5769230769230769,0.8379734688738134,0.8599903911051157,0.8724393631986017,0.1932491897200034,-0.1993706446713262,1.104418441,1.6431297837,0.7092675913,1.2979644726,-0.3811145097,1.1656314926,-0.334396886,-49.3881920497,7.9832500368,2.6382850683,303713.6103725824,0.7761610504653264,283946.7640489994,0.812254179974687,1868204.202099338,1.159783118026069,4.233e-07,205.7550281727,11.4929008486,428.2888960139,0.0908080123,137.5654304681
10,5,16,3,2.8752633262838256,9.040750749841374,4,0.5099641318871518,12636637.466754626,202013.0176190936,2095394.772215011,10.372573000052853,0.8585804501567653,0.6024460157030975,7.42720241279244,0.9994824074563292,0.2375,0.05,4.749999999999999,0.2375,0.1625,1.4615384615384617,0.6599777674619829,0.5381861658106403,0.5286378726617491,0.5206218848429757,0.6941462236001925,0.563970260319928,0.5656342471218616,0.5355992785533044,-1.851199941001788,-2.514276011376894,-2.5662602583537995,-2.609902099260556,-1.583208820787453,-2.2570462856890243,-2.248432893323872,-2.403904660681274,0.7613950952390904,6.829829829829829,214947.4673437976,5.728728728728729,0.5897435897435898,0.9976090629151396,0.8884517022360929,0.8945067382841159,0.2079278917838397,-0.3381260163499557,1.3039628868,1.679057894,0.7288500768,1.0818882886,-0.0335787552,0.816938588,-0.0389061127,-57.2373359552,8.1007776312,2.5939249022,107736.69529131013,0.8199271616567465,535523.2530824828,1.039149586507958,1187541.8673482689,1.2291996112038743,3.196e-07,6.9248814181,4.6181922786,2403.1110285548,2.0963134782,20.3548277895
10,5,17,3,3.960762532987908,20.05799177276414,3,0.2907376822690274,12475933.344749618,282452.8838820512,1731151.7412197003,6.128992975488995,0.9017530272698382,0.5751426841643732,12.007866995222455,0.999018825866554,0.3,0.1125,2.6666666666666665,0.475,0.1625,2.923076923076923,1.1745998629225336,0.7656218826777428,0.5209095153619874,0.7885546393944423,1.2308029884733307,0.7356813287560089,0.4159878077431362,0.7605121935389922,1.0005101004413497,-1.343057604846963,-2.745333592377126,-1.2116459625812297,1.262177431622006,-1.4454624864574992,-3.193749845851241,-1.3096715361580813,0.8305544247240229,6.983983983983984,166810.05372000558,5.728728728728729,0.5897435897435898,0.8529105441383031,0.8800676580321692,0.8298786408055479,0.1972750763900718,-0.2942919954251253,1.2988291152,1.7170015341,0.7453432784,0.7507863985,0.1384123198,0.6225358795,0.1088794282,-52.3091169777,7.1464120784,2.4079614184,1074601.477104152,0.8856932518488023,1117320.133912258,0.9927247910325592,2187818.094355139,1.4155877043382576,7.58e-07,45.9724721145,16.1321157705,8029.2122779471,0.6103826851,99.6609067027
10,5,18,3,2.03937983309624,3.294749729350716,2,0.6906428986399142,12086697.204243138,327318.94308037026,1726710.320984794,5.275314360772623,0.9191476156145486,0.790258933660559,8.764439809446515,0.9988170673879562,0.275,0.225,1.2222222222222223,0.375,0.1375,2.727272727272727,0.3104375775886553,0.6137155951992265,0.6424208552527559,0.6853291242550714,0.3273734800945657,0.6692449843128926,0.6714733034445773,0.7129573768487901,-3.925343811068413,-2.1989294201887994,-2.035524322645628,-1.7912683964266316,-3.63085488743782,-1.7854239012475253,-1.77339537847803,-1.5494633059042462,0.7826027465227539,6.6756756756756745,100462.0421346811,5.596596596596596,0.5384615384615384,0.8722409381767612,0.8561478153478941,0.8815768320828038,0.2203979819991489,-0.2697825930471141,1.6349261326,1.725356788,0.7441226712,2.0355362263,0.4007633798,1.7508792638,0.2598682907,-64.6225383365,7.9045265834,2.6794301674,382813.0943659436,1.1678054122432695,533693.5677288229,1.2943898869312949,1312706.0503240193,1.3735930006557255,5.698e-07,461.7445270214,19.5927410868,7167.251907749,32.1844849156,2278.0579442865
10,5,19,3,3.1313873476943583,10.273631151563508,3,0.6865200490967583,15427495.210243903,539679.8787909525,2382971.786353082,4.415528315955869,0.9643238499107044,0.8354432900546688,70.23508770847384,0.999415881964552,0.3,0.0875,3.428571428571429,0.25,0.0875,2.857142857142857,0.8999042418148665,0.798980731342904,0.7098500400026784,0.7154422785235114,0.9593988897867712,0.9439706559347584,0.7728606560777525,0.7365292480651954,-0.5019765173073267,-1.0081041816529437,-1.4550912951468895,-1.4270464262379834,-0.1909865238637698,-0.2635605184486085,-1.0684573279051124,-1.239359288145938,0.8035174359791337,6.763763763763764,194217.46814890284,5.684684684684684,0.5128205128205128,0.8293834960798149,0.8576277170796264,0.7394142663568521,0.2009312215332701,-0.1821369237510639,1.3835373044,1.7481279538,0.7596386555,0.9896505715,0.2332284662,1.2272538641,0.2208922997,-58.1403316465,7.0780110454,2.3647998107,383276.3710530567,0.9237253379355794,1112001.7112420383,1.055629525063736,1881789.6095527,1.2936789621632616,1.4512e-06,1179.5182309856,13.3489906843,9819.4320000502,12.1088738273,1214.828397856
11,1,0,3,2.136957574922332,3.970936572017119,2,0.7099651770760484,9704448.684703156,36888.45815634072,1872995.7639333927,50.77457442095464,0.788544993976922,0.858507648786207,55.09535299094129,0.9994756614167872,0.325,0.125,2.6,0.25,0.125,2.0,0.7459725982002527,0.4831091683330728,0.6958920672115502,0.6603416393188222,0.7711613023776311,0.5119874450472367,0.7435955273556263,0.6287029919799418,-1.433579514424121,-2.917024313997022,-1.7162042343883193,-1.916829697605876,-1.249247054856042,-2.6640959476773345,-1.3997306208737577,-2.0269373080918003,0.7767800988339265,6.807807807807806,82018.89499202212,5.794794794794795,0.5256410256410257,0.9600315484676136,0.8487595203271903,0.8362801918962496,0.2275486103393206,-0.2607923598686572,1.456528555,1.6161038776,0.7101645721,2.1741206488,-0.0203360803,1.6805403129,-0.0436079328,-50.4112701461,5.9362947402,1.9464080096,575362.37724875,0.950827073109519,697952.005630443,0.9389875978334756,1565483.1925650812,1.2207991856923406,6.2105e-06,11.8832751548,9.5937549435,10.5413536731,0.620066736,63.8362234536
11,1,1,3,4.029208881364039,20.803698001366875,3,0.2490332509997423,5910804.10882845,191545.7248814372,1012701.3495277582,5.286995312239932,0.8166757535358907,0.7517582351367453,25.20503694415141,0.9992299391363756,0.25,0.175,1.4285714285714286,0.475,0.1375,3.454545454545454,0.5540033259109307,0.5611830477000959,0.7455196154214919,0.7569289625141917,0.5900315200093009,0.56246359928611,0.7603538573610993,0.7566546263417974,-2.2392788060213795,-2.20323055775037,-1.2777057876019469,-1.220421259219742,-1.9326987983621389,-2.062661197559908,-1.1297546872892106,-1.1471938312595735,0.8004697117096281,6.389389389389389,194217.46814890284,5.794794794794795,0.6025641025641025,0.9538182670967332,0.8584580782997674,0.8472089795977005,0.2186532426400904,-0.2846683865494923,1.4094824636,1.6206933917,0.7000817398,1.1103981704,-0.0571757306,0.9976278675,0.0256405524,-56.2320667776,7.762048197,2.4334595815,222220.64514430397,1.010906965046121,320236.6735329716,1.1929755005380736,1217745.7870899602,1.4362264759829828,7.2361e-06,12.4306024141,24.7657511041,39.7678251239,0.7077862096,39.2057535002
11,1,2,3,4.743752886057452,26.871660295304547,3,0.5428210003448596,8804748.322493114,157107.60476274672,3120575.111241213,19.86266111022248,0.8699415264937713,0.8903635948558303,58.72284986106527,0.9998941091531872,0.2875,0.075,3.833333333333333,0.3875,0.1625,2.3846153846153846,0.5627217731131088,0.6420256190941165,0.6307830373959494,0.6326683084928644,0.5910308524958008,0.5752460826965525,0.6790110006305063,0.6602144850142806,-2.1564269532523164,-1.765341963296367,-1.8207844818289431,-1.8114873132127096,-1.9202201009634965,-1.994333838986453,-1.5071296515616304,-1.595384345918447,0.7903920796601358,7.006006006006005,62077.23480343395,5.75075075075075,0.5769230769230769,0.9495304842215316,0.8691637090397125,0.8721699740480506,0.2051760086517296,-0.1857684841036508,1.4202440702,1.5237716409,0.6656230129,2.5431317552,0.3682056182,1.8437274819,0.3257743658,-46.9897604758,6.6277101083,2.1479354682,557597.6407508425,0.8333857610749945,560037.6378960304,0.922641213238114,823979.4741482511,1.1407561886543345,5.5653e-06,7.4963203179,14.1634943245,18.6083665132,0.0113250744,11.8883831629
