fid,iid,rep,vbs_precisions,selector_precision,selector_switch_budget,selector_algorith,static_B8,static_B16,static_B24,static_B32,static_B40,static_B48,static_B56,static_B64,static_B72,static_B80,static_B88,static_B96,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000
22,6,14,0.0159618766,5.0627374564,650,BFGS,5.0627374565,5.0627374565,5.0627374565,5.0627374565,5.0627374564,5.0627374565,5.0627374565,5.0627374686,5.0627374564,5.0627374565,5.0627374565,5.0627374564,0.6918569112,5.0627374564,5.0627374565,5.0627374565,5.0627374565,5.0627374565,5.0627374565,5.0627982601,5.0627374565,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627376808,5.0627374566,5.0627374565,5.0627374565,5.0627374566,5.0627374565
22,6,15,0.5270977113,7.2716292075,650,MLSL,2.5910686643,5.2283041295,7.2716291946,7.271629194,7.2716291943,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716296517,7.2716291936,7.2716292075,7.2716292072,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936
22,6,16,0.0,0.0,600,Non-elitist,0.0,0.0,2.5905477301,0.0,2.5905477301,0.0,0.0,0.0,4.84e-08,4.7e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65e-08,4.92e-08,0.0,1.63e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6,17,0.6920899185,5.0627374585,650,MLSL,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0628403497,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627438957,5.0627375407,5.0627375522,5.0627374643,5.0627374585,5.0627374584,5.0627374564,5.0627374567,5.0627374565,5.0627374564,5.0627374564,5.0627374564
22,6,18,0.6918569112,5.0627374576,650,MLSL,5.0627374564,5.0627374565,5.0627374564,5.0627374564,5.0627374564,5.0627374565,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374565,5.0627937261,5.0627374564,5.0627455362,5.0627374564,5.0627374564,5.0627378907,5.0627381402,5.0627374564,5.0627375084,5.0627374576,5.0627374577,5.0627374569,5.0627374565,5.0627374565,5.0627374564,5.0627374564,5.0627374564
22,6,19,0.0511231908,5.0627374702,650,MLSL,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.062742045,5.0627374564,5.0627374579,5.0627374702,5.0627374607,5.0627374564,5.0627374568,5.0627374565,5.0627374564,5.0627374564,5.0627374564
22,7,0,0.0,11.1256184505,650,DE,23.59722717,7.2716291936,23.59722717,0.0,11.7070219883,0.0,23.59722717,23.59722717,11.1256184504,11.1256184504,11.1256184567,11.2160621728,11.1256184504,11.1256184504,11.1256184504,11.1701407287,11.1256184504,11.1256185295,11.4183224101,11.1256184504,11.1256184504,12.0187456357,11.6372278219,11.1256184505,13.435941025,11.1257842653,14.030427358,16.0230480783,20.7433908058,22.7768437527,23.59722717
22,7,1,0.1337249033,2.59054776,600,MLSL,2.5905477301,2.5905477301,2.5905477301,0.6918569158,2.5905477301,0.6918571604,0.6918569112,2.5905477301,0.6918569112,0.6918569112,2.5905477301,0.6918569112,0.6918569115,2.5905477301,2.5905477301,2.5905477301,2.5909813842,2.5905477326,2.5905477301,2.5905505669,2.5905489003,2.5905480978,2.59054776,2.590547746,2.5905477301,2.5905477301,2.5905477303,2.5905477301,2.5905477301,2.5905477301,2.5905477301
22,7,2,0.0531524958,5.0627374564,650,BFGS,5.0627374565,11.1256438377,11.245849876,5.0627374569,5.0627374565,5.0627374565,5.8735721646,5.0627374565,5.0627374564,5.0627374564,5.0627374565,5.0627374564,5.0627374564,5.0627374565,5.0627374565,5.0627374565,5.0627374564,5.0627374565,5.0627374565,5.0633173349,5.0652699565,5.0633935849,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374566,5.0627374586,5.0627374572,5.0627374565
22,7,3,0.0,0.0,600,Non-elitist,0.0,5.79e-08,0.0082562165,0.0,0.0,0.0,0.0,0.0,1.733e-07,0.0,7.09e-08,1.17e-08,4.89e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5875e-06,0.0,0.0,0.0,2.9e-09,0.0,0.0,0.0,0.0,0.0,0.0
22,7,4,2.0325013058,8.7427505321,600,BFGS,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505376,8.7427505326,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427637939,8.7427505358,8.7427505321,8.7427505321,8.7427505321,8.7427510539,8.7427505321,8.7427505424,8.7427505402,8.7427505336,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321
22,7,5,0.5047687895,2.5905477301,600,BFGS,2.5905477305,2.5905477305,2.5905477305,2.5905477305,0.6918569112,2.5905477301,2.5905477308,2.5905477305,2.5905477301,2.5905477349,2.5905477301,2.5905477301,2.5905477301,2.5905477305,2.5905477305,2.5905477305,2.5905477305,2.5905477305,2.5905477305,2.5905477313,2.5905477311,2.5905477301,2.5905477301,2.5905477301,2.5905478019,2.5905481787,2.5905478821,2.5905477349,2.5905477307,2.5905477305,2.5905477305
22,7,6,0.0,8.7427505343,650,PSO,2.5905477301,8.7427505321,8.7427505321,8.7427505321,8.7427505322,8.7427505321,8.7427505321,8.7427505321,3.914e-07,4.92e-08,2.9e-09,8.7427542182,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,6.7727987851,8.7427513495,8.7427521465,8.7427506054,8.7427505712,8.7427505358,8.7427505343,8.7427505321,8.7427505322,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321
22,7,7,0.0,0.0,450,Non-elitist,0.0,1.7e-09,5.71e-08,0.0,0.0,0.0,1.075e-07,0.0,1.71e-07,6.6073e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.78e-08,6.4e-09,0.0,0.0,2.8e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,7,8,0.1007345516,7.2716291958,650,MLSL,7.2716291936,7.2716291936,7.2716291944,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2723184256,7.2716291936,7.2716568549,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2717172266,7.2716291936,7.2716291936,7.2716301875,7.1880316476,0.1291078318,0.1434542979,7.2716291958,7.2716291936,7.2716291938,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936
22,7,9,0.0,0.0,600,Non-elitist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9e-09,3e-09,6.97e-08,3.4e-09,4.9e-08,3.3e-09,0.0,0.0,0.0,1.6926e-06,0.0,0.0,0.0,2.89e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,7,10,0.6918569112,0.6918569112,450,BFGS,0.6918569406,0.6918569406,7.2716331667,0.6918569406,7.2716291936,0.691857073,0.8652120849,0.6918569112,0.8087791782,0.6918569112,1.8111296084,0.6918569406,0.6918569112,0.6918569406,0.691856975,0.6918569406,0.6918569406,0.6918569406,0.6956870498,0.6918569112,0.6918569128,0.6936428275,0.6943115971,0.6918569406,0.6918569406,0.6918569154,0.6918569484,0.6918569188,0.6918569728,0.6918569406,0.6918569406
22,7,11,0.2786771243,2.5905525847,450,MLSL,0.6997576283,0.6918569112,2.5905477301,2.5905477301,0.6918569112,0.7860247546,7.2716291936,0.7563731544,0.6918569112,0.6918569197,0.8083488588,0.6918569112,0.6918569112,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905526255,2.5906167956,2.5905525847,2.5906056873,2.5905493795,2.5905486098,2.5905479649,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301
22,7,12,0.4270077048,2.5905477301,600,BFGS,2.5905477301,2.5905477301,0.700224826,0.6918569195,0.6918569112,0.6918569457,2.5905477301,0.6918569112,0.6918569112,0.6918569616,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.590547731,2.5905477301,2.5905477301,2.5905477873,2.5905477301,2.5905477339,2.5905477318,2.5905477301,2.5905477301,2.5905477301,2.5905477301
22,7,13,0.0,21.7794619965,600,BFGS,8.7427505321,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794620033,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794751456,21.7794669866,21.7794619966,21.7794619965,21.7794619976,21.7794619965,21.7794619965,21.7794619965,21.7794619965,8.7902340332,0.342953221,21.7794619965,21.7794619972,21.7794619965,3.9991243957,21.7794619965,21.7794619965
22,7,14,0.0233910879,0.5105356412,600,MLSL,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,0.0233910879,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,0.5105356412,0.5105356474,8.7427505489,8.7427505321,8.7427505322,8.7427505321,8.7427505321,8.7427505321,8.7427505321
22,7,15,0.0,8.29369e-05,400,MLSL,0.0,0.0,4.81e-08,0.0,6.6937e-06,7.4e-09,7.3287e-06,1.744e-07,1.1e-08,1.598e-07,9.3e-09,0.0,0.0,0.0,0.0,0.0,2.3e-09,1.17e-08,8.29369e-05,0.0,0.0,6.6248e-06,0.0,8.2e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,7,16,0.0,0.0005409382,600,DE,6.7597892991,1.0959e-06,1.799e-07,6.7597892991,2.459e-07,1.75e-07,2.89e-08,5.67e-08,6.6398e-06,6.5174e-06,1.211e-07,6.76e-08,4.419e-07,2.74796e-05,6.7597892991,6.7597892991,7.4088e-06,1.18e-08,1.21e-08,0.0005045398,3.66474e-05,3.77256e-05,0.0005409382,0.0181762073,0.0547382929,0.1428204716,0.0201775996,0.1111878533,0.5238099378,2.065695369,6.7597892991
22,7,17,2.5905477301,7.2716291937,650,BFGS,7.2716291936,7.2716291936,7.2716291936,5.853459728,7.2716291936,3.1229059307,7.2716291943,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291937,7.2716291936,7.2716291936,7.2716292467,7.2716425518,7.2716309514,7.2716302654,7.2716291936,7.2716291937,7.2716291937,7.2716291936,7.2716291936,7.271629194,7.2716291937,7.2716291936,7.2716291936
22,7,18,0.6918569113,2.5905482302,600,MLSL,2.5905477301,2.5905477301,2.5905477392,2.5905477301,2.5905477301,2.5905477301,0.6918569119,2.5905477301,1.1188990476,2.5905477301,2.5905477385,0.6918569121,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477315,2.5905482302,2.5905477301,2.5905477301,2.5905477301,2.5905477323,2.5905477307,2.5905477302,2.5905477301,2.5905477301
22,7,19,0.0,0.0,600,Non-elitist,0.0,0.0,0.0,0.0,1.2e-08,0.0,3.7959e-06,4.86e-08,2.28e-08,4.79e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,6,0,0.179627284,1.2626309228,900,BFGS,1.7805409831,1.7805409831,1.7805409831,1.388216067,1.7805409831,0.9254719436,1.1362856143,1.7805409831,1.7805409831,1.7805409831,1.7805409831,1.7805409831,1.7805409831,1.7805409831,1.7805409831,1.7805409831,1.4188057317,1.7805409831,1.7805409831,1.7805409831,1.7805409831,1.7805409831,1.1325733665,1.7805409831,0.730046752,1.4932521531,1.7805409831,0.8651594639,1.2626309228,1.6003738919,1.7805409831
23,6,1,0.0816284307,1.4304418919,900,Elitist,2.9486113703,1.4304418919,1.4304418919,1.4304418919,1.4304418919,2.5711262403,1.8175139604,1.5880152781,2.9430387695,1.4304418919,1.5111375276,1.4304418919,1.4304418919,1.4304418919,1.4304418919,1.4304418919,1.4304418919,1.4304418919,1.4304418919,1.4304418919,0.4867330781,1.4304418919,1.4304418919,1.4304418919,1.4304418919,1.3671965545,1.4304418919,1.3617645792,1.4304418919,1.4259412687,1.4304418919
23,6,2,0.1689067243,2.0881309504,900,BFGS,1.7374823445,1.7374823445,1.7374823445,1.7374823445,3.247136801,1.7374823445,1.7374823445,1.7374823445,1.7374823445,1.7374823445,1.7140690459,1.7256716927,2.149053191,1.7374823445,1.7374823445,1.2230567255,0.4596299939,1.2675838662,1.7374823445,2.1469069487,1.5361487799,1.7649210594,1.709944468,1.3635378208,2.0827436169,1.6776806807,2.0908434356,2.087427081,2.0881309504,0.5972527444,1.7374823445
23,6,3,0.009713153,3.0415073303,900,BFGS,2.4275544043,2.4275544043,2.4275544043,2.4275544043,2.4275544043,2.4275544043,2.4275544043,2.4275544043,2.4275544043,2.4275544043,2.4275544043,2.4275544043,1.3866319094,2.4275544043,2.4275544043,2.4275544043,1.6324002211,2.4275544043,2.4275544043,0.0962198348,3.8433930481,3.8552619629,1.3493894257,3.0384932997,2.5201542623,3.0194358342,3.4639183197,3.0189963527,3.0415073303,2.0760567562,2.4275544043
23,6,4,0.2944852288,1.3530210033,400,Non-elitist,1.3530210033,1.3530210033,1.3530210033,1.3530210033,1.3530210033,1.3530210033,2.4153557752,1.6264283145,1.3530210033,1.3530210033,1.3530210033,1.3530210033,1.3530210033,1.3530210033,1.3530210033,1.3530210033,0.2944852288,1.3530210033,1.3530210033,1.3530210033,2.3559466432,2.3085576441,2.5272589411,1.9252446535,1.3215858463,1.2804128458,1.2803270544,1.2797432278,1.2789539226,1.2850712294,1.3530210033
23,6,5,0.1648453654,1.6612895401,900,BFGS,1.8845761613,1.8845761613,1.8845761613,1.8845761613,1.8845761613,1.8845761613,1.8845761613,1.8845761613,1.8845761613,1.9071540216,1.8845761613,1.8845761613,1.8845761613,1.8845761613,1.8845761613,1.8845761613,0.9811543646,1.8845761613,1.8845761613,1.8845761613,1.8845761613,2.0623433224,1.7936377328,1.7213925237,0.2775666567,1.6823049021,1.7942133983,1.4433001074,1.6612895401,1.8330317126,1.8845761613
23,6,6,0.1029140903,1.3982346184,400,Non-elitist,2.5426939659,1.3982346184,1.3982346184,1.3982346184,0.1029140903,1.3982346184,1.8958204829,2.0492552416,1.3982346184,1.3982346184,1.5268008322,1.3982346184,1.3982346184,1.3982346184,1.3982346184,1.3982346184,0.7565977552,1.3982346184,1.3982346184,1.3982346184,1.3982346184,1.3982346184,1.3982346184,1.5353315767,1.4423832665,1.3982346184,1.3946089517,1.3942753331,1.4017500015,1.4012513083,1.3982346184
23,6,7,0.1432577568,1.3357657292,900,BFGS,2.581382402,1.810147057,1.810147057,1.810147057,1.810147057,1.810147057,2.5222735251,1.810147057,1.8621961872,1.810147057,4.0074566102,1.810147057,1.810147057,1.810147057,1.810147057,1.810147057,1.810147057,1.810147057,1.810147057,1.3650599728,0.3828798584,1.1132566132,1.810147057,1.810147057,0.636277857,0.6919181633,1.1599529954,1.396225551,1.3357657292,1.2820355946,1.810147057
23,6,8,0.1546912694,1.44125108,900,BFGS,1.9551646428,3.0555368456,1.9551646428,1.9551646428,3.2617501585,1.9551646428,1.9551646428,1.9551646428,1.9551646428,1.9551646428,1.2140884876,1.9551646428,1.9551646428,1.9551646428,1.9551646428,1.9551646428,2.8068155882,1.9551646428,1.9551646428,3.2617501585,1.9551646428,1.9551646428,1.9551646428,0.8391899271,1.9551646428,0.8261161049,0.5966789879,1.5840601371,1.44125108,1.9551646428,1.9551646428
23,6,9,0.0289184743,0.2768234003,900,BFGS,0.1443951497,0.1443951497,0.1443951497,0.1443951497,2.6965852917,1.0618731806,0.1443951497,0.1443951497,0.1443951497,0.1443951497,0.1443951497,2.3056784118,0.1443951497,0.1443951497,0.1443951497,0.1443951497,0.1443951497,0.1443951497,0.1443951497,0.1443951497,0.1443951497,0.1443951497,0.1443951497,0.1443951497,0.1443951497,0.1443951497,0.1443951497,0.3222159152,0.2768234003,0.2256977946,0.1443951497
23,6,10,0.0489505689,1.153394152,900,BFGS,1.2191084002,1.2191084002,1.2191084002,1.2191084002,1.2191084002,1.2191084002,1.2191084002,4.1228328048,1.7674608921,1.2191084002,1.2191084002,2.1334031784,1.2191084002,1.2191084002,1.2191084002,1.2191084002,1.1596371741,1.2191084002,1.1613292233,1.1541890274,1.2191084002,1.1502201071,1.1532235671,0.7643538944,1.2191084002,1.1553639491,1.1572024795,1.1530979539,1.153394152,1.1640572231,1.2191084002
23,6,11,0.4107146715,1.7738046859,900,BFGS,1.9140527109,1.9140527109,1.9140527109,1.9140527109,2.2644956143,1.9140527109,2.377098928,1.9140527109,1.9140527109,1.9140527109,1.9140527109,1.9140527109,1.1508913826,1.9140527109,1.9140527109,1.9140527109,2.931193105,1.8736320566,1.9140527109,1.8480203269,1.8175010147,1.9140527109,2.931193105,2.931193105,2.931193105,1.9218783117,2.095413123,1.6061315273,1.7738046859,1.7645876756,1.9140527109
23,6,12,0.0776919185,2.5368084899,900,BFGS,2.9654639501,3.1120821263,2.9654639501,2.7360548149,2.9654639501,2.3543396328,3.0904115985,2.9654639501,1.7617483009,2.9654639501,2.9654639501,2.9654639501,2.9654639501,2.9654639501,2.9654639501,2.9654639501,3.1439413836,2.9654639501,2.9654639501,2.9654639501,1.7945729152,1.8713008663,2.8635094874,1.8558897447,2.8636211001,2.9381182607,1.5605653711,1.7762232752,2.5368084899,2.7455395968,2.9654639501
23,6,13,0.2444463573,1.7100972889,900,BFGS,1.7101635329,1.7101635329,1.7101635329,1.1021596542,1.7101635329,1.7101635329,2.0611033804,1.7101635329,1.7377945273,1.7101635329,1.7101635329,1.8524510534,1.8729945512,1.7101635329,1.7101635329,1.7101635329,1.7101635329,1.7101635329,1.7101635329,1.7101635329,1.7101019155,1.7101635329,1.2725356401,1.7053772975,1.6825642581,1.6805495531,1.7099441487,1.7101635329,1.7100972889,1.7101615664,1.7101635329
23,6,14,0.3403180816,1.7944098906,900,BFGS,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,2.4355642973,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.6563440413,1.1942160894,1.9119943925,1.5134037688,1.7944098906,1.7657663987,1.6563440413
23,6,15,0.3938935055,1.0976378752,900,BFGS,2.5424769899,2.5424769899,2.5424769899,2.5424769899,0.9785823075,2.4996857775,2.3105673712,2.5424769899,2.0296422515,2.5424769899,0.4944221629,2.5424769899,2.5424769899,2.5424769899,2.5424769899,2.5424769899,3.607505295,2.5424769899,2.5424769899,2.5424769899,2.5424769899,2.5424769899,2.5424769899,2.5424769899,3.161294576,1.5704320066,1.4531575216,1.1485327478,1.0976378752,1.6094359297,2.5424769899
23,6,16,0.1349272345,1.5342085041,900,BFGS,1.737448761,1.327511696,1.327511696,1.327511696,1.327511696,1.2022210633,1.327511696,1.327511696,1.327511696,1.327511696,1.327511696,1.327511696,1.327511696,1.327511696,1.327511696,1.327511696,2.2437754537,1.327511696,1.327511696,2.3445075409,0.2695684091,1.204011544,1.327511696,1.8315717423,0.1349272345,1.5776936283,1.3702949004,1.2800076202,1.5342085041,1.6355081581,1.327511696
23,6,17,0.4177098864,2.2479129549,900,BFGS,2.2479155902,2.2479155902,2.2479155902,2.2226730687,2.2479155902,2.2479155902,2.2479155902,2.2479155902,2.2479155902,2.2479155902,2.2479155902,2.2479155902,2.2479155902,2.2479155902,2.2479155902,1.6692670357,0.761305944,0.7529003834,1.9085315517,2.2244200997,2.2479129549,2.2479129549,2.2479129549,2.2479129549,2.2479129549,2.2479129549,2.2479129549,2.2479155902,2.2479129549,2.2479129549,2.2479155902
23,6,18,0.4900065352,2.0410958118,900,BFGS,1.9998275541,2.0411189132,2.0411189132,2.0411189132,2.8513228537,2.0411189132,2.0411189132,2.0411189132,2.0411189132,2.0411189132,1.6571479174,1.8937313243,0.6831568187,1.4474265063,2.0411189132,2.0411189132,1.1765173565,2.0411189132,2.0411189132,1.3126291365,2.03747578,1.9758780744,1.3933096543,0.4900065352,0.7663542693,1.841357216,1.0415547725,2.0404839207,2.0410958118,2.0411124946,2.0411189132
23,6,19,0.2329356624,1.3395005406,900,BFGS,1.182177176,1.3395114047,1.3395114047,1.4257722631,1.3395114047,1.3395114047,1.3395114047,1.3395114047,1.3395114047,1.3395114047,1.3395114047,1.3395114047,1.3395114047,1.3395114047,1.3395114047,1.3395114047,2.0981246397,1.3395114047,1.3395114047,1.5017017737,1.4776963488,1.5759871249,1.3134932159,1.3395005406,1.3395005406,1.3395005406,1.3395005406,1.3395005406,1.3395005406,1.3395005406,1.3395114047
23,7,0,0.2098516368,0.7966463473,900,BFGS,2.2311504063,2.2311504063,0.5002694152,2.2311504063,1.7006952034,1.7675609857,2.2311504063,2.2311504063,2.6659641172,2.2311504063,2.2311504063,3.7833108009,2.2311504063,2.2311504063,2.2311504063,2.2311504063,2.2311504063,2.2311504063,1.2788625502,0.2295951314,2.1880483067,2.2311504063,1.6573555711,2.0636107418,1.5259722003,0.615292423,1.0379856612,2.2311504063,0.7966463473,1.3757746953,2.2311504063
23,7,1,0.262950513,1.018800727,900,BFGS,2.3235058044,2.9501077864,2.3235058044,2.1198642059,1.4866557282,0.6220074853,2.3235058044,2.3235058044,1.8129667784,2.0140689922,1.7601274317,6.2174792403,3.3526627981,2.1141241893,2.3235058044,2.3235058044,2.3235058044,2.4730759745,1.2030017522,2.3235058044,1.6628740974,1.0976270064,0.8397295695,2.1284157993,1.856026051,1.1182461788,0.5247663172,0.5790730176,1.018800727,0.9914642445,2.3235058044
23,7,2,0.2249725767,1.3636093905,900,BFGS,3.1938390469,2.507336073,2.507336073,2.507336073,1.2415143479,2.685014529,2.507336073,2.507336073,2.507336073,2.507336073,2.507336073,2.3334998347,2.507336073,2.507336073,2.507336073,2.507336073,2.507336073,2.507336073,2.507336073,1.5983876039,1.1809953748,2.507336073,1.3191601486,1.3281117638,1.6694973001,1.6372340798,1.2813135486,1.4570255412,1.3636093905,1.9357325093,2.507336073
23,7,3,0.207673359,0.5867432995,900,BFGS,1.9610443018,0.8547564175,1.2316387035,2.1588726914,1.0806395449,1.8194411041,0.8547564175,2.1441650896,0.847098078,0.8547564175,0.8547564175,3.4494860096,0.8547564175,0.8547564175,0.8547564175,0.8547564175,0.8547564175,0.8547564175,0.8547564175,0.8547564175,0.8547564175,0.8547564175,0.7550423039,0.7217550206,0.5604066488,0.7463350462,0.8547564175,0.8547564175,0.5867432995,0.6231877979,0.8547564175
23,7,4,0.1904567429,1.4817779878,900,BFGS,3.4435982621,2.3121683648,0.7375929775,1.8495363964,2.5044379221,2.1631446338,2.6817867125,2.6817867125,1.843827389,2.6817867125,2.6817867125,1.941284769,2.6817867125,2.6817867125,2.6817867125,2.6817867125,2.6817867125,2.6817867125,2.6817867125,2.6817867125,1.0465840191,2.1489686425,1.1146735727,0.5469305535,2.6817867125,0.4898201934,0.892786374,0.9636035243,1.4817779878,0.9181562757,2.6817867125
23,7,5,0.1896985572,1.8011408784,900,BFGS,2.2500280795,0.4724297085,1.0735086004,1.5101316995,0.4724297085,1.986166973,0.4724297085,1.2303768621,1.46953273,0.4724297085,0.4724297085,3.0391120579,0.4724297085,0.4724297085,0.4724297085,0.4724297085,0.4724297085,0.4724297085,0.4724297085,2.191806894,1.0272053118,2.9960096491,1.6442211471,1.4821247555,1.6218429233,1.58826291,1.4235312594,1.0042911697,1.8011408784,0.7831766535,0.4724297085
23,7,6,0.3645506755,2.0090084816,900,Non-elitist,4.0302280194,2.0090084816,0.8509340956,2.2712707044,1.1842776059,0.6608750135,2.0090084816,2.0090084816,0.8351484869,2.0090084816,2.0725050836,1.948580394,2.0090084816,2.0090084816,2.0090084816,2.0090084816,2.0090084816,2.0090084816,2.0090084816,2.0090084816,2.0090084816,2.0090084816,2.6383252423,1.7975894026,1.8405649045,2.0090084816,1.9427938576,1.9029852557,2.0090084816,2.018364913,2.0090084816
23,7,7,0.0845153403,0.1071774003,900,Elitist,2.3933918875,0.3070011253,0.3070011253,0.3070011253,0.3070011253,2.4604897852,4.4127908056,1.8748808042,1.2551730085,0.3070011253,0.3070011253,4.5696785925,1.3659731937,0.3070011253,0.3070011253,0.3070011253,0.3070011253,0.3070011253,0.3070011253,0.3070011253,0.3070011253,0.3070011253,1.9452268389,0.3070011253,0.3070011253,0.3070011253,0.6454151336,0.3070011253,0.1071774003,0.3070011253,0.3070011253
23,7,8,0.273115829,1.4995679246,900,BFGS,1.6932142446,1.6932142446,7.6368164811,1.3032887687,0.6313051487,1.6636144057,1.6932142446,1.6932142446,1.5815696592,1.6932142446,1.6932142446,0.7999248907,1.6932142446,1.6932142446,1.6932142446,1.6932142446,1.6932142446,1.6932142446,1.8384241495,1.1920199628,1.5282081644,0.684106464,1.080132019,1.5247879273,1.5112204274,1.6932142446,1.0495107095,0.3839623082,1.4995679246,1.5681029243,1.6932142446
23,7,9,0.1307458425,0.7392231598,900,BFGS,2.9934965365,1.3937300947,1.3937300947,1.2951832262,1.3937300947,2.4105624575,1.3937300947,1.3937300947,1.4635029033,1.3937300947,1.3937300947,1.1813254987,1.5923316236,1.3937300947,1.3937300947,1.3937300947,1.3937300947,1.3937300947,1.7282970847,1.3937300947,0.3599455323,1.3937300947,0.3897946115,0.2179286111,0.2675036485,1.3589983429,0.2936746273,0.406944038,0.7392231598,0.4342447717,1.3937300947
23,7,10,0.1735200416,1.1697709057,900,BFGS,5.3091508804,2.8410719995,1.3634479803,1.3634479803,2.1923599297,0.9654509285,1.3634479803,2.7064314651,1.9163452796,1.3634479803,1.3634479803,1.8171012061,1.1590414969,1.4904226812,1.3634479803,1.3634479803,1.3634479803,1.3634479803,2.0113654893,1.3634479803,0.922308022,1.5094859218,0.2396720124,0.6480108522,1.3634479803,0.8051198282,0.5731016426,1.3542673503,1.1697709057,1.363437783,1.3634479803
23,7,11,0.2740492651,1.4846214896,900,BFGS,2.2759441503,2.3884080069,1.5657871699,1.7925183188,1.6446398804,2.3884080069,3.1705190543,2.3884080069,2.9324709163,2.3884080069,2.3884080069,0.7125362298,0.8101996175,2.3884080069,2.3884080069,2.3884080069,2.3884080069,2.3884080069,2.3884080069,2.3884080069,1.540426511,1.5003442477,1.636545197,1.6414886156,1.2354028935,1.3944801672,0.9079465122,1.2748482864,1.4846214896,1.4077661442,2.3884080069
