fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,optimal_budget
12,2,4,3,0.6546181425009823,0.2790578183772431,0.6666666666666667,0.9451131751230435,0.5713844355978706,0.15083030269593414,0.36020508642432025,0.0010942943609086326,0.0,0.0,0.32142857142857123,0.4230769230769229,0.2374051069703243,0.0,0.35059580169278415,0.4485087893505819,0.3490981142000398,0.0,0.3261757432821494,0.5208732521598134,0.3600225725176571,0.5142526216029566,0.3651298556333335,0.4392480207946514,0.36672734220357184,0.5737191415717273,0.34542441817818825,0.5168839047571412,0.3843642297480315,0.5898045980062978,0.9255533199195176,0.24175940785148747,0.9589041095890414,0.7619047619047619,0.7239572714842726,0.768299030715772,0.8970141563215005,0.25842246840227984,0.8948043199761239,0.27541114373957815,0.23650688738822287,0.3111132397769633,0.26019940794527224,0.29933096279762633,0.2635034982561151,0.2663704539096428,0.24193026383373692,0.3101878422480594,0.3392747000612561,0.2928436383177492,0.31325152530510747,0.31298659887532687,0.3188417980653243,0.3044847884689645,0.23107584408760815,0.21632884533522684,0.21097082411983806,0.39647482464063655,0.42004471547126776,False
12,2,5,3,0.6167565883866659,0.24173214848104968,0.6666666666666667,0.7200866712042175,0.47729436727973046,0.08597951771611839,0.08445727730194387,0.0003881381398749918,0.0,0.0,0.5,0.5384615384615385,0.29629629629629634,0.0,0.3423053062664505,0.302578177671591,0.34415939523032346,0.0,0.20056211532259727,0.27840102808302314,0.3543473200708265,0.4273377264498279,0.3525709401738024,0.2851581327007029,0.3566423151077829,0.4152405420756402,0.2134296296419697,0.26286876658013425,0.3698700254840712,0.5020537275049257,0.8832997987927569,0.2745225401903831,0.9748858447488585,0.4285714285714286,0.7265177161240755,0.7165993300107729,0.8085683852311562,0.3991363407783879,0.5907530304378669,0.22877004150145852,0.2046043410477233,0.1780618542772658,0.24791155246558064,0.24169733706672333,0.26330707848958307,0.27862022717950125,0.2819581244649995,0.22599938531654104,0.26694519543758916,0.2787485169048255,0.29369952864352983,0.29077847520902755,0.2504020066023643,0.27230172999511676,0.2178482685952531,0.17494777619742422,0.11110587532376252,0.3265553330035461,0.32185808346815853,False
12,2,6,3,0.9776783393707551,0.954594028952884,0.3333333333333333,0.8806645895715017,0.0,0.2931458339758476,0.8716143367617185,0.0013882212758733869,0.0,0.0,0.35714285714285715,0.4615384615384617,0.24338624338624326,0.0,0.4160379115719355,0.42881430725106484,0.2697978698253949,0.0,0.4344334632308616,0.5127893758526734,0.3302178625353336,0.6247501619111127,0.4340660541500143,0.4252246131138177,0.2973325208992178,0.6582927137705656,0.45382988076775466,0.5124085536255196,0.3608676391739259,0.3889457823023035,0.9778672032193162,0.07159041077954094,0.9337899543378996,0.38095238095238115,0.6903120097231872,0.6887835912989608,0.9045716756759806,0.34046692235170795,0.996950848121641,0.21215753823006608,0.25976178951548046,0.3008327357254041,0.3509347181629161,0.22735800520229504,0.2101406035540807,0.17941907413198932,0.20942680525878365,0.19355357489624145,0.18381922170050102,0.26349899920308373,0.24969381170483168,0.24475552889875668,0.2994464160212668,0.30421888519365103,0.23340105640562725,0.25596920997617234,0.23068922975537298,0.41589719702299804,0.45171640038977506,False
12,2,7,3,1.0,1.0,0.3333333333333333,0.7072813215792673,0.4801768258995915,0.6441282501141824,1.0,0.0006745433967540531,0.0,0.0,0.39285714285714285,0.5,0.24888888888888888,0.0,0.512724779954919,0.3999436946485695,0.2650527975154535,0.0,0.42121229096801704,0.40259753831306644,0.19889934870617632,0.42710290231298664,0.5217900438251484,0.38496922998219885,0.2789121816978448,0.40273657828132237,0.4333152283158105,0.3888849526599336,0.2169960358212616,0.2247363639536153,1.0,0.2609492102290653,0.9543378995433792,0.23809523809523814,0.6794209059356238,0.710136984837261,0.8591983604227064,0.3691850768683842,1.0,0.2324239851801238,0.24346649066647516,0.21502456828459737,0.37263515863484437,0.23754446588100123,0.21131535984031424,0.2575286122153278,0.27081319439336454,0.28072297562120496,0.2922332739817822,0.2809276262722362,0.2933570382055698,0.3173848332085806,0.32634277604467904,0.27126190595305594,0.30916587829694003,0.19477170318595605,0.17377518436775696,0.4036485367508227,0.35073710173951833,False
12,2,8,3,0.7201747337115978,0.4396852623792432,0.3333333333333333,0.7311826434842498,0.4233521168636997,0.02586200440284621,0.11596393365936745,0.002147010338921771,0.0,0.0,0.7857142857142856,0.7307692307692306,0.3632019115890085,0.0,0.5069506656976503,0.5179927885145259,0.4288292211759521,0.0,0.49346890546028044,0.6119586371022332,0.43570442359286377,0.4966948851047661,0.5182165063419213,0.508986960358365,0.4433417707518147,0.5532754888173201,0.5087766932315744,0.60741185704985,0.45594056217279993,0.3820414424118903,0.9114688128772639,0.39150035753602325,0.993150684931507,0.4285714285714286,0.715167513425705,0.4954370831732202,0.7532500167346415,0.5910610882670604,0.8198270314722691,0.26069239203602984,0.24594379704156044,0.2554365007987869,0.2527726094294249,0.22577697478656314,0.22617330454237783,0.23871522763825165,0.32763723931818434,0.2949382881900199,0.27111474425142457,0.3449314945924926,0.2897292923473044,0.29367785150519593,0.2880799517670616,0.2689516852230831,0.3143031437540246,0.22481200528398343,0.18311255822569197,0.4616633520456515,0.4328109201007609,False
12,2,9,3,0.8045229463921357,0.5971115194564249,0.3333333333333333,0.7631072965593468,0.4553683862365586,0.01903465681263702,0.3428226541882882,0.008941334680816015,0.0,0.0,0.5714285714285714,0.6153846153846154,0.30234315948601653,0.0,0.2219266774698403,0.36456267214042715,0.3738760356419406,0.0,0.20155994192563165,0.4430092593966972,0.38655514796525026,0.26717954148877077,0.22259344298072936,0.3388011680451726,0.3766627816532471,0.2360615727237878,0.20425862559289265,0.4216185489767924,0.3917961404294548,0.31184345184822915,0.951710261569417,0.9999999999999999,1.0,0.33333333333333326,0.6731007182013675,0.7979243733497547,0.9247753776481028,0.26109076682743926,0.9261354782736353,0.2917530625660476,0.22036672789021305,0.18099902369941834,0.3013407276766568,0.26073671860308195,0.24250870165148267,0.26744516352269654,0.23622116926347675,0.2916035770920391,0.2814251118840232,0.278262808480279,0.28373704655548676,0.28259017602477793,0.2685674608290075,0.2815058052150303,0.27212286350594556,0.21557509236155986,0.16121927335454725,0.40369925365900483,0.3539719024077461,False
12,2,10,3,0.951338479550569,0.8945005436033613,0.3333333333333333,0.7339490357459262,0.7266618723235109,0.12546932474093567,0.2671181259978337,0.000964100693344177,0.0,0.0,0.6071428571428574,0.46153846153846145,0.40388007054673736,0.0,0.5791181667756404,0.5783078808346962,0.5703682995356063,0.0,0.5601126883417008,0.6364533005941251,0.5429066212163951,0.8932991490666957,0.5981608069878628,0.584352592484533,0.5947015320134361,0.8848330129615665,0.5786121903056356,0.641082236848592,0.5704946215143571,0.687249604488656,0.9657947686116705,0.2814812359887606,0.9657534246575344,0.33333333333333326,0.6912781823467187,0.7186511270060709,0.7442413094867667,0.33905672999822506,0.8971683099127765,0.239410220723985,0.31648123324286925,0.2535843944162486,0.3247262069395409,0.2043327233037315,0.2232172511361558,0.318054906848363,0.3074768627009891,0.29098554932314863,0.2511302024467159,0.23726414155338574,0.23967976934153723,0.3024144656758809,0.37548787374771103,0.4809093358868056,0.3178093610984807,0.27147644307156227,0.24495957715300942,0.43521650832983594,0.41065293569850503,False
12,2,11,3,0.6106461203309849,0.23884240283971586,0.3333333333333333,0.8055891836547251,0.48157468832673683,0.11152218197077927,0.07554929009317732,0.00023500875640814327,0.0,0.0,0.6428571428571428,0.42307692307692324,0.45272601794340916,0.0,0.1726170424325728,0.3852826539738259,0.32148122562445547,0.0,0.15351023726312085,0.4077514284797119,0.2357717384703144,0.1311981336607584,0.16301377358064684,0.35239216893727043,0.3155629398586276,0.12660209811923018,0.1484033976613197,0.3787619090396261,0.23343187220140338,0.8145651666030802,0.8832997987927569,0.21844360704750615,0.9589041095890414,0.5714285714285714,0.6410527047505201,0.7968683523062783,0.9120197504029423,0.25831185739495627,0.797142060309206,0.2730081610888125,0.2172449184664699,0.1768589243690542,0.3098282422286484,0.2186780076127659,0.2767561650445742,0.2499909614113162,0.2524365507695811,0.26961537623289566,0.292176233128681,0.2748691234611013,0.3159311128296588,0.2808354007938719,0.2739381819415706,0.2977326517058117,0.2180316528624343,0.1502574770905445,0.12576860430697473,0.37304514401829697,0.3673288484569713,False
12,2,12,3,0.6454695467829809,0.2595806868002684,0.3333333333333333,0.9483142360472515,0.47489175056963817,0.06016918104235832,0.07903226905708867,0.0005545018246237917,0.0,0.0,0.42857142857142866,0.6923076923076921,0.19753086419753096,0.0,0.46794426222259533,0.5884572153826848,0.3679075707117567,0.0,0.3225912003922625,0.47044516414507265,0.35775419793720786,0.5402221253479826,0.481362041532124,0.5821131522599179,0.3865175424028416,0.5170291111575267,0.33952878716756696,0.46369989378649334,0.37897395108701337,0.802354591126436,0.8933601609657952,0.36271002517807616,0.9748858447488585,0.8095238095238098,0.808890569245696,0.6557968389950268,0.7048023195253733,0.5437815275525064,0.7092390845543213,0.2445215062330947,0.2495679600046853,0.3203330974730463,0.2323214880020364,0.24042325455410457,0.2766457756293261,0.2368749256640084,0.23578208771215564,0.27699724359477323,0.3183203953478937,0.28570926896753374,0.31479049696530675,0.3232804583904826,0.29517194383980394,0.31223342772152846,0.3213682802408225,0.2562894960599942,0.20961797109711677,0.48631716350908144,0.4323223489421747,True
12,2,13,3,0.5997706639000944,0.2607806421774991,0.3333333333333333,0.8338773989834973,0.5111012310927489,0.005566333540415168,0.07482952947117147,0.006647236327293337,0.0,0.0,0.5,0.5769230769230771,0.2790515383107976,0.0,0.723732447099463,0.6054099291246116,0.40147260596055157,0.0,0.6837231720269584,0.6311842547418172,0.32894657058887544,0.5887136990116808,0.732144930428127,0.6008118765742099,0.4216610431694753,0.572356288108514,0.695486681809959,0.6272358244558253,0.35449340893930087,0.6951739596913757,0.8752515090543262,0.5172657386799475,0.9771689497716897,0.5714285714285714,0.4752665542927972,0.5545148822962229,0.5904734606095304,0.5808803198851071,0.6829504552879639,0.2628268270403087,0.33762179582857954,0.28230170420175155,0.4502417329039055,0.22207199734240074,0.25691748003958453,0.26575791514335434,0.3144362366255781,0.27818829616884205,0.28413090219302556,0.28448947895608406,0.2727614516578543,0.3018897356768425,0.29285423143406425,0.3564955087215093,0.3981085907100168,0.3708744514478742,0.2251317291519952,0.5601212612271469,0.549362178118349,False
12,2,14,3,0.4496937660612741,0.034197313503414546,0.3333333333333333,0.9243350890019852,0.5027057122385479,0.005706121491678867,0.036924316768425426,0.003145100910799165,0.0,0.0,0.42857142857142866,0.19230769230769218,0.4780578898225958,0.0,0.1770621384175426,0.1817293323194089,0.2660436188634363,0.0,0.11015781530683955,0.20375617720232064,0.2646224692867021,0.11331395330303806,0.16632335394488706,0.13472915193189228,0.2579023463200235,0.07514299792251755,0.10012304469959621,0.15916777892382994,0.25912938679055686,0.6692203980487883,0.8611670020120727,0.3115254222961427,0.9840182648401827,0.523809523809524,0.6321153740370407,0.7449001835271609,0.9066700063071397,0.289153938584542,0.6785000050114056,0.2619692334917556,0.22814614433952168,0.26961500963848795,0.28918132529602436,0.2067967763946942,0.37646734248263924,0.26556782850536725,0.31591982442796746,0.39726797209350645,0.357563608746121,0.3007750724621343,0.3546574867598677,0.32691662998092386,0.3433222050088993,0.5520463516035318,0.3153409064331816,0.2592936287549844,0.2084194320319271,0.5088065077304367,0.5082509403348163,True
12,2,15,3,0.613938289205114,0.2213116568156951,0.3333333333333333,0.8729656517852729,0.4445819228863256,0.06571470322895048,0.05829567506260606,0.00034032301373970947,0.0,0.0,0.39285714285714285,0.3076923076923077,0.35343915343915344,0.0,0.22455421111573837,0.3139909046868792,0.3395395754398116,0.0,0.2073585481986805,0.34034428600378575,0.3440058665769419,0.32933224862247634,0.22928556851890614,0.2901835511816251,0.3460917372811836,0.33278273625870725,0.21559313719993428,0.32078782075090617,0.35495070859558825,0.5882193891858103,0.8873239436619721,0.2745225401903831,0.9360730593607308,0.4285714285714286,0.7193297379870436,0.7162669121248051,0.8895438452312855,0.37948200476714455,0.7536350952265858,0.20552765723692976,0.18329651046169812,0.1658225882596009,0.2458572028594353,0.22784367960981838,0.25958338022788463,0.2737082232964115,0.2603575760436702,0.21673402246112944,0.2545866895128785,0.24893758191368395,0.26815780603817424,0.26379846461259676,0.2629365684767749,0.2825973866338178,0.2137663943595436,0.15555970145603165,0.12181387948932765,0.33904128084289875,0.3160628613411278,False
12,2,16,3,0.7071661586170572,0.36422315880828926,0.6666666666666667,0.7720180001798658,0.4017739506681489,0.04751028870485705,0.3681921420159986,0.0037874057785279875,0.0,0.0,0.5357142857142856,0.46153846153846145,0.3580246913580246,0.0,0.22625966089998184,0.5440185174962615,0.5570217281274434,0.0,0.17037695423796773,0.5288863750069239,0.5926571894226531,0.45853918554320217,0.23935584542189614,0.5339336152685984,0.5668660777398717,0.4436629579578284,0.18501753711208496,0.519603746444838,0.6036065198159175,0.4541327191592459,0.9215291750503021,0.121962314174353,0.9863013698630139,0.7142857142857142,0.4558003116685825,0.5111609521533058,0.6702564588240881,0.5495706500225819,0.8597468529388489,0.24611830990207376,0.2080455195715899,0.22356544170564083,0.22921102023366952,0.24998290116404867,0.20725077122363048,0.23409383073776227,0.2475894238650528,0.25413874077043325,0.221212846008019,0.2331922421249343,0.2249443932852847,0.23726464123442323,0.2860546654329487,0.2956944293204648,0.38283130892459094,0.36161605099533844,0.24496576769701886,0.44462494133043257,0.47444588364547985,False
12,2,17,3,0.6366266266485483,0.2254549647650109,0.3333333333333333,0.8910374090738986,0.4662937186111941,0.07312319579130261,0.10578112425710959,0.0006213648192135333,0.0,0.0,0.35714285714285715,0.34615384615384615,0.30234315948601664,0.0,0.2944917647565273,0.3324239880325004,0.18653306626720623,0.0,0.26587688451430347,0.376196311636366,0.25951417894769424,0.38565972259061,0.3027373283156604,0.3130139245945659,0.19847883621868345,0.36779493478280223,0.2763068984607999,0.3598224132462713,0.27393963612935146,0.4774534246907369,0.9034205231388334,0.3196274536152369,0.9634703196347033,0.4285714285714286,0.7553088968799282,0.537628587600901,0.8172576009842017,0.568246534445263,0.8581688724955532,0.20881904725271905,0.21601466198757496,0.21848283160218845,0.23857985806997067,0.22899005051390767,0.26455836894538676,0.26219366860013393,0.25862001716173433,0.2766436524307402,0.3033076721725702,0.263773395307959,0.32491166502085156,0.31291936650475016,0.3203582032403844,0.26189155090096095,0.2587670214582085,0.2372426836228173,0.12939144509879735,0.35935278417593297,0.32859252958373486,False
12,2,18,3,0.6048742309350751,0.2248345533325006,0.3333333333333333,0.931568236806134,0.4497590330027515,0.013728547803436403,0.03290585445624923,0.0010986867428550906,0.0,0.0,0.6071428571428574,0.3846153846153846,0.45598845598845605,0.0,0.334855767717811,0.35699082136558746,0.2785051124005684,0.0,0.28221325229733163,0.3346849751142935,0.23905324642614856,0.23063808017552212,0.33501120952473734,0.32859345905508,0.2786544174515486,0.208264046718023,0.28521377723352487,0.3068902579093521,0.24253268277151596,0.5503470066109553,0.8571428571428575,0.24175940785148747,0.9383561643835617,0.33333333333333326,0.860026520244231,0.7768127325852703,0.8951448027103478,0.35214139205103656,0.7287488309001018,0.2015564058382742,0.22445428981162935,0.27989128362652915,0.2637849684527655,0.22372619451891945,0.28620736433117777,0.2674572192000706,0.23360526446785543,0.3047547678266398,0.32726433333305593,0.3033019788921269,0.27528774514105975,0.27781878216593364,0.2727914442203516,0.27963028296832176,0.22244645609358532,0.1698671501983457,0.1700244418136828,0.3229488058679173,0.342705885755592,True
12,2,19,3,0.6374433590440902,0.2465297779524593,0.3333333333333333,0.8523412873994114,0.5574310935266694,0.0471188025611923,0.07279041515539698,0.0006706965499443877,0.0,0.0,0.7142857142857144,0.6538461538461537,0.36197774128808613,0.0,0.5775484912388693,0.5493058017642831,0.41675515956062226,0.0,0.44385271910050983,0.5398483873517317,0.4488976033202565,0.2723064416434333,0.5826659417069922,0.5320708150285681,0.4198685712025578,0.3260130631307536,0.45384701930787263,0.5261160567889478,0.4581823416033525,0.7261463088517819,0.9034205231388334,0.34477640541690957,0.95662100456621,0.523809523809524,0.8282180616757708,0.5592428502931366,0.6882682538031674,0.6529875237265692,0.8957739217414638,0.2668856211799699,0.2826359207558702,0.27970560751041856,0.44261073801436424,0.2249962655293313,0.26776424179207986,0.3034983325127183,0.3171674674782873,0.2682203152475001,0.26857450870461413,0.31296788726136476,0.29222813414963417,0.30182939217667865,0.27420139201010957,0.27395846267643403,0.3548359778300967,0.24013087309721567,0.11333103010807541,0.47857348190628796,0.4491850273661217,False
12,3,0,3,0.9901153711416308,0.9799932699162897,0.3333333333333333,0.8866160061060874,0.8273313044895025,0.33512015016329955,0.22318397136285334,0.000229254744529897,0.0,0.0,0.5714285714285714,0.4615384615384617,0.3809523809523808,0.0,0.5113778771520159,0.47951068190291024,0.2034179412117929,0.0,0.43279384179511393,0.5433001491180867,0.2785021874414615,0.5320166425555861,0.5236536628708723,0.47154573670227834,0.22648978259163732,0.548748129096003,0.4490918995272115,0.5383540134556672,0.3045692704555304,0.6151143770421275,0.9436619718309864,0.05700268668879588,0.9337899543378996,0.38095238095238115,0.7731747972316527,0.5922171925434281,0.8226691369724944,0.5608435016308506,0.974117904000035,0.2556797354994529,0.22541758168968493,0.20501889073791763,0.2789608097788191,0.2097235682040624,0.2202924145514287,0.2514890648338493,0.2621958225977984,0.19829875578849762,0.23998529929211948,0.2626436442892705,0.27201991516394064,0.2732224000785299,0.2666281659992196,0.26468752055989025,0.20811229270257894,0.1140735741473975,0.09474282243683285,0.306374057426436,0.33157398427623863,False
12,3,1,3,0.7625726814784048,0.44415042389013853,0.6666666666666667,0.7532924223528306,0.4382791277931836,0.02033765206511215,0.21574012399877654,0.005223063335844068,0.0,0.0,0.5357142857142858,0.6153846153846154,0.28269085411942557,0.0,0.2816998443185421,0.39092384013558923,0.3699743226841665,0.0,0.26755569716331185,0.41019104011032725,0.36246772169921915,0.456400767705869,0.2940764667393408,0.3774380399819118,0.3836806835831826,0.46358624344655475,0.28266256655269845,0.4000174919606363,0.380522114359412,0.6691789090770732,0.9436619718309864,0.21304330885235728,0.9315068493150686,0.4761904761904763,0.7489381725483415,0.8350753530434325,0.8924842075445866,0.30920076278288283,0.9640201565285522,0.2717250167444434,0.232133896464549,0.25317575889121907,0.27406137333013164,0.2828527566978607,0.25794162657168834,0.275561602997659,0.276758590081057,0.3173593881331995,0.2761822351133779,0.3006256781571631,0.3001572683259105,0.3087766872679355,0.29152501726181257,0.295172489817144,0.2009156754749743,0.18757478333121885,0.14233520474309508,0.3756651617547832,0.3760860640259208,True
12,3,2,3,0.9728771137883794,0.9451553976966949,0.3333333333333333,0.7756827462789058,1.0,0.27213667277275505,0.5562253859088364,0.0009213891387133373,0.0,0.0,0.49999999999999983,0.6153846153846152,0.26303854875283444,0.0,0.34272643281035986,0.3306113403945312,0.22923005564224708,0.0,0.36932689846472366,0.36993063093191614,0.2247503512280069,0.5078369264223888,0.3570721330715586,0.31921690181183726,0.2497275783533196,0.521522255165447,0.38577022486396784,0.36267959030045244,0.25091107936572754,0.6170042358906866,0.9476861167002014,0.29612254373806896,0.947488584474886,0.38095238095238115,0.7607993900189984,0.7107260091168826,0.8806854762632536,0.37242893762268764,0.9226296955880107,0.25706051187981205,0.27574684605472966,0.23167539098861897,0.329743471733629,0.2537630272560555,0.24644390315098438,0.27213356588142856,0.2641904910135273,0.29065850109282965,0.2658401552308016,0.28938031021033267,0.2848706876528697,0.2907397823481631,0.30158660089880485,0.29423952859862174,0.23385249259434843,0.18070814921942457,0.13585093629642236,0.3596546491354419,0.36740513041696216,False
12,3,3,3,0.8197540756354307,0.6213546620362267,0.6666666666666667,0.7487637892666411,0.3915510913394778,0.04327617103798053,0.10430289608014919,0.0011053555693322171,0.0,0.0,0.39285714285714285,0.2692307692307693,0.38095238095238093,0.0,0.24596792407862678,0.1541290351599105,0.10406749578234997,0.0,0.26275179084468736,0.205699009867649,0.15495400611416832,0.45143561705807045,0.2584097668842944,0.13507775510238662,0.1229290197329197,0.4288953108641653,0.27618373403336516,0.1897913334405652,0.17609298143204255,0.8288674572146113,0.9034205231388334,0.20764301065720842,0.9269406392694065,0.6666666666666667,0.8266094955632806,0.7908006354699211,0.9209531209255005,0.43088483238819436,0.8807436579274603,0.2289008948415259,0.2044048416713638,0.2198828951170978,0.2756538352268274,0.2284928522304469,0.24244740102649398,0.3376477257878568,0.3126620407857985,0.2701275801263279,0.31405590912651066,0.2873496898199754,0.3169510169384134,0.30140490285580923,0.3352462012858339,0.32464634378023993,0.18682278149940845,0.16967948226113208,0.12262573769624549,0.3569115445480973,0.36646073190733064,False
12,3,4,3,0.8870475475506823,0.7575453845198818,0.3333333333333333,0.7748711409421173,0.6510695005214692,0.045032974045780855,0.3615829102218684,0.003927826735422191,0.0,0.0,0.6785714285714288,0.5769230769230771,0.38095238095238104,0.0,0.18081632799010405,0.45802864671522525,0.303457537584054,0.0,0.19185381087811748,0.4669829776779244,0.38419181797356394,0.6102509124010194,0.20503901686105797,0.4537340435110339,0.32866029119785123,0.6585266750042553,0.21882715885184134,0.4670599354229972,0.41207754416258796,0.4959003528078689,0.9476861167002014,0.4118643338345517,0.9840182648401827,0.7142857142857142,0.5936246017823872,0.6257187689129307,0.8852724668872959,0.41679953384022356,0.9059668264430629,0.2699794690951658,0.20489727141286881,0.2694095225898989,0.3944762305335469,0.31255382053671704,0.22507012539527632,0.2941043080580862,0.3124853096816449,0.3518460958743397,0.3063218344969407,0.300812203249359,0.3309316843236534,0.3764981894570274,0.33504706478308044,0.3633664805353394,0.34849809302941565,0.26960581592140004,0.16897963060102292,0.4296521974690156,0.4243219686876241,False
12,3,5,3,0.6017357620402125,0.2103248179626711,0.6666666666666667,0.8178486159423641,0.4490912042829688,0.02475247009948757,0.053492685348489645,0.0009802512077416706,0.0,0.0,0.28571428571428575,0.6923076923076923,0.12416225749559084,0.0,0.5674870760223549,0.4669264132424631,0.2934372540656538,0.0,0.5077621479321123,0.45721206634036693,0.27925699341606114,0.5922960363302447,0.5801001516373652,0.46177192567793746,0.31783416507311346,0.5642803852858176,0.5230225206676595,0.45270873342442164,0.3063206532206827,0.49039814999790377,0.8450704225352116,0.22980599880942854,0.9337899543378996,0.523809523809524,0.8265549079725645,0.5912948315679767,0.7424986327540825,0.5367727438450884,0.6543144701755275,0.22700543986343905,0.22772028116526016,0.2838614094960105,0.2544310300336619,0.22878339950291554,0.2887543501029393,0.22845232624425257,0.27292210991722493,0.3104216640162934,0.3375634000220028,0.30651548019518987,0.2846992662705192,0.352591357358282,0.30831447132729023,0.2661793572678492,0.2570701318133841,0.208581106598056,0.13974104393059136,0.39416342727016007,0.40337112506554573,False
12,3,6,3,0.6686182860893821,0.35084934596717027,0.3333333333333333,0.7897232324638639,0.44762914955403243,0.0016325009265316386,0.06706777274753685,0.020530538962658683,0.0,0.0,0.5357142857142856,0.5384615384615383,0.3174603174603175,0.0,0.341944731247805,0.507113292177036,0.5463620722958624,0.0,0.34530269419395776,0.42347475466006723,0.5352637807662823,0.8386963913347945,0.3731160215903104,0.5130496281378931,0.5704332831460446,0.8369789863411707,0.37450796962914795,0.43357544825115424,0.5617423408561063,0.653408787770211,0.877263581488934,0.29612254373806896,0.9589041095890414,0.523809523809524,0.6584667993225077,0.5870695512985886,0.858775234370846,0.39363861017005614,0.825074859280245,0.22948699187112276,0.22654929184403788,0.24542648468324926,0.26351544097654456,0.2585970679110828,0.26922779127328816,0.2700185467598377,0.24018565699988895,0.29785316478900936,0.3111780507106106,0.29899761661054663,0.30032614720978457,0.29121420361423633,0.3154219200001072,0.35386935957949617,0.31036260999558357,0.28095580237509504,0.19989141779212752,0.36007839435773936,0.387256696428614,False
12,3,7,3,0.6104856236895128,0.22508938234328207,0.6666666666666667,0.7109499536383612,0.4403056018577661,0.009477954156915148,0.0422593796942916,0.0021343286992229395,0.0,0.0,0.7499999999999998,0.46153846153846145,0.4955908289241622,0.0,0.48822513540375656,0.5432342238794738,0.5428179321371838,0.0,0.43929786887819355,0.5812041770331637,0.5429394780033303,0.648319750026749,0.5048247546055368,0.5406766785449517,0.5600335536458083,0.6218041810763086,0.4575222780877334,0.5789060545117541,0.5613771745717746,0.5794245734678865,0.8672032193158957,0.1384016095829699,0.95662100456621,0.7142857142857142,0.746568725500635,0.7418384735109473,0.760388208996151,0.4257883947588578,0.7662028236053096,0.24112250843528546,0.2387299787596163,0.2890141309331116,0.28389870834488456,0.25381281909742254,0.2592980256904037,0.2653724624597587,0.24712241155461573,0.30060936930434634,0.2709051959421986,0.2958168414454905,0.2912409844211597,0.2758310911261917,0.2928976839914961,0.2974366639090513,0.309583263172958,0.26568965367267955,0.2001660590065285,0.41412742580287093,0.4136304428831935,False
12,3,8,3,0.712049930357109,0.42231723753613265,0.3333333333333333,0.5718660627973118,0.4207677630826317,0.055803695831503526,0.06320537722927051,0.0004636548050549977,0.0,0.0,0.07142857142857145,0.3076923076923077,0.10582010582010587,0.0,0.18215075375742384,0.22891905082780584,0.09263428762782189,0.0,0.17667644507780345,0.23003034691993007,0.1348207803878534,0.37266437239101613,0.18971266433766254,0.20533919099933495,0.10459195751247041,0.3690592700706148,0.1868263573149498,0.209925541762906,0.15147272711972437,0.553887767894885,0.9114688128772639,0.12505385865354404,0.9726027397260275,0.4285714285714286,0.7879147770385495,0.7638825337938524,0.9600742935609993,0.2674617125263938,0.7431765474062357,0.2499776577644117,0.20092758747694306,0.19356897892136757,0.318383070043797,0.2584853306426107,0.24552364095245924,0.34014714666818946,0.3075223341519609,0.34485533926466005,0.30844202897797873,0.3212367298573798,0.30855120774796807,0.35914805715737125,0.5308549924564252,0.43176576568801295,0.24291450814788795,0.21817124168040486,0.1649880732451495,0.356195348112876,0.37578714867169966,True
