fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19
16,1,12,4,0.33442141432863,0.0344804335953972,0.3333333333333333,0.1329541262475834,0.0968100568555334,6.2640045882495384e-09,9.79517498717989e-09,4.369460215810672e-05,0.2584657540999232,0.1885111064645169,6.559948459255507e-05,0.4594594594594594,0.4999999999999999,0.0869565217391304,0.0,0.484917932009601,0.5789666418642553,0.7147525346569612,0.0,0.4829194185917611,0.680926794696557,0.7442479896845207,0.6586539610494548,0.5212086555258596,0.6269152763991435,0.7475460686998421,0.6666883147376805,0.467173786938054,0.7005357837279124,0.7833530831526486,0.6969792150827729,0.1360201511335013,1.392349957207739e-06,0.2152974504249291,0.64,0.4228606452076918,0.3419087952697675,0.7073618088722768,0.6362847190648199,0.424029133664572,,,,,,,,0.038371639826836404,0.034008526403383525,0.04181068462724271,0.09421534488957951,0.051646395660259525,0.34520389386901396,0.35525535505983163,0.37360972955643,0.34736534532446484,0.3309207290589581,0.2869315562186312,0.29010444580691686,0.37360972955643,0.34857292405974466,0.37360972955643,0.37360972955643,0.37360972955643,0.37360972955643,0.37360972955643,0.37360972955643
16,1,13,4,0.3268884661039962,0.0223857035427793,0.0,0.0406445889880629,0.0968100636393568,7.173854633277917e-10,5.828394359271647e-09,0.0002493382061542,0.2280308227697221,0.0661793526498511,0.0005263998097283,0.6486486486486487,0.5882352941176472,0.1062801932367149,0.0,0.7031720136105368,0.6177734795091688,0.5778810786366926,0.0,0.5080855461168748,0.6048365604358489,0.5861426936614715,0.7048523084114846,0.6867516944159008,0.6588160996663329,0.6437511598099179,0.6827538629035583,0.4855669922911198,0.6453470892045544,0.6685368757735086,0.775847745812362,0.1561712846347607,7.632073197976471e-07,0.2096317280453257,0.8000000000000002,0.3783459568334334,0.2482491132884949,0.508559367573953,0.7418663199030698,0.2894657484370394,,,,,,,,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10,4.6559491488375183e-10
16,1,14,4,0.2912317932523841,0.0171537731228095,0.0,0.0335277053785332,0.0968100579087342,7.158955063523389e-10,5.23720513472487e-09,0.0002255484853129,0.1215749818850277,0.0598033986222247,0.0001691474965892,0.5945945945945945,0.8823529411764703,0.0607760635811126,0.0,0.384049477405747,0.4753185789214266,0.7728336436906922,0.0,0.3775200535274584,0.5138355621602733,0.7156168771154316,0.3796896246249228,0.3980005911467678,0.5093317081394462,0.7948013264172872,0.3599692400615779,0.3690921934565954,0.5421976556526604,0.7518613085987084,0.808810002104092,0.1360201511335013,8.26243085435046e-07,0.2011331444759207,0.84,0.2819773936723443,0.1927387760522556,0.3183173352636523,0.8719874412709675,0.2534449491225793,,,,,,,,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06,3.0788801726897334e-06
16,1,15,4,0.3456785000973575,0.0314539458560167,0.0,0.1972144801402374,0.0968100627252737,3.3314464248999985e-08,7.370862560058152e-09,2.668992194150762e-06,0.4169284417308124,0.2238561481102771,0.0002546725834879,0.6216216216216217,0.7058823529411764,0.0828985507246377,0.0,0.4979013551779254,0.6021265488154132,0.6712187201785287,0.0,0.3737497354163719,0.6411271930268202,0.7040440818516214,0.6151362080236811,0.5270148821746434,0.641855788268148,0.7100101322575958,0.5943923186553697,0.380887830873887,0.6690423389149425,0.750667280421888,0.7381101806732506,0.1536523929471034,1.1016034735167824e-06,0.1841359773371103,0.96,0.5339056658112203,0.4208788540196297,0.6126123827270604,0.6364279166612928,0.354129594094048,,,,,,,,0.03810042338336444,0.036748361482505265,0.03810042338336444,0.01777104037254705,0.03810042338336444,0.03810042338336444,0.03810042338336444,0.03810042338336444,0.03810042338336444,0.03810042338336444,0.03810042338336444,0.006760039425190036,0.002378084434365777,0.03810042338336444,0.03810042338336444,0.037945869571183614,0.03810042338336444,0.03805226641445339,0.038055942746244686,0.03810042338336444
16,1,16,4,0.452552626597465,0.1301651562198095,0.3333333333333333,0.1656796214853547,0.0968100620704881,5.3860603360796525e-09,1.1628450572935576e-08,6.15571939579803e-05,0.2517721371721581,0.2672371821405633,0.0026387178517414,0.5135135135135136,0.6470588235294116,0.0737240075614366,0.0,0.5647609093394601,0.55116491106683,0.5875120977381556,0.0,0.4655461148643117,0.5917305005091704,0.676279032674389,0.6815936518812327,0.5835335960293025,0.6078980551267201,0.6484593212783127,0.6918331633759551,0.4542891373317592,0.6364030627224578,0.7346728195822284,0.8327804248114214,0.1586901763224181,5.259217849822433e-07,0.1926345609065156,0.5600000000000002,0.7690467290749045,0.4441140637021368,0.7538936039671482,0.6806965603052128,0.5002822073573258,,,,,,,,0.0647005771875346,0.12078893249695073,0.02661642107023987,0.11691292164126062,0.20194040101365887,0.19330949939548045,0.1748693892864169,0.08619339013851503,0.20194040101365887,0.06941942742840984,0.13401105291465093,0.17051029051904357,0.06574354516121522,0.20194040101365887,0.20194040101365887,0.20194040101365887,0.20194040101365887,0.20194040101365887,0.20194040101365887,0.20194040101365887
16,1,17,4,0.3600183863858233,0.0320846757734265,0.0,0.0926138838530937,0.0968100631913202,3.202444624108978e-09,1.0481049466382838e-08,9.574877934743003e-05,0.1804307663662414,0.121361170549127,6.202794272918582e-05,0.5675675675675678,0.7058823529411764,0.0747826086956521,0.0,0.5701789912656184,0.5020155339433915,0.6875880808744605,0.0,0.3915006679372506,0.5034831776535446,0.6560929255640358,0.4524754261307153,0.5760676010272476,0.5431168100650011,0.7151035188284106,0.4505106804657419,0.3872910788294775,0.5434794522056335,0.7023670086701197,0.8963506807413737,0.1486146095717884,9.670806029897692e-07,0.2067988668555241,0.7600000000000001,0.310457617156101,0.2511280644386655,0.5814982935119333,0.6912646846815201,0.3224651566518709,,,,,,,,0.0012847184584607624,0.0012847184584607624,0.0012847184584607624,0.0012847184584607624,0.0012847184584607624,0.0012847184584607624,0.0011661629507391785,0.0012847184584607624,0.0010224496293861796,0.0012847184584607624,0.0009123467272472719,0.0012847184584607624,0.0012847184584607624,0.0012847184584607624,0.0012847184584607624,0.0012847184584607624,0.0012847184584607624,0.0012847184584607624,0.0012847184584607624,0.0012847184584607624
16,1,18,4,0.3100242671305241,0.0168080664942674,0.0,0.115777230063015,0.0968100652768218,1.0023327841353105e-08,5.929041304697767e-09,1.4336336424710362e-05,0.1210539928616038,0.1039903754685232,0.0002511821139861,0.6756756756756757,0.7058823529411764,0.0910144927536232,0.0,0.4598531886039774,0.656205597387043,0.6778729336298164,0.0,0.3488454678521325,0.5447728163754352,0.6882863371114403,0.550229783212312,0.4892032634839119,0.6825837527846979,0.7117378874031761,0.5297253607021803,0.3557358093786422,0.5873150434214879,0.734907642524022,0.768406782065403,0.1763224181360201,1.668206347928085e-06,0.2209631728045326,0.5600000000000002,0.2374660346482587,0.3020097138411621,0.3920341143596951,0.6407264832957348,0.2808451498482429,,,,,,,,0.06861150139877002,0.003656963079160283,0.061494743678599514,0.07071931485302674,0.07071931485302674,0.06766981320774433,0.05869785700057291,0.055146923285437445,0.07071931485302674,0.07071931485302674,0.06324794090890555,0.07071931485302674,0.06766616415044736,0.07071931485302674,0.07071931485302674,0.0707126647714404,0.07071931485302674,0.07071931485302674,0.07071931485302674,0.07071931485302674
16,1,19,4,0.362056761193894,0.0426555028934712,0.0,0.0756119296111214,0.0968100654214309,5.187074529269772e-09,8.765152739472281e-09,4.775819961537317e-05,0.1496537240166784,0.0552421735122046,0.000116175264853,0.5945945945945945,0.7352941176470588,0.0752508361204013,0.0,0.4974216621758484,0.4951155883850605,0.590481481053734,0.0,0.3736091110818101,0.4608671869695427,0.5820865156240302,0.6189088773878042,0.5269939856095419,0.5581131245896976,0.6436127913179358,0.5777876799890305,0.3796840298673928,0.5250554763412894,0.6526800833648221,0.6329147797770587,0.1435768261964736,7.632073197976471e-07,0.2067988668555241,0.8800000000000002,0.3639584519626063,0.2831520135016339,0.4589210134738965,0.6394255560867276,0.2791401402936349,,,,,,,,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759,0.03497213450026759
16,2,0,4,0.3155512090512633,0.0127243025288913,0.3333333333333333,0.0486864319833154,0.0968098348126961,5.826144992163001e-09,6.2425941806567525e-09,2.926267240654283e-05,0.2034642417460917,0.1130633431003602,0.0126092891294978,0.7297297297297296,0.7647058823529411,0.0907139023081051,0.0,0.4281638107030405,0.6473153851790541,0.6568131740994685,0.0,0.3264165334046084,0.6057879799469016,0.6743413885424003,0.2111562157592668,0.4161084311038248,0.663807188937504,0.6690811624943199,0.1656963101403155,0.3013617712857616,0.6183323544243635,0.7010132334011638,0.7425031682442651,0.1612090680100756,1.1016034735167824e-06,0.2209631728045326,0.5600000000000002,0.6845278122057018,0.4933115489418469,0.6619829436431077,0.5910095794650773,0.3236841370215728,,,,,,,,0.024701193644960345,0.0012125685719277036,0.020518602401857274,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016,0.03703107512271016
16,2,1,4,0.4034069293110751,0.0644128930903205,0.0,0.0173898965631517,0.0968098312168305,2.6342897550547704e-09,3.455184367643969e-09,3.847551066115888e-05,0.0226599112886609,0.0075667001591117,0.0004045734497865,0.8108108108108107,0.9411764705882352,0.0808080808080807,0.0,0.4940074863462629,0.679633110815945,0.5651483283281584,0.0,0.3672245622403929,0.7582842587393334,0.5419647451211631,0.499797434905818,0.5127128246289856,0.7012508670169992,0.6071244032461556,0.4881644242669889,0.3682517524543337,0.7661087424172595,0.6072497520022027,0.5228032851972133,0.1561712846347607,1.287683565515641e-06,0.1983002832861188,0.5200000000000001,0.6823929218831749,0.5282998814344464,0.69611151439599,0.4903259370741351,0.3637346504363195,,,,,,,,0.001563864176468539,0.005820101597631993,0.005820101597631993,0.005820101597631993,0.005820101597631993,0.002356976292785641,0.005820101597631993,0.002141240754804695,0.005820101597631993,0.005820101597631993,0.005820101597631993,0.002887146782269762,0.005820101597631993,0.005820101597631993,0.004762341739026693,0.005820101597631993,0.005820101597631993,0.005820101597631993,0.005820101597631993,0.005820101597631993
16,2,2,4,0.4195580351690271,0.0709726064698417,0.3333333333333333,0.0460926626668064,0.0968098353980176,3.755266118832527e-09,5.417157172844436e-09,4.119443973616119e-05,0.2096382061245426,0.1042074904595753,0.0001900613250577,0.7027027027027026,0.6176470588235293,0.1100131752305664,0.0,0.5752631446173176,0.6589290147316865,0.753563278760341,0.0,0.3999623418290692,0.6537753680870977,0.7173211333675649,0.2675170950616494,0.5718707834475194,0.6773179331246937,0.7748624205824846,0.2364366026204543,0.3845818406947769,0.6712390714785106,0.7494410711278758,0.6987566720905984,0.1410579345088162,7.052801561320873e-07,0.1784702549575071,0.5600000000000002,0.2945084981064633,0.059972542082924,0.3614465053919173,0.9070766774553306,0.3988630355284271,,,,,,,,0.04050263879058452,0.04092754408179965,0.04355535096179859,0.06644959390745267,0.029824917934845013,0.10813605432838903,0.03553987037383281,0.10813605432838903,0.10813605432838903,0.10813605432838903,0.10813605432838903,0.10813605432838903,0.10813605432838903,0.10813605432838903,0.10813605432838903,0.10813605432838903,0.10813605432838903,0.10813605432838903,0.10813605432838903,0.10813605432838903
16,2,3,4,0.3946987244560865,0.0879359428174585,0.3333333333333333,0.024466425762049,0.0968098379799276,1.8427187593858445e-09,6.353194000170525e-09,0.0001032068822986,0.1998110012024681,0.1720135476978452,0.0004451642922466,0.5405405405405406,0.5294117647058824,0.0976353928299008,0.0,0.5937960786864727,0.4697560536741477,0.6355327252899361,0.0,0.4798312855185629,0.4332007033975599,0.6178690072582242,0.5977772831051624,0.6023396202730709,0.5352040938216893,0.6789873232243491,0.5957057348919088,0.4652942465230769,0.5060540229386893,0.6830022271998002,0.5847263907192086,0.1813602015113349,1.4284279676309829e-06,0.2011331444759207,0.64,0.6795689148322,0.5807274512451843,0.7434772937348306,0.4468073102132426,0.3827076370218585,,,,,,,,0.0024953499089623537,0.004087620405537551,0.038207538089136094,0.00784215141719024,0.017594665092121053,0.07139822581809904,0.008033379908095738,0.4103400740187186,0.40496753525622936,0.3421395982297708,0.37536629560629114,0.4031442783481779,0.4103400740187186,0.4103400740187186,0.4098376289042232,0.4103400740187186,0.4103400740187186,0.4103400740187186,0.4103400740187186,0.4103400740187186
16,2,4,4,0.4315327529164079,0.0746678128216451,0.3333333333333333,0.0603317521043551,0.0968098408328285,1.3910078415129236e-08,7.730224488953417e-09,1.2992050667216611e-05,0.1208345737768903,0.1305047098214927,0.0010050429674733,0.7837837837837835,0.8235294117647057,0.0904547726136931,0.0,0.7137089442183557,0.7314602987370142,0.7758715941823116,0.0,0.4377850940726536,0.6860842376109948,0.7626482624138238,0.4752434006306691,0.7032532922584807,0.7461367622135705,0.7973133170830445,0.4535062514380039,0.4286887542755373,0.7043218833334473,0.7964442801801677,0.7750294097265853,0.1511335012594458,1.018992751394452e-06,0.1898016997167138,0.84,0.2652503644959177,0.275186529892645,0.4782203998169316,0.6973086445211211,0.5466832341482648,,,,,,,,0.004346341787950846,0.012156511609865236,0.012156511609865236,0.01034833277376461,0.012156511609865236,0.0031166781581197273,0.00992627115083972,0.012156511609865236,0.012156511609865236,0.012156511609865236,0.012156511609865236,0.012156511609865236,0.012156511609865236,0.012156511609865236,0.012156511609865236,0.012156511609865236,0.012156511609865236,0.012156511609865236,0.0120928254653785,0.012156511609865236
16,2,5,4,0.3625203253310384,0.0383055008728762,0.0,0.0193740485471325,0.0968098402370759,1.519753857507281e-09,5.093281754676587e-09,0.0001015076787399,0.3519849606202882,0.1183905602564049,0.0001278144715873,0.6756756756756754,0.7647058823529411,0.0831991411701556,0.0,0.4550418883473566,0.541434035786838,0.7040595637847757,0.0,0.3653090203370298,0.572395707074397,0.7358572051030716,0.4457145983119297,0.4725265957626496,0.5773991884159119,0.730182604290976,0.4378200945238049,0.3629970421569681,0.6032178861372982,0.772528703423711,0.8134320817808411,0.1712846347607052,1.5841948667974153e-06,0.2096317280453257,0.64,0.6683873638453216,0.2537857829607484,0.5997794218267218,0.9232754197607046,0.3506833494169679,,,,,,,,0.05658473201618829,0.03498004823941938,0.0031998927566952566,0.0008044829261257089,0.08084244680385615,0.08084244680385615,0.05045516635754604,0.08084244680385615,0.052507202165639796,0.05797418680827839,0.08084244680385615,0.08084244680385615,0.08084244680385615,0.08084244680385615,0.08084244680385615,0.08084244680385615,0.08084244680385615,0.08084244680385615,0.08084244680385615,0.08084244680385615
16,2,6,4,0.3925419882915205,0.0602935375043474,0.3333333333333333,0.0080828202285077,0.0968098306047092,2.032512858323779e-09,2.896734442235533e-09,4.2970604195129824e-05,0.2186965361384225,0.1294263771047107,3.2446741283131375e-05,0.7567567567567566,0.8235294117647056,0.0869565217391304,0.0,0.660821271214707,0.5978534328899007,0.6281442432594504,0.0,0.5383932778106046,0.5720359747527494,0.6185789131908721,0.7817113735175722,0.6551297675387713,0.6491492870444425,0.6893897686873565,0.7686308471159322,0.5039600604322031,0.6280658471090338,0.7006050004947322,0.6962387110670398,0.1712846347607052,1.1016034735167824e-06,0.2011331444759207,0.7200000000000001,0.5968522941286557,0.4477479427601603,0.7004959364571934,0.629181556894345,0.4278494293025884,,,,,,,,0.0050185010019340405,0.0050185010019340405,0.0050185010019340405,0.0050185010019340405,0.0050185010019340405,0.0050185010019340405,0.0050185010019340405,0.0025657477899366232,0.0050185010019340405,0.0050185010019340405,0.0050185010019340405,0.0050185010019340405,0.0050185010019340405,0.0050185010019340405,0.0050185010019340405,0.0050185010019340405,0.0050185010019340405,0.0050185010019340405,0.004945751162532689,0.0050185010019340405
16,2,7,4,0.4147805107750775,0.0896362655857218,0.3333333333333333,0.0706553079366243,0.0968098360989255,4.797306492857121e-09,8.43037449930646e-09,4.99124919773792e-05,0.1608363775952524,0.1062533734896668,0.0003604558890923,0.8648648648648647,0.7647058823529411,0.109500805152979,0.0,0.5908591527625244,0.6238326302085608,0.6857642756941862,0.0,0.4429249645890976,0.631520061899898,0.6651988882068867,0.4568058495456684,0.5946805536356262,0.6513278254554014,0.7136331156916204,0.4419380078737687,0.4330492029380386,0.6559470856436063,0.7098280195350611,0.6828771266119731,0.1561712846347607,8.479712158591229e-07,0.1671388101983003,1.0,0.4605623581843997,0.2075107520484804,0.3712195097273968,0.8686361442238718,0.4773843393952444,,,,,,,,0.019887681277707226,0.009228663689620295,0.010197776883754906,0.0031966915545848748,0.000690035479472805,0.0026661238355730503,0.1860607935382728,0.1860607935382728,0.1634968492451223,0.1860607935382728,0.1603706792864037,0.1860607935382728,0.1860607935382728,0.1860607935382728,0.1833357831445398,0.1860607935382728,0.1860607935382728,0.1860607935382728,0.1860607935382728,0.1860607935382728
16,2,8,4,0.3514606851896608,0.0255861589885666,0.0,0.0800238377655003,0.0968098438847181,8.649144940290565e-09,9.584354904520922e-09,2.977538710784434e-05,0.1833342738378977,0.1341531622505858,5.793445170067124e-05,0.7567567567567566,0.735294117647059,0.0986622073578595,0.0,0.6333132984785695,0.582957843610382,0.6540001670419451,0.0,0.4361457704693255,0.6160896749881133,0.6550685759420327,0.3818638486292951,0.631584606139232,0.6097189745909659,0.6785867616466748,0.4010418869227401,0.4259951440347889,0.640356689318248,0.6977924871494419,0.4801010009900526,0.1460957178841309,1.3562719467844954e-06,0.2294617563739376,0.8000000000000002,0.2014591613354277,0.1999582828342085,0.5590650670108872,0.6655445425336229,0.4762497744568909,,,,,,,,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006465255082080336,0.006423041776048661,0.006465255082080336,0.006465255082080336
16,2,9,4,0.3854976519731902,0.0579937286958292,0.3333333333333333,0.0196613383061209,0.0968098370512936,1.0362926228708654e-09,4.623698215009502e-09,0.0001372945401006,0.2583499079166007,0.3281442369853045,0.0013011616657797,0.5945945945945945,0.6176470588235293,0.0915678524374176,0.0,0.7349463391670507,0.618742939240332,0.7229905703409485,0.0,0.6063493928384078,0.5725123942783849,0.6458629333192925,0.6230991063348057,0.7143412356338456,0.65534105923138,0.7530961624363733,0.6091787251368539,0.5646258347837906,0.6163040971074756,0.7060833219617338,0.6944984651897432,0.1612090680100756,2.158538953919929e-06,0.2209631728045326,0.8800000000000002,0.440251425798971,0.3682405583329466,0.4850835821424014,0.6426962008640239,0.3602753612474677,,,,,,,,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
16,2,10,4,0.333422201057655,0.0434492424429146,0.0,0.0243165087685758,0.0968098410009709,2.975076550514446e-09,5.168532139334332e-09,5.0611910253193845e-05,0.1893175546712845,0.1038150276857883,0.000403615081405,0.7567567567567568,0.9705882352941174,0.0720375106564365,0.0,0.6381390616278853,0.8619862092264353,0.6388575930827194,0.0,0.5663271613437444,0.8267120674970818,0.6059529525914311,0.5275994289634434,0.63733667324022,0.8549265703410822,0.675926785270758,0.5286322046015435,0.5383700965978218,0.8208748436474504,0.666461114753874,0.8987443393311765,0.1460957178841309,8.479712158591229e-07,0.2124645892351274,0.8000000000000002,0.262992295690975,0.2917123445296092,0.6154270550157481,0.7102875186951189,0.4218102492689243,,,,,,,,0.007514995542020137,0.007514995542020137,0.0004872282391521478,0.007514995542020137,0.007514995542020137,0.007514995542020137,0.007514995542020137,0.007514995542020137,0.007514995542020137,0.007514995542020137,0.007514995542020137,0.007514995542020137,0.006288353124427491,0.007514995542020137,0.007514995542020137,0.007514995542020137,0.007514995542020137,0.007514995542020137,0.007514995542020137,0.007514995542020137
16,2,11,4,0.3220761802857599,0.0481059768437091,0.3333333333333333,0.0910343422975253,0.0968098384630082,8.132112339373645e-10,5.1243829412081245e-09,0.000194083215508,0.3261762245418776,0.233217174523005,0.0001081874322699,0.7297297297297296,0.7352941176470588,0.0947603121516165,0.0,0.8383830145530096,0.7273720904252376,0.6608309256413858,0.0,0.6423315903409187,0.7193194233295563,0.6145601181903018,0.2653784168213633,0.8368379452129313,0.7457808042225506,0.6772044842236865,0.2687644303608145,0.6323246673686083,0.7376109280413339,0.6472982665771423,0.7203286510452347,0.1133501259445843,7.632073197976471e-07,0.1841359773371103,0.8000000000000002,0.3341451680229504,0.3812106348906621,0.3214537743046798,0.6601075357440819,0.1936237485684426,,,,,,,,0.00021145879618576975,0.016176991973094277,0.016176991973094277,0.016176991973094277,0.016176991973094277,0.016176991973094277,0.008249967601386575,0.016176991973094277,0.01521849151322878,0.016176991973094277,0.016176991973094277,0.016176991973094277,0.016176991973094277,0.016176991973094277,0.016176991973094277,0.016176991973094277,0.016176991973094277,0.016176991973094277,0.016176991973094277,0.016176991973094277
16,2,12,4,0.3396616861173823,0.0334986005823275,0.0,0.0616739885544511,0.0968098452686553,4.807275004504506e-09,4.288047521305838e-09,2.4327294231272423e-05,0.1313053004389944,0.1553962055953669,0.0001753246753513,0.5135135135135136,0.676470588235294,0.0700483091787439,0.0,0.6230702557263614,0.7950792747632393,0.7407212914261472,0.0,0.6221196235550308,0.8874360561687473,0.753631416280653,0.238612431161205,0.6194553227326561,0.815082715539656,0.7608448410626778,0.234381801735227,0.6153063548084776,0.9106719998022202,0.7866723583702979,0.7703062612794433,0.1385390428211587,8.479712158591229e-07,0.1926345609065156,0.64,0.1385872717219358,0.2493780540092589,0.3320048918942505,0.7280526589836603,0.3846306347677374,,,,,,,,0.017905399843684666,0.017905399843684666,0.007474858677504798,0.0025601784981077757,0.017905399843684666,0.017905399843684666,0.017905399843684666,0.017905399843684666,0.017905399843684666,0.017905399843684666,0.017905399843684666,0.017905399843684666,0.017905399843684666,0.017905399843684666,0.017905399843684666,0.017905399843684666,0.017905399843684666,0.017905399843684666,0.017905399843684666,0.017905399843684666
16,2,13,4,0.4163923395558504,0.0867768917474901,0.3333333333333333,0.10512759728128,0.0968098416750546,2.0092439220929873e-08,1.0590159320366874e-08,1.1917714108204032e-05,0.2374199127145348,0.3088634772915756,9.538327001431476e-05,0.7027027027027029,0.764705882352941,0.0869565217391304,0.0,0.6295728298207881,0.5797641409354319,0.6630507570000417,0.0,0.4175083427020175,0.5793055319747097,0.6697541084803185,0.655841377273652,0.6318555564526491,0.6273106160509692,0.7060082941562571,0.6254575601931007,0.4168300450405591,0.6227289597283057,0.7256909151017717,0.5638214878146599,0.1511335012594458,1.2224864275652335e-06,0.1954674220963173,0.7600000000000001,0.540407268822163,0.3554150139963425,0.5972665953269394,0.6646620452113897,0.4270515808525803,,,,,,,,0.07612924972062511,0.0033504566037650943,0.10590701297353335,0.147287717250057,0.08684837172667789,0.18250566393152917,0.18250566393152917,0.18250566393152917,0.18250566393152917,0.18250566393152917,0.18250566393152917,0.18250566393152917,0.18250566393152917,0.18250566393152917,0.18250566393152917,0.18250566393152917,0.18250566393152917,0.18250566393152917,0.18250566393152917,0.18250566393152917
16,2,14,4,0.3490017520073064,0.0442652865791501,0.3333333333333333,0.0668292046448648,0.0968098513054353,5.193319625731151e-09,8.621524078243289e-09,4.6878150414821766e-05,0.1500607014518394,0.3777228967820503,6.999028682985784e-05,0.5405405405405406,0.4705882352941176,0.1108269394714407,0.0,0.661188552691719,0.6334401488541539,0.5796981176867269,0.0,0.4395360806306667,0.6041382292967687,0.5666604544412681,0.4928346244679786,0.6570325743687625,0.6613404986417893,0.6194025705756702,0.4747294202868477,0.4306989744589896,0.6334647486503232,0.6266404638677103,0.6571909106939307,0.1435768261964736,7.632073197976471e-07,0.2237960339943342,0.5600000000000002,0.5932084737119364,0.5748591101846867,0.5177377228899094,0.4692344440508602,0.2880738568476938,,,,,,,,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.5728498405082122e-08,1.0696896970027764e-08,9.619853122490148e-09,1.3460797668912182e-08,1.5728498405082122e-08
