fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11
14,3,0,3,0.2811774656875589,0.0979386202788384,0.375,0.3778885928044021,0.013730634911593,2.662981996980027e-09,4.641533917527914e-09,0.000196138982863,0.676966942864161,0.7967713412885217,3.633710558291652e-05,0.4525547445255476,0.0775193798449611,0.2364441165621541,0.0102726941121641,0.0125972012563345,0.0145009051659153,0.0223157701787274,0.0076914012081343,0.0180152350016908,0.0305466336623974,0.048816538531654,0.5169838364167041,0.5779014954505746,0.5855087420910019,0.599008103534694,0.5559504954722674,0.6880403064569167,0.7026496906246991,0.7690997031012811,0.81073355850691,0.0505617977528089,1.8804977172990207e-06,0.2083333333333332,0.7647058823529411,0.6613337757406981,0.8957615782764425,0.9653462511373408,0.0783273432012748,0.8387497230213785,0.9950378099471304,0.1757575757575759,0.1446384039900249,0.0566326120183412,0.5750000000000002,0.1127819548872181,0.1838268121339947,0.021222417215154155,0.018690831560023255,0.02398914987504776,0.022116468454202134,0.07858692664475748,0.11645885985447564,0.11645885985447564,0.11645885985447564,0.11282530109994945,0.11645885985447564,0.0920269003895019,0.11645885985447564
14,3,1,3,0.3329624871511742,0.1461859639213578,0.75,0.5465277975723996,0.0137306359058231,1.5988759456459768e-10,7.427340145290885e-09,0.0059838383492007,0.7440245897276796,0.8973127729616616,5.576583278027988e-05,0.4416058394160584,0.0542635658914728,0.3083732939874585,0.0045768983254572,0.0059102758030564,0.0080327086400858,0.0130469579254581,0.0034554009820797,0.0080792824510676,0.0154769607525749,0.0236829550415425,0.6097790153381131,0.6821832940569469,0.69528419383902,0.7304589919250264,0.5833429072464987,0.7220519374315104,0.7379785355590754,0.8096115882761082,0.7396333327327214,0.0196629213483145,1.615126355671849e-06,0.1994047619047618,0.7239819004524886,0.7454693641612391,0.9671219872793332,0.9952629397296888,0.0757680659114548,0.7884830769725026,0.9991399642827308,0.1696969696969699,0.1321695760598503,0.0609003806273789,0.5875000000000002,0.1165413533834586,0.1820491273275906,0.012340205832004977,0.05421828134831913,0.01598723600336864,0.008705657860644221,0.03539305632592232,0.027288846366968184,0.05421828134831913,0.05421828134831913,0.05421828134831913,0.05421828134831913,0.05421828134831913,0.05421828134831913
14,3,2,3,0.4160949954034292,0.208723563874539,0.625,0.4355804474669642,0.0137306357258747,4.008907349965828e-09,8.956370572815118e-09,0.000259062813035,0.5475209636029194,0.8859112421851009,5.505708979776709e-05,0.4817518248175184,0.0697674418604651,0.2742931374593043,0.0132914879607082,0.016372568448235,0.0179488616866568,0.0324554228302523,0.0099705209440705,0.0223722013321135,0.0365897432519377,0.0657803109322679,0.588565966846584,0.6584464983117034,0.6701174504178675,0.7023109500022618,0.5786439014878634,0.7161433724301801,0.7318233965771758,0.8043415970441047,0.7304003374563974,0.0308988764044943,1.8804977172990207e-06,0.1964285714285713,0.7239819004524886,0.6481386818992949,0.9257178542159948,0.9781509250725848,0.0906992860775519,0.8544684415861468,0.99916488815835,0.1757575757575759,0.1471321695760598,0.0555753473459209,0.6062500000000002,0.1278195488721805,0.1726642522947569,0.0019990674233768234,0.0019990674233768234,0.0019990674233768234,0.0019990674233768234,0.0019990674233768234,0.0019990674233768234,0.0019990674233768234,0.0019990674233768234,0.0019990674233768234,0.0019990674233768234,0.0019990674233768234,0.0019990674233768234
14,3,3,3,0.4446032772175254,0.2691891099636029,0.5,0.4688639698421816,0.013730636934471,3.463569582314885e-09,4.578325224738959e-09,0.0001398482553767,0.6628552954341864,0.8121833737828633,0.0007232045238109,0.4744525547445256,0.0581395348837208,0.3129841386942088,0.0152566599687612,0.0221725829715485,0.0310600146658732,0.0536382936351222,0.0094491217993095,0.0249056464474187,0.0524083569154257,0.0930740751472343,0.53315795189337,0.5972936681225605,0.6080051181470885,0.6305955569809145,0.5494787010610523,0.6806650111798527,0.69685721443386,0.7655789232304836,0.7319612211979885,0.0421348314606741,1.5352686909486749e-06,0.2142857142857142,0.6968325791855203,0.7042570527422194,0.926647422065279,0.986216958656142,0.0808812253011226,0.8002271314858833,0.9953556928992596,0.1696969696969699,0.1446384039900249,0.0551846190974177,0.5750000000000002,0.2142857142857143,0.1026060599088943,0.0155234157178948,0.007056765293002611,0.009402395799425525,0.012149872156636788,0.0023833244116402722,0.22495421093770687,0.1926127464886524,0.22495421093770687,0.22495421093770687,0.22495421093770687,0.22495421093770687,0.22495421093770687
14,3,4,3,0.5332474560874193,0.3809407524227026,0.5,0.4426654365980361,0.0137306394295806,1.4539870996937583e-09,7.339502662285238e-09,0.0006326976155818,0.5994797436840017,0.8119662357002195,0.0002607568299694,0.4124087591240877,0.0736434108527131,0.2257623263248493,0.0097971680587561,0.0171603664373878,0.0226419897448903,0.0380150281631907,0.0050366642660067,0.014644241941405,0.0280555006022032,0.0473963333778108,0.5061779565125031,0.5675331616998975,0.5758100286195648,0.5899699672196494,0.5091172042035728,0.6306550360245956,0.6435649599715606,0.7003388951323024,0.7035218838943516,0.0280898876404494,1.978312544955225e-06,0.1994047619047618,0.7013574660633484,0.7058691749300154,0.9130231582149422,0.9774078835083412,0.0816483403108715,0.8441178980869264,0.9975627652214488,0.1878787878787879,0.1620947630922693,0.0524775018974303,0.6125,0.150375939849624,0.1508413032049506,0.007051947942527436,0.010006071696479291,0.0313782432401682,0.016171985346441976,0.02102616495157441,0.04197260670413503,0.028278860447064055,0.05354291930125953,0.05354291930125953,0.05354291930125953,0.05308113820272617,0.05354291930125953
14,3,5,3,0.6591930311349545,0.5135749099616038,0.625,0.441044593535587,0.0137306538929883,7.67813407218771e-09,1.7837895221179348e-08,0.0002693553433524,0.5513457956484739,0.8965082704441155,0.0006829985642974,0.551094890510949,0.0775193798449611,0.2862412393950572,0.0083351506545989,0.0108274299002189,0.0134031684137588,0.0194733607224523,0.0074799036453618,0.0175454442622442,0.0316077183344925,0.0463191163960649,0.5732803088731206,0.6412991325898834,0.6523774195812854,0.6789128177248002,0.5800063573290065,0.7179576210213169,0.7339366645572141,0.8052902005126008,0.7490999025211535,0.0421348314606741,1.2534179276278662e-06,0.2023809523809523,0.7013574660633484,0.7282565525375322,0.9428053466694316,0.9871387274776462,0.0644079650967859,0.885370746216907,0.9993657410384742,0.1818181818181818,0.1770573566084788,0.0462842892768079,0.59375,0.1052631578947368,0.2001840519026365,0.025691729137429377,0.004792804121913904,0.036868999461895965,0.009590230911816364,0.04720175053134941,0.198190325458895,0.198190325458895,0.198190325458895,0.198190325458895,0.198190325458895,0.198190325458895,0.198190325458895
14,3,6,3,0.3725086623767459,0.1677578960810004,0.5,0.405154065986167,0.0137306400960484,1.5563008332770728e-10,8.765209259813662e-09,0.0072428768178275,0.6391387862853573,0.8170121223845567,4.400339557815727e-05,0.4270072992700731,0.0775193798449611,0.2235337513832534,0.0430992052374233,0.0595409826457207,0.0664564594919261,0.0807611172722696,0.0241466445439048,0.0713336627941396,0.1111399490738065,0.1401655552181115,0.551701727284475,0.6197317556662268,0.6305023547670177,0.6535433546761201,0.5505027369078104,0.6852325466589368,0.6999961875934279,0.766033868456194,0.7787371672272907,0.0393258426966292,1.978312544955225e-06,0.2113095238095237,0.7194570135746605,0.7570815814773801,0.9499627530355303,0.9850818650336486,0.0733215222929154,0.8073078527612532,0.9962833333921112,0.1939393939393942,0.1920199501246883,0.0443336104183984,0.65,0.2180451127819549,0.112429520509399,0.042830594891651134,0.013486740891311494,0.02450446680146143,0.017375395630915533,0.00700026475065031,0.08336832992872874,0.02215975956408411,0.1998679376110877,0.12635337950981895,0.1997012134700197,0.22376731718664167,0.22376731718664167
14,3,7,3,0.5252832459339644,0.3800622246440008,0.375,0.413770689713743,0.0137306395788134,6.7029493037755006e-09,5.065858927183177e-09,6.382789636392658e-05,0.799128342202511,0.8326872747118679,9.165097700505685e-05,0.3686131386861315,0.0542635658914728,0.2598380865479819,0.0117296051916825,0.0141166191551582,0.0178401311398378,0.0266750732501615,0.005672744882839,0.013855090630082,0.0240548723227613,0.0377398971200033,0.4719042815646387,0.5271667059503147,0.5328612065856149,0.5360459096398733,0.4829276846291624,0.5973811334491718,0.6083019992737527,0.6576921849833692,0.7466861668985261,0.0477528089887639,2.1894704250290203e-06,0.2172619047619047,0.678733031674208,0.7145465772503188,0.9360786178041832,0.9771355120602314,0.0544652519390153,0.8070333262099723,0.9933834256791718,0.1696969696969699,0.1496259351620948,0.053148379052369,0.58125,0.0977443609022556,0.2090564690757945,0.010536921359832958,0.0023419591127054047,0.027909283165607233,0.012847220338314664,0.018003752036294507,0.0032209155352339864,0.1252273542128824,0.13606726342835027,0.13606726342835027,0.13606726342835027,0.13606726342835027,0.13606726342835027
14,3,8,3,0.4363562870011331,0.2668078775461155,0.5,0.4466764691033473,0.0137306384459123,1.4177264435985195e-09,7.362237634136316e-09,0.0006518825804057,0.8117882894679815,0.9351604891972662,3.2559542647434967e-05,0.4124087591240877,0.0930232558139534,0.1843574708403821,0.0051539111918992,0.008751497822727,0.0132348784018989,0.0272681166517637,0.0026000657441076,0.0087026655569524,0.0189329541951509,0.0384080205239244,0.5341293953705397,0.5977882826624035,0.6072694406989205,0.6273135533432213,0.5200198932286771,0.6439967257967011,0.6573152218745165,0.7166730390117166,0.7747148719820078,0.0280898876404494,2.5492083166261007e-06,0.2083333333333332,0.7058823529411764,0.7520804325157222,0.9408142025195296,0.989118012611131,0.0746735817772278,0.8173711196283793,0.9986104699504494,0.1818181818181818,0.0897755610972568,0.0955112219451371,0.6312500000000002,0.1015037593984962,0.2173544704312498,0.028870332163732117,0.008307582552105426,0.01004230436030404,0.015207067561929858,0.005383952423397699,0.07578603009414521,0.07578603009414521,0.019830378186336185,0.07578603009414521,0.07578603009414521,0.07578603009414521,0.07578603009414521
14,3,9,3,0.474498419213859,0.2974613237067723,0.5,0.3104075481850404,0.0137306300650576,5.431804856552862e-10,5.256474089585432e-09,0.0012476116521907,0.5502185158110939,0.7885147358818488,2.1997123171728035e-05,0.5364963503649636,0.0968992248062014,0.2299889339727037,0.009139967865438,0.0118327578736963,0.0156341757719343,0.0278065655734585,0.0056507577502711,0.0140992602267257,0.0249737053795521,0.0492297221751249,0.5788458812905113,0.6475730976675056,0.6592634094692722,0.688788437625105,0.5620647906638572,0.69577535656028,0.7107231565251471,0.7794808378638015,0.7289920380218158,0.0393258426966292,1.3872034427089338e-06,0.2023809523809523,0.7330316742081446,0.7703760620245788,0.962955678965552,0.9951450651547448,0.0696799214847787,0.8252550633097244,0.9989758441765964,0.1878787878787879,0.1221945137157107,0.0713311061967722,0.6187500000000002,0.1203007518796992,0.1851691920711384,0.010724747438280103,0.0263389039250701,0.0263389039250701,0.0263389039250701,0.0263389039250701,0.0263389039250701,0.0263389039250701,0.0263389039250701,0.0263389039250701,0.0263389039250701,0.0263389039250701,0.0263389039250701
14,3,10,3,0.5606616069323292,0.3761627358060308,0.375,0.6306630373869561,0.0137306390407517,1.5874755568697635e-09,7.071079449488917e-09,0.0005543594302685,0.8738367608133377,0.8941115705027365,5.057408392653143e-05,0.4781021897810221,0.0658914728682169,0.2853190704537072,0.0157411086020179,0.021214672230764,0.0293775562038246,0.0420756384170021,0.0118350607567715,0.0318820810302429,0.0644987428038865,0.0935093372750463,0.6013223479336743,0.6732142736162545,0.6870385799891474,0.7218304111435011,0.5871458990133055,0.7274342615992487,0.7448474362836903,0.8190490001122023,0.8400604464138564,0.0112359550561797,1.3186150635616293e-06,0.1904761904761903,0.7918552036199096,0.743091640702205,0.9601899207259548,0.9894835648180196,0.0892198969838454,0.8824685303541708,0.9996313069604706,0.1818181818181818,0.1471321695760598,0.0570003562522265,0.58125,0.206766917293233,0.107204296127637,0.011229482228898444,0.0028352345715956678,0.02364228596067664,0.011693621412584704,0.021743564874676942,0.010976049167006193,0.04006003229132818,0.09053418393027039,0.09053418393027039,0.09053418393027039,0.08708289086184728,0.09053418393027039
14,3,11,3,0.3688465431627709,0.1584221481601167,0.75,0.5903772697865991,0.0137306441447907,1.4210243462770266e-09,1.1265535913924671e-08,0.0010099902494945,0.6789299603494863,0.9227587176165108,0.0001664725469778,0.4160583941605841,0.0620155038759688,0.2622648469199557,0.0046352301944572,0.0082476631364098,0.0128187169022855,0.0222141361845158,0.0030012764559711,0.0125587891401476,0.0259295830139069,0.0477472248466579,0.5757417072257444,0.6444685123589708,0.6562278443577958,0.6844716499421559,0.5752981798087238,0.7129024687195245,0.7288805198594622,0.8002465195458726,0.6882939646505823,0.0252808988764044,1.6991378342039187e-06,0.1904761904761903,0.687782805429864,0.7415036164654394,0.9213635033025986,0.980212718856315,0.0997099157269955,0.8408100280695909,0.999261814220353,0.1757575757575759,0.1745635910224439,0.0458313675271281,0.5875000000000002,0.1428571428571429,0.1523775927033645,0.018566088155304344,0.010267164865078834,0.03530865941713811,0.031815343830376354,0.028427025480054328,0.034714325295410395,0.03530865941713811,0.03530865941713811,0.03530865941713811,0.03530865941713811,0.03530865941713811,0.03530865941713811
14,3,12,3,0.2532256868073944,0.0763787496592065,0.75,0.5536389771716863,0.0137306325864798,2.4400834819835393e-09,5.534939473690766e-09,0.0002654349322965,0.6175823628828327,0.9145522461737988,8.4855996557483e-05,0.4562043795620438,0.0620155038759688,0.286416890621981,0.0072896522338645,0.0093598748052691,0.0145564093410081,0.0316689435634316,0.003770207942712,0.0096505210863505,0.0189276655624719,0.0437005002353582,0.5681073547956086,0.6354167429872402,0.6468945628793201,0.6754378181924972,0.5375646586287521,0.6652937465672769,0.6791395652153875,0.7430852272836226,0.6691031328501107,0.0196629213483145,2.3033565353152494e-06,0.1964285714285713,0.678733031674208,0.7724083617332249,0.9595045853532682,0.9934820184432688,0.0705324012771059,0.8005513089479834,0.994793948618624,0.2121212121212121,0.0773067331670822,0.1234057712860705,0.6437500000000003,0.0864661654135338,0.2516603015383672,0.019269465591004033,0.021450088179812355,0.0006579032743239004,0.01235788254963231,0.0025644592738413774,0.015433058438909445,0.10046087323326178,0.10162060439997168,0.10162060439997168,0.10162060439997168,0.10162060439997168,0.10162060439997168
14,3,13,3,0.5956411302492902,0.4394411077367841,0.625,0.2927463525046492,0.0137306413307955,2.9554294815322344e-09,7.262178201326811e-09,0.0002893714824783,0.6758961949795464,0.8887324246164993,0.0030758225923802,0.4379562043795621,0.0620155038759688,0.2754386889392422,0.0043153837961023,0.0062364408794191,0.0085679399898331,0.020526883771924,0.002952422686529,0.0073008851193492,0.0138950898452525,0.0305169604302595,0.5349682565488137,0.5982545809489319,0.6071194385069612,0.626575521421303,0.5361737097157625,0.6634347840310817,0.6769293466252724,0.7391210135152164,0.7653126118981404,0.0308988764044943,3.455713598942562e-06,0.2202380952380952,0.7375565610859729,0.7259856556543194,0.9291119437525448,0.9782557128519104,0.0611316533603077,0.8422245213866734,0.9967031523112252,0.1939393939393942,0.0822942643391521,0.1089168969468221,0.6375000000000001,0.1090225563909775,0.2065317975224569,0.018865910969765833,0.003956812006354143,0.04704335929994537,0.08566388618864654,0.08087874104519696,0.08330639072642365,0.0682308984901318,0.11222959630311469,0.10811187417700582,0.11179024196980329,0.11222959630311469,0.11222959630311469
14,3,14,3,0.4310471849099903,0.2229113832063331,0.5,0.3232975142059933,0.0137306418330721,1.6031696659810284e-08,4.706531631732937e-09,2.04142683113616e-06,0.6875040223323834,0.834146535061676,0.0006586051638072,0.4306569343065693,0.0503875968992246,0.3186196155580146,0.0099153514921356,0.0162482861363471,0.0183671226198041,0.0263696871456931,0.006488525760796,0.0202598822697595,0.032026556431536,0.0468878015839663,0.5608576543575439,0.628315021580576,0.6385561585714824,0.6627014815108705,0.5575952074946132,0.6911029571501237,0.7055677899930991,0.7719756342351776,0.7622562158501118,0.0674157303370786,1.615126355671849e-06,0.1964285714285713,0.6968325791855203,0.6665630204754815,0.9343372057515282,0.9746633641025816,0.0698062447564707,0.8223143361989834,0.996826554284161,0.1878787878787879,0.1471321695760598,0.0584253651585322,0.6375000000000001,0.1240601503759397,0.1850089725302535,0.04169088904208059,0.01822772992477033,0.0303762298243599,0.02333265431600008,0.022258468498166584,0.010051677980281615,0.04169088904208059,0.03595365363661953,0.04169088904208059,0.04169088904208059,0.04169088904208059,0.04169088904208059
14,3,15,3,0.4817348400205945,0.280079942185175,0.5,0.4814740610619037,0.0137306407970551,7.215214107144688e-09,6.846309393858422e-09,8.904345143201557e-05,0.8236586714821219,0.914214715272716,6.112422269415289e-05,0.5072992700729928,0.0348837209302325,0.4829267007430047,0.0084240606393582,0.0124861016754617,0.0161365211431236,0.0249884082082597,0.0050955355524227,0.0161916274930508,0.029377802425613,0.0468442741715186,0.5629262631769507,0.6300795184525226,0.6408612113901189,0.6657872336212091,0.5590042888538398,0.6926441333773448,0.7076518961650189,0.7748547680215024,0.7769722057311403,0.0365168539325842,1.5352686909486749e-06,0.1934523809523808,0.7239819004524886,0.7628223569503398,0.9782863633873478,0.9950263033392368,0.0605709004679398,0.8296315535854499,0.9978771306720264,0.2242424242424244,0.1371571072319202,0.0721924003550446,0.6562500000000002,0.1842105263157894,0.133012009386647,0.009969269442504595,0.01211162673015687,0.01211162673015687,0.01211162673015687,0.01211162673015687,0.01211162673015687,0.01211162673015687,0.01211162673015687,0.01211162673015687,0.01211162673015687,0.01211162673015687,0.01211162673015687
14,3,16,3,0.7572340135433597,0.6706208998243308,0.125,0.2516706899969245,0.0137306398702621,1.2968615957005574e-08,5.609137222177579e-09,2.0474630058499068e-05,0.9225906762382472,0.8931568526636605,6.299002772784296e-05,0.2846715328467155,0.0620155038759688,0.1832217948042367,0.0148334020095163,0.0220975419932971,0.0223085968935339,0.0377018902246882,0.00682765906928,0.0180758898053721,0.0264874017217334,0.05007739102277,0.5224347614942902,0.5854328882197753,0.5927534847886688,0.6101920874473787,0.5038312286382389,0.623916482344025,0.6349760017599801,0.6914273185827775,0.6853689588059833,0.0477528089887639,1.6991378342039187e-06,0.2083333333333332,0.6832579185520362,0.7486143396118672,0.92875709029802,0.980454421957943,0.0750520124154405,0.8540155666277538,0.9985301446524372,0.1818181818181818,0.112219451371571,0.0761361901369026,0.6062500000000002,0.0639097744360902,0.3011280847865765,0.01295533405948046,0.016220717148914057,0.015136490102663954,0.010891343523196213,0.059740978207222316,0.026376112480662465,0.054226620355895074,0.059740978207222316,0.059740978207222316,0.059740978207222316,0.059740978207222316,0.059740978207222316
14,3,17,3,0.2737152758637572,0.0947885385877191,0.5,0.4971389034154345,0.0137306390316353,6.378265799666291e-10,4.689366034570785e-09,0.0009422171606869,0.6626240174234552,0.8504387744917189,5.5067428360064894e-05,0.4014598540145986,0.0503875968992246,0.2981269724169024,0.0307358807950457,0.0280611020525433,0.029845750272535,0.037987614746031,0.0097661280402096,0.0186047735084971,0.0284491184164314,0.0387723647828566,0.4888429864035099,0.5432143112006926,0.548758528929759,0.5543399963516142,0.4564687696106722,0.5623836202851265,0.571016218637155,0.6125240800220442,0.7473462475540851,0.044943820224719,2.423166456411477e-06,0.2142857142857142,0.6470588235294117,0.7496978311767477,0.9371613293973764,0.9840117331820336,0.061906405752315,0.7898015421474949,0.9957227446549436,0.2060606060606061,0.1446384039900249,0.0638725766229587,0.65,0.1390977443609022,0.1702396439432283,0.008674762224905683,0.014447257564304167,0.013912938414874568,0.013430462809822673,0.022566909017367003,0.005737565371254506,0.4066657648718986,0.8241458229850702,0.3497134474170999,0.8241458229850702,0.8241458229850702,0.8241458229850702
14,3,18,3,0.2495959546537155,0.0734824504622514,0.875,0.5495096785498392,0.0137306372092119,1.6834466385160995e-09,4.9765588321613e-09,0.0003577087076719,0.7467142468385679,0.9269491313017484,3.6496079343535456e-05,0.4708029197080293,0.0387596899224805,0.4190335669494651,0.0071360473589991,0.0104694432997706,0.0142011270174373,0.028521594832651,0.0040245676421996,0.0112671779195251,0.0223926426310171,0.0438303777749503,0.5642364386951894,0.6314042054302658,0.6422915009276878,0.6691573899704902,0.5492529762788908,0.680049969228159,0.6946333109599461,0.7604144930535196,0.766470324397635,0.0308988764044943,1.6991378342039187e-06,0.1964285714285713,0.8009049773755657,0.7327099603338458,0.9384094422584264,0.98637624355469,0.0617953473418811,0.8087000509476034,0.9947327433376258,0.1818181818181818,0.1221945137157107,0.0696372276855032,0.59375,0.1240601503759397,0.1740739888648599,0.021403514134791742,0.026797982745195795,0.026564316855501823,0.028178150946150397,0.028178150946150397,0.028178150946150397,0.028178150946150397,0.028178150946150397,0.028178150946150397,0.028178150946150397,0.028178150946150397,0.028178150946150397
14,3,19,3,0.308251522163573,0.1223300280173823,0.5,0.4286055246387377,0.0137306345811085,2.4545911319838647e-09,3.880492012831589e-09,0.0001752716143482,0.6446399108745249,0.8713560177633431,0.000718816599311,0.5218978102189782,0.1007751937984494,0.2161563998524529,0.0197504972877191,0.0236709564231869,0.0275324558639697,0.0365743158882523,0.0110844448799738,0.0268396834004893,0.0452849359020285,0.0606714379612629,0.5670646018905776,0.6342649708490077,0.6452083965533981,0.6707387325538033,0.5525157178738703,0.6840329771811436,0.6987428373163378,0.7637515482393623,0.7919543867030661,0.0224719101123595,2.1894704250290203e-06,0.2053571428571427,0.7511312217194568,0.7285947802123924,0.925162289125148,0.978691597060138,0.0755884822401299,0.8103156212620707,0.9973861683000512,0.2181818181818182,0.1745635910224439,0.0543236503336253,0.6687500000000002,0.1165413533834586,0.2034257871246007,0.01063087143822568,0.010208197378552114,0.002763778109608272,0.013417765827808428,0.08793132904163517,0.02474222280916316,0.08793132904163517,0.08793132904163517,0.08793132904163517,0.08793132904163517,0.08793132904163517,0.08793132904163517
14,4,0,3,0.2253418111775429,0.061955535672882,0.5,0.6267595886675864,0.0137306060051667,4.8313574291990556e-09,3.00739823876706e-09,4.706423082172427e-05,0.7021782060426122,0.8165273950829186,7.022452905531122e-05,0.4124087591240877,0.0813953488372091,0.2072893908010101,0.0087138007703405,0.011988720840991,0.0167898838666516,0.0223469745896646,0.0053917082499632,0.0134364739969959,0.0268311739909993,0.0364731743246226,0.4792020881312934,0.5358824589629247,0.5424599092070721,0.5462066265906831,0.5132550771050036,0.6351347740328269,0.648331219051649,0.7036974453301228,0.835095934088415,0.0224719101123595,2.968052270842931e-06,0.2113095238095237,0.7375565610859729,0.728216355347244,0.9203008501437716,0.9757345220135354,0.1020409964628134,0.802885479800904,0.99056029767008,0.1696969696969699,0.1870324189526184,0.0411629154960699,0.58125,0.1203007518796992,0.1755560196180451,0.012954491079609451,0.026960235648756405,0.1604538182923147,0.0919001146359622,0.060200935691296614,0.20279889596199624,0.20478761387262787,0.19571849267877078,0.2356645294730422,0.24057555392670596,0.24065182073786215,0.251399337213906
14,4,1,3,0.2616729582719629,0.0973600188901965,0.5,0.5537844987376902,0.0137306040196322,1.8170053531295823e-09,4.324891468194325e-09,0.0002817437338207,0.7123923356663772,0.7202481088312577,3.561183925089962e-05,0.3321167883211678,0.0,0.935448174105496,0.0134373198462977,0.0202810490767045,0.0274770637291701,0.0470846993656806,0.0060267960429619,0.0172182387305136,0.0333856052184803,0.0546301249850662,0.3199446903970578,0.3589286812712361,0.3583597561094163,0.3333041669218941,0.3662890026769094,0.4542398618427731,0.4615442383646739,0.4884714451345953,0.7806087396982693,0.0337078651685392,2.681806271628534e-06,0.2172619047619047,0.6696832579185519,0.6865619479203247,0.9008540691727692,0.9687295459398106,0.0678902460849772,0.8084836158138542,0.9879344573824788,0.1696969696969699,0.1197007481296758,0.067715327066948,0.6625000000000001,0.1992481203007519,0.1246062056166505,0.05743369283943285,0.05225072883852112,0.03887389716568473,0.012949973994837827,0.054559412322021626,0.02735245108971766,0.03578815020719329,0.03742753624296072,0.09281281600007062,0.10559539045262499,0.10559539045262499,0.10559539045262499
14,4,2,3,0.4850149770753895,0.3209504613602346,0.625,0.5533268974414404,0.0137306102766714,9.805463617886642e-09,4.8277660142982075e-09,2.8649166064486973e-05,0.8010824383338051,0.8308625919116537,7.06721035356567e-05,0.4124087591240877,0.127906976744186,0.1372866877633035,0.0155813614733658,0.022195485653094,0.0276942965216142,0.0452805087001223,0.008411442192211,0.0237582818436009,0.0422392494461662,0.0697283182544004,0.4891216161967348,0.5479095441563524,0.5552035895199642,0.5661349761290033,0.5096846682814475,0.6318740997498239,0.6449960060323741,0.7035341329770111,0.7719122969902608,0.0168539325842695,2.821301338115876e-06,0.2172619047619047,0.6651583710407241,0.7105424173761137,0.9001345819251856,0.9652183656057118,0.0867394292843597,0.8306528712558721,0.9966801426096868,0.1878787878787879,0.1246882793017457,0.0698254364089775,0.675,0.1240601503759397,0.1943818156720195,0.058326249977118036,0.00954281840389659,0.03161578367538852,0.0567189858220214,0.06526010089922701,0.18737989885744752,0.18737989885744752,0.18737989885744752,0.18737989885744752,0.18737989885744752,0.18737989885744752,0.18737989885744752
14,4,3,3,0.237776837038109,0.0769163724299596,0.5,0.6627584234973041,0.013730603231675,3.976972736386702e-09,4.052206211246157e-09,9.964371441459028e-05,0.7448571803960241,0.7649558565720663,1.435984291016622e-05,0.3795620437956206,0.0542635658914728,0.2671183676639034,0.0047034873586785,0.0068694632459913,0.0086916664821094,0.0150435731962263,0.002804576671411,0.0079577299596238,0.0140142220785589,0.026421646835325,0.4437558980253397,0.4958583302161835,0.4992718066545276,0.4949387372999712,0.4998318848782556,0.6185810798901964,0.6300364321649948,0.6832487246524583,0.7722806294301723,0.0308988764044943,1.7875191880740844e-06,0.2083333333333332,0.6968325791855203,0.7188409359503443,0.9265738676873227,0.9704603533161624,0.0684060161230031,0.7998516725785733,0.9950296455106364,0.1696969696969699,0.1446384039900249,0.0551846190974177,0.5750000000000002,0.1390977443609022,0.1531981109581993,0.04202403084767671,0.030064373909821415,0.013587265986849482,0.0322572789355527,0.0188560836199662,0.17424705762978085,0.059865904662225355,0.11845706238966801,0.17424705762978085,0.17424705762978085,0.17424705762978085,0.17424705762978085
